,P,Q
1836,3.6099920808953163,0
534,5.81270659281575,2
4480,-5.893430688488114,2
5762,16.842598982159213,0
4915,-2.963143760112848,0
5920,1.8019116037383098,3
1089,5.64437288185439,1
194,12.541315493146909,2
9543,10.455317977730951,2
5817,-4.497888992198392,1
8199,7.24001363385894,3
8596,-1.739256915710602,3
7141,0.4134026414305825,1
455,7.234947337498177,3
3596,8.772039524430166,1
7639,3.840168764614824,2
4875,0.8041690427359518,2
3755,1.7660257911659019,1
639,-1.550978266144353,2
5135,0.4802618416044151,2
7006,1.9511768272975119,2
5932,-3.163745596166687,1
5191,7.799599697707297,0
5298,-6.8785598041570495,3
3053,-6.915570681647884,0
3411,-4.677736891666379,1
4901,-6.89229277949148,1
1840,-3.9806850447206985,2
2315,2.5268233635257653,1
4482,6.929255092731825,1
9320,9.959837619114033,0
6811,11.589259709170015,3
52,6.201828787242333,0
7312,-1.053533626344926,1
997,1.2506829326390865,2
4400,-7.203435338733284,1
2441,-9.352702544039513,2
8284,-0.46417227463083155,0
6257,0.9898832565810568,2
4953,-3.27722802040452,0
4499,-6.476276126323313,0
965,9.271510406234686,1
1155,-0.6181424726836433,2
5611,-6.222365332043218,3
9099,2.7338945622177415,1
5347,1.2642778592313384,2
6174,2.9706980697663132,2
7178,2.8004749443795913,2
4106,5.836975927033587,1
609,0.8753764591667135,2
4833,6.581112155764876,1
1581,-4.99022329735626,1
7301,4.720880974683381,3
6194,-7.704867214384369,1
957,3.112981335765749,1
1195,-13.196991407568678,2
329,-4.319076910766734,3
172,-6.370266976560234,0
2578,0.6591208506408373,2
7306,13.637138155118729,1
8039,2.842778030272676,1
9973,-4.011445620849246,2
7124,2.0219899688974325,1
6278,-2.0688926224789634,1
652,6.091733817664692,2
3996,-5.26387962273455,2
5689,-4.582233988406831,3
4516,2.2901212600646983,1
2681,9.47033717119833,2
5355,5.053634063607666,2
8551,-0.8676986010892412,2
6130,-6.070734797115664,1
3112,4.257454560038709,3
3218,10.075130865921167,3
8953,1.4532111733555118,2
7229,-5.524771498602245,2
6586,-2.7391850689385837,2
4640,-5.552603401888583,1
6271,3.50596114515898,2
7845,5.8978446411154755,2
6980,12.948557572587948,1
4535,8.759432315434653,3
7980,-2.4728146338769053,1
176,-7.145843299387255,1
8053,6.811336861415364,2
3276,9.134339597503647,2
4030,-0.957609157432914,1
8304,4.342696719481986,1
1722,0.6215363851714624,1
5389,2.2658805603256678,2
5488,3.6409712764138997,2
4872,2.1582215612210742,2
9118,-4.629021462071372,2
8840,6.162884589980585,2
5886,14.218369711150036,3
6261,8.89529403830367,2
7816,-0.2719685641012941,2
8536,-3.480213517356778,0
6155,0.053963563151599114,1
2842,-1.837351704191959,1
4066,-9.013260828921627,0
2041,7.370292689527724,1
7696,1.1918440470424199,2
549,-3.9664246063319677,3
2726,-9.384384456918687,1
8507,4.214228046214806,1
6966,3.9641314117353117,2
4100,3.4758147835776563,2
1257,-0.5841145724319008,2
5579,1.9235455411989668,1
5436,-5.775205465915089,1
1258,-4.078802525462706,2
7383,4.292831756480634,1
6544,-10.067390211042747,1
1285,4.160188257954081,1
7527,14.492663495685225,2
6492,10.186159460677393,1
5574,-3.5768294536117455,2
9480,-2.1371285277984162,2
2494,10.51735489307241,2
1621,-2.92691803749946,0
320,-0.7468324790658907,2
3806,25.796631135939688,3
7827,12.454083471114165,2
5990,5.82834730674519,3
3063,1.9456526112280903,2
9822,-5.260086443606818,2
8696,0.4332541264618004,2
1224,5.656096248886583,1
2721,0.9626375632467674,2
6209,-5.99312254438781,2
855,5.908969357548778,2
5402,1.222312282392335,0
7882,3.98749813946933,2
6031,3.7760716159482333,1
9745,5.661468131260872,0
9945,-6.954300957646212,2
2549,6.758957358225052,1
9356,12.279833723305204,1
9276,-1.2297119984492013,1
7690,-4.8534626099176865,2
5672,5.136680930460758,2
831,3.9692176724842776,2
6411,12.313189464874757,1
8511,7.390459574999087,1
6479,-1.0880788375795953,1
1201,1.0596519682932513,1
2572,-3.1090503732883517,1
6341,-3.935276218579179,0
5700,17.66977307500982,2
9052,4.73923931480695,2
2387,0.07900218485995847,1
1939,-2.868615831786374,2
7692,11.447125768486533,3
1479,-1.4585183528243322,1
9203,5.533487422686627,1
3968,4.2718487094427875,2
7825,3.742966191798431,1
3696,6.484175362272852,1
2096,3.639654060293025,1
9208,6.876854045767249,0
9091,2.089143194240802,3
6915,-2.959153697180205,3
6406,-1.5578848670714636,1
4045,7.0019699822186166,2
5407,1.647954687026787,2
9933,12.311165940504,0
9161,-6.194376449138656,1
7727,-2.489377492484116,2
6817,-0.4958617767118955,2
3243,4.558404109683968,2
2562,-7.015589636714077,0
7594,-3.085413476580155,2
2058,6.958517290570241,1
808,7.6704433961439324,2
1022,2.6696293229391412,2
3161,1.352263458042969,1
8576,9.219894266863005,2
7701,-0.3874445496490999,2
5974,-1.595771499126615,3
4913,-2.9919844614694346,1
5025,5.073248436166722,2
2372,-7.998053472522582,1
2963,3.1019549269830202,1
8974,8.644142755821989,2
530,-5.23889551498195,1
2017,-6.432282139976297,2
7637,-6.482357757510546,0
6888,5.255183078443351,3
2813,-4.613502084710903,1
567,0.7214851262583917,3
8787,-7.597190463453501,1
9867,12.390899995024299,1
5053,0.42757821479492586,2
9577,-2.7915550305970425,3
6562,-4.9014442695796925,1
9962,-3.600721664969589,3
2064,3.18602833899294,0
8080,-9.010916666848718,1
3804,7.257063386506524,1
9590,-4.44840296874947,1
2922,2.1274364003458195,1
7118,-2.0403420845891365,2
5682,4.609251934508479,2
2320,-7.156176625319024,2
8898,3.4052489914596467,0
9581,-9.814792490075494,3
3236,1.9344899313021913,3
640,11.490490405139418,2
8656,0.5683324633319654,1
9344,-2.598201468509373,3
9766,-0.38676394514217605,2
5033,0.0755303607066864,2
4093,3.797573237455658,1
4136,-8.772157646658897,0
8823,-5.597263553426881,1
801,-1.451186136811844,0
5948,4.474048830260259,2
5158,-9.437767344027561,1
9532,3.3138596105252334,1
3398,0.9822797375774507,1
5897,4.803323667488532,1
4918,4.622950137235799,2
166,7.483231009522016,1
7430,-6.534050329459374,2
3286,-0.5012060422290108,2
2178,-4.7434233086754665,1
4607,2.7537014065897485,0
521,-4.168293662937508,0
7984,-4.462806217848447,0
4252,-2.992356268822488,1
1842,-0.14677291736104148,1
3777,2.832294803335417,2
3836,15.20692460737472,1
9292,-3.8189392541942477,3
9194,-1.8056249492762326,2
1159,6.937910648078363,2
5807,5.056207887185249,3
4681,-5.890757774079761,2
3568,11.270926362240614,1
8968,9.323049879416775,1
8714,1.2443913490351097,3
6316,-1.566793281830186,1
4803,7.338308766220607,1
2356,-7.676435937127436,1
8132,5.964818842122305,2
6098,16.45914771580541,1
213,9.472300648949872,1
1176,-3.65022333194188,1
8944,-3.320619815369952,0
1286,-0.4757851946690722,2
7762,-3.3863489234370574,2
2753,-5.515719928917455,2
3012,4.876246007389778,1
5296,-2.336306656714341,1
1118,-2.769097114386764,2
3106,-4.28236095384591,2
5462,0.693357562395079,2
2880,-3.6736158088182322,2
2035,-3.995492212619668,1
6489,-8.531228825748169,2
180,-0.47248895547847525,2
1374,3.0191495476788166,0
939,4.492887634557186,1
1441,-3.4537061386207246,2
2828,14.237607092345852,2
5608,12.527659098005671,2
6366,3.0759596743864215,1
6070,15.505593198608448,1
2812,-4.502010965080892,2
1435,-2.015647572947041,1
7751,-6.838410638579818,0
8154,-0.8092345045092748,1
1078,2.904677482035545,0
6828,-1.6108166581427996,2
2226,13.742581405347847,2
2227,7.79914108222531,1
4215,-0.341190143877411,0
787,4.189662894441969,2
79,3.4430594664625103,1
9186,12.705444338297317,2
4648,12.892473473344587,2
85,-8.740839565996232,1
535,8.407934916110877,1
1140,-3.89710635787442,1
4377,9.057149313461352,1
9583,2.2849238602089597,2
4576,13.03698497252197,0
4388,-2.224620779434084,2
7666,3.59454470280601,2
8949,-2.390612353891577,1
8016,-4.872133094283901,2
1274,-2.866284857703034,2
8346,-0.9520405504179599,1
495,7.708879750744037,1
888,-3.7063637897118964,2
7518,3.229766881132757,2
7216,15.737320131294071,2
6555,-8.37491600235136,0
5385,1.2417004861292547,1
9310,8.233005563632323,1
1049,11.19534875799561,2
8958,0.26974896838813134,1
18,-0.6813934690280141,2
3214,-6.710622437463375,3
4382,10.95442316746241,0
4867,8.781455397326775,3
1571,10.28045297395483,2
7869,-0.058413946941858086,2
5665,12.505611482148732,2
7356,4.4591484754372885,2
7167,20.24822008664494,2
3123,2.13200391519993,1
6211,3.0408482074994683,2
3509,12.01442926452075,2
1568,-0.15237728452415622,2
8040,9.361502238431697,3
3353,-7.715459579040781,0
7362,-8.56933362037705,1
4615,6.6626906293595365,2
6041,12.117212447685132,1
1126,-5.662331599833411,2
8000,-3.288077286398452,2
573,1.7380396567932435,2
3267,-8.398581823701797,3
9494,-1.073854540839886,1
7351,0.7722882078296783,1
4781,0.8000904494168365,2
8428,-4.066325381823784,0
5271,10.124686967822477,3
6741,-0.7267844117104474,3
1501,-1.7233121400875122,1
8844,6.308087999060056,1
3315,6.89142386612879,1
687,-3.778953626735266,1
629,-0.2481536541161602,2
4944,-5.329820715590053,1
4337,-4.54692478580561,2
5214,3.316594660168252,0
4621,2.7079143292392285,2
5958,-4.029657104566545,1
4664,6.7227690637529305,2
585,-1.7715958262529141,3
6188,6.760357526248905,1
8052,5.964435657012675,1
6065,-4.689609300131972,1
8038,-0.8482613262575456,2
7856,4.916084849396623,1
7799,4.185800326126369,0
6180,2.163881523310515,2
1666,16.79409475837717,0
4742,3.72774105009775,2
3195,-6.136452932884665,0
2515,0.025798926105666364,0
7274,6.746602131160311,2
2506,-5.485739984374735,1
6829,-5.417357156693552,1
2396,8.380501249950896,2
6798,3.419156782837884,1
433,-3.023986863600088,1
2956,7.274405297106946,1
7009,1.960196055026839,2
9489,-6.7284199206537245,2
6089,-6.588334414254981,1
9395,4.504204597263993,3
1867,10.937722783781675,0
7764,18.993160622131814,1
724,-4.623166034387187,2
9448,12.989347102360767,1
8815,13.093001375097897,1
1974,2.4437989801319766,1
6520,-5.72990337638651,1
6264,-5.331072285602608,2
1304,1.3432123504327287,1
2234,10.853232812364276,1
8337,8.049019085561772,0
8921,4.26937379480171,2
8310,8.084925691945571,2
3410,-4.206278383154867,2
4,14.988709529690231,2
5646,8.481100646828992,0
3729,-0.8860359971663809,1
8198,0.5009808083488128,1
6532,5.714191111954744,1
582,-3.8331024988277376,1
9645,-4.1412827427056245,3
875,5.552992916484786,2
1473,-0.45743371435046365,1
4408,-0.17536674347476566,2
3651,-3.1110875467552046,1
6778,-0.2597858320799491,1
9918,7.101292331591692,1
7474,-4.908600481516306,0
6633,-3.542234151304622,1
8110,-8.84905651408788,1
1693,-0.7043607342972109,1
9830,3.472209912914264,2
5614,4.8047501798632055,1
8698,6.869076278603329,3
3310,3.0091057148987015,2
812,0.8474072404409183,1
1264,10.001210591106938,2
6172,-6.501087087937895,1
892,5.370869457801752,0
6080,-9.046219473583621,3
1726,12.161019864497936,2
5759,15.693464263722724,2
7988,0.44704610816172474,2
9791,8.212356534625384,3
3443,5.266336386315357,2
5316,4.219018004540746,3
8942,-1.9366049316143195,3
2401,-3.3427744734220965,1
5336,2.1669278039913813,0
5155,0.5598098021086257,1
8101,-3.8208199041623407,2
1695,2.218630353383115,3
6439,-1.051880651237057,3
4503,10.345381706519312,2
5371,5.107967720829211,1
8124,-5.638516648029602,3
852,-1.1269357817182089,2
5843,-7.713644409040589,0
9352,-3.120221735998946,0
3130,-5.935035564526276,2
4226,-0.5086807397139657,1
2875,7.578457334311027,3
2962,-6.515100080915283,1
1929,7.203522880050606,2
8174,0.1152096863107549,0
2719,13.065309906324245,1
7492,3.140858754902574,1
5122,8.380174498040278,1
7032,2.7630541139944036,1
8345,3.824733017431993,1
5784,1.4688232741259233,1
5478,4.737272405970838,0
8817,13.166290993496489,1
8342,1.7961479928645545,1
5954,2.0248250945340303,2
7876,-2.312719660504998,1
6436,-5.2916798841246955,1
1788,4.837458584224601,2
9251,3.682472886546364,1
7724,2.4478725246373014,2
6391,6.13153732768242,2
854,-3.0713147443604862,2
6498,-5.784590997934749,0
3721,-1.0267130904255835,1
6879,6.3522068702352765,0
971,5.5892138847493875,1
9758,-6.7622060018049615,1
2628,4.953779990005227,1
6273,-3.8164186273497758,1
5368,1.9294440277373148,0
6148,15.765805317701957,2
7730,5.023237522981712,1
6120,5.638416830397693,2
9734,2.0784812813540294,2
6540,9.54335407337353,0
2094,4.669458660776863,1
44,-1.3202532275453196,2
9591,-0.7030294125544578,3
3272,13.446619221277736,2
4417,3.251150176661853,3
3663,9.544733430014624,2
2966,4.220425338719153,3
1544,-6.867089215933673,1
4813,0.9059967513272786,2
6122,0.8325868379378834,3
4914,6.326543206147251,2
494,4.404186441389595,1
9966,12.39363511637963,2
9181,-6.650037413026036,1
6793,-4.582792638965136,1
668,2.5907682445866937,3
145,-1.7137875570862162,2
2005,8.89856994053782,1
5410,6.451317609833911,1
4275,-0.4421511224485718,1
9793,-6.728649138437698,1
1133,0.29061469977651155,1
7157,12.305429091609836,1
531,9.233298357332469,1
3423,-6.218465633521331,0
4218,-2.403042191856032,1
5076,11.054005941150754,1
555,-6.740679642323316,1
4402,10.531594365919219,2
4573,-4.451767411296373,3
795,-5.453073943842721,2
3055,-5.203300799138259,1
8919,9.150966578773929,1
1593,0.3303153206719036,1
3143,-5.125073142394995,2
6985,7.672975199391495,2
9074,9.961033979223782,2
9121,-4.779192056722696,2
3343,-1.916753765799836,2
7682,2.274607346030575,1
8046,3.8300704292160432,2
6992,0.6154310343866529,2
8436,4.202716355772004,1
5200,-8.24563559633449,2
2495,-0.7504368799177095,3
2761,0.6332202004910223,2
5957,-3.1860442627075614,2
7817,0.4957635058772474,2
3993,6.6464338954314695,1
856,-7.788348686484241,1
8248,5.460983928850048,2
9129,-5.13003191859084,1
4884,-5.272741669842029,1
1423,-8.583924625967208,2
140,3.0289767975456665,1
5571,-3.10147353053016,2
1612,0.1312763885574295,1
7122,-6.318310923860042,2
2430,1.8935119657473347,2
9122,16.995681268482368,1
6564,10.542881500744283,3
9187,10.432055228374706,2
8107,-8.74734682780564,1
8390,-3.4760904551124607,1
5367,3.8371926323549284,2
7574,6.376400222589722,2
302,6.767584543431627,0
6525,-6.901323277368253,2
7066,0.25987398734123346,3
8512,10.328598374368058,2
6551,-0.19131307024577726,3
1390,9.020919729095148,0
1760,6.648393994958095,1
3707,13.19059958834158,2
7529,9.849839842054422,2
1163,10.868326867017423,0
8262,-8.134466463009883,2
6015,-6.278108500376767,1
1132,6.888655307846676,2
6859,-2.251416077062732,2
1248,7.697670372490811,0
171,-4.330413738511804,1
778,0.3509520993431199,2
2304,-2.945912548707076,2
7803,-0.017346937133483897,2
6189,-5.933527343586321,1
8899,9.292773082824697,2
12,14.276335318887359,2
2493,1.9891031843596254,2
31,-5.357427989710805,0
2899,6.965561609438417,2
2379,8.926963032821487,2
3266,6.2752107535436945,3
6964,4.3825194778437835,1
1243,-7.438947115688496,1
6334,-2.6191316798033935,1
6077,-2.8439709761099587,1
5038,-2.3856189353117587,1
9803,-2.215390122595028,1
4711,0.019543607285175346,2
8584,-3.640771021213092,1
345,-0.5496004287710394,2
5946,2.7145355788653576,0
8210,3.891700849654562,3
1062,7.107646975216121,2
7588,-3.382668984818579,1
6240,8.70432162493345,2
5215,9.316560020395839,3
8860,-3.9742817259749827,2
2185,5.030863183182925,1
6421,9.254727110975546,2
6776,-1.5873557786485728,1
915,11.406815583116922,0
2135,5.249241978888866,3
4331,8.128724805090641,2
6137,-4.267015608709678,1
6363,3.885272482254561,2
9928,10.82879793039847,0
136,13.843308779101596,1
6156,-6.112005044380107,2
772,-5.671670340526615,0
5504,1.0745994656507396,1
9084,6.526555059381758,2
8281,-6.319169263699235,1
7685,5.712591897171494,3
9411,-3.264132134017258,1
1031,2.1961306652936115,3
8728,6.045783476553743,2
1283,2.9922733784621647,1
951,-7.928843643081567,1
6869,7.818713450514911,2
3347,-2.80778854384028,1
4235,7.7915433960715745,2
7786,10.664244429404032,1
919,7.3876167530799615,2
5331,8.497486481376093,2
9041,-3.967278451197724,2
6896,3.815008657987544,3
2193,10.415987875016185,2
4639,4.724636757422548,3
6990,-4.984198443907349,0
6714,-0.4913854075528499,0
9807,6.762880519480577,3
9643,5.075459086585545,1
5212,5.781810483107451,1
6630,3.5801957877416095,2
5673,6.530491075473915,2
5705,-6.517197423945385,1
1606,-5.091464729565278,1
9305,-6.680919048844048,1
4188,2.8027100801099247,1
2860,0.8496115224817067,1
5168,3.9534961799279125,2
21,-6.649506370239222,0
444,0.40304733754627353,1
5233,5.0331538111820295,1
6752,-8.45020333686957,3
2522,3.979981989355606,2
878,-5.13586586472629,3
1072,-4.744635520468828,1
196,-0.8851518793209638,1
7602,-7.2794875604917095,2
6878,7.6703317517610845,2
410,-5.544868111980925,2
318,6.740732126266741,1
6280,3.6601351579564287,1
5311,7.822868105491678,1
3891,-1.8298087605931181,1
5583,-5.535607269993755,2
4169,1.2063401431918859,1
8807,5.075505847678566,1
6576,2.034204851357325,2
3933,1.1294068123744476,0
1660,-4.654103772880827,1
7959,7.490154781155768,2
5769,-5.518776851853045,3
1614,-2.6710631534415437,2
2082,3.75944345511028,1
3733,-5.995313430633739,1
7580,0.164344574057659,1
5455,9.084707649808513,2
4084,2.182919918948242,1
3307,5.652336159948586,0
8019,1.2033921830691816,0
6983,-5.869985742608545,0
4810,-2.369206001227893,3
1522,5.837326810952014,1
2164,-0.2623072758193943,3
9394,2.222656831598046,1
3845,4.339831039806642,2
5178,-6.386586043929817,1
4527,2.4851114065338082,2
3401,2.1414727364460853,2
1960,-3.94948259880417,2
2877,14.316087398315535,2
2768,13.343452166643416,2
5795,-4.539120114044759,1
8754,2.164455709146415,2
1540,-2.366353950067571,2
9549,-6.795811650039326,1
2622,-5.39198600530224,1
356,-4.66800708064037,1
9245,1.3714312306618563,2
4917,2.965433989049765,1
1115,-5.854187079466291,2
3322,8.764423195130377,1
5782,-6.3217505799086275,1
968,11.293969366588993,3
1678,-1.965005998397822,3
7684,1.6283215699574618,0
6530,-8.045530177092678,2
6982,5.931479556694834,1
5328,-0.952709828986538,2
1112,13.361120095940265,2
6207,-5.592355776566872,2
5835,4.620872958307165,1
7646,4.263098684367874,2
2581,2.899040189061014,2
8920,5.56287071372857,0
418,-0.4077473153505231,1
7560,9.043838172387307,1
8498,1.9589052073679856,3
1313,-2.500425677496523,2
5294,9.657185999583998,1
8895,1.3734926307488704,1
7917,-2.021635440995992,1
4251,-8.458309162472245,1
5597,5.975947853418512,1
8791,4.205061738038348,3
9278,0.9056396146486021,3
8923,4.117899927782495,2
484,-2.0255803475852328,2
77,2.9199121209034953,2
3546,-1.5238904462942477,1
4676,2.625555879388092,0
6197,0.031908438749019385,2
7253,-2.02583694145106,2
6229,-3.2760571302848023,2
8348,-2.3154500315267152,2
8956,10.286994546546415,2
9794,-4.59276008331762,2
7813,0.7308291129102014,2
7268,-4.268764804289328,0
1655,-3.7439551401323063,3
4605,-6.4933626238739555,2
4611,-3.926277641411753,2
5342,4.90866152817895,3
1397,3.6314167015420358,1
373,7.3457760923127795,3
2368,7.421988920083917,2
3880,5.306857816548307,2
1327,4.4752314465050755,1
7018,3.7056298461274584,3
967,-8.542182187786867,2
7291,-8.54018329502641,2
9363,-7.1540031626335425,0
5045,-5.258943662879229,0
7170,6.2725351196047425,2
5644,4.76120061955029,2
8965,-5.425703919302697,2
502,7.0545526814956885,2
8388,4.114401039757622,1
3758,13.066432953140822,2
3187,-3.3935368869982447,2
8372,-1.428949663881229,1
6861,-6.270151894134745,1
4205,6.641743684122558,2
6043,4.482109421536747,3
2220,2.549903896303045,2
4208,9.998073329749005,1
6468,6.305728519854009,2
7015,7.841359045201865,2
4669,-6.238238995598833,3
4578,13.27098726310507,2
8541,13.623284500569781,3
7883,-4.014214679497927,2
8680,7.8940663719631745,2
9388,5.538513823490612,2
1364,-3.940173408634892,1
889,-6.739635118251188,1
1864,-4.561945968161043,1
1742,2.331622684205401,1
8893,5.963531735897632,2
4145,-8.590655554876587,1
6602,-3.8341339650335318,2
8146,4.14168324593882,1
5241,6.308366910712049,1
6354,2.205392533714006,3
9901,-5.3466275176994875,2
6567,0.8802354402429056,1
4549,2.8849423397847698,3
3871,5.885401710587928,2
1718,14.155848639377565,3
465,-0.954118540751121,3
414,8.140910486884735,0
5918,3.044794777985839,2
9818,6.016195155891657,1
9436,-0.4001804519162838,2
2024,4.733024245192195,2
1652,-2.15982059567924,3
9260,8.433421440724626,2
5447,2.491636770083465,2
4099,-4.221823319313822,1
6599,4.461915157680864,2
4873,-6.349588226535691,1
1210,-2.618521891067288,2
4164,5.096042584208133,2
5310,2.348999571550962,2
5280,0.18205117067139565,2
8300,0.6882277108870936,2
4063,-5.805510707225081,1
2560,-6.0688727240236595,2
6142,1.828259630248894,2
2458,1.028380330649495,0
348,6.726348197005063,3
8824,-1.4591813641844773,1
3676,5.602073607885854,1
3084,-6.984669688445161,2
8204,5.041070422183161,1
8562,1.3527335207607882,0
3201,-7.558621924115799,2
760,0.9560639982037862,2
8057,5.469717287171238,2
5020,1.7101118882544757,1
5291,7.573594686656279,2
4651,0.30384836464054654,2
9958,0.23022977161881109,2
8724,1.4589388964830017,2
7870,-1.635390816418167,1
5163,-3.671390474152438,1
9487,0.5819495987054908,1
7906,-2.613532943526841,1
1297,7.047595830140704,1
5005,-4.731638115036215,3
2056,2.828467835108273,3
122,0.18570308289640014,1
9999,-6.101865529330999,3
6153,-4.651259936814574,0
7627,-0.2947789262711398,1
7812,-2.511844437749395,2
8169,4.665289805134282,2
3598,11.976019647863769,2
7188,-2.294555567454453,3
2301,4.237605586139895,2
4677,-1.6363381717418306,1
5198,5.328860850276319,1
2730,3.8678674749852657,1
5736,3.054778737901633,2
164,-2.140033042027433,1
2175,-0.8085316077387437,2
7053,2.7000297421236588,1
789,1.441030878701521,3
4199,2.4654007687021924,0
8438,-3.444424219285045,2
1287,5.718104246636464,1
6605,15.505138538144404,2
3834,9.77174914253257,1
185,-0.14853256089450095,2
7047,-3.5419707792576673,2
1449,-1.8031518664376263,1
3658,-3.6455551030944062,0
6296,-1.0618424219896827,0
631,4.69274404301782,1
3932,10.187694335163055,3
1610,3.5479766971486253,3
6027,0.04317016458650791,2
6814,3.8414987850534326,1
5616,11.056530758053418,2
4506,0.8362918763224538,2
3256,3.112614101615026,3
4081,-3.612077680595948,0
1291,-2.3097829653780018,1
7414,9.268059932526938,2
6444,5.803773433656298,3
3515,-5.400012807416247,1
723,10.222559399147315,1
9552,-4.664057278463807,1
7734,5.058913142348142,3
1237,3.262557773384113,2
2982,-5.206332226641454,0
9461,2.0289766815441093,2
226,1.3879529280317433,1
6940,2.4863047388720547,1
2901,3.119509852413386,0
1381,-3.83901113351383,3
2525,2.817828686638987,1
3784,-1.701086980990199,1
7221,-3.4362854796553712,2
54,-4.821201722123341,1
7333,1.5255246522346704,2
6008,-0.7587650561928709,1
8322,8.603000715046797,2
2204,-1.214100360240086,0
9996,-1.9979593002857934,3
3985,0.6572030887892655,2
7263,2.815884423988971,1
8208,5.441876387139093,1
2755,5.956923652860115,3
4655,-5.062131237003998,1
777,2.400839685859726,1
7296,3.0862005658503664,2
3626,3.1670437955623463,3
4912,4.455321415397149,1
6989,-2.93477643708533,1
2192,18.683897197284082,2
5658,-1.8288201433187612,1
3839,-6.314181343402543,1
2829,2.4389691377173572,1
3402,-3.41907778042064,1
9460,5.8447186487925835,2
1150,-7.146916021723993,2
4379,7.93640685767254,1
4407,-2.050540181752224,2
3308,2.429014264567566,2
3127,11.318185715955714,2
9798,0.8262818368188665,1
3697,11.864499942685432,2
5018,-2.7176402089646268,2
6922,5.001394421739388,1
5211,-0.08282073452973626,1
5534,0.41677597080225137,2
8721,-3.8239083375107756,0
4862,8.167571903511595,1
7299,-7.894050116680884,3
529,3.2539338892662153,3
9185,12.020594084942601,3
9934,0.32387479110388595,0
2302,-6.147571391174189,2
6294,-4.514673919768228,2
2505,1.7051912501324082,2
6868,9.021197460858062,0
2464,7.589246762342487,1
3348,8.614663248490336,0
7675,1.7847462096629185,3
5969,5.0786119265839105,2
2711,2.3299045063985395,0
8165,4.78709775499679,2
605,6.268057735890328,1
8733,0.829567634181368,1
6656,2.418374876300303,1
3104,2.0422229875363365,0
8788,-3.2631572268969187,1
2763,6.234236488979295,2
1768,1.8258492409957636,2
7008,-8.297611364347018,2
9290,5.214232085746895,1
