,R,Q
6278,-0.07663024704450017,1
652,4.359203381022559,2
3996,-0.441973080491179,2
5689,-2.0823700057793046,3
4516,4.9481257632416185,1
2681,7.0958241913321345,2
5355,3.4140377685285923,2
8551,2.9549831176919037,2
6130,-1.4952034979305622,1
3112,2.4710795027807193,3
3218,11.215788976198168,3
8953,2.482142190056888,2
7229,-4.288766669532413,2
6586,-1.6130440491048175,2
4640,-0.12483348899187074,1
6271,2.7287523856517053,2
7845,7.55624383760213,2
6980,12.33331989329296,1
4535,10.306991830023305,3
7980,-0.898106028393375,1
176,-2.572484188503431,1
8053,9.028737832737999,2
3276,11.416900810853635,2
4030,5.092288893932983,1
8304,3.7905049801710335,1
1722,1.715210963760636,1
5389,7.813235819194347,2
5488,5.66526565087419,2
4872,2.6429208861916598,2
9118,1.2085194368267747,2
8840,7.161341985396767,2
5886,11.544160023534044,3
6261,10.023208012368102,2
7816,4.406876620640773,2
8536,-1.0972276183455332,0
6155,4.700847517965473,1
2842,2.7693230604468635,1
4066,-4.348198253720101,0
2041,9.006869976671394,1
7696,6.871301360590126,2
549,0.8003970100741533,3
2726,-4.590643642911337,1
8507,7.321741245590115,1
6966,1.4987910081723805,2
4100,6.22705333001963,2
1257,4.2815090403887055,2
5579,3.1899873000309604,1
5436,-1.73582832556293,1
1258,-1.458974172249083,2
7383,7.035572897196772,1
6544,-3.403479617323577,1
1285,6.032969394525466,1
7527,13.43422913618902,2
6492,10.584090593555104,1
5574,-0.8662038028474868,2
9480,1.266563605348793,2
2494,6.474101613031678,2
1621,0.8785342741240605,0
320,0.34291447313595924,2
3806,29.90495967743729,3
7827,12.793478599506631,2
5990,6.393239867227418,3
3063,3.7514666572652455,2
9822,0.788151257420374,2
8696,3.2610115323826907,2
1224,5.074526264638501,1
2721,1.940617922532109,2
6209,-1.6204421730139829,2
855,4.54314106840093,2
5402,3.3950254665250412,0
7882,5.40947846224868,2
6031,6.5563318708271865,1
9745,6.592600934337689,0
9945,-2.3159558770876374,2
2549,7.921869743578451,1
9356,16.51107945433754,1
9276,0.5720593693850322,1
7690,-1.7609637458329468,2
5672,4.759863409682231,2
831,2.9906415933251003,2
6411,12.443917307494022,1
8511,4.787774350232784,1
6479,4.2170177940887985,1
1201,2.4858759407379374,1
2572,-2.508007729136671,1
6341,-2.0934465763852086,0
5700,15.367452976771919,2
9052,5.31570513902637,2
2387,3.029986606896172,1
1939,-2.6850070430125585,2
7692,11.400818211766563,3
1479,2.688070354748798,1
9203,5.5870223792771005,1
3968,4.689483850106129,2
7825,6.143590193376049,1
3696,3.158640471877147,1
2096,5.734547585954315,1
9208,6.343567379333551,0
9091,4.258347810033795,3
6915,0.07646920789051848,3
6406,1.1601750407003406,1
4045,5.9961804211175975,2
5407,1.9579137667674482,2
9933,8.770346284416533,0
9161,-2.572876315320979,1
7727,-1.4600233178519062,2
6817,2.028693421447393,2
3243,2.920378921359864,2
2562,-4.450057244055065,0
7594,-0.563385347925502,2
2058,7.181824243602168,1
808,9.127847567753562,2
1022,5.303591340532131,2
3161,1.7055045002418492,1
8576,5.885406320716898,2
7701,2.3900475731709516,2
5974,1.1126167244089835,3
4913,-3.140404469153211,1
5025,7.553260493538589,2
2372,-3.88899845042297,1
2963,2.250299869441227,1
8974,6.124884298819913,2
530,1.6078435472560288,1
2017,-3.192582773407908,2
7637,-3.037569538636764,0
6888,3.422891918220813,3
2813,-2.2655899640668533,1
567,4.102483023934838,3
8787,-2.2579664090998497,1
9867,8.205091686025888,1
5053,-0.3595280675687613,2
9577,-0.6065470921959468,3
6562,-1.5800804806067132,1
9962,-3.791235474278755,3
2064,3.6976905688846404,0
8080,-2.236282883800559,1
3804,10.759675210664229,1
9590,0.765910864933776,1
2922,1.1556450948738106,1
7118,-2.41443313632816,2
5682,2.0392044346030325,2
2320,0.44043573498868405,2
8898,3.459798637715478,0
9581,-3.7322602409465064,3
3236,3.2499555297189335,3
640,10.620160459245263,2
8656,2.922030159037485,1
9344,2.0554007318608916,3
9766,1.3210918617980076,2
5033,1.0272374215307103,2
4093,1.7681531434816073,1
4136,-2.1648149404566372,0
8823,0.07496251895195094,1
801,2.2360086330449027,0
5948,4.309076663452827,2
5158,-3.851114450944274,1
9532,3.671145067784292,1
3398,3.364107749629291,1
5897,4.558887793105619,1
4918,5.71631685915392,2
166,9.00143141616952,1
7430,-4.200744341391972,2
3286,2.7065327646392596,2
2178,-1.9740036626423603,1
4607,2.541533271301759,0
521,1.0293859401502985,0
7984,-3.6285121262021063,0
4252,-0.898055241726591,1
1842,3.9798493322861326,1
3777,2.619616389566753,2
3836,9.347357575543871,1
9292,-0.5537987839587633,3
9194,-3.024041275291823,2
1159,7.708615996245248,2
5807,2.680985299595214,3
4681,-3.654288246525678,2
3568,9.934383925431078,1
8968,10.8541964048755,1
8714,6.1540543177685585,3
6316,2.2483276939216736,1
4803,5.589023185580591,1
2356,-4.430440183274004,1
8132,5.4555985200712565,2
6098,15.210217450137673,1
213,6.722774377717734,1
1176,-0.8341339052011785,1
8944,-0.7020580017120324,0
1286,2.7371634418834176,2
7762,0.8292073392106207,2
2753,-3.3525482105886177,2
3012,3.183749554975255,1
5296,-4.3117347796804895,1
1118,0.87241233741734,2
3106,-0.6242094245976615,2
5462,2.4205107777055046,2
2880,-3.1218436082711127,2
2035,-0.3172800671994933,1
6489,-4.080201141916743,2
180,2.432308355434266,2
1374,5.413225713853432,0
939,3.63102693585558,1
1441,-0.1640271595604812,2
2828,14.684335413416953,2
5608,16.393996284204377,2
6366,5.869316813997997,1
6070,17.974865717021192,1
2812,-2.2857714691070163,2
1435,-0.20292650169830306,1
7751,-3.221741179525371,0
8154,2.6417720430543277,1
1078,3.405703323665299,0
6828,-0.7129615150308783,2
2226,14.097997723611577,2
2227,8.794458828351695,1
4215,2.04686308242231,0
787,1.3869455890758067,2
79,5.270271880824442,1
9186,14.385119453654873,2
4648,12.614164328276473,2
85,-3.4125858290975195,1
535,8.27581222746131,1
1140,-1.1654499765295854,1
4377,10.719284106705562,1
9583,2.6918280240503014,2
4576,8.771693909115347,0
4388,-1.3321723758196695,2
7666,2.1781650293604162,2
8949,1.040299577879864,1
8016,-2.158904562453854,2
1274,-1.5915789416160173,2
8346,-1.0906153795876659,1
495,6.190881482923267,1
888,-0.1367724488426001,2
7518,3.0539356115227427,2
7216,15.899099968488088,2
6555,-3.825741521821412,0
5385,1.6268787348740261,1
9310,4.3013957094084105,1
1049,11.98533466516121,2
8958,0.5269764199719317,1
18,-0.05209256317920641,2
3214,-4.744252341523753,3
4382,13.334867832929966,0
4867,7.763806768622089,3
1571,9.664332255180526,2
7869,1.2419175309141726,2
5665,11.092736068283175,2
7356,4.815646634432412,2
7167,16.739245114417063,2
3123,0.831751961502823,1
6211,3.88203615943071,2
3509,11.726435468587603,2
1568,4.039532069520803,2
8040,7.681779785273196,3
3353,-2.4306243445226237,0
7362,-2.952778252096198,1
4615,5.3673933752722505,2
6041,10.77001416214524,1
1126,-3.4276675762577695,2
8000,-1.9140789194217618,2
573,7.613715813111355,2
3267,-3.1629387140850964,3
9494,0.7810504070097751,1
7351,1.1427015366150992,1
4781,4.192111087402875,2
8428,-3.222756438086625,0
5271,13.864309920610118,3
6741,2.095023313572476,3
1501,1.6527048440478396,1
8844,7.2119773890627155,1
3315,8.993608199842528,1
687,-1.0575482749866607,1
629,1.465578496530882,2
4944,-1.0980555490476078,1
4337,-3.568017637941848,2
5214,4.844375844504735,0
4621,2.4075085906391775,2
5958,-1.2622073646813066,1
4664,8.631814494474,2
585,2.310590741996732,3
6188,8.760931590403068,1
8052,4.95516888013346,1
6065,-0.649624912811932,1
8038,2.5819299836728486,2
7856,7.159973612468299,1
7799,7.454218558934761,0
6180,1.7664276518903805,2
1666,16.45327417770019,0
4742,4.381356927051601,2
3195,-3.41560478155335,0
2515,2.1139295181451683,0
7274,5.366555176343169,2
2506,-0.8006652504303169,1
6829,-1.8789196145600222,1
2396,10.113793051615863,2
6798,2.8763330222684553,1
433,0.7505751141163728,1
2956,4.009425504359571,1
7009,2.2719531932112,2
9489,-3.531814066860764,2
6089,-0.1077286904355006,1
9395,7.202989244446248,3
1867,12.987496698780301,0
7764,18.214085589826063,1
724,-2.4681357088537696,2
9448,11.186390583692992,1
8815,14.658377712961103,1
1974,3.9340862787486666,1
6520,-1.972411745091712,1
6264,-1.6664181422818776,2
1304,3.224284756560051,1
2234,9.550512714346466,1
8337,6.548387938840732,0
8921,2.7950282916975615,2
8310,8.322086972468629,2
3410,-0.5838309741597838,2
4,13.949143236691953,2
5646,5.643492642280319,0
3729,0.8702201966398355,1
8198,2.1274502461270206,1
6532,4.873712642934496,1
582,0.8063410242473292,1
9645,-1.3916734259811303,3
875,4.1731439045591605,2
1473,2.2439182285162103,1
4408,2.412880900369721,2
3651,-2.526089054832404,1
6778,4.5762835850799135,1
9918,6.990268612487181,1
7474,-0.0951893343267276,0
6633,-0.6471197795640329,1
8110,-2.7450618418179737,1
1693,2.361665488343708,1
9830,2.756338316366111,2
5614,4.588602935419754,1
8698,2.6967311880054203,3
3310,5.9245869631424135,2
812,2.152780389017704,1
1264,6.471041255736976,2
6172,-0.8868832855052187,1
892,5.242709631027016,0
6080,-3.8877350490969778,3
1726,10.260676787294349,2
5759,13.860800946238353,2
7988,1.7225286015160899,2
9791,8.390211982618723,3
3443,3.7199359528838762,2
5316,5.73513443901375,3
8942,0.5789202114281107,3
2401,1.734581859585802,1
5336,3.9198559575144643,0
5155,1.2949836143713336,1
8101,-4.16290654927091,2
1695,3.6187666934218683,3
6439,0.963703496156171,3
4503,6.087133901498313,2
5371,4.5253012060606554,1
8124,0.9212900806514579,3
852,1.7536324710632103,2
5843,-1.2543054977056696,0
9352,-1.5460228311865976,0
3130,-0.2091691554281523,2
4226,-0.1581016338352752,1
2875,5.601465394354106,3
2962,-4.031409179076666,1
1929,4.218012172786558,2
8174,2.7231911399009814,0
2719,14.607971064539669,1
7492,8.698796601910782,1
5122,5.520569582189525,1
7032,3.6399227383821806,1
8345,5.1125656142510785,1
5784,0.4106067753469427,1
5478,7.453131474104701,0
8817,17.03618117048988,1
8342,1.7557725768280912,1
5954,3.2507220976994935,2
7876,-1.927716752612041,1
6436,-3.5959342460120465,1
1788,1.8936442187149085,2
9251,2.811418547739126,1
7724,4.7025126386689555,2
6391,4.374576321463987,2
854,-0.313433469307812,2
6498,-0.6464851327844823,0
3721,3.3052800440975973,1
6879,8.079687211678698,0
971,4.9251646805895115,1
9758,-3.5882023688313076,1
2628,2.8402587622994977,1
6273,0.10374279206494297,1
5368,0.5762765991372456,0
6148,16.190402532593126,2
7730,7.038334203880444,1
6120,6.351199241441732,2
9734,0.6424945176611727,2
6540,7.245082762574933,0
2094,7.022754489411006,1
44,-0.13747410533328797,2
9591,3.5371852536771,3
3272,11.11045725669483,2
4417,2.6646847634955493,3
3663,6.590702767203038,2
2966,4.298799380221186,3
1544,-0.9279988460957869,1
4813,-0.8706282784135304,2
6122,1.1169988111567473,3
4914,4.535352589023383,2
494,3.6437351815320773,1
9966,14.11237382648001,2
9181,-2.59391494485029,1
6793,-2.506920661566795,1
668,2.6114822324498173,3
145,2.2219029097773273,2
2005,6.488551019913093,1
5410,5.627398917625443,1
4275,3.3024482171584673,1
9793,-0.7627869095631521,1
1133,2.2242928516776344,1
7157,11.175867492443896,1
531,8.844340789777096,1
3423,-1.263092522731864,0
4218,2.1126096063998485,1
5076,6.11610222544969,1
555,-1.5366262788033938,1
4402,7.602429746221956,2
4573,-2.306297651697533,3
795,-1.1485030328015515,2
3055,-2.6373394047305743,1
8919,9.067415890194809,1
1593,0.4902816286492343,1
3143,-1.2104654793093008,2
6985,5.788563388496319,2
9074,11.735632538164452,2
9121,-2.5769974774734403,2
3343,2.692564858794782,2
7682,3.8632802551685614,1
8046,2.564025636225427,2
6992,1.771949878582432,2
8436,2.8853917839881777,1
5200,-3.7294780967632866,2
2495,2.2665283319715934,3
2761,3.2923743767264053,2
5957,-0.367751433465874,2
7817,1.4080881267098349,2
3993,3.471191905035656,1
856,-3.0101634354440985,1
8248,9.002180222220833,2
9129,-1.779775821913085,1
4884,-3.6440983998817713,1
1423,-2.98852144047419,2
140,2.877134751088927,1
5571,2.9449797539756446,2
1612,3.2000356350240384,1
7122,-1.5499993074761873,2
2430,4.049445538266939,2
9122,17.285950928435106,1
6564,11.239561873173942,3
9187,10.809411359988966,2
8107,-2.3267696802795066,1
8390,-2.040527879910325,1
5367,3.3481102294911538,2
7574,5.332478812947716,2
302,5.394663625371583,0
6525,-1.6677577524563842,2
7066,1.495341586519821,3
8512,6.542234740125178,2
6551,1.4493546709397673,3
1390,8.728278921849991,0
1760,1.827887624491526,1
3707,9.941030899257063,2
7529,8.909026901765543,2
1163,12.998770188437927,0
8262,-4.73345769638985,2
6015,-0.7691835039114832,1
1132,7.081145643054015,2
6859,0.1627056488369103,2
1248,8.156956375244757,0
171,-2.044731286394122,1
778,3.338388098417573,2
2304,-0.035888235859277806,2
7803,0.8282174055173459,2
6189,-2.395594300897037,1
8899,9.079001918984797,2
12,13.095530602450586,2
2493,2.2324623468266727,2
31,-1.3480435590240374,0
2899,6.827954476324404,2
2379,5.173776099243891,2
3266,7.941887751272699,3
6964,3.81727629709312,1
1243,-4.4069831992408535,1
6334,2.3207340029173436,1
6077,-0.6595139472442,1
5038,0.9542771672069188,1
9803,-2.620360699233002,1
4711,4.613276629290565,2
8584,-1.252257585571284,1
345,2.0865441104532656,2
5946,3.6350435194841957,0
8210,6.48497524276436,3
1062,8.214175336480174,2
7588,0.5788313434993402,1
6240,6.9267645083657285,2
5215,7.380522040863177,3
8860,-2.452026485226429,2
2185,2.986238234186551,1
6421,9.454281177933478,2
6776,2.7682068127963015,1
915,10.457945218738674,0
2135,4.280791802234165,3
4331,8.550807524492946,2
6137,-4.378922756821787,1
6363,4.526808436929096,2
9928,11.305042087955401,0
136,10.514437668084888,1
6156,-1.6230710652629767,2
772,-2.703567654035364,0
5504,2.4393437766071795,1
9084,6.557207054554314,2
8281,-2.058499656921162,1
7685,9.243978850624536,3
9411,-2.2772219587988194,1
1031,4.518515473161919,3
8728,3.592639793547576,2
1283,1.1455784949297587,1
951,-2.9597556744747155,1
6869,5.0033918976371305,2
3347,-0.984323464503233,1
4235,7.411820960934808,2
7786,7.674049000372852,1
919,10.143876612990704,2
5331,4.972695342595713,2
9041,2.5852252678846703,2
6896,4.636997467625198,3
2193,11.849442242775227,2
4639,7.772124121637129,3
6990,1.075891255676856,0
6714,2.356571989915098,0
9807,7.411583922491123,3
9643,9.549395737498742,1
5212,5.205594131716671,1
6630,2.7402404949364096,2
5673,5.88359544391721,2
5705,-3.810356777015577,1
1606,-0.17420491730832488,1
9305,-4.133565515557423,1
4188,1.0471605570522962,1
2860,3.55993751337012,1
5168,1.9005831837951277,2
21,-3.39445566116288,0
444,-0.28277458848753056,1
5233,8.37817588892187,1
6752,-4.134646523486523,3
2522,1.5904454810962636,2
878,-0.9782644648134742,3
1072,-4.415539284059876,1
196,1.7758489531669444,1
7602,-2.801087041956362,2
6878,8.565339916056224,2
410,0.45557801308220913,2
318,6.579591191266082,1
6280,7.786296448526233,1
5311,4.1244263850937255,1
3891,2.005415132118932,1
5583,-3.9092070959724365,2
4169,1.7789832922617568,1
8807,3.5404972855383336,1
6576,1.3175886798022238,2
3933,3.368274822846992,0
1660,0.30612402094087,1
7959,7.4720778975964155,2
5769,-2.6454995511143595,3
1614,3.152605829586239,2
2082,2.093901277960217,1
3733,-2.860796751911929,1
7580,0.9431819635451699,1
5455,9.351977368128232,2
4084,3.2277166216525046,1
3307,6.2829913291812405,0
8019,3.243740363639966,0
6983,-4.230347892505577,0
4810,1.2220310651896078,3
1522,8.757739907671002,1
2164,-0.3310481654507136,3
9394,4.553667732276015,1
3845,5.953842628448986,2
5178,-1.6236394471017905,1
4527,4.192916813143431,2
3401,2.2206996498320564,2
1960,-3.1877315143307188,2
2877,10.9715545665942,2
2768,14.096325790572607,2
5795,-1.3763724746071366,1
8754,0.8743040851072578,2
1540,-0.7556628787504636,2
9549,-2.3269864025074027,1
2622,-2.6652188788288225,1
356,-2.479155078222035,1
9245,3.07497528804722,2
4917,3.7111395316717517,1
1115,-2.4839250132855732,2
3322,6.029681078715349,1
5782,-0.03759017984143753,1
968,10.495578144080419,3
1678,0.774364100873103,3
7684,0.7358636676276051,0
6530,-4.368507089919152,2
6982,10.254261699963,1
5328,2.835341147936319,2
1112,10.395374916144007,2
6207,-3.0800499935423407,2
5835,3.9432406113183474,1
7646,2.9357088010681687,2
2581,5.622126111833053,2
8920,7.71238713313627,0
418,0.7975072809515389,1
7560,8.886114890038659,1
8498,1.5197253643280622,3
1313,1.081605430184525,2
5294,7.192858951362771,1
8895,5.768160543024212,1
7917,-2.6756934326072477,1
4251,-3.5899003656233086,1
5597,7.979588172466956,1
8791,2.2423109306381637,3
9278,3.107206999532462,3
8923,2.7836369703967794,2
484,-1.7874703327428518,2
77,3.111801133326681,2
3546,2.155094460142558,1
4676,3.1430296830456808,0
6197,3.1340940133617545,2
7253,1.2148210405649706,2
6229,1.8026238502003693,2
8348,0.7897128766705697,2
8956,7.919420860521822,2
9794,1.5605454233162348,2
7813,5.064048459354256,2
7268,-0.3141986669065524,0
1655,-0.4603511974924013,3
4605,-3.574020719336952,2
4611,-0.6803244794328096,2
5342,5.025405751706778,3
1397,7.433152911962127,1
373,11.123632356191784,3
2368,3.5117276300338096,2
3880,5.127477957124332,2
1327,6.077325611988418,1
7018,2.0424557518243396,3
967,-2.818342644252229,2
7291,-1.6528589668649944,2
9363,-3.0476188466301104,0
5045,-3.453962381425953,0
7170,10.888241922380402,2
5644,2.490567774476127,2
8965,-3.4498419117709576,2
502,5.917772648108545,2
8388,8.032734935445532,1
3758,13.643843782669377,2
3187,0.426814249557399,2
8372,3.0917874917824175,1
6861,-3.508386245296909,1
4205,5.4129198027419765,2
6043,5.858134379845862,3
2220,3.2510496607990547,2
4208,8.254044658779844,1
6468,7.693347678246373,2
7015,3.8111923127232155,2
4669,-1.1454848770469197,3
4578,16.659069153723948,2
8541,16.123484618563044,3
7883,-2.0550863355571263,2
8680,10.990081563032309,2
9388,3.305664152505334,2
1364,-0.2556935686897761,1
889,-2.3395531673658216,1
1864,0.7205016527538914,1
1742,4.583525048784622,1
8893,1.6286303346741418,2
4145,-3.970301554777452,1
6602,-4.002454029128701,2
8146,4.937377033394133,1
5241,4.094076911141485,1
6354,3.518762730273373,3
9901,0.7929293479257504,2
6567,2.5147824875869733,1
4549,3.849909548953343,3
3871,9.170604341775782,2
1718,14.495455028162366,3
465,4.2975668011639065,3
414,5.691383328759463,0
5918,8.314309729444805,2
9818,2.0793530781592757,1
9436,1.8417919546511357,2
2024,3.731185359860116,2
1652,0.8144732660095526,3
9260,9.634910531488545,2
5447,5.834403194834298,2
4099,-1.5511915924153143,1
6599,6.308070695919005,2
4873,-1.6956375588084027,1
1210,0.7501689171836539,2
4164,9.097382564898634,2
5310,2.987062835630401,2
5280,1.1172252280021997,2
8300,2.652226641049044,2
4063,-3.5096698146389516,1
2560,-1.8113695255429993,2
6142,3.5931310347470813,2
2458,3.0274035692367374,0
348,6.778237027764629,3
8824,-0.6535202376428861,1
3676,2.1790887545764663,1
3084,-2.166962688686359,2
8204,5.863766066671509,1
8562,2.3628025032456472,0
3201,-4.022994438668329,2
760,4.179029541954932,2
8057,4.093680071191115,2
5020,3.389485459223618,1
5291,9.108682796416343,2
4651,2.530430989616251,2
9958,2.163812555906301,2
8724,6.1159874164020565,2
7870,-2.0188912673677306,1
5163,-1.954400937527478,1
9487,1.2684098238187218,1
7906,0.9427770245567608,1
1297,8.062980679245358,1
5005,-1.2287970893576121,3
2056,0.9608133986535519,3
122,5.228846626557877,1
9999,-1.6304344497966294,3
6153,-2.041385547791839,0
7627,4.374189351266702,1
7812,-1.1480762579208186,2
8169,4.770148579117338,2
3598,12.795973457124974,2
7188,-1.088970044584892,3
2301,2.7183838040599855,2
4677,2.3737521776249757,1
5198,2.4249436932861417,1
2730,6.436762688194175,1
5736,3.6454620501860893,2
164,0.27524391481583876,1
2175,1.6597515058372743,2
7053,2.679956857164219,1
789,1.942598056677078,3
4199,8.312939295393512,0
8438,-2.2915437073454825,2
1287,4.323514389590765,1
6605,14.729343806037926,2
3834,9.71765052979649,1
185,0.08178948771087313,2
7047,-2.891777031007405,2
1449,-2.0492184562502125,1
3658,-0.82267899079174,0
6296,-1.5583777269080015,0
631,4.478622863908946,1
3932,8.161895197695529,3
1610,3.5550990688919306,3
6027,3.4773743788132165,2
6814,3.7844703846533427,1
5616,14.992639062069642,2
4506,5.720708034666108,2
3256,5.467234137006647,3
4081,-0.41354592383192923,0
1291,1.8169822094745474,1
7414,7.83282936118133,2
6444,4.172461115372654,3
3515,-3.8487578837236165,1
723,9.695935402771896,1
9552,-1.0833572084914498,1
7734,3.3323779660977553,3
1237,3.4715369969468473,2
2982,-4.580864713386448,0
9461,3.165976992680145,2
226,2.265192505056446,1
6940,2.7579657770479518,1
2901,3.1907294967303415,0
1381,-2.420268366918818,3
2525,3.027556371241581,1
3784,1.8912533423410771,1
7221,-0.8365516677092275,2
54,0.3854825214366393,1
7333,3.513185995191245,2
6008,0.27053352420891486,1
8322,8.205218310262266,2
2204,3.5096152036190755,0
9996,-0.8128163649850277,3
3985,1.7942399300512522,2
7263,2.243015322812888,1
8208,5.8681275437809495,1
2755,7.52218204856486,3
4655,-3.167388938851034,1
777,3.1119942163761625,1
7296,6.208399898344506,2
3626,7.235332095058082,3
4912,6.680667175525719,1
6989,-0.12360207227512987,1
2192,17.570887947916848,2
5658,1.9330859594613528,1
3839,-3.798269132040721,1
2829,3.046887765620703,1
3402,0.5763138195495259,1
9460,3.0407858338984077,2
1150,-4.746118208817438,2
4379,9.823995638655711,1
4407,1.3763789398746455,2
3308,2.044561054800325,2
3127,10.76618427116223,2
9798,3.0606972051515138,1
3697,8.312815393976802,2
5018,-1.1512202589678076,2
6922,5.104631812346207,1
5211,3.677764146286627,1
5534,3.780218860375637,2
8721,-0.06696480705769137,0
4862,6.416784555845926,1
7299,-2.3640235208478937,3
529,3.132671137625272,3
9185,10.39557282377252,3
9934,0.5309602924294765,0
2302,-1.6505419483905084,2
6294,-3.555099908054957,2
2505,2.914844355191567,2
6868,11.059352602164473,0
2464,6.798399237143878,1
3348,9.16674344047401,0
7675,3.3116789716391843,3
5969,4.9115798406107745,2
2711,3.3129486610664154,0
8165,3.736428717681561,2
605,4.901681082971579,1
8733,1.6063243828840363,1
6656,5.51401826024024,1
3104,5.19763069632655,0
8788,-0.3561949774605635,1
2763,3.441496406357321,2
1768,3.2994386712602264,2
7008,-2.8564730035208523,2
9290,3.8436373694819217,1
7665,-2.130801302328953,2
1377,3.347585683455323,2
