,P,Q,A
4875,0.8041690427359518,2,0
3755,6.766025791165902,3,1
639,3.449021733855647,3,1
5135,5.480261841604415,3,1
7006,1.9511768272975119,2,0
5932,1.8362544038333126,3,1
5191,7.799599697707297,0,0
5298,-1.8785598041570488,3,1
3053,-1.9155706816478835,3,1
3411,0.3222631083336205,3,1
4901,-1.8922927794914797,3,1
1840,1.0193149552793015,3,1
2315,2.5268233635257653,1,0
4482,6.929255092731825,1,0
9320,9.959837619114033,0,0
6811,11.589259709170015,3,0
52,11.201828787242334,3,1
7312,3.946466373655074,3,1
997,1.2506829326390865,2,0
4400,-2.203435338733284,3,1
2441,-4.352702544039514,3,1
8284,4.535827725369169,3,1
6257,0.9898832565810568,2,0
4953,1.7227719795954801,3,1
4499,-1.476276126323313,3,1
965,9.271510406234686,1,0
1155,4.381857527316357,3,1
5611,-1.2223653320432177,3,1
9099,2.7338945622177415,1,0
5347,6.264277859231338,3,1
6174,2.9706980697663132,2,0
7178,7.800474944379592,3,1
4106,5.836975927033587,1,0
609,0.8753764591667135,2,0
4833,6.581112155764876,1,0
1581,0.009776702643739891,3,1
7301,4.720880974683381,3,0
6194,-2.704867214384369,3,1
957,8.112981335765749,3,1
1195,-8.196991407568678,3,1
329,0.680923089233266,3,1
172,-1.3702669765602353,3,1
2578,5.6591208506408375,3,1
7306,18.637138155118727,3,1
8039,2.842778030272676,1,0
9973,0.988554379150755,3,1
7124,2.0219899688974325,1,0
6278,2.9311073775210366,3,1
652,6.091733817664692,2,0
3996,-0.26387962273455057,3,1
5689,0.4177660115931696,3,1
4516,7.290121260064699,3,1
2681,9.47033717119833,2,0
5355,5.053634063607666,2,0
8551,4.132301398910759,3,1
6130,-1.070734797115664,3,1
3112,4.257454560038709,3,0
3218,10.075130865921167,3,0
8953,1.4532111733555118,2,0
7229,-0.5247714986022451,3,1
6586,2.2608149310614163,3,1
4640,-0.5526034018885833,3,1
6271,3.50596114515898,2,0
7845,5.8978446411154755,2,0
6980,12.948557572587948,1,0
4535,8.759432315434653,3,0
7980,2.5271853661230947,3,1
176,-2.1458432993872547,3,1
8053,11.811336861415365,3,1
3276,9.134339597503647,2,0
4030,4.042390842567086,3,1
8304,4.342696719481986,1,0
1722,0.6215363851714624,1,0
5389,7.265880560325668,3,1
5488,8.6409712764139,3,1
4872,2.1582215612210742,2,0
9118,0.3709785379286279,3,1
8840,6.162884589980585,2,0
5886,14.218369711150036,3,0
6261,8.89529403830367,2,0
7816,4.728031435898706,3,1
8536,1.5197864826432221,3,1
6155,5.0539635631516,3,1
2842,-1.837351704191959,1,0
4066,-4.013260828921627,3,1
2041,7.370292689527724,1,0
7696,6.191844047042419,3,1
549,1.0335753936680325,3,1
2726,-4.384384456918687,3,1
8507,9.214228046214807,3,1
6966,3.9641314117353117,2,0
4100,3.4758147835776563,2,0
1257,4.415885427568099,3,1
5579,6.923545541198967,3,1
5436,-0.7752054659150895,3,1
1258,0.9211974745372946,3,1
7383,9.292831756480634,3,1
6544,-5.067390211042747,3,1
1285,4.160188257954081,1,0
7527,14.492663495685225,2,0
6492,10.186159460677393,1,0
5574,1.4231705463882545,3,1
9480,2.8628714722015838,3,1
2494,10.51735489307241,2,0
1621,2.07308196250054,3,1
320,4.2531675209341095,3,1
3806,30.796631135939688,3,1
7827,12.454083471114165,2,0
5990,5.82834730674519,3,0
3063,1.9456526112280903,2,0
9822,-0.26008644360681865,3,1
8696,0.4332541264618004,2,0
1224,5.656096248886583,1,0
2721,5.962637563246767,3,1
6209,-0.9931225443878102,3,1
855,5.908969357548778,2,0
5402,6.222312282392335,3,1
7882,3.98749813946933,2,0
6031,8.776071615948233,3,1
9745,10.661468131260872,3,1
9945,-1.9543009576462125,3,1
2549,11.758957358225052,3,1
9356,17.279833723305202,3,1
9276,3.7702880015507985,3,1
7690,0.1465373900823131,3,1
5672,5.136680930460758,2,0
831,3.9692176724842776,2,0
6411,12.313189464874757,1,0
8511,7.390459574999087,1,0
6479,3.9119211624204047,3,1
1201,6.0596519682932515,3,1
2572,1.8909496267116483,3,1
6341,1.0647237814208204,3,1
5700,17.66977307500982,2,0
9052,4.73923931480695,2,0
2387,0.07900218485995847,1,0
1939,2.131384168213626,3,1
7692,11.447125768486533,3,0
1479,3.541481647175668,3,1
9203,5.533487422686627,1,0
3968,4.2718487094427875,2,0
7825,3.742966191798431,1,0
3696,6.484175362272852,1,0
2096,3.639654060293025,1,0
9208,6.876854045767249,0,0
9091,7.089143194240802,3,1
6915,2.040846302819795,3,1
6406,3.4421151329285364,3,1
4045,7.0019699822186166,2,0
5407,1.647954687026787,2,0
9933,12.311165940504,0,0
9161,-1.1943764491386564,3,1
7727,2.510622507515884,3,1
6817,4.504138223288105,3,1
3243,4.558404109683968,2,0
2562,-2.015589636714077,3,1
7594,1.9145865234198451,3,1
2058,6.958517290570241,1,0
808,7.6704433961439324,2,0
1022,2.6696293229391412,2,0
3161,6.3522634580429695,3,1
8576,9.219894266863005,2,0
7701,-0.3874445496490999,2,0
5974,3.4042285008733852,3,1
4913,2.008015538530565,3,1
5025,5.073248436166722,2,0
2372,-2.9980534725225816,3,1
2963,3.1019549269830202,1,0
8974,8.644142755821989,2,0
530,-0.23889551498194983,3,1
2017,-1.4322821399762968,3,1
7637,-1.482357757510546,3,1
6888,10.255183078443352,3,1
2813,0.3864979152890974,3,1
567,0.7214851262583917,3,0
8787,-2.5971904634535012,3,1
9867,12.390899995024299,1,0
5053,5.427578214794925,3,1
9577,2.2084449694029575,3,1
6562,0.09855573042030713,3,1
9962,1.3992783350304117,3,1
2064,3.18602833899294,0,0
8080,-4.010916666848718,3,1
3804,12.257063386506525,3,1
9590,0.5515970312505307,3,1
2922,2.1274364003458195,1,0
7118,2.9596579154108635,3,1
5682,4.609251934508479,2,0
2320,-2.1561766253190244,3,1
8898,3.4052489914596467,0,0
9581,-4.814792490075494,3,1
3236,1.9344899313021913,3,0
640,11.490490405139418,2,0
8656,5.5683324633319655,3,1
9344,2.401798531490627,3,1
9766,-0.38676394514217605,2,0
5033,5.075530360706686,3,1
4093,3.797573237455658,1,0
4136,-3.772157646658897,3,1
8823,-0.5972635534268806,3,1
801,3.548813863188156,3,1
5948,4.474048830260259,2,0
5158,-4.437767344027561,3,1
9532,3.3138596105252334,1,0
3398,5.982279737577451,3,1
5897,4.803323667488532,1,0
4918,4.622950137235799,2,0
166,12.483231009522017,3,1
7430,-1.534050329459374,3,1
3286,-0.5012060422290108,2,0
2178,0.25657669132453376,3,1
4607,7.753701406589748,3,1
521,0.8317063370624926,3,1
7984,0.5371937821515533,3,1
4252,2.007643731177512,3,1
1842,4.853227082638958,3,1
3777,2.832294803335417,2,0
3836,15.20692460737472,1,0
9292,1.1810607458057523,3,1
9194,3.194375050723768,3,1
1159,6.937910648078363,2,0
5807,5.056207887185249,3,0
4681,-0.8907577740797616,3,1
3568,11.270926362240614,1,0
8968,9.323049879416775,1,0
8714,6.2443913490351095,3,1
6316,3.433206718169814,3,1
4803,7.338308766220607,1,0
2356,-2.6764359371274358,3,1
8132,5.964818842122305,2,0
6098,16.45914771580541,1,0
213,9.472300648949872,1,0
1176,1.34977666805812,3,1
8944,1.6793801846300478,3,1
1286,4.524214805330928,3,1
7762,1.6136510765629428,3,1
2753,-0.5157199289174551,3,1
3012,4.876246007389778,1,0
5296,2.6636933432856593,3,1
1118,2.230902885613236,3,1
3106,0.7176390461540892,3,1
5462,0.693357562395079,2,0
2880,1.326384191181768,3,1
2035,1.0045077873803316,3,1
6489,-3.5312288257481685,3,1
180,4.527511044521525,3,1
1374,8.019149547678817,3,1
939,4.492887634557186,1,0
1441,1.5462938613792754,3,1
2828,14.237607092345852,2,0
5608,12.527659098005671,2,0
6366,8.075959674386421,3,1
6070,20.505593198608448,3,1
2812,0.4979890349191083,3,1
1435,2.984352427052959,3,1
7751,-1.838410638579818,3,1
8154,4.190765495490725,3,1
1078,2.904677482035545,0,0
6828,3.3891833418572004,3,1
2226,13.742581405347847,2,0
2227,7.79914108222531,1,0
4215,-0.341190143877411,0,0
787,4.189662894441969,2,0
79,3.4430594664625103,1,0
9186,17.70544433829732,3,1
4648,12.892473473344587,2,0
85,-3.740839565996232,3,1
535,8.407934916110877,1,0
1140,1.1028936421255797,3,1
4377,9.057149313461352,1,0
9583,2.2849238602089597,2,0
4576,13.03698497252197,0,0
4388,2.775379220565916,3,1
7666,3.59454470280601,2,0
8949,2.609387646108423,3,1
8016,0.127866905716099,3,1
1274,2.133715142296966,3,1
8346,4.04795944958204,3,1
495,7.708879750744037,1,0
888,1.2936362102881034,3,1
7518,3.229766881132757,2,0
7216,15.737320131294071,2,0
6555,-3.3749160023513616,3,1
5385,1.2417004861292547,1,0
9310,8.233005563632323,1,0
1049,11.19534875799561,2,0
8958,0.26974896838813134,1,0
18,4.318606530971985,3,1
3214,-1.7106224374633743,3,1
4382,15.95442316746241,3,1
4867,13.781455397326775,3,1
1571,10.28045297395483,2,0
7869,-0.058413946941858086,2,0
5665,12.505611482148732,2,0
7356,9.459148475437289,3,1
7167,20.24822008664494,2,0
3123,2.13200391519993,1,0
6211,3.0408482074994683,2,0
3509,12.01442926452075,2,0
1568,4.847622715475843,3,1
8040,9.361502238431697,3,0
3353,-2.7154595790407803,3,1
7362,-3.5693336203770496,3,1
4615,6.6626906293595365,2,0
6041,12.117212447685132,1,0
1126,-0.6623315998334113,3,1
8000,1.711922713601548,3,1
573,6.7380396567932435,3,1
3267,-3.398581823701796,3,1
9494,-1.073854540839886,1,0
7351,0.7722882078296783,1,0
4781,5.800090449416836,3,1
8428,0.9336746181762163,3,1
5271,15.124686967822477,3,1
6741,4.273215588289553,3,1
1501,3.276687859912488,3,1
8844,11.308087999060056,3,1
3315,6.89142386612879,1,0
687,1.221046373264734,3,1
629,4.751846345883839,3,1
4944,-0.32982071559005255,3,1
4337,0.4530752141943899,3,1
5214,3.316594660168252,0,0
4621,2.7079143292392285,2,0
5958,0.9703428954334554,3,1
4664,11.72276906375293,3,1
585,3.228404173747086,3,1
6188,6.760357526248905,1,0
8052,5.964435657012675,1,0
6065,0.3103906998680279,3,1
8038,4.151738673742455,3,1
7856,4.916084849396623,1,0
7799,4.185800326126369,0,0
6180,2.163881523310515,2,0
1666,16.79409475837717,0,0
4742,3.72774105009775,2,0
3195,-1.136452932884665,3,1
2515,0.025798926105666364,0,0
7274,6.746602131160311,2,0
2506,-0.48573998437473564,3,1
6829,-0.41735715669355244,3,1
2396,8.380501249950896,2,0
6798,3.419156782837884,1,0
433,1.9760131363999118,3,1
2956,7.274405297106946,1,0
7009,1.960196055026839,2,0
9489,-1.7284199206537239,3,1
6089,-1.5883344142549811,3,1
9395,4.504204597263993,3,0
1867,10.937722783781675,0,0
7764,18.993160622131814,1,0
724,0.3768339656128131,3,1
9448,12.989347102360767,1,0
8815,13.093001375097897,1,0
1974,2.4437989801319766,1,0
6520,-0.7299033763865095,3,1
6264,-0.33107228560260826,3,1
1304,6.3432123504327285,3,1
2234,10.853232812364276,1,0
8337,8.049019085561772,0,0
8921,4.26937379480171,2,0
8310,8.084925691945571,2,0
3410,0.7937216168451328,3,1
4,14.988709529690231,2,0
5646,8.481100646828992,0,0
3729,-0.8860359971663809,1,0
8198,0.5009808083488128,1,0
6532,5.714191111954744,1,0
582,1.1668975011722622,3,1
9645,0.858717257294376,3,1
875,5.552992916484786,2,0
1473,-0.45743371435046365,1,0
4408,-0.17536674347476566,2,0
3651,1.8889124532447954,3,1
6778,4.740214167920051,3,1
9918,7.101292331591692,1,0
7474,0.09139951848369465,3,1
6633,1.4577658486953782,3,1
8110,-3.849056514087882,3,1
1693,-0.7043607342972109,1,0
9830,3.472209912914264,2,0
5614,4.8047501798632055,1,0
8698,6.869076278603329,3,0
3310,8.009105714898702,3,1
812,5.847407240440918,3,1
1264,10.001210591106938,2,0
6172,-1.5010870879378952,3,1
892,5.370869457801752,0,0
6080,-4.04621947358362,3,1
1726,12.161019864497936,2,0
5759,15.693464263722724,2,0
7988,0.44704610816172474,2,0
9791,8.212356534625384,3,0
3443,5.266336386315357,2,0
5316,9.219018004540747,3,1
8942,3.0633950683856805,3,1
2401,1.6572255265779035,3,1
5336,2.1669278039913813,0,0
5155,5.559809802108626,3,1
8101,1.1791800958376593,3,1
1695,2.218630353383115,3,0
6439,3.948119348762943,3,1
4503,10.345381706519312,2,0
5371,5.107967720829211,1,0
8124,-0.6385166480296016,3,1
852,-1.1269357817182089,2,0
5843,-2.71364440904059,3,1
9352,1.8797782640010539,3,1
3130,-0.935035564526276,3,1
4226,4.491319260286034,3,1
2875,7.578457334311027,3,0
2962,-1.5151000809152824,3,1
1929,7.203522880050606,2,0
8174,5.115209686310755,3,1
2719,13.065309906324245,1,0
7492,8.140858754902574,3,1
5122,8.380174498040278,1,0
7032,7.763054113994404,3,1
8345,3.824733017431993,1,0
5784,6.468823274125923,3,1
5478,9.737272405970838,3,1
8817,18.16629099349649,3,1
8342,1.7961479928645545,1,0
5954,2.0248250945340303,2,0
7876,2.6872803394950013,3,1
6436,-0.29167988412469636,3,1
1788,4.837458584224601,2,0
9251,3.682472886546364,1,0
7724,2.4478725246373014,2,0
6391,11.13153732768242,3,1
854,1.9286852556395138,3,1
6498,-0.7845909979347487,3,1
3721,-1.0267130904255835,1,0
6879,6.3522068702352765,0,0
971,5.5892138847493875,1,0
9758,-1.762206001804961,3,1
2628,4.953779990005227,1,0
6273,1.1835813726502242,3,1
5368,6.929444027737315,3,1
6148,15.765805317701957,2,0
7730,5.023237522981712,1,0
6120,5.638416830397693,2,0
9734,2.0784812813540294,2,0
6540,9.54335407337353,0,0
2094,4.669458660776863,1,0
44,3.6797467724546804,3,1
9591,4.296970587445542,3,1
3272,13.446619221277736,2,0
4417,3.251150176661853,3,0
3663,9.544733430014624,2,0
2966,4.220425338719153,3,0
1544,-1.8670892159336732,3,1
4813,5.905996751327279,3,1
6122,0.8325868379378834,3,0
4914,6.326543206147251,2,0
494,4.404186441389595,1,0
9966,12.39363511637963,2,0
9181,-1.650037413026035,3,1
6793,0.4172073610348639,3,1
668,2.5907682445866937,3,0
145,3.286212442913784,3,1
2005,8.89856994053782,1,0
5410,6.451317609833911,1,0
4275,4.557848877551428,3,1
9793,-1.7286491384376972,3,1
1133,5.290614699776512,3,1
7157,12.305429091609836,1,0
531,14.233298357332469,3,1
3423,-1.218465633521331,3,1
4218,2.596957808143968,3,1
5076,11.054005941150754,1,0
555,-1.7406796423233164,3,1
4402,10.531594365919219,2,0
4573,0.548232588703627,3,1
795,-0.4530739438427209,3,1
3055,-0.20330079913825894,3,1
8919,9.150966578773929,1,0
1593,0.3303153206719036,1,0
3143,-0.125073142394995,3,1
6985,7.672975199391495,2,0
9074,9.961033979223782,2,0
9121,0.22080794327730457,3,1
3343,3.083246234200164,3,1
7682,2.274607346030575,1,0
8046,3.8300704292160432,2,0
6992,5.615431034386653,3,1
8436,4.202716355772004,1,0
5200,-3.245635596334489,3,1
2495,-0.7504368799177095,3,0
2761,5.633220200491023,3,1
5957,1.8139557372924386,3,1
7817,5.495763505877248,3,1
3993,6.6464338954314695,1,0
856,-2.788348686484241,3,1
8248,10.460983928850048,3,1
9129,-0.1300319185908399,3,1
4884,-0.27274166984202863,3,1
1423,-3.5839246259672084,3,1
140,3.0289767975456665,1,0
5571,1.8985264694698398,3,1
1612,0.1312763885574295,1,0
7122,-1.3183109238600423,3,1
2430,6.893511965747335,3,1
9122,16.995681268482368,1,0
6564,10.542881500744283,3,0
9187,10.432055228374706,2,0
8107,-3.7473468278056403,3,1
8390,1.5239095448875393,3,1
5367,3.8371926323549284,2,0
7574,6.376400222589722,2,0
302,6.767584543431627,0,0
6525,-1.9013232773682534,3,1
7066,5.2598739873412335,3,1
8512,10.328598374368058,2,0
6551,4.808686929754223,3,1
1390,9.020919729095148,0,0
1760,6.648393994958095,1,0
3707,13.19059958834158,2,0
7529,9.849839842054422,2,0
1163,10.868326867017423,0,0
8262,-3.134466463009883,3,1
6015,-1.2781085003767672,3,1
1132,6.888655307846676,2,0
6859,2.748583922937268,3,1
1248,7.697670372490811,0,0
171,0.6695862614881957,3,1
778,0.3509520993431199,2,0
2304,2.054087451292924,3,1
7803,-0.017346937133483897,2,0
6189,-0.9335273435863212,3,1
8899,9.292773082824697,2,0
12,14.276335318887359,2,0
2493,1.9891031843596254,2,0
31,-0.357427989710805,3,1
2899,6.965561609438417,2,0
2379,8.926963032821487,2,0
3266,6.2752107535436945,3,0
6964,4.3825194778437835,1,0
1243,-2.4389471156884963,3,1
6334,2.3808683201966065,3,1
6077,2.1560290238900413,3,1
5038,2.6143810646882413,3,1
9803,2.784609877404972,3,1
4711,5.019543607285176,3,1
8584,1.3592289787869078,3,1
345,-0.5496004287710394,2,0
5946,2.7145355788653576,0,0
8210,8.891700849654562,3,1
1062,7.107646975216121,2,0
7588,1.617331015181421,3,1
6240,8.70432162493345,2,0
5215,9.316560020395839,3,0
8860,1.0257182740250175,3,1
2185,5.030863183182925,1,0
6421,9.254727110975546,2,0
6776,3.412644221351427,3,1
915,11.406815583116922,0,0
2135,5.249241978888866,3,0
4331,13.128724805090641,3,1
6137,0.7329843912903224,3,1
6363,3.885272482254561,2,0
9928,10.82879793039847,0,0
136,13.843308779101596,1,0
6156,-1.1120050443801064,3,1
772,-0.6716703405266146,3,1
5504,1.0745994656507396,1,0
9084,6.526555059381758,2,0
8281,-1.3191692636992354,3,1
7685,10.712591897171494,3,1
9411,1.7358678659827413,3,1
1031,2.1961306652936115,3,0
8728,6.045783476553743,2,0
1283,2.9922733784621647,1,0
951,-2.9288436430815676,3,1
6869,7.818713450514911,2,0
3347,2.19221145615972,3,1
4235,7.7915433960715745,2,0
7786,10.664244429404032,1,0
919,7.3876167530799615,2,0
5331,8.497486481376093,2,0
9041,1.032721548802276,3,1
6896,3.815008657987544,3,0
2193,10.415987875016185,2,0
4639,4.724636757422548,3,0
6990,0.015801556092650326,3,1
6714,4.50861459244715,3,1
9807,6.762880519480577,3,0
9643,10.075459086585546,3,1
5212,5.781810483107451,1,0
6630,3.5801957877416095,2,0
5673,6.530491075473915,2,0
5705,-1.517197423945385,3,1
1606,-0.09146472956527796,3,1
9305,-1.680919048844048,3,1
4188,2.8027100801099247,1,0
2860,0.8496115224817067,1,0
5168,3.9534961799279125,2,0
21,-1.6495063702392216,3,1
444,5.4030473375462735,3,1
5233,5.0331538111820295,1,0
6752,-3.4502033368695715,3,1
2522,3.979981989355606,2,0
878,-0.1358658647262898,3,1
1072,0.2553644795311727,3,1
196,4.114848120679036,3,1
7602,-2.2794875604917095,3,1
6878,7.6703317517610845,2,0
410,-0.5448681119809256,3,1
318,6.740732126266741,1,0
6280,8.660135157956429,3,1
5311,7.822868105491678,1,0
3891,3.170191239406882,3,1
5583,-0.5356072699937551,3,1
4169,1.2063401431918859,1,0
8807,5.075505847678566,1,0
6576,2.034204851357325,2,0
3933,1.1294068123744476,0,0
1660,0.3458962271191728,3,1
7959,7.490154781155768,2,0
5769,-0.5187768518530452,3,1
1614,2.3289368465584563,3,1
2082,3.75944345511028,1,0
3733,-0.9953134306337386,3,1
7580,5.164344574057659,3,1
5455,9.084707649808513,2,0
4084,7.182919918948242,3,1
3307,5.652336159948586,0,0
8019,1.2033921830691816,0,0
6983,-0.8699857426085449,3,1
4810,2.630793998772107,3,1
1522,10.837326810952014,3,1
2164,4.737692724180606,3,1
9394,2.222656831598046,1,0
3845,4.339831039806642,2,0
5178,-1.3865860439298165,3,1
4527,2.4851114065338082,2,0
3401,2.1414727364460853,2,0
1960,1.05051740119583,3,1
2877,14.316087398315535,2,0
2768,13.343452166643416,2,0
5795,0.46087988595524065,3,1
8754,2.164455709146415,2,0
1540,2.633646049932429,3,1
9549,-1.7958116500393255,3,1
2622,-0.3919860053022397,3,1
356,0.33199291935963027,3,1
9245,6.371431230661856,3,1
4917,2.965433989049765,1,0
1115,-0.8541870794662916,3,1
3322,8.764423195130377,1,0
5782,-1.321750579908627,3,1
968,11.293969366588993,3,0
1678,3.034994001602178,3,1
7684,1.6283215699574618,0,0
6530,-3.045530177092677,3,1
6982,10.931479556694834,3,1
5328,4.047290171013462,3,1
1112,13.361120095940265,2,0
6207,-0.5923557765668717,3,1
5835,4.620872958307165,1,0
7646,4.263098684367874,2,0
2581,7.899040189061014,3,1
8920,5.56287071372857,0,0
418,4.592252684649477,3,1
7560,9.043838172387307,1,0
8498,6.958905207367986,3,1
1313,2.499574322503477,3,1
5294,9.657185999583998,1,0
8895,6.373492630748871,3,1
7917,2.978364559004008,3,1
4251,-3.458309162472246,3,1
5597,5.975947853418512,1,0
8791,4.205061738038348,3,0
9278,5.905639614648602,3,1
8923,4.117899927782495,2,0
484,2.9744196524147672,3,1
77,2.9199121209034953,2,0
3546,3.4761095537057525,3,1
4676,2.625555879388092,0,0
6197,0.031908438749019385,2,0
7253,2.97416305854894,3,1
6229,1.7239428697151977,3,1
8348,2.6845499684732848,3,1
8956,10.286994546546415,2,0
9794,0.4072399166823799,3,1
7813,5.730829112910201,3,1
7268,0.7312351957106724,3,1
1655,1.2560448598676937,3,1
4605,-1.493362623873956,3,1
4611,1.0737223585882472,3,1
5342,4.90866152817895,3,0
1397,3.6314167015420358,1,0
373,12.345776092312779,3,1
2368,7.421988920083917,2,0
3880,5.306857816548307,2,0
1327,4.4752314465050755,1,0
7018,3.7056298461274584,3,0
967,-3.5421821877868678,3,1
7291,-3.5401832950264103,3,1
9363,-2.1540031626335434,3,1
5045,-0.25894366287922943,3,1
7170,6.2725351196047425,2,0
5644,4.76120061955029,2,0
8965,-0.425703919302697,3,1
502,7.0545526814956885,2,0
8388,9.114401039757622,3,1
3758,13.066432953140822,2,0
3187,1.606463113001755,3,1
8372,3.571050336118771,3,1
6861,-1.2701518941347454,3,1
4205,11.641743684122558,3,1
6043,4.482109421536747,3,0
2220,2.549903896303045,2,0
4208,9.998073329749005,1,0
6468,6.305728519854009,2,0
7015,7.841359045201865,2,0
4669,-1.2382389955988318,3,1
4578,13.27098726310507,2,0
8541,13.623284500569781,3,0
7883,0.9857853205020732,3,1
8680,12.894066371963175,3,1
9388,5.538513823490612,2,0
1364,1.0598265913651082,3,1
889,-1.7396351182511882,3,1
1864,0.43805403183895697,3,1
1742,2.331622684205401,1,0
8893,5.963531735897632,2,0
4145,-3.5906555548765877,3,1
6602,1.1658660349664682,3,1
8146,9.14168324593882,3,1
5241,6.308366910712049,1,0
6354,2.205392533714006,3,0
9901,-0.3466275176994875,3,1
6567,0.8802354402429056,1,0
4549,2.8849423397847698,3,0
3871,10.885401710587928,3,1
1718,14.155848639377565,3,0
465,4.0458814592488785,3,1
414,8.140910486884735,0,0
5918,8.044794777985839,3,1
9818,6.016195155891657,1,0
9436,4.599819548083716,3,1
2024,4.733024245192195,2,0
1652,2.84017940432076,3,1
9260,8.433421440724626,2,0
5447,7.491636770083465,3,1
4099,0.7781766806861774,3,1
6599,9.461915157680863,3,1
4873,-1.3495882265356915,3,1
1210,2.381478108932712,3,1
4164,5.096042584208133,2,0
5310,2.348999571550962,2,0
5280,5.182051170671396,3,1
8300,5.688227710887094,3,1
4063,-0.8055107072250809,3,1
2560,-1.0688727240236595,3,1
6142,6.828259630248894,3,1
2458,6.028380330649495,3,1
348,6.726348197005063,3,0
8824,3.5408186358155227,3,1
3676,5.602073607885854,1,0
3084,-1.98466968844516,3,1
8204,10.04107042218316,3,1
8562,1.3527335207607882,0,0
3201,-2.5586219241157986,3,1
760,0.9560639982037862,2,0
8057,5.469717287171238,2,0
5020,6.710111888254476,3,1
