,P,Q
1329,4.815103366902755,1
8489,-1.3487018442341203,2
3232,-7.661698040456569,1
8930,4.90119291510626,0
1836,3.6099920808953163,0
534,5.81270659281575,2
4480,-6.893430688488114,2
5762,16.842598982159213,0
4915,-2.963143760112848,0
5920,1.8019116037383098,3
1089,4.64437288185439,1
194,12.541315493146909,2
9543,10.455317977730951,2
5817,-5.497888992198392,1
8199,7.24001363385894,3
8596,-2.7392569157106017,3
7141,0.4134026414305825,1
455,7.234947337498177,3
3596,8.772039524430166,1
7639,3.840168764614824,2
4875,0.8041690427359518,2
3755,0.7660257911659019,1
639,-2.550978266144353,2
5135,-0.5197381583955849,2
7006,1.9511768272975119,2
5932,-4.163745596166687,1
5191,7.799599697707297,0
5298,-7.8785598041570495,3
3053,-7.915570681647884,0
3411,-5.677736891666379,1
4901,-7.89229277949148,1
1840,-4.9806850447206985,2
2315,2.5268233635257653,1
4482,6.929255092731825,1
9320,9.959837619114033,0
6811,11.589259709170015,3
52,5.201828787242333,0
7312,-2.053533626344926,1
997,1.2506829326390865,2
4400,-8.203435338733284,1
2441,-10.352702544039513,2
8284,-1.4641722746308317,0
6257,0.9898832565810568,2
4953,-4.27722802040452,0
4499,-7.476276126323313,0
965,9.271510406234686,1
1155,-1.6181424726836433,2
5611,-7.222365332043218,3
9099,2.7338945622177415,1
5347,0.2642778592313384,2
6174,2.9706980697663132,2
7178,1.8004749443795915,2
4106,5.836975927033587,1
609,0.8753764591667135,2
4833,6.581112155764876,1
1581,-5.99022329735626,1
7301,4.720880974683381,3
6194,-8.704867214384368,1
957,2.112981335765749,1
1195,-14.196991407568678,2
329,-5.319076910766734,3
172,-7.370266976560234,0
2578,-0.34087914935916275,2
7306,12.637138155118729,1
8039,2.842778030272676,1
9973,-5.011445620849246,2
7124,2.0219899688974325,1
6278,-3.0688926224789634,1
652,6.091733817664692,2
3996,-6.26387962273455,2
5689,-5.582233988406831,3
4516,1.2901212600646983,1
2681,9.47033717119833,2
5355,5.053634063607666,2
8551,-1.8676986010892414,2
6130,-7.070734797115664,1
3112,4.257454560038709,3
3218,10.075130865921167,3
8953,1.4532111733555118,2
7229,-6.524771498602245,2
6586,-3.7391850689385837,2
4640,-6.552603401888583,1
6271,3.50596114515898,2
7845,5.8978446411154755,2
6980,12.948557572587948,1
4535,8.759432315434653,3
7980,-3.4728146338769053,1
176,-8.145843299387256,1
8053,5.811336861415364,2
3276,9.134339597503647,2
4030,-1.957609157432914,1
8304,4.342696719481986,1
1722,0.6215363851714624,1
5389,1.2658805603256678,2
5488,2.6409712764138997,2
4872,2.1582215612210742,2
9118,-5.629021462071372,2
8840,6.162884589980585,2
5886,14.218369711150036,3
6261,8.89529403830367,2
7816,-1.271968564101294,2
8536,-4.480213517356778,0
6155,-0.9460364368484009,1
2842,-1.837351704191959,1
4066,-10.013260828921627,0
2041,7.370292689527724,1
7696,0.19184404704241986,2
549,-4.966424606331968,3
2726,-10.384384456918687,1
8507,3.214228046214806,1
6966,3.9641314117353117,2
4100,3.4758147835776563,2
1257,-1.5841145724319008,2
5579,0.9235455411989668,1
5436,-6.775205465915089,1
1258,-5.078802525462706,2
7383,3.2928317564806346,1
6544,-11.067390211042747,1
1285,4.160188257954081,1
7527,14.492663495685225,2
6492,10.186159460677393,1
5574,-4.5768294536117455,2
9480,-3.1371285277984162,2
2494,10.51735489307241,2
1621,-3.92691803749946,0
320,-1.7468324790658907,2
3806,24.796631135939688,3
7827,12.454083471114165,2
5990,5.82834730674519,3
3063,1.9456526112280903,2
9822,-6.260086443606818,2
8696,0.4332541264618004,2
1224,5.656096248886583,1
2721,-0.037362436753232586,2
6209,-6.99312254438781,2
855,5.908969357548778,2
5402,0.22231228239233491,0
7882,3.98749813946933,2
6031,2.7760716159482333,1
9745,4.661468131260872,0
9945,-7.954300957646212,2
2549,5.758957358225052,1
9356,11.279833723305204,1
9276,-2.2297119984492015,1
7690,-5.8534626099176865,2
5672,5.136680930460758,2
831,3.9692176724842776,2
6411,12.313189464874757,1
8511,7.390459574999087,1
6479,-2.0880788375795953,1
1201,0.059651968293251256,1
2572,-4.109050373288351,1
6341,-4.93527621857918,0
5700,17.66977307500982,2
9052,4.73923931480695,2
2387,0.07900218485995847,1
1939,-3.868615831786374,2
7692,11.447125768486533,3
1479,-2.458518352824332,1
9203,5.533487422686627,1
3968,4.2718487094427875,2
7825,3.742966191798431,1
3696,6.484175362272852,1
2096,3.639654060293025,1
9208,6.876854045767249,0
9091,1.089143194240802,3
6915,-3.959153697180205,3
6406,-2.5578848670714636,1
4045,7.0019699822186166,2
5407,1.647954687026787,2
9933,12.311165940504,0
9161,-7.194376449138656,1
7727,-3.489377492484116,2
6817,-1.4958617767118956,2
3243,4.558404109683968,2
2562,-8.015589636714077,0
7594,-4.085413476580155,2
2058,6.958517290570241,1
808,7.6704433961439324,2
1022,2.6696293229391412,2
3161,0.3522634580429691,1
8576,9.219894266863005,2
7701,-0.3874445496490999,2
5974,-2.5957714991266148,3
4913,-3.9919844614694346,1
5025,5.073248436166722,2
2372,-8.998053472522582,1
2963,3.1019549269830202,1
8974,8.644142755821989,2
530,-6.23889551498195,1
2017,-7.432282139976297,2
7637,-7.482357757510546,0
6888,4.255183078443351,3
2813,-5.613502084710903,1
567,0.7214851262583917,3
8787,-8.5971904634535,1
9867,12.390899995024299,1
5053,-0.5724217852050741,2
9577,-3.7915550305970425,3
6562,-5.9014442695796925,1
9962,-4.600721664969589,3
2064,3.18602833899294,0
8080,-10.010916666848718,1
3804,6.257063386506524,1
9590,-5.44840296874947,1
2922,2.1274364003458195,1
7118,-3.0403420845891365,2
5682,4.609251934508479,2
2320,-8.156176625319024,2
8898,3.4052489914596467,0
9581,-10.814792490075494,3
3236,1.9344899313021913,3
640,11.490490405139418,2
8656,-0.4316675366680346,1
9344,-3.598201468509373,3
9766,-0.38676394514217605,2
5033,-0.9244696392933136,2
4093,3.797573237455658,1
4136,-9.772157646658897,0
8823,-6.597263553426881,1
801,-2.451186136811844,0
5948,4.474048830260259,2
5158,-10.437767344027561,1
9532,3.3138596105252334,1
3398,-0.017720262422549315,1
5897,4.803323667488532,1
4918,4.622950137235799,2
166,6.483231009522016,1
7430,-7.534050329459373,2
3286,-0.5012060422290108,2
2178,-5.7434233086754665,1
4607,1.7537014065897485,0
521,-5.168293662937508,0
7984,-5.462806217848447,0
4252,-3.992356268822488,1
1842,-1.1467729173610415,1
3777,2.832294803335417,2
3836,15.20692460737472,1
9292,-4.818939254194248,3
9194,-2.8056249492762326,2
1159,6.937910648078363,2
5807,5.056207887185249,3
4681,-6.890757774079761,2
3568,11.270926362240614,1
8968,9.323049879416775,1
8714,0.24439134903510973,3
6316,-2.566793281830186,1
4803,7.338308766220607,1
2356,-8.676435937127437,1
8132,5.964818842122305,2
6098,16.45914771580541,1
213,9.472300648949872,1
1176,-4.65022333194188,1
8944,-4.320619815369953,0
1286,-1.475785194669072,2
7762,-4.386348923437057,2
2753,-6.515719928917455,2
3012,4.876246007389778,1
5296,-3.3363066567143402,1
1118,-3.769097114386764,2
3106,-5.28236095384591,2
5462,0.693357562395079,2
2880,-4.673615808818232,2
2035,-4.995492212619668,1
6489,-9.531228825748167,2
180,-1.4724889554784752,2
1374,2.0191495476788166,0
939,4.492887634557186,1
1441,-4.453706138620724,2
2828,14.237607092345852,2
5608,12.527659098005671,2
6366,2.0759596743864215,1
6070,14.505593198608448,1
2812,-5.502010965080892,2
1435,-3.015647572947041,1
7751,-7.838410638579818,0
8154,-1.8092345045092748,1
1078,2.904677482035545,0
6828,-2.6108166581427996,2
2226,13.742581405347847,2
2227,7.79914108222531,1
4215,-0.341190143877411,0
787,4.189662894441969,2
79,3.4430594664625103,1
9186,11.705444338297317,2
4648,12.892473473344587,2
85,-9.740839565996232,1
535,8.407934916110877,1
1140,-4.89710635787442,1
4377,9.057149313461352,1
9583,2.2849238602089597,2
4576,13.03698497252197,0
4388,-3.224620779434084,2
7666,3.59454470280601,2
8949,-3.390612353891577,1
8016,-5.872133094283901,2
1274,-3.866284857703034,2
8346,-1.9520405504179599,1
495,7.708879750744037,1
888,-4.706363789711896,2
7518,3.229766881132757,2
7216,15.737320131294071,2
6555,-9.37491600235136,0
5385,1.2417004861292547,1
9310,8.233005563632323,1
1049,11.19534875799561,2
8958,0.26974896838813134,1
18,-1.6813934690280141,2
3214,-7.710622437463375,3
4382,9.95442316746241,0
4867,7.781455397326775,3
1571,10.28045297395483,2
7869,-0.058413946941858086,2
5665,12.505611482148732,2
7356,3.459148475437288,2
7167,20.24822008664494,2
3123,2.13200391519993,1
6211,3.0408482074994683,2
3509,12.01442926452075,2
1568,-1.1523772845241562,2
8040,9.361502238431697,3
3353,-8.71545957904078,0
7362,-9.56933362037705,1
4615,6.6626906293595365,2
6041,12.117212447685132,1
1126,-6.662331599833411,2
8000,-4.288077286398452,2
573,0.7380396567932435,2
3267,-9.398581823701797,3
9494,-1.073854540839886,1
7351,0.7722882078296783,1
4781,-0.1999095505831635,2
8428,-5.066325381823784,0
5271,9.124686967822477,3
6741,-1.7267844117104474,3
1501,-2.723312140087512,1
8844,5.308087999060056,1
3315,6.89142386612879,1
687,-4.778953626735266,1
629,-1.2481536541161602,2
4944,-6.329820715590053,1
4337,-5.54692478580561,2
5214,3.316594660168252,0
4621,2.7079143292392285,2
5958,-5.029657104566545,1
4664,5.7227690637529305,2
585,-2.771595826252914,3
6188,6.760357526248905,1
8052,5.964435657012675,1
6065,-5.689609300131972,1
8038,-1.8482613262575456,2
7856,4.916084849396623,1
7799,4.185800326126369,0
6180,2.163881523310515,2
1666,16.79409475837717,0
4742,3.72774105009775,2
3195,-7.136452932884665,0
2515,0.025798926105666364,0
7274,6.746602131160311,2
2506,-6.485739984374735,1
6829,-6.417357156693552,1
2396,8.380501249950896,2
6798,3.419156782837884,1
433,-4.023986863600088,1
2956,7.274405297106946,1
7009,1.960196055026839,2
9489,-7.7284199206537245,2
6089,-7.588334414254981,1
9395,4.504204597263993,3
1867,10.937722783781675,0
7764,18.993160622131814,1
724,-5.623166034387187,2
9448,12.989347102360767,1
8815,13.093001375097897,1
1974,2.4437989801319766,1
6520,-6.72990337638651,1
6264,-6.331072285602608,2
1304,0.3432123504327287,1
2234,10.853232812364276,1
8337,8.049019085561772,0
8921,4.26937379480171,2
8310,8.084925691945571,2
3410,-5.206278383154867,2
4,14.988709529690231,2
5646,8.481100646828992,0
3729,-0.8860359971663809,1
8198,0.5009808083488128,1
6532,5.714191111954744,1
582,-4.833102498827738,1
9645,-5.1412827427056245,3
875,5.552992916484786,2
1473,-0.45743371435046365,1
4408,-0.17536674347476566,2
3651,-4.111087546755204,1
6778,-1.259785832079949,1
9918,7.101292331591692,1
7474,-5.908600481516306,0
6633,-4.542234151304622,1
8110,-9.84905651408788,1
1693,-0.7043607342972109,1
9830,3.472209912914264,2
5614,4.8047501798632055,1
8698,6.869076278603329,3
3310,2.0091057148987015,2
812,-0.1525927595590817,1
1264,10.001210591106938,2
6172,-7.501087087937895,1
892,5.370869457801752,0
6080,-10.046219473583621,3
1726,12.161019864497936,2
5759,15.693464263722724,2
7988,0.44704610816172474,2
9791,8.212356534625384,3
3443,5.266336386315357,2
5316,3.2190180045407457,3
8942,-2.9366049316143195,3
2401,-4.3427744734220965,1
5336,2.1669278039913813,0
5155,-0.44019019789137426,1
8101,-4.820819904162342,2
1695,2.218630353383115,3
6439,-2.051880651237057,3
4503,10.345381706519312,2
5371,5.107967720829211,1
8124,-6.638516648029602,3
852,-1.1269357817182089,2
5843,-8.71364440904059,0
9352,-4.120221735998946,0
3130,-6.935035564526276,2
4226,-1.5086807397139657,1
2875,7.578457334311027,3
2962,-7.515100080915283,1
1929,7.203522880050606,2
8174,-0.8847903136892451,0
2719,13.065309906324245,1
7492,2.140858754902574,1
5122,8.380174498040278,1
7032,1.7630541139944036,1
8345,3.824733017431993,1
5784,0.4688232741259233,1
5478,3.7372724059708378,0
8817,12.166290993496489,1
8342,1.7961479928645545,1
5954,2.0248250945340303,2
7876,-3.312719660504998,1
6436,-6.2916798841246955,1
1788,4.837458584224601,2
9251,3.682472886546364,1
7724,2.4478725246373014,2
6391,5.13153732768242,2
854,-4.071314744360486,2
6498,-6.784590997934749,0
3721,-1.0267130904255835,1
6879,6.3522068702352765,0
971,5.5892138847493875,1
9758,-7.7622060018049615,1
2628,4.953779990005227,1
6273,-4.816418627349776,1
5368,0.9294440277373148,0
6148,15.765805317701957,2
7730,5.023237522981712,1
6120,5.638416830397693,2
9734,2.0784812813540294,2
6540,9.54335407337353,0
2094,4.669458660776863,1
44,-2.3202532275453196,2
9591,-1.7030294125544578,3
3272,13.446619221277736,2
4417,3.251150176661853,3
3663,9.544733430014624,2
2966,4.220425338719153,3
1544,-7.867089215933673,1
4813,-0.09400324867272136,2
6122,0.8325868379378834,3
4914,6.326543206147251,2
494,4.404186441389595,1
9966,12.39363511637963,2
9181,-7.650037413026036,1
6793,-5.582792638965136,1
668,2.5907682445866937,3
145,-2.713787557086216,2
2005,8.89856994053782,1
5410,6.451317609833911,1
4275,-1.4421511224485717,1
9793,-7.728649138437698,1
1133,-0.7093853002234884,1
7157,12.305429091609836,1
531,8.233298357332469,1
3423,-7.218465633521331,0
4218,-3.403042191856032,1
5076,11.054005941150754,1
555,-7.740679642323316,1
4402,10.531594365919219,2
4573,-5.451767411296373,3
795,-6.453073943842721,2
3055,-6.203300799138259,1
8919,9.150966578773929,1
1593,0.3303153206719036,1
3143,-6.125073142394995,2
6985,7.672975199391495,2
9074,9.961033979223782,2
9121,-5.779192056722696,2
3343,-2.916753765799836,2
7682,2.274607346030575,1
8046,3.8300704292160432,2
6992,-0.3845689656133471,2
8436,4.202716355772004,1
5200,-9.24563559633449,2
2495,-0.7504368799177095,3
2761,-0.36677979950897766,2
5957,-4.186044262707561,2
7817,-0.5042364941227526,2
3993,6.6464338954314695,1
856,-8.788348686484241,1
8248,4.460983928850048,2
9129,-6.13003191859084,1
4884,-6.272741669842029,1
1423,-9.583924625967208,2
140,3.0289767975456665,1
5571,-4.101473530530161,2
1612,0.1312763885574295,1
7122,-7.318310923860042,2
2430,0.8935119657473346,2
9122,16.995681268482368,1
6564,10.542881500744283,3
9187,10.432055228374706,2
8107,-9.74734682780564,1
8390,-4.476090455112461,1
5367,3.8371926323549284,2
7574,6.376400222589722,2
302,6.767584543431627,0
6525,-7.901323277368253,2
7066,-0.7401260126587665,3
8512,10.328598374368058,2
6551,-1.1913130702457773,3
1390,9.020919729095148,0
1760,6.648393994958095,1
3707,13.19059958834158,2
7529,9.849839842054422,2
1163,10.868326867017423,0
8262,-9.134466463009883,2
6015,-7.278108500376767,1
1132,6.888655307846676,2
6859,-3.251416077062732,2
1248,7.697670372490811,0
171,-5.330413738511804,1
778,0.3509520993431199,2
2304,-3.945912548707076,2
7803,-0.017346937133483897,2
6189,-6.933527343586321,1
8899,9.292773082824697,2
12,14.276335318887359,2
2493,1.9891031843596254,2
31,-6.357427989710805,0
2899,6.965561609438417,2
2379,8.926963032821487,2
3266,6.2752107535436945,3
6964,4.3825194778437835,1
1243,-8.438947115688496,1
6334,-3.6191316798033935,1
6077,-3.8439709761099587,1
5038,-3.3856189353117587,1
9803,-3.215390122595028,1
4711,-0.9804563927148247,2
8584,-4.640771021213093,1
345,-0.5496004287710394,2
5946,2.7145355788653576,0
8210,2.891700849654562,3
1062,7.107646975216121,2
7588,-4.382668984818579,1
6240,8.70432162493345,2
5215,9.316560020395839,3
8860,-4.974281725974983,2
2185,5.030863183182925,1
6421,9.254727110975546,2
6776,-2.587355778648573,1
915,11.406815583116922,0
2135,5.249241978888866,3
4331,7.128724805090641,2
6137,-5.267015608709678,1
6363,3.885272482254561,2
9928,10.82879793039847,0
136,13.843308779101596,1
6156,-7.112005044380107,2
772,-6.671670340526615,0
5504,1.0745994656507396,1
9084,6.526555059381758,2
8281,-7.319169263699235,1
7685,4.712591897171494,3
9411,-4.264132134017258,1
1031,2.1961306652936115,3
8728,6.045783476553743,2
1283,2.9922733784621647,1
951,-8.928843643081567,1
6869,7.818713450514911,2
3347,-3.80778854384028,1
4235,7.7915433960715745,2
7786,10.664244429404032,1
919,7.3876167530799615,2
5331,8.497486481376093,2
9041,-4.967278451197724,2
6896,3.815008657987544,3
2193,10.415987875016185,2
4639,4.724636757422548,3
6990,-5.984198443907349,0
6714,-1.4913854075528499,0
9807,6.762880519480577,3
9643,4.075459086585545,1
5212,5.781810483107451,1
6630,3.5801957877416095,2
5673,6.530491075473915,2
5705,-7.517197423945385,1
1606,-6.091464729565278,1
9305,-7.680919048844048,1
4188,2.8027100801099247,1
2860,0.8496115224817067,1
5168,3.9534961799279125,2
21,-7.649506370239222,0
444,-0.5969526624537265,1
5233,5.0331538111820295,1
6752,-9.45020333686957,3
2522,3.979981989355606,2
878,-6.13586586472629,3
1072,-5.744635520468826,1
196,-1.8851518793209638,1
7602,-8.27948756049171,2
6878,7.6703317517610845,2
410,-6.544868111980925,2
318,6.740732126266741,1
6280,2.6601351579564287,1
5311,7.822868105491678,1
3891,-2.829808760593118,1
5583,-6.535607269993755,2
4169,1.2063401431918859,1
8807,5.075505847678566,1
6576,2.034204851357325,2
3933,1.1294068123744476,0
1660,-5.654103772880827,1
7959,7.490154781155768,2
5769,-6.518776851853045,3
1614,-3.6710631534415437,2
2082,3.75944345511028,1
3733,-6.995313430633739,1
7580,-0.835655425942341,1
5455,9.084707649808513,2
4084,1.1829199189482422,1
3307,5.652336159948586,0
8019,1.2033921830691816,0
6983,-6.869985742608545,0
4810,-3.369206001227893,3
1522,4.837326810952014,1
2164,-1.2623072758193943,3
9394,2.222656831598046,1
3845,4.339831039806642,2
5178,-7.386586043929817,1
4527,2.4851114065338082,2
3401,2.1414727364460853,2
1960,-4.94948259880417,2
2877,14.316087398315535,2
2768,13.343452166643416,2
5795,-5.539120114044759,1
8754,2.164455709146415,2
1540,-3.366353950067571,2
9549,-7.795811650039326,1
2622,-6.39198600530224,1
356,-5.66800708064037,1
9245,0.37143123066185635,2
4917,2.965433989049765,1
1115,-6.854187079466291,2
3322,8.764423195130377,1
5782,-7.3217505799086275,1
968,11.293969366588993,3
1678,-2.965005998397822,3
7684,1.6283215699574618,0
6530,-9.045530177092678,2
6982,4.931479556694834,1
5328,-1.952709828986538,2
1112,13.361120095940265,2
6207,-6.592355776566872,2
5835,4.620872958307165,1
7646,4.263098684367874,2
2581,1.8990401890610138,2
8920,5.56287071372857,0
418,-1.407747315350523,1
7560,9.043838172387307,1
8498,0.9589052073679856,3
1313,-3.500425677496523,2
5294,9.657185999583998,1
8895,0.3734926307488704,1
7917,-3.021635440995992,1
4251,-9.458309162472245,1
5597,5.975947853418512,1
8791,4.205061738038348,3
9278,-0.0943603853513979,3
8923,4.117899927782495,2
484,-3.0255803475852328,2
77,2.9199121209034953,2
3546,-2.5238904462942475,1
4676,2.625555879388092,0
6197,0.031908438749019385,2
7253,-3.02583694145106,2
6229,-4.276057130284802,2
8348,-3.3154500315267152,2
8956,10.286994546546415,2
9794,-5.59276008331762,2
7813,-0.26917088708979864,2
7268,-5.268764804289328,0
1655,-4.743955140132306,3
4605,-7.4933626238739555,2
4611,-4.926277641411753,2
5342,4.90866152817895,3
1397,3.6314167015420358,1
373,6.3457760923127795,3
2368,7.421988920083917,2
3880,5.306857816548307,2
1327,4.4752314465050755,1
7018,3.7056298461274584,3
967,-9.542182187786867,2
7291,-9.54018329502641,2
9363,-8.154003162633543,0
5045,-6.258943662879229,0
7170,6.2725351196047425,2
5644,4.76120061955029,2
8965,-6.425703919302697,2
502,7.0545526814956885,2
8388,3.114401039757622,1
3758,13.066432953140822,2
3187,-4.393536886998245,2
8372,-2.428949663881229,1
6861,-7.270151894134745,1
4205,5.641743684122558,2
6043,4.482109421536747,3
2220,2.549903896303045,2
4208,9.998073329749005,1
6468,6.305728519854009,2
7015,7.841359045201865,2
4669,-7.238238995598833,3
4578,13.27098726310507,2
8541,13.623284500569781,3
7883,-5.014214679497927,2
8680,6.8940663719631745,2
9388,5.538513823490612,2
1364,-4.940173408634892,1
889,-7.739635118251188,1
1864,-5.561945968161043,1
1742,2.331622684205401,1
8893,5.963531735897632,2
4145,-9.590655554876587,1
6602,-4.834133965033532,2
8146,3.14168324593882,1
5241,6.308366910712049,1
6354,2.205392533714006,3
9901,-6.3466275176994875,2
6567,0.8802354402429056,1
4549,2.8849423397847698,3
3871,4.885401710587928,2
1718,14.155848639377565,3
465,-1.954118540751121,3
414,8.140910486884735,0
5918,2.044794777985839,2
9818,6.016195155891657,1
9436,-1.4001804519162837,2
2024,4.733024245192195,2
1652,-3.15982059567924,3
9260,8.433421440724626,2
5447,1.4916367700834654,2
4099,-5.221823319313822,1
6599,3.461915157680864,2
4873,-7.349588226535691,1
1210,-3.618521891067288,2
4164,5.096042584208133,2
5310,2.348999571550962,2
5280,-0.8179488293286044,2
8300,-0.31177228911290644,2
4063,-6.805510707225081,1
2560,-7.0688727240236595,2
6142,0.828259630248894,2
2458,0.028380330649494967,0
348,6.726348197005063,3
8824,-2.4591813641844773,1
3676,5.602073607885854,1
3084,-7.984669688445161,2
8204,4.041070422183161,1
8562,1.3527335207607882,0
3201,-8.558621924115798,2
760,0.9560639982037862,2
8057,5.469717287171238,2
5020,0.7101118882544757,1
5291,7.573594686656279,2
4651,0.30384836464054654,2
9958,0.23022977161881109,2
8724,0.4589388964830017,2
7870,-2.635390816418167,1
5163,-4.671390474152438,1
9487,-0.4180504012945092,1
7906,-2.613532943526841,1
1297,7.047595830140704,1
5005,-5.731638115036215,3
2056,2.828467835108273,3
122,0.18570308289640014,1
9999,-7.101865529330999,3
6153,-5.651259936814574,0
7627,-1.2947789262711398,1
7812,-3.511844437749395,2
8169,4.665289805134282,2
3598,11.976019647863769,2
7188,-3.294555567454453,3
2301,4.237605586139895,2
4677,-2.636338171741831,1
5198,5.328860850276319,1
2730,2.8678674749852657,1
5736,3.054778737901633,2
164,-3.140033042027433,1
2175,-1.8085316077387437,2
7053,2.7000297421236588,1
789,1.441030878701521,3
4199,1.4654007687021924,0
8438,-4.444424219285045,2
1287,5.718104246636464,1
6605,15.505138538144404,2
3834,9.77174914253257,1
185,-1.148532560894501,2
7047,-4.541970779257667,2
1449,-2.8031518664376263,1
3658,-4.645555103094407,0
6296,-2.0618424219896827,0
631,4.69274404301782,1
3932,10.187694335163055,3
1610,3.5479766971486253,3
6027,-0.9568298354134921,2
6814,3.8414987850534326,1
5616,10.056530758053418,2
4506,-0.16370812367754617,2
3256,2.112614101615026,3
4081,-4.612077680595948,0
1291,-3.3097829653780018,1
7414,9.268059932526938,2
6444,5.803773433656298,3
3515,-6.400012807416247,1
723,10.222559399147315,1
9552,-5.664057278463807,1
7734,5.058913142348142,3
1237,2.262557773384113,2
2982,-6.206332226641456,0
9461,2.0289766815441093,2
226,1.3879529280317433,1
6940,2.4863047388720547,1
2901,3.119509852413386,0
1381,-4.83901113351383,3
2525,2.817828686638987,1
3784,-2.701086980990199,1
7221,-4.436285479655371,2
54,-5.821201722123341,1
7333,1.5255246522346704,2
6008,-1.758765056192871,1
8322,8.603000715046797,2
2204,-2.214100360240086,0
9996,-2.9979593002857934,3
3985,0.6572030887892655,2
7263,2.815884423988971,1
8208,5.441876387139093,1
2755,5.956923652860115,3
4655,-6.062131237003998,1
777,1.4008396858597258,1
7296,3.0862005658503664,2
3626,2.1670437955623463,3
4912,4.455321415397149,1
6989,-3.93477643708533,1
2192,18.683897197284082,2
5658,-1.8288201433187612,1
3839,-7.314181343402543,1
2829,2.4389691377173572,1
3402,-4.41907778042064,1
9460,5.8447186487925835,2
1150,-8.146916021723994,2
4379,7.93640685767254,1
4407,-3.050540181752224,2
3308,2.429014264567566,2
3127,11.318185715955714,2
9798,0.8262818368188665,1
3697,11.864499942685432,2
5018,-3.7176402089646268,2
6922,5.001394421739388,1
5211,-1.0828207345297363,1
5534,-0.5832240291977486,2
8721,-4.823908337510775,0
4862,8.167571903511595,1
7299,-8.894050116680884,3
529,3.2539338892662153,3
9185,11.020594084942601,3
9934,-0.676125208896114,0
2302,-7.147571391174189,2
6294,-5.514673919768228,2
2505,1.7051912501324082,2
6868,9.021197460858062,0
2464,7.589246762342487,1
3348,8.614663248490336,0
7675,1.7847462096629185,3
5969,5.0786119265839105,2
2711,2.3299045063985395,0
8165,4.78709775499679,2
605,6.268057735890328,1
8733,0.829567634181368,1
6656,1.4183748763003028,1
3104,1.0422229875363367,0
8788,-4.263157226896919,1
2763,6.234236488979295,2
1768,0.8258492409957636,2
7008,-9.297611364347018,2
9290,5.214232085746895,1
