,Y_real
2051,1
124,1
4087,0
2006,1
3258,1
1397,1
85,0
2423,0
1608,0
4708,0
3288,0
4080,0
936,1
1511,1
3158,1
393,0
2894,0
1341,1
3749,0
2373,1
278,0
3765,0
3253,1
4141,1
3229,0
3006,1
4279,0
3442,1
679,0
4303,1
4380,1
4222,0
12,1
3875,0
1587,0
4187,0
2407,1
2362,0
2164,1
2093,0
3768,1
4955,1
940,0
4575,1
3054,0
736,1
4172,0
1099,0
4588,0
1561,1
545,0
3062,1
243,0
2587,0
437,1
4664,0
1995,1
3874,0
3689,0
4121,0
4207,0
1718,0
4649,1
1041,1
4803,1
223,0
4211,1
601,1
3104,1
3264,1
1382,1
279,1
4761,0
123,0
699,1
4711,0
1673,0
3630,1
2491,0
137,0
4845,1
1431,0
4831,1
2683,0
896,0
1410,1
1861,0
2730,0
2947,1
2474,1
1736,1
963,1
3591,0
4819,0
2544,0
4736,0
4596,0
2101,0
1037,0
1548,0
2719,1
203,1
1649,0
2193,1
1168,0
908,1
2122,1
4049,0
195,0
1039,0
4602,0
2059,1
904,1
1412,1
4541,0
133,1
4309,0
4573,0
2855,0
704,0
526,0
4191,1
3259,1
4818,0
2565,0
3995,0
622,1
3015,0
882,1
2274,1
877,0
3245,1
646,0
4248,1
2105,0
4392,0
4932,0
4089,0
2809,1
3150,0
1016,1
550,0
4843,1
2346,1
3949,0
2684,1
1428,0
1740,0
680,1
4092,0
2174,0
4219,0
1835,1
3007,0
4788,0
4376,0
1680,1
4257,1
3068,1
2986,1
801,0
149,1
1183,0
2109,0
1699,1
2515,1
1452,1
91,0
3394,0
1803,0
903,0
1192,0
3272,0
385,0
1125,0
4325,0
1120,0
4772,0
2100,0
1400,1
2281,0
260,1
4965,1
2201,0
4363,0
3109,1
3202,1
2231,0
190,0
4328,1
4688,1
1992,0
173,0
4769,0
3916,1
1273,1
4650,0
2959,1
892,1
2602,0
658,1
2313,0
3637,1
1989,0
1938,0
386,0
3200,1
4827,0
3375,1
3703,1
846,0
575,0
996,1
3147,0
3959,1
4654,1
395,1
1196,1
1993,0
1837,1
3876,0
2939,1
1747,0
3469,0
1268,0
1816,0
4238,1
1762,0
715,0
1194,1
2870,0
3853,0
3290,0
1313,0
3535,0
3494,0
4266,0
3437,1
761,1
447,0
4143,1
3566,0
1754,0
4940,0
1757,1
1753,1
1148,0
3500,1
3748,1
2741,1
873,0
111,1
4597,0
3539,1
2153,0
1141,1
2624,1
3641,1
1533,1
1299,1
697,1
222,1
147,0
3499,0
9,0
1641,0
4449,0
4220,0
1245,0
4350,0
4053,1
2117,0
2126,1
977,1
4543,0
512,1
47,0
4432,0
1670,0
1808,1
351,0
2037,1
993,1
1899,0
4837,0
923,0
1895,1
513,1
3988,0
3160,0
1108,0
1517,0
346,0
2308,1
3608,1
1172,1
553,1
464,1
3780,0
3429,0
2638,1
3053,0
1320,0
3457,0
4615,0
4272,0
2380,0
3782,1
2359,1
1617,0
396,0
511,1
4399,1
2473,1
4487,0
710,0
3964,0
4436,1
304,0
1,1
3462,1
1994,1
614,0
1664,1
4557,0
1439,1
902,1
1820,1
4620,0
1919,1
3684,0
1396,0
1917,0
3385,0
4420,1
2729,0
1698,1
1486,1
4938,1
1962,0
4740,0
2179,0
583,0
1848,1
520,1
2235,1
2532,1
3376,1
967,0
3740,0
4027,0
108,0
4267,1
3901,0
1524,0
1388,0
1070,0
3145,0
4771,1
1951,1
2736,0
516,1
4,1
1483,0
1607,0
1759,0
3018,0
4655,0
831,0
3073,1
244,1
3414,0
637,1
2389,1
2932,1
504,1
2202,0
1314,0
263,0
1903,0
4916,1
336,0
2087,0
957,0
1242,0
3022,0
1264,0
4400,1
35,1
453,0
2516,1
1532,1
3579,1
3449,0
2874,1
4943,0
647,1
2773,1
3224,0
4515,0
3418,0
4605,1
4320,1
4900,1
1029,0
3540,1
1840,0
4556,0
684,0
1937,0
865,0
763,1
3128,0
4239,0
4159,1
3166,0
4285,1
273,1
2072,0
4800,0
1574,1
1724,0
1898,0
417,0
4868,0
1662,1
1110,1
4909,1
2669,0
2002,0
4084,0
3712,0
508,1
915,1
632,0
3439,1
422,1
364,1
3367,0
2452,1
862,0
4265,1
606,0
2034,1
105,1
3783,1
3380,0
4632,1
4536,1
4012,1
1203,0
3877,1
4635,0
4421,1
4043,0
3450,0
200,0
1053,1
691,1
1613,0
172,0
1922,1
4776,1
2635,1
1049,0
1770,0
667,0
314,0
1931,1
3661,0
2518,0
4595,0
2128,0
4560,1
1358,1
4517,0
497,1
1106,0
2802,0
2111,1
3667,1
3370,0
2698,0
2465,1
3180,1
3343,0
1021,1
1426,0
2930,1
613,1
3,0
3551,0
988,1
306,0
2490,1
3694,0
4409,1
2688,0
1875,0
2513,0
1513,1
4474,1
1667,1
1844,0
2687,0
4052,0
1118,0
2233,0
3945,1
2733,0
1913,1
3998,1
628,1
1448,1
3943,0
2992,0
677,0
4348,0
983,1
3408,0
3803,1
234,0
194,0
452,1
3403,0
421,0
561,0
2414,0
1886,1
787,0
2875,1
3138,0
3241,0
3965,1
806,0
1144,0
1551,1
2183,1
4784,1
3760,0
4594,0
2795,0
2273,0
3873,1
1317,0
1602,1
4920,1
2668,1
3029,1
2845,0
1215,0
1235,0
4055,0
1896,1
2460,1
1015,0
4687,0
3773,0
2326,1
992,0
4063,0
1500,1
4645,0
4479,1
4381,1
4628,1
4806,1
2849,0
3440,0
3144,0
1487,0
2892,0
1386,1
3341,1
2403,1
3242,1
920,1
4646,0
4929,1
245,1
1647,1
2920,1
1270,1
4359,1
4286,1
312,0
1572,0
4062,1
188,0
283,1
4462,0
1553,1
214,1
4571,1
2343,0
180,0
3354,1
2181,1
375,0
1279,1
3093,0
687,1
1254,0
872,0
3222,0
254,1
2385,0
3744,1
2856,0
757,0
1743,1
1286,1
1259,0
4764,1
271,0
3225,0
2189,1
1407,1
2975,0
4294,0
4028,0
426,1
3952,0
1756,0
543,1
522,0
211,1
2964,1
2889,0
2444,0
3610,1
4895,1
2285,1
40,0
2706,0
4181,0
4273,0
4176,0
2740,0
4446,0
1594,1
1284,1
1079,1
2334,0
4061,0
2455,0
1201,0
1149,0
404,0
4884,0
153,0
1642,0
2282,1
298,0
912,1
1870,1
1025,0
4086,0
4470,0
284,1
562,1
3835,1
4223,1
1230,1
2110,0
3951,0
3221,0
675,0
3278,1
82,0
1256,0
4229,1
1778,0
2838,0
1540,0
445,1
1345,1
2103,0
2758,0
4741,1
3837,0
3805,0
4046,1
2742,0
1520,1
1059,0
45,0
4903,0
2279,1
3628,0
3099,1
1826,0
4949,0
4779,1
4433,0
4393,0
2757,0
4555,0
4641,1
852,0
3954,1
1727,0
3032,0
321,0
2499,0
1432,1
3980,0
2108,0
3647,1
2832,0
2467,1
4140,1
2007,0
2524,1
285,1
1005,0
2661,0
2449,0
2430,0
4860,1
1298,1
1603,1
3246,0
3683,1
2643,1
1221,1
3059,1
1766,0
651,0
1940,0
2004,0
1158,1
2284,1
3134,1
2680,0
1597,0
1252,0
1430,0
3791,1
3930,1
1385,1
4456,1
74,0
398,0
4242,0
858,1
3252,0
1231,1
630,0
4215,0
769,0
1325,0
3040,0
2329,0
3289,1
4083,0
3112,0
2933,0
2230,0
4373,1
4204,0
2501,0
57,0
4695,1
1953,0
2046,0
392,0
2026,1
2570,0
171,0
3818,0
305,0
4665,1
3603,1
2186,1
2399,0
2197,1
4277,0
2453,0
1134,0
751,1
2044,0
2060,1
2963,0
408,1
570,1
4623,0
430,0
3563,0
778,0
994,0
1492,0
2145,1
1859,0
854,1
357,1
2860,1
2543,0
1391,1
4079,1
2848,0
3976,0
3065,0
1668,0
4326,1
4730,0
879,0
4622,1
1541,0
926,1
183,1
1056,0
2,0
4723,0
4911,1
802,1
1707,1
4250,1
3481,0
1185,0
857,0
3184,1
4624,0
2649,1
1164,0
2392,1
4725,1
822,1
3896,1
3648,0
4020,0
110,0
1494,0
2304,0
424,1
3898,1
1189,0
3575,1
3925,1
1372,0
3506,0
486,0
2720,1
3479,1
1477,0
324,1
1675,0
811,1
2634,1
2238,0
1376,0
2402,0
2985,0
366,0
4419,1
3157,1
4875,0
4848,1
4859,0
2824,1
2255,0
1479,0
4287,0
3399,0
4812,0
1179,0
502,0
433,1
4747,0
4344,1
106,0
859,1
2796,0
4473,0
2478,1
833,0
178,0
2475,1
880,0
533,1
1159,0
922,0
1051,0
4045,1
3823,0
1690,1
2972,0
3090,0
2590,0
2338,1
2381,0
3640,0
1489,0
4483,0
2194,1
1295,1
2785,1
2133,1
3650,1
1211,0
4658,1
2259,1
3117,0
1288,0
1332,1
4498,1
1018,1
1812,0
3775,0
2132,0
4241,0
1633,1
4728,0
412,0
670,0
580,1
1034,1
985,0
2395,1
1944,0
997,0
3508,0
4890,1
4530,0
1750,0
3654,1
1330,1
3421,0
2817,0
1790,1
4952,0
3879,0
2658,0
2961,1
2818,0
4913,0
1497,1
3514,0
2514,0
3753,0
463,1
2357,1
1567,1
654,1
98,0
4783,1
3098,0
4809,1
1947,1
157,1
3386,1
4493,0
1635,0
435,1
348,0
881,1
758,1
4068,0
371,1
340,0
549,1
1019,0
2674,1
2116,1
4798,0
4231,0
1846,0
3932,0
3443,0
2621,1
1147,1
4907,0
4599,1
3697,1
2024,0
1537,0
288,1
3518,1
4633,1
2340,0
2295,1
1188,0
1720,0
4639,0
3924,0
3050,1
2715,0
991,1
649,0
4104,0
942,1
633,0
3842,0
2979,1
748,1
4877,0
2862,0
964,0
2537,0
3883,1
4324,0
4227,1
4683,0
1454,1
3828,1
3974,0
2699,0
2057,0
1186,0
1240,1
2510,1
2152,0
592,0
1644,1
4619,0
127,0
1040,0
4910,1
1721,0
4439,0
888,0
4236,1
1011,0
1760,0
2925,0
457,1
4463,1
401,1
4757,0
117,1
3323,0
2584,0
274,1
4199,0
813,1
705,0
1738,0
1020,0
2937,0
709,0
33,0
4278,0
2582,1
3520,0
3327,0
590,1
2908,0
227,1
3427,1
2445,0
2944,1
4339,0
2086,0
4733,0
4178,0
242,0
4817,1
1449,0
355,1
1459,1
593,0
414,1
3351,1
3423,0
1728,1
3120,0
1247,0
1571,0
3582,0
479,1
4638,1
4410,1
4525,1
509,1
1897,0
3411,0
84,1
490,1
4583,1
4471,1
276,1
1443,0
4305,0
2451,1
3159,0
3153,1
3417,1
3908,0
4946,0
3064,1
4781,0
2319,0
2507,1
2332,0
2336,0
4644,0
2653,0
2700,1
135,0
4561,0
1303,1
1725,1
3337,1
1876,0
531,0
582,1
1890,1
3887,1
1107,1
2835,0
1703,0
1421,0
521,0
1123,0
2520,0
1309,0
4732,0
454,0
2058,0
764,0
1915,0
2271,1
619,0
1746,1
2241,0
4528,1
3448,0
3496,0
1446,0
4010,1
2294,0
3846,0
1528,0
3131,0
155,1
2713,0
2129,1
2163,1
1799,1
4692,0
4016,1
2291,0
534,1
4407,0
3624,1
3567,1
3646,1
2405,1
666,1
1155,0
3726,1
3839,1
4661,1
1593,0
2756,0
4663,0
3148,0
4245,1
1752,1
2265,1
3387,0
2354,0
4098,0
4686,0
1115,0
2468,1
3438,1
3433,0
4693,0
4131,1
1335,1
3165,1
4182,1
1581,0
4258,1
2031,0
4864,0
1955,0
2210,0
1190,1
524,0
2897,0
4892,0
1785,1
3284,0
2837,1
28,1
3800,1
648,0
1173,1
4767,1
3021,0
226,1
4429,0
4437,1
2106,1
2139,1
2029,1
460,1
641,0
3049,0
1769,0
558,1
3868,0
3419,0
4311,0
1090,1
3693,1
1275,1
95,0
2779,0
3907,1
537,1
3653,1
2114,1
3962,0
34,0
3211,0
339,0
3601,1
4670,1
4941,1
3555,0
2585,1
4038,0
4496,1
2830,1
1371,0
4127,0
2269,0
1191,1
1415,0
2768,0
101,0
1942,0
3248,0
746,1
635,0
897,1
4795,0
4709,0
431,0
1352,0
1129,0
2596,1
2654,0
4031,0
2318,1
376,1
115,1
1455,0
76,1
1952,1
818,0
1427,1
4539,0
2663,1
596,1
3934,1
3275,0
2196,1
1792,1
1631,0
450,1
2374,0
906,0
1435,0
918,1
1818,1
3826,1
4832,0
3819,0
2545,0
1469,1
1712,0
4216,1
2527,1
207,0
1076,1
2704,1
2078,1
4384,0
665,1
1801,0
3880,1
3978,1
4152,1
2898,1
4666,0
3420,1
2659,0
4945,1
2488,1
683,0
2454,0
3685,0
1102,0
4855,0
2914,0
4934,1
2844,0
2735,0
4768,1
3283,0
4093,1
3681,1
4129,0
1924,0
2861,1
542,1
694,1
1615,0
3936,0
2333,0
3136,0
120,0
1310,1
3395,1
2098,0
3097,1
1377,1
4826,0
2952,0
3023,1
1939,1
1794,1
604,0
4538,0
1035,0
1845,0
4964,1
4729,1
1068,0
3003,1
2681,0
102,0
1653,1
1975,0
779,1
1447,0
3581,0
4013,0
1219,1
4726,1
800,0
4810,1
3606,1
1714,0
2747,0
2595,1
296,1
1521,1
4430,1
1198,1
1121,0
4054,1
1666,0
2673,0
1012,1
911,1
1251,0
3808,0
4603,1
136,0
2502,0
2606,1
2722,1
1841,0
4634,1
1930,0
1351,1
4330,1
1112,0
1419,0
2223,0
1815,0
1566,1
2577,0
444,0
2296,0
708,1
4625,1
3129,0
210,0
3886,1
2888,0
2666,0
4196,0
301,0
3990,0
695,1
2040,1
23,0
4935,1
3820,1
4168,1
3108,1
3863,1
2701,1
181,0
4786,0
2349,1
4296,1
501,0
3914,0
4355,1
2966,1
1549,0
2803,0
4532,0
2307,0
3497,0
2615,0
4967,1
2772,1
591,0
4642,0
4413,0
2677,0
4366,0
1713,1
1266,0
1605,0
14,0
4244,1
1293,0
4568,1
13,0
3368,1
1986,0
2155,0
1884,0
3453,1
2533,1
3982,1
1907,1
3741,0
3294,1
1336,0
817,0
2437,0
2264,0
4249,0
3331,1
975,1
2981,1
17,0
338,0
1629,0
895,0
867,0
3541,1
4677,1
4908,1
734,1
876,0
3332,1
1969,0
1676,0
3268,0
794,0
3285,1
1420,1
387,0
3586,1
2292,1
529,0
1616,0
3533,0
2551,1
2833,0
1048,1
461,1
224,1
1001,0
556,0
1797,1
4255,0
2819,0
18,0
4863,0
193,0
343,1
2067,1
4476,0
3698,1
4501,0
1095,0
1627,1
1556,0
2345,1
2316,0
2541,0
1941,0
97,0
436,1
429,0
449,1
3452,1
192,0
627,0
1014,0
1038,0
448,1
1139,1
3149,1
673,0
1474,0
3743,0
1554,1
213,0
572,0
727,1
3616,1
2707,0
1023,1
1755,1
4854,0
2613,0
361,0
505,1
187,0
4616,0
1758,1
4142,1
3528,0
3922,0
3269,0
4408,1
3860,1
3882,1
4558,0
4051,1
2178,1
4548,0
2017,1
2644,0
4387,0
4155,0
3542,0
322,0
1773,0
4431,1
3111,1
3588,1
4412,0
80,1
4322,0
2446,1
4899,0
1918,1
2880,0
2842,1
4857,1
177,0
3918,0
318,0
294,0
291,1
4252,0
3779,1
1285,0
1086,0
4360,0
4358,1
310,1
4156,1
851,0
3392,0
1495,0
2492,0
3495,0
1674,1
4135,1
3010,1
3836,1
1979,0
1261,0
3143,0
626,0
2115,1
2695,0
657,0
2725,1
1638,1
3994,1
27,0
2228,1
1067,0
56,1
4189,1
1480,1
2466,0
824,1
3917,1
1519,0
4713,0
2994,0
4037,0
4097,1
3441,0
2020,1
2645,0
4484,1
3303,0
886,0
1157,1
944,1
598,0
1901,1
3814,1
3973,1
4389,0
4240,0
347,0
4102,0
1174,0
2130,0
4888,1
4003,0
1236,1
3271,1
1961,1
1709,0
3824,0
1504,0
4698,0
2052,1
4417,0
587,1
2774,0
4253,1
3214,0
4370,0
302,0
3318,1
696,1
2548,0
1645,1
458,1
2169,0
72,0
4177,0
1628,1
1545,0
874,1
976,1
2686,1
1982,0
4527,0
4338,1
1657,0
4701,1
3639,1
2298,1
4576,1
2310,0
955,1
3785,0
320,0
4604,0
3168,1
3829,0
4120,0
3961,1
982,0
3534,1
3413,0
2648,0
1073,0
767,0
2033,0
3424,0
4378,0
3183,0
3946,1
1239,1
4552,1
4958,1
4707,1
2995,1
2214,1
4056,1
2198,1
1009,1
2240,1
3631,1
4551,0
2441,0
380,0
4930,1
3746,0
3645,0
4091,0
345,1
2217,0
2266,1
3669,1
191,1
3000,0
3619,0
1461,0
2960,1
3830,0
2609,1
3923,0
1525,1
3913,1
3665,0
73,0
499,0
1742,1
3627,1
4116,1
4139,0
3154,0
199,0
3204,1
3188,1
2808,1
1965,1
333,1
2435,1
1071,1
2924,0
1408,0
2226,0
4820,1
3585,1
2413,1
4077,0
3975,0
1414,1
1417,0
3512,0
1195,0
3798,1
455,0
1047,1
4802,0
2328,1
3025,0
4626,1
2084,1
3992,0
4805,0
3794,0
1865,1
4869,1
1227,1
2150,1
1855,0
4607,1
29,0
3465,0
3051,0
3721,1
3454,0
1257,0
1779,1
1178,1
4454,0
4797,1
236,1
2620,0
4343,1
3895,1
2579,0
1732,1
3682,0
4947,1
2807,0
1338,0
4390,1
3274,0
167,1
4032,0
1509,1
4745,0
1888,0
104,0
3305,0
569,1
2199,0
4481,0
4349,0
3769,1
2642,0
2850,0
4290,1
1658,0
3311,1
2253,1
4451,0
1237,0
438,0
1558,1
3146,0
2157,1
3570,0
2993,1
3618,0
1706,1
1927,0
566,1
2896,0
2300,1
2816,0
4396,0
2170,0
1177,1
3696,0
4411,1
2782,0
4188,0
4299,0
4007,1
3717,1
3848,0
3931,0
544,1
3163,0
4447,1
1052,1
139,0
1643,1
1565,0
1392,1
1161,1
913,0
2426,0
4001,1
1089,1
4064,1
2212,0
3793,0
803,0
3063,0
3267,0
884,1
4601,0
1909,1
3422,1
2118,0
4450,1
4398,1
1212,0
2489,1
1677,0
253,1
740,1
3372,0
166,0
836,0
3178,0
3349,0
4844,1
3486,1
3177,0
1276,0
189,0
471,0
2665,0
1656,0
4288,1
3688,1
4849,0
3673,0
2574,0
2679,0
1621,0
1013,1
3920,1
130,1
2866,0
1813,1
2569,0
883,0
474,0
625,0
4894,1
4247,1
4739,1
1413,0
605,0
2303,0
22,0
954,0
2416,0
2287,0
4546,0
3336,0
2737,0
3981,1
4706,1
1851,0
4230,0
4254,0
2388,0
807,1
4175,0
4318,0
1476,1
3933,0
3203,0
281,0
4754,1
2814,1
315,0
3216,0
2495,0
3718,0
2828,0
3028,0
2711,0
303,0
2632,1
832,0
1584,1
290,0
86,1
2082,0
1957,0
4681,1
3407,1
4534,0
1085,0
3676,1
164,1
848,1
2360,1
3884,1
3475,1
4261,1
3614,0
1625,0
4897,0
2617,0
739,0
4335,1
3291,1
4218,0
3353,1
4461,0
2127,1
1131,1
3764,0
3301,1
78,1
3113,0
3507,1
3152,0
2498,0
1636,1
1093,0
4162,0
611,0
2297,0
2890,1
3849,1
2536,1
2957,0
44,0
2184,0
2630,1
1113,1
2107,1
815,1
4735,1
3807,1
1355,1
4679,1
1111,0
1689,1
4268,0
3732,1
2530,0
816,0
1967,0
269,0
2592,0
2370,1
4019,0
3310,1
2766,0
1498,0
523,1
2192,1
475,1
3999,0
4737,0
791,0
1167,0
1458,0
1964,0
4804,1
228,1
4600,1
3250,0
3307,1
16,0
476,0
4208,0
2136,0
3871,1
1383,0
2299,0
4554,0
2160,1
2899,1
1369,0
402,0
2535,1
4721,0
2289,0
329,1
1669,0
1798,0
1033,0
4522,0
1484,0
1124,1
2493,0
3039,1
4128,1
930,1
2542,0
1193,0
1444,1
4134,0
4801,1
1082,0
3078,0
3742,1
2836,0
4612,0
3825,0
2159,0
3263,1
3377,0
956,0
1083,0
368,0
3786,1
1438,0
1560,0
1696,0
4950,0
2604,1
4668,1
4513,1
1429,1
3590,0
323,1
4237,0
4289,0
2770,1
1249,0
4922,0
4671,0
1950,1
3733,1
2290,0
1893,0
3313,0
4030,1
2134,1
1911,1
4205,1
4748,0
3199,0
3801,1
4760,0
2907,0
4274,1
1652,0
1761,1
1381,1
2244,0
3297,0
925,1
4519,1
1741,1
2557,0
889,0
3286,0
4282,1
2804,1
4352,1
2371,0
4630,0
1659,1
3626,1
3544,1
855,1
2594,0
287,0
3473,0
459,0
1847,1
1529,1
2671,0
1274,1
3511,0
1132,1
518,0
1671,1
3972,1
3675,0
4497,0
1241,1
4275,0
780,1
3557,0
4904,1
905,0
2629,1
3580,1
4316,0
3997,0
706,1
599,0
856,1
1783,1
4004,0
83,0
3458,0
3969,0
1968,1
4202,1
66,0
4034,1
1829,0
3364,1
1050,0
2780,1
2125,1
3415,1
118,0
4192,0
1874,0
4235,1
3677,1
4653,0
2245,1
3523,0
2562,1
4011,1
2547,1
1733,0
4872,0
559,0
2260,1
1665,0
1425,0
563,0
722,1
3080,0
3755,1
4169,1
4492,1
4469,1
3725,0
4926,0
4593,0
1887,0
4180,1
3095,0
4885,1
712,1
143,0
3326,0
3941,0
4445,1
4293,0
3804,0
898,1
2581,0
2209,0
128,0
3674,0
947,0
495,1
1343,1
3428,0
2216,1
4610,1
3212,1
99,1
4694,1
3939,0
2915,0
362,1
766,0
3867,0
1490,1
1307,0
3701,0
1087,1
2940,0
823,1
735,0
2019,0
1436,0
4226,1
337,1
3352,1
4782,1
1281,1
58,0
2038,1
3706,0
3013,0
308,0
1405,1
229,0
2322,0
331,1
480,1
1512,1
733,0
1767,1
2954,1
4369,1
1987,0
4866,1
4549,0
1806,1
2731,1
3574,0
717,0
4545,1
4310,1
1526,1
138,0
4648,0
2787,0
2382,1
1354,0
2508,1
3770,1
4167,0
3668,0
3355,1
4669,1
3187,0
1253,1
1153,0
4842,1
15,1
4659,1
546,0
3620,0
568,0
3569,1
4829,1
4851,0
3240,1
2761,0
3047,0
441,0
1057,0
146,0
1577,0
4963,0
1639,0
1823,0
2676,1
2546,0
1862,0
2420,0
2895,0
1866,1
1971,1
3196,1
2825,0
3100,1
3338,1
3912,1
32,1
585,0
383,1
4919,0
4749,0
1827,0
3446,1
4118,0
63,0
4961,1
42,1
2791,1
1505,0
125,0
107,0
4956,1
2912,0
3306,1
1440,0
2923,1
4333,0
1691,1
1582,0
231,0
2970,0
4170,0
1098,1
620,1
834,1
3986,0
652,0
2865,0
1885,0
3042,0
945,0
1763,0
3026,1
4512,0
2387,1
2221,1
3754,1
467,0
4198,1
774,1
2083,1
3474,1
1150,0
170,0
3493,1
946,0
1283,1
2589,1
2977,1
3300,0
959,0
2512,1
2008,1
4388,1
2496,0
3037,0
536,1
2525,0
4722,0
3333,1
2967,1
1353,1
19,0
2419,1
2331,1
411,0
2958,1
3900,1
1350,0
4647,0
311,0
3328,0
844,1
2237,1
2324,0
2755,1
4440,1
3547,1
87,0
938,0
3362,1
4018,1
3595,1
3573,0
2352,1
2161,0
1744,0
1109,1
202,0
3236,0
3530,0
1771,0
692,1
1568,1
4704,1
3169,0
4119,0
744,0
1213,0
4793,1
4636,0
2560,0
1789,0
3484,1
2049,1
1516,0
4165,0
4839,1
218,0
796,0
4724,0
397,0
3334,0
3346,1
289,0
2222,0
3919,0
1933,1
4578,0
573,1
3116,0
1000,0
3821,0
4435,1
2601,0
3017,0
4865,0
4478,1
3191,0
2393,0
363,0
1463,0
3265,0
4426,1
3789,1
1751,0
1114,1
2873,0
4385,1
185,1
723,1
255,0
2039,0
2917,0
4458,0
1534,0
2503,1
2421,1
1032,0
4108,1
827,0
2703,0
1864,0
3857,0
2440,0
4298,0
2670,0
2646,0
4792,1
980,0
1934,1
1046,0
1980,1
3490,0
2891,0
597,0
662,0
2119,0
3956,1
451,1
4346,0
3304,1
1804,0
4931,1
3280,1
3909,0
3797,0
3118,1
1304,1
2625,0
1466,0
1550,0
4833,1
1879,0
1877,1
1802,1
