,Y_real
5960,0
3628,1
3973,0
1753,1
2071,0
206,1
721,1
3570,1
1823,1
9353,0
2991,0
5865,1
4847,1
1940,1
5775,0
477,1
1750,0
1623,0
7780,0
7774,1
752,1
5059,0
1300,0
6882,1
3014,1
449,1
9998,1
6297,1
1787,0
8179,1
9378,0
1255,0
9731,0
3929,1
8472,1
9472,0
2943,1
742,1
7460,0
7504,1
4800,1
6394,0
6759,1
9354,1
3005,1
5669,0
2854,1
5800,1
943,1
6960,1
8633,0
4600,1
5162,1
5516,1
1946,1
3311,0
9406,1
5448,1
6169,1
264,0
4431,0
8130,1
9733,1
4487,1
9626,1
2613,0
6447,1
7071,0
4027,1
7281,1
2098,1
3185,0
9866,0
1872,1
7563,1
1989,1
7458,1
3561,0
6588,1
694,1
8089,1
1709,1
8663,1
1976,0
5206,0
1094,1
9156,1
6702,1
1084,0
8357,1
9280,1
3792,1
4932,1
7530,1
9146,1
2787,1
8612,0
903,0
9068,0
6957,1
8929,1
851,1
4077,1
9985,1
4112,1
6848,1
1509,1
9457,1
7822,1
5014,1
1336,1
7890,0
7117,0
9921,1
8479,1
771,0
3469,1
3734,0
5649,0
3319,1
9205,1
8641,1
3920,0
7800,1
591,1
4857,1
9667,1
540,0
745,1
4804,1
3387,0
2700,1
8884,1
5170,0
2866,1
1028,0
6717,1
5445,1
876,1
9965,1
1550,0
7562,1
1404,1
3128,1
1348,1
6463,1
2818,0
2570,1
1414,1
3097,1
5424,0
7713,0
5125,1
16,0
4943,0
4934,1
2072,1
9088,1
9685,1
2189,1
751,0
6911,1
5696,1
3002,0
9526,1
8494,0
825,1
8828,1
5145,1
8505,1
5210,1
9503,1
1778,1
8713,0
9560,1
2357,1
1499,1
580,1
2263,0
3843,0
9570,0
5454,1
9021,1
3637,1
9240,1
6095,1
3114,0
5586,1
9833,1
7638,0
3705,1
4539,1
5196,1
1320,1
3022,1
2870,1
7251,1
9790,0
366,1
9824,1
3654,1
5717,1
5167,1
7000,1
7346,1
9438,1
7913,1
5138,1
9450,0
4890,1
1302,1
9288,0
9425,1
8252,0
678,1
8970,0
8061,1
804,0
6797,0
1819,1
5697,1
693,1
1271,0
7426,1
1422,1
6627,1
8814,0
3386,1
8157,0
1524,1
2904,0
2265,0
2258,1
4309,0
1653,1
4806,1
705,0
686,0
4316,1
9995,1
2554,0
1193,0
8282,1
8122,1
363,1
611,1
1680,0
9031,0
9846,1
9773,1
2744,1
121,0
4528,1
1784,0
8634,1
6875,1
4945,1
1282,1
7358,1
834,1
8655,0
4468,0
6591,1
3712,0
7416,1
7033,1
8990,1
8439,0
522,1
589,1
4154,0
5567,1
2774,0
3681,0
2415,0
4211,1
8032,0
1019,0
4723,0
8087,1
2399,0
1584,1
4475,1
2060,1
9609,1
9518,1
6803,0
2606,1
8580,1
6337,1
1871,1
2772,1
7239,1
8931,0
8063,1
7181,1
9097,0
643,0
8745,1
7796,0
711,1
2371,1
9556,1
9023,1
2514,1
7439,1
803,1
1442,1
2790,1
2987,0
3202,1
5912,1
1874,1
6995,1
1402,1
380,1
4392,1
7872,1
9659,1
5141,1
3141,1
5222,1
8590,0
111,1
5221,0
7748,0
8078,0
544,1
4851,1
6944,0
1761,1
305,1
9781,1
2534,1
2183,0
8473,1
5057,0
8689,0
1220,1
7287,1
1181,1
1090,1
5258,1
8194,1
6611,1
9188,1
9937,1
2201,1
9228,1
8782,1
9488,1
1034,1
208,1
7123,1
9719,1
9514,1
7014,1
6698,1
2896,1
35,1
7222,1
7519,1
2563,1
4949,1
2103,1
4750,1
2673,0
4660,0
547,1
7582,1
8238,1
6953,1
3279,1
5943,1
7065,1
9836,0
6166,1
3726,0
297,0
4693,0
1453,1
369,1
3459,0
5224,1
1933,0
9249,1
5056,1
8785,1
1577,1
7886,1
131,0
5397,1
452,0
1408,1
7759,1
8441,0
4778,1
7200,1
9612,0
6986,0
4338,1
9700,1
8056,0
514,1
2249,0
280,0
233,1
5096,1
5753,1
9873,1
6336,1
5893,1
4830,1
5683,0
1380,1
2601,1
4796,1
6378,1
3861,1
9674,1
2989,1
1605,1
3558,1
8662,1
2061,0
8332,1
7688,1
5383,1
3683,1
2858,0
6260,0
3371,1
2233,0
6050,0
1232,1
1370,1
1583,1
4058,1
9955,1
6616,0
9538,0
525,0
4173,0
4956,1
5139,0
209,1
4718,1
1667,1
9067,0
3039,1
7307,1
3890,1
2136,1
4325,0
9772,1
9669,0
6217,1
819,0
5256,1
5264,1
5197,1
4369,0
328,0
3818,1
1092,1
3394,1
9471,1
4001,1
9636,0
86,1
2428,1
9389,1
5069,1
8523,1
2080,0
9164,1
982,1
2104,1
8876,1
1040,1
9340,1
9006,1
9762,0
1815,0
6683,1
8292,1
6145,1
6427,1
6894,1
3751,0
2093,0
3952,0
9298,1
4590,1
4702,1
6946,1
4271,0
3406,0
2283,1
5115,0
7792,1
1231,0
5859,1
5777,1
7641,0
2361,1
7159,0
2840,1
3963,1
156,1
8997,1
649,1
5305,1
8147,1
6047,0
974,1
3591,1
513,1
389,1
1306,0
5121,1
425,0
7738,1
14,0
6418,1
5024,0
1273,1
5379,1
1585,0
2807,0
7993,1
7423,1
2092,1
7973,1
7179,1
2338,0
5741,1
8137,1
8480,1
1861,0
2333,1
2129,1
2152,0
7384,1
6537,0
4786,0
9875,1
6430,1
8527,1
4727,0
310,1
0,1
155,1
8629,0
2134,1
6275,1
4467,0
7968,1
2655,1
634,1
4715,1
7077,1
8471,1
1459,0
5606,0
8738,1
7488,1
8050,1
9856,0
2116,0
3936,1
6921,1
833,1
7041,1
3001,1
404,0
1311,1
7155,0
9662,1
9657,1
2177,0
3140,1
8759,1
3102,1
9673,1
9120,1
163,1
1368,1
900,0
9932,1
3450,1
7309,0
991,1
3268,1
3299,1
1921,0
667,1
7244,0
4111,1
322,0
5176,1
2862,0
7866,1
7743,1
691,1
6607,1
4771,1
4034,1
8469,1
5879,1
4644,0
5092,1
5997,0
3668,1
6864,1
7027,1
9915,0
9223,1
4940,1
8376,0
8537,1
1298,1
7427,1
6289,1
5417,1
3025,0
5208,0
3906,0
8015,1
9043,0
9960,0
4880,1
2737,1
202,0
2235,0
6193,0
8639,1
6993,1
4239,1
4968,1
3083,1
4250,1
3132,0
8752,1
3059,1
7019,1
9507,1
689,0
3461,1
4784,0
6903,1
7770,0
7609,1
4831,1
6506,0
4452,1
2631,1
9126,1
9125,1
6313,1
1036,1
7343,1
8230,1
3447,1
7348,0
1165,0
2111,1
9,0
6078,1
1191,1
3361,1
3173,1
9869,0
1792,1
9493,1
7849,1
2509,1
1938,0
7059,1
7939,0
1491,1
1644,1
7087,1
7399,0
4304,1
2215,1
6068,0
5365,1
3713,1
8482,1
8495,1
3660,1
7851,1
9947,1
3604,1
7942,0
7783,1
6699,1
3986,1
9859,1
7995,0
8429,0
3487,1
2433,0
9380,0
5573,1
1079,1
2222,0
4899,1
3814,0
2128,1
5405,1
8492,1
2324,0
7464,0
4254,1
7557,0
8806,1
8657,1
5691,1
4128,1
6746,1
9410,1
1922,1
1552,1
4213,1
6783,1
2329,0
1961,1
3606,1
7575,0
699,1
3672,0
4362,1
6514,1
313,1
6442,0
4823,1
884,0
4870,1
9776,1
6121,1
2781,1
5569,0
5708,0
1396,1
212,1
6110,1
5688,1
5553,1
3888,0
4626,1
6857,1
7338,1
3887,0
1891,0
6642,1
586,1
7049,1
6735,1
3639,1
2766,1
7120,1
3489,1
727,0
7233,1
7561,0
2728,0
1270,1
1625,1
8005,1
2275,1
9463,1
1391,1
4224,1
5765,0
4460,0
3031,1
5414,1
7315,1
3273,1
538,1
6754,1
5361,1
5250,1
6948,0
9924,1
703,0
1427,1
8082,1
4243,1
2610,1
4601,1
5506,1
430,0
946,1
81,1
6558,1
3976,0
9016,1
7404,1
8640,1
8853,0
1337,0
2948,1
6721,1
6761,1
6067,1
3608,1
7704,1
3067,0
422,0
9832,0
3068,0
7068,0
9935,0
2802,0
562,1
4762,1
642,1
9458,1
4483,1
9005,1
3182,0
7558,1
5850,1
3026,1
4438,0
4219,1
9976,1
2864,1
3346,0
896,1
2425,1
1892,1
3647,0
1668,0
7781,0
937,1
9359,1
9964,1
7610,1
9811,1
8188,1
8290,1
4324,0
8036,1
3981,1
9987,0
7726,0
9123,1
5763,0
1322,0
3786,1
620,0
9820,1
6176,1
5001,0
9311,0
7135,0
4616,1
143,0
7341,1
3425,0
82,0
9081,0
80,1
823,0
9607,1
4504,1
6790,1
3342,1
4024,0
5654,1
8060,0
7131,1
6838,1
5199,1
4184,1
6219,0
4334,1
3198,1
2468,1
3226,1
8935,0
5563,1
7298,1
1160,0
6522,1
9687,0
8795,1
9358,1
8229,0
2701,0
8104,1
1192,0
1698,0
6312,1
207,0
1838,1
2571,1
932,1
829,1
7957,1
3977,1
8076,1
6255,1
46,1
2259,0
7717,0
5207,0
5128,1
7380,0
57,1
7864,0
6523,0
9134,1
3988,1
735,1
1674,0
7001,1
2689,1
1982,0
7214,1
2831,1
6757,1
450,1
6239,1
7104,0
6213,0
7844,0
8288,0
3270,1
1188,0
6764,1
7116,1
3431,0
1542,1
6146,0
5526,0
5890,1
9341,1
4118,1
2054,1
181,0
5937,1
5318,1
1888,1
4967,1
2792,1
4979,1
5967,1
8275,1
2898,1
9542,0
2370,0
8093,1
8885,0
1035,1
227,1
1180,0
1773,1
6019,0
174,1
7038,1
8883,0
6870,1
8435,1
6578,0
4491,1
9029,1
5811,1
6646,1
821,1
9741,1
2545,1
1890,0
3009,1
5605,0
6124,1
4865,1
7267,0
4426,1
4366,1
204,1
6515,1
2665,1
1145,1
1862,0
9505,1
6745,1
2107,1
2499,1
2170,1
1896,1
8394,1
6658,1
6841,0
405,1
3617,0
1093,1
4071,1
3949,1
4054,1
3316,1
7583,1
1158,1
921,0
8702,1
8392,0
8336,1
8837,1
487,1
4007,1
350,1
475,0
7261,0
2804,1
2929,1
6134,1
871,1
3895,1
3723,0
945,1
7339,1
5916,1
7626,0
6396,1
7304,1
9496,1
8456,0
5537,0
8476,1
1261,1
3633,0
9605,1
4422,1
4631,0
4777,0
520,1
9561,0
3954,0
5587,0
5660,1
1403,1
2596,1
4457,1
1734,1
4782,0
1219,0
1332,0
383,1
5054,1
5866,1
8530,1
9384,1
5662,1
7661,1
2502,1
9250,0
222,0
7513,1
5780,1
8025,0
403,1
2843,1
6266,1
3631,1
6485,1
2780,1
2019,0
6198,0
7417,1
5192,1
6288,1
8959,0
9730,1
3825,0
746,1
2487,1
8664,0
23,0
5437,0
8362,1
2358,0
5511,0
5297,1
5862,1
1030,1
1393,0
3601,1
6303,1
3189,1
1554,1
2467,1
2937,1
3868,1
9453,1
7342,0
7335,0
5129,1
1209,0
3940,1
8555,0
6598,1
9437,1
9702,0
9740,1
9746,0
2902,0
8092,1
5781,0
8335,1
1777,1
8546,1
3810,0
9113,0
9534,0
9601,0
9883,1
3254,0
8896,1
9547,0
1643,0
786,1
1673,0
1751,0
874,1
5465,1
3177,1
2848,1
1764,1
6874,0
7025,0
7923,0
7721,1
9596,0
8998,1
8164,0
1458,1
316,0
9701,0
