,R,Q,A
3519,-5.6659696622718085,2,1
3596,7.154933366857412,1,0
3323,6.711063712335813,2,0
1761,3.8251651450922406,1,0
2326,2.770300963341775,2,1
5383,2.6587098898990362,0,0
1985,-2.3829469344052328,1,1
6748,4.584556470674777,2,0
4794,9.255086933204971,1,1
5935,8.079687211678698,0,0
6433,10.831164931097831,2,0
2603,-1.1453280716623189,1,1
1934,-0.8228001479508524,1,1
6360,1.9986884861848644,2,0
1438,-1.7456592643988733,2,1
3304,2.5045917830643583,3,0
7005,2.959538861523438,1,0
3628,8.269716667397057,1,0
4796,12.725184650523977,2,0
5439,5.673352871669736,3,0
6302,4.508955395832523,1,0
4927,-0.2494635320324754,2,1
2092,4.440115262112059,1,0
4513,1.7233298265575892,2,1
4872,2.6429208861916598,2,0
6512,0.9499151312344378,1,0
6356,3.3323779660977553,3,0
1845,1.356372094466081,2,0
4304,3.455762117142326,2,0
4136,-3.1648149404566372,0,1
4044,12.585592011222872,2,0
1405,7.737824275442934,1,0
455,8.131125615351932,3,0
2703,-3.555893271480203,2,1
6730,1.1826727163039508,3,0
2669,-4.3309670887715725,1,1
2836,-0.39794190865945644,0,1
414,5.691383328759463,0,0
785,-2.2856206755966157,1,1
815,-4.528544056824241,1,1
4836,-3.3397553840589036,1,1
5101,9.141050351062892,1,0
1716,-3.268487425241445,1,1
4752,-3.2099632266780835,1,1
5736,3.3012907419540376,1,0
6148,5.6334541392892685,1,0
4386,8.422518275629956,2,0
2648,1.129252184628494,2,1
1197,-0.05221955498678543,1,1
1306,0.43766926977235887,2,0
1764,9.317042283884383,2,0
1355,-1.6453279042225883,2,1
4650,2.3748243927313366,0,0
3654,9.730912534584098,2,0
1459,-0.6682632658792782,1,1
6133,2.5321284056277964,0,0
3371,10.349409083847183,2,0
3250,1.1811846140040883,1,0
1204,2.4711676877792073,1,0
1855,-2.965230699229124,2,1
5883,3.0645736782872053,0,0
2816,3.294773656078956,1,1
6983,6.301454362332471,2,0
2377,-3.064667957836929,2,1
912,5.451649677998271,1,0
5979,1.4987910081723805,2,0
2534,4.305735044249762,2,0
4610,2.2258078969877966,1,0
5977,3.81727629709312,1,0
3313,2.9328729539729887,1,0
1239,-3.116893248002473,1,1
1856,4.385554994269138,1,0
7130,5.6274877182596175,1,0
7234,12.069436496123167,2,0
3798,1.386735358391451,2,0
4552,4.673013747920231,2,0
4235,7.411820960934808,2,0
7233,12.49710116227531,2,0
4691,-1.8512808689876543,2,1
7256,5.329586478224637,1,0
291,9.513252982951112,2,0
4766,-1.5147211508241423,0,1
4678,5.296279853707707,1,1
6736,1.1362196550762782,0,0
3681,-4.480845087289632,0,1
5098,4.093269530294553,2,0
2540,4.000266480719152,1,0
1514,11.103424878392065,2,1
4367,6.31612439620848,0,0
5221,8.360729680564033,2,0
4621,2.4075085906391775,2,0
3729,0.8702201966398355,1,0
2116,-3.1721895417389594,3,1
5719,4.425782525104893,1,0
4711,3.6132766292905654,2,1
3861,12.258410897693715,0,1
3819,10.38681020036098,1,0
4038,7.886333962099535,1,0
2611,-2.663282276476565,0,1
134,-5.3055470427861895,2,1
1623,-2.5649167450399113,1,1
1777,13.523918117255938,2,0
497,-1.6544801748366904,1,1
2038,22.12229559918822,1,0
5318,6.0936336758715335,2,0
1980,10.734880169940702,1,1
6375,0.6071683333852176,0,0
2707,2.074541314367533,3,1
7132,5.755005269435468,2,0
502,5.917772648108545,2,0
1195,-5.0458258297297185,2,1
133,14.389596594673463,2,1
2411,3.9250442677464683,2,1
1491,6.413175425967998,3,0
5962,2.7579657770479518,1,0
5782,2.4469025084797242,2,0
1465,8.896573585411115,1,1
5558,2.5196688975754573,1,0
1718,14.495455028162366,3,0
333,-5.604990954184409,1,1
3192,2.4105770598718146,2,0
3617,-4.961620571999435,1,1
2081,2.9143651405628628,3,1
1043,11.943979382871028,2,0
1503,0.029056474070774385,1,1
4885,-5.197431733123973,2,1
3761,-3.7541440123667273,2,1
3859,2.8235598694653605,2,0
6294,5.518287807383417,1,0
6948,2.6567009285105665,0,0
6554,11.719477534982008,1,0
3502,2.181630266286385,1,1
3952,-3.4411110292011644,1,1
795,-2.1485030328015515,2,1
6319,8.431117697512247,2,0
2512,6.764560698576388,1,0
2099,-2.4332238529991406,3,1
4946,-1.822984207271105,1,1
2842,2.7693230604468635,1,0
937,3.013474273363114,1,1
7290,3.32437367162322,2,0
5055,7.759713572789101,2,0
213,6.722774377717734,1,0
4977,6.234750390056842,3,0
4083,-2.3178619542603203,2,1
1191,6.005589382713778,2,0
3602,5.580062896336684,1,0
3329,-3.717249333292256,0,1
1276,-2.975488448180124,2,1
5952,5.104631812346207,1,0
2954,-2.1706220004668104,2,1
2453,4.905190449395677,0,1
2185,2.986238234186551,1,0
5140,11.587734635983521,3,0
5863,9.337412860213378,2,0
6331,1.929105708216139,1,0
2164,-1.3310481654507136,3,1
6673,1.3848031919684913,2,0
2389,8.13038453723517,0,0
2718,5.863911010135443,2,1
5587,5.005685258608872,2,0
1585,-3.2969266944346045,2,1
3503,-2.532450740063597,0,1
4659,6.993743126772438,0,0
3927,12.011479669806295,3,0
2686,3.3743631701951555,1,0
2988,6.306026635516436,1,0
4624,4.855454121134618,0,0
7179,5.244592821498964,3,0
1546,-1.2354171799274996,3,1
5992,6.102967278864984,2,0
1267,5.133441560231339,0,0
3880,5.127477957124332,2,0
5716,0.7598070889141484,2,0
6746,8.662808481988861,2,0
1283,1.1455784949297587,1,0
5222,9.351977368128232,2,0
677,-4.591361384593341,2,1
6154,6.8812889117265765,1,0
4453,2.756248302795212,2,0
7031,6.156176623057645,2,0
7104,0.3816183990069648,2,0
4880,5.543068370478386,2,0
2433,-4.081080982258735,2,1
3100,-4.483749951444476,1,1
3359,3.8178857389886693,2,0
1403,3.8813530271870316,2,0
2301,2.7183838040599855,2,0
7202,10.98052620228985,0,0
1137,-2.4235326377559225,1,1
5225,2.4205107777055046,2,0
1332,0.7165770578947167,1,0
5013,3.7851263147246987,2,0
6909,10.249247472679961,2,0
4399,-0.01967813632657922,2,1
7455,8.881406309878523,2,0
1964,-5.276922657063221,2,1
6396,2.6044158579738164,2,0
2086,2.541684491822444,2,0
3542,6.902575941552069,3,0
6432,2.3683503348500374,2,0
2989,7.3682646821959015,2,0
4772,3.1229733193072757,1,1
232,12.29007837323495,3,0
4223,9.318417505855113,2,0
260,2.171777386568974,1,0
4135,5.486903340197156,2,0
4900,1.82359550201015,2,1
4806,4.483138565746804,2,0
3877,11.848177494359192,0,0
1998,-0.8670511479604937,0,1
3352,14.955771794669584,1,0
3305,5.160181604507018,2,0
5928,11.059352602164473,0,0
2066,-3.2885952170529804,0,1
382,4.076064149603177,2,0
3858,4.002452795537583,2,0
3686,-5.863760730642627,1,1
4232,3.924457909160175,1,1
1825,8.708407655893435,1,1
4208,8.254044658779844,1,0
3127,10.76618427116223,2,0
206,9.111578738658862,0,0
7292,16.773716044171486,1,0
4479,3.235527938574288,2,1
3048,-1.5291746143200928,3,1
5161,4.972695342595713,2,0
4140,-0.11069600420993364,3,1
2079,4.914209285823006,2,0
4214,3.150720108892501,1,0
5705,0.6070077984596708,3,0
4587,4.405305000347795,1,0
4176,2.6598891103113353,2,0
2547,1.1443241364792378,1,1
738,4.903696005096843,2,0
431,4.291570952452322,3,1
890,2.472632880942661,1,0
6315,6.79734536591777,1,0
5635,2.7287523856517053,2,0
4655,-4.167388938851034,1,1
132,-1.8622545578870398,1,1
978,4.374242939554392,1,0
3529,-1.0939012045400451,2,1
1721,7.560629049150219,3,0
774,0.9927162830412128,1,0
1961,4.862527644965676,2,0
4551,-1.6975203092043367,1,1
1629,4.16261344989325,1,0
5276,4.763023353070736,2,0
3951,5.023314560745266,2,1
4543,-0.9221573073902904,2,1
5143,9.108682796416343,2,0
330,5.071673850315814,2,0
7444,4.351051166664051,1,0
54,-0.6145174785633607,1,1
2046,4.363998720545389,1,1
6201,9.26243499211645,2,0
6898,12.835162506447087,3,0
2243,6.16146475707038,2,0
6535,2.6595306477331624,1,0
2247,4.293726760421311,1,1
6077,12.88002269796224,1,0
2050,6.828800104965068,1,0
2186,4.692690649895196,2,1
5379,13.860800946238353,2,0
4384,-2.3334923339092573,1,1
2303,-3.8862659471768373,2,1
4184,6.6975888999566955,0,0
5946,10.820588035514708,1,0
5294,16.393996284204377,2,0
6290,2.235927712908791,1,0
3274,-0.5907168503352844,2,1
6643,9.898625528073183,3,0
727,1.2367795507572712,2,1
4366,-0.4297095340921917,1,1
7245,4.580406269910272,2,0
2777,11.83176690787921,2,0
3373,-3.319540453660149,0,1
6394,12.793478599506631,2,0
5089,8.24045651563005,2,0
784,2.807727633388236,1,0
1838,2.2523010138268136,0,0
5922,4.303385882303659,2,0
4472,-5.370704241203358,1,1
3551,1.2451969392597988,3,1
2852,4.320178578009886,2,0
1888,3.5957273626547397,1,0
5214,4.339691655840803,1,0
797,0.9816340901802159,0,1
5614,7.015070568237263,1,0
6196,6.492897248262688,2,0
1362,-3.462660086841324,2,1
1991,4.00284948270501,2,1
5948,4.501986577540476,2,0
1850,11.436831297699538,2,0
7115,10.49517365926989,2,0
6648,9.47891350464166,2,0
6689,2.4880008650428973,1,0
6066,2.5310114659205047,3,0
3480,-4.339488429670373,3,1
6678,0.7728729825055316,3,0
4663,-1.287383985563995,0,1
3437,-1.1239689694991384,1,1
4406,13.371001892909916,1,1
1610,3.5550990688919306,3,0
5169,2.9812237509170147,1,0
4517,13.338664864356303,3,1
2308,3.275759342512285,2,0
6450,7.156908901869611,1,0
4967,14.171784784144384,2,0
2806,4.188619338655718,1,1
4995,3.2425168694589095,2,0
5342,2.12980939664487,1,0
5792,2.6364909269339813,2,0
4683,10.25753017245081,1,0
6555,2.620801590719916,1,0
4661,1.7215786154919943,2,1
1762,1.649628816545348,1,0
3929,15.327578696940247,2,0
3705,4.134372028204247,2,0
445,7.8096653374104585,2,0
5364,3.6454620501860893,2,0
936,4.911954294578896,3,0
7150,5.250140590551878,2,0
1040,-1.9072482640057515,0,1
3834,9.71765052979649,1,0
851,3.6875234560238184,0,1
3836,9.347357575543871,1,0
557,-2.5551578322964277,1,1
2896,9.788706347950816,2,0
7057,2.3094820316612554,1,0
5172,1.5618031279498399,0,0
66,0.6423152457180019,2,0
2346,5.663685344376562,2,0
4780,-0.5922511679635036,0,1
4130,2.560973886638051,3,0
1063,3.8153565190832044,1,0
4050,6.771209324342195,0,0
3893,-0.952718766901719,2,1
1172,-2.1677980626216766,3,1
3790,-3.0323327537196176,2,1
1663,-5.346813304401321,3,1
6594,2.1279765287274746,2,0
2407,-2.7719709919614797,1,1
845,11.488815293048969,2,1
224,6.443847782506053,3,0
5737,7.693347678246373,2,0
5748,10.584090593555104,1,0
7118,12.847649003281706,0,0
1510,7.834905970363471,1,0
5862,3.225140633239202,0,0
1749,6.981713552305951,2,0
2493,2.2324623468266727,2,0
173,9.065099766776319,1,0
7363,3.7475167244822494,1,0
7337,11.69667941397526,1,0
420,10.13887983494804,1,0
7168,4.888898101113528,1,0
5876,14.254172086715052,1,0
1392,-2.17651650524808,2,1
582,-0.19365897575267077,1,1
3865,3.9328168878284155,1,0
616,1.0697310423920914,0,0
6438,17.460756316851874,3,0
641,5.150341827392641,3,1
36,-3.596858855365959,1,1
5606,4.828735376569769,3,0
664,12.505772749431337,1,0
3033,5.327478240229663,2,0
6723,1.5904681563015228,2,0
5084,10.654660967031928,1,0
236,5.184171158033383,0,0
2920,-2.9966196838783645,1,1
2655,3.5451109303727195,2,0
5715,4.175566954044474,1,0
5893,2.8763330222684553,1,0
5511,8.53696336570546,1,0
4430,19.796176583234036,2,0
5547,15.210217450137673,1,0
6506,14.51462549315223,1,0
5909,4.934897120793499,2,0
3401,2.2206996498320564,2,0
1804,4.133336926404885,3,0
4948,13.533533305438507,2,0
2778,-0.943596113553296,1,1
5287,1.9272360689231764,1,0
6172,9.526408249775693,2,0
5020,2.389485459223618,1,1
3704,2.741829574724275,2,0
834,2.2902373243742935,1,0
4118,3.9061867731387396,2,0
5626,8.682099112118584,1,0
15,-0.5579773755835031,1,1
3454,17.754681238670607,1,1
4215,2.04686308242231,0,0
1694,-4.360264811600636,2,1
4721,0.7637704566586105,0,1
7068,10.809411359988966,2,0
2341,-4.318118046980286,1,1
4455,1.2110618383055716,0,0
5514,7.514522220869978,2,0
2017,-4.192582773407908,2,1
2224,2.5437747878285313,2,0
3642,0.11667026144156534,1,1
7446,3.6877602150934536,1,0
4918,5.71631685915392,2,0
6050,1.0567757633780144,1,0
1281,6.6298224658811975,1,1
3956,-1.435933738889572,1,1
2525,3.027556371241581,1,0
7309,5.996674053585883,1,0
4770,1.3026964289314558,1,0
6151,6.208399898344506,2,0
3833,11.913878754546479,2,0
3102,8.014027214510758,2,0
6060,0.7531304385997993,1,0
4508,4.084019823804848,2,0
4853,-0.4202410795420697,2,1
3272,11.11045725669483,2,0
4015,-1.2558880993401953,2,1
6921,3.253739204781659,2,0
3826,-4.2258284701919955,2,1
741,-4.554105213666152,1,1
4570,10.128482374476938,1,0
2469,3.4181334099308724,2,0
521,0.029385940150298495,0,1
5071,2.142674418482725,2,0
2763,3.441496406357321,2,0
3944,-5.0933871686863625,1,1
6039,21.52427521289681,1,0
5095,2.2448937088241037,2,0
4319,13.092305704828584,2,0
2606,2.354479187964426,1,1
2444,2.2082960717341766,2,1
3061,-1.5959225235785652,2,1
3097,0.9966741246208404,0,1
3816,2.283164156158751,1,0
7453,9.683681333718994,1,0
4372,21.436298352493278,3,0
526,-0.20999248649693847,1,1
3892,-4.882116654518747,2,1
4244,2.8625970113503705,2,0
964,3.4959087644033437,0,0
7450,4.249729039134749,1,0
7398,13.25838941937169,2,0
6063,3.7411114692955394,0,0
2840,7.096541214809472,1,0
6707,1.8948547682141612,1,0
796,-1.909913166736633,1,1
6281,4.034921120179527,1,0
2425,10.457995851326189,3,0
3851,4.803022698904724,1,0
4704,1.3625175611844433,0,0
6493,8.939988344737351,1,0
6256,7.853612793051944,2,0
2249,4.459522449267977,3,0
1653,8.407299719219981,1,0
6970,4.251201766492148,3,0
1918,-0.7948605037975449,1,1
6540,3.493456899720222,2,0
207,-1.59421105099499,2,1
4722,11.334042282951454,2,0
5666,6.778458634396868,2,0
3583,2.247576225312054,2,1
6680,1.0808511557061746,3,0
5767,4.873712642934496,1,0
2890,-4.07614778001685,3,1
5462,10.166657222001486,1,0
529,3.132671137625272,3,0
7306,5.008209097846754,3,0
4339,5.568691824873671,2,0
5887,3.9210975269465957,1,0
1148,6.669850304109027,1,0
4162,6.445453537099356,1,0
3492,14.48901298295246,1,1
855,4.54314106840093,2,0
373,10.123632356191784,3,1
2579,-4.074255802307477,1,1
1349,5.035443346651693,1,1
3327,3.0533984767082627,1,0
2437,5.60848317719644,1,1
2002,-3.9286452292212575,2,1
1526,5.994081660405914,0,0
991,5.297880403758539,2,0
3804,9.759675210664229,1,1
6173,4.325195451123953,2,0
5695,5.315272797082297,2,0
3289,7.715717514987576,1,0
1537,2.8976569499507576,2,1
3937,4.717553637362053,1,0
482,7.16004212951095,1,0
6924,10.154917330936598,3,0
5840,7.431795566020468,1,0
7241,3.5274078846321153,3,0
83,3.853509653608919,2,0
3775,4.952519402403737,3,0
7237,16.27861718396593,2,0
1893,0.837274576616208,1,1
186,0.3635065260799166,1,1
5251,9.167706331004187,2,0
4558,3.6410176712422793,2,0
7143,5.970263138944148,2,0
7288,5.1709430006165915,1,0
7226,3.814601104142004,1,0
3236,3.2499555297189335,3,0
5452,8.876204230621399,0,0
4960,0.2774066895298928,1,1
1378,-4.598971233359421,2,1
6291,6.061480511142723,1,0
1722,1.715210963760636,1,0
7255,3.3425875357466155,1,0
6376,3.4779658358814576,3,0
1620,-1.4367790957723576,2,1
5815,12.744843131027167,1,0
2560,-2.8113695255429993,2,1
7172,0.8112016822295146,2,0
5712,10.619433943363104,1,0
116,-3.6148179568198295,1,1
7055,6.039062870905801,3,0
6251,2.1235310152178295,2,0
977,-1.3937185174954188,1,1
306,-5.025598357539365,2,1
5035,4.748293777537551,1,0
2722,-2.7008738663815577,1,1
1490,-2.0809573535126664,0,1
7294,0.9951492862350759,3,0
6074,2.190225472644395,2,0
7103,2.811418547739126,1,0
6430,1.471317723338613,2,0
4143,-1.8980702542794106,1,1
2700,1.0763007592377338,1,1
5541,13.782316552865254,1,0
4773,0.6440778875612709,0,1
6467,6.37358508824302,1,0
6733,5.728017334209599,2,0
3823,6.86837954084984,1,0
3999,-3.3457479572576623,2,1
6216,8.565458354050753,1,0
6086,6.2008238226250025,1,0
2429,4.530701358097602,1,0
6089,1.404737789529936,2,0
943,0.7323016833448355,0,1
7442,8.742828270733176,2,0
1687,-0.08037046237191259,1,1
2963,2.250299869441227,1,0
9,-5.352255169528243,2,1
6347,4.0217821245399215,1,0
1756,-3.963770869000351,0,1
4061,10.19393413961044,2,0
4706,10.786220477350724,0,1
5780,2.5147824875869733,1,0
7081,5.105342693057108,1,0
7347,8.509566004681059,2,0
2731,3.853253688987982,2,1
6843,13.100410425713601,1,0
505,8.133218840531967,1,0
2709,-4.016896317164369,2,1
4728,7.85703644371964,1,0
7275,11.510714428717552,1,0
3083,3.685189542896348,3,0
7090,17.745800052415305,2,0
2292,5.340975995302543,2,0
6126,7.143356090921374,2,0
5348,15.367452976771919,2,0
777,2.1119942163761625,1,1
1176,-1.8341339052011785,1,1
4954,11.019875927663193,1,0
4410,3.2920388793030266,3,0
2676,8.153045834999098,3,0
3541,0.2832681610976815,1,1
3028,-2.6978310203584677,3,1
494,3.6437351815320773,1,0
3988,6.010672027461965,0,0
3229,8.34450349774303,2,0
6768,1.3076208853879385,1,0
194,9.807281728659609,2,0
7268,3.2448544217202806,1,0
4685,-0.9881388520532965,2,1
3402,-0.4236861804504741,1,1
3242,2.7553248930360374,1,0
5743,12.133885381165074,1,0
5710,9.454281177933478,2,0
1082,6.2904856769779425,1,0
374,10.755372114142514,2,0
1265,-2.659591213418486,2,1
4252,-1.898055241726591,1,1
6781,7.630241111472465,1,0
4355,-2.197753406868409,1,1
2416,-0.28610616411971,1,1
2351,-1.346832287786036,1,1
1016,-0.40965268254956655,3,1
4556,10.317658361494436,1,0
3052,7.840290787049131,1,0
4677,1.3737521776249757,1,1
6483,4.351532421379355,1,0
4651,2.530430989616251,2,0
6326,7.678245988448109,2,0
5382,15.211790484510548,0,0
4581,9.147821085824305,2,0
1524,5.170432204892519,2,0
1406,1.0678409156543243,1,1
5771,7.245082762574933,0,0
6275,2.782394258257819,2,0
6627,0.6032869754957535,0,0
1240,12.061769831279925,3,0
1714,10.21706787208929,0,0
5724,6.280122625099177,2,0
5608,6.136976957184384,1,0
4808,0.77687356805031,2,1
2665,5.993724643225329,3,0
5345,5.206785530128573,0,0
5325,0.7106781679002312,1,0
2961,4.987386562845771,2,1
5986,12.33331989329296,1,0
2230,7.281248620689792,2,0
7020,1.5911751478876879,1,0
5607,7.80035053422262,0,0
7413,10.39983827144755,0,0
6742,10.855648786449757,3,0
803,-3.596840186641504,0,1
7066,2.2355939360081307,1,0
6735,10.306617670122574,1,0
479,4.216172648084402,3,0
719,5.5691958917064746,1,0
3977,10.937932824123813,1,0
4220,-5.54879884673754,2,1
4525,-2.716701691040818,0,1
3337,7.596486741792329,0,1
47,3.9290541077267314,2,0
1987,7.723688193874669,1,0
175,6.287096498486569,2,0
5059,10.163931886742642,1,0
238,7.821025624429688,1,0
6562,10.198389563931578,2,0
3213,6.921850751835221,1,1
229,9.976169064900628,2,1
6088,10.888241922380402,2,0
3321,-0.20895258879875023,0,1
292,1.3039205849894495,2,0
919,10.143876612990704,2,0
6852,14.777464430900137,1,0
649,1.5932910337689306,2,0
227,7.157424286808354,2,0
7136,6.231471875352973,1,0
4151,1.7887864518176162,0,1
1382,-2.8406973075013013,2,1
5282,6.444607521636318,1,0
1622,9.178160824059713,1,0
6234,10.994081734651305,1,0
4549,3.849909548953343,3,0
3662,-5.478171075851151,0,1
6489,4.8035780573821745,1,0
691,1.8781904356639156,2,1
6091,13.08151947104719,1,0
163,1.0117514794090123,2,1
1994,11.881885768634913,3,1
285,14.794039612276524,1,0
462,12.958612931375024,2,0
3067,-5.081297813612425,1,1
2244,2.0586974736291213,2,0
6177,3.0591228002317914,0,0
3489,5.112277364263518,1,0
6503,2.564025636225427,2,0
6254,1.1894484416603515,1,0
6922,2.7836369703967794,2,0
5075,5.924196208185819,0,0
4582,2.6095798640722645,3,1
6308,3.9406962923906326,0,0
3513,4.143021009708935,2,0
4102,1.8629852086040293,2,1
4717,0.30135462968979254,1,0
2834,4.013013656978613,2,0
3333,8.8803908051369,2,0
3433,1.4582030636062009,2,0
4797,-3.6790343988040295,2,1
5336,5.88359544391721,2,0
4332,16.581020406532563,1,0
781,5.926001213522467,1,1
696,-4.650075289522549,2,1
3314,4.215614510700682,2,0
5119,4.094076911141485,1,0
3576,3.8775558143432924,0,0
147,-2.623102932677929,1,1
3702,2.762019451483244,1,0
2970,1.8426784936708833,1,0
452,-4.1269679828060335,2,1
7430,1.5856045462966941,0,0
5195,6.710877679489073,2,0
6508,4.093680071191115,2,0
4923,16.063344956113486,2,0
4952,-1.07444689433947,2,1
2024,3.731185359860116,2,0
7177,7.202989244446248,3,0
7219,3.7019327643654565,1,0
7238,1.0595840939770833,1,0
7342,4.687437276770307,2,0
2135,4.280791802234165,3,0
6596,0.8903717272032261,1,0
5927,5.118758430083519,1,0
2130,5.886785057801532,1,1
6591,7.198426888777496,2,0
4528,1.410881881131036,0,0
4397,-1.2769016585234017,0,1
6884,2.8534950023301033,1,0
6626,7.23006742930469,2,0
4505,-2.610595093975755,1,1
4764,-4.214410568264109,1,1
1298,2.2065387032388184,1,1
5860,4.847316288068959,0,0
3140,5.728437016672228,1,0
6539,7.082394813038601,2,0
2882,7.218442144108483,1,0
85,-4.4125858290975195,1,1
6179,1.93305240549155,0,0
1674,-5.90295577383804,3,1
2766,2.661358025494696,2,0
1396,1.1080838197623741,1,1
3722,5.217495215477346,1,1
276,6.3820220483184364,1,1
79,5.270271880824442,1,0
1583,1.825526390346365,0,0
3014,15.450291193820071,3,0
6545,3.100815308994938,1,0
6663,5.28558001123805,2,0
139,5.178583915190566,1,0
945,1.6826686037899754,3,0
2315,3.3148728480093164,1,0
7156,3.221839097980559,1,0
5646,7.98725333353309,2,0
4458,-2.758463648625165,3,1
6753,5.465180715346532,2,0
1940,0.8799553646292004,2,1
2112,3.6590759543286495,1,0
3210,18.47488675666237,2,1
7201,2.7873274080405697,1,0
310,2.876503099206271,2,0
62,4.400995111084819,1,0
6312,2.9357088010681687,2,0
6473,3.3737007835423034,1,0
2538,1.4256987039059332,1,1
918,-3.1012406698855544,1,1
5469,13.012267297486433,2,0
4168,-4.896817495169453,3,1
5970,11.19344825016163,2,0
2720,6.277822682953566,1,0
5335,4.759863409682231,2,0
6157,5.527820899965001,2,0
6093,10.589062648053657,2,0
2442,-5.618616931774963,0,1
6615,6.52204409794758,1,0
2494,6.474101613031678,2,0
4803,5.589023185580591,1,0
5333,9.172789036195171,3,0
965,8.44194982855829,1,0
4782,0.3771807600275263,1,1
6588,8.895550661213226,3,0
4951,0.7520359770587137,1,0
714,1.2801213535383287,2,0
191,8.735528785355651,2,0
6036,2.440999320263142,1,0
2519,15.050127743739338,2,0
4379,9.823995638655711,1,0
1971,5.20276282597618,0,0
2064,3.6976905688846404,0,0
4956,2.588822696872219,2,1
6928,4.62043594418774,1,0
6702,12.073402357678832,2,0
889,-3.3395531673658216,1,1
4224,7.920835988662161,1,0
4804,3.8945178767036635,0,0
5687,5.489939082989496,1,0
5233,3.8651756831483235,1,0
2868,-0.12536668100575366,0,1
6273,3.5675574875521745,2,0
6139,10.951710988093192,2,0
4601,19.214686800870346,0,0
721,3.8958079301779094,1,0
1165,-4.240860681587463,0,1
4173,-4.401992112007896,2,1
701,-2.9314267986775286,1,1
2610,5.860810177875089,2,0
5625,3.3065955142138135,0,0
7199,5.183137794333852,2,0
422,0.05859457803482471,2,1
2582,4.156610387726937,1,0
7229,0.7810504070097751,1,0
2826,4.847075813251252,1,0
3477,8.224215948807744,1,0
6428,12.986559366704748,1,0
3647,-4.5159111412669395,2,1
866,-2.7923814745833386,1,1
4043,-2.6192261507399115,0,1
4823,3.6821098080296832,0,0
3714,3.9573313541419046,1,0
7291,14.76875356041111,2,0
2656,8.013601661479987,2,0
5531,6.612969297213975,1,0
7079,6.343567379333551,0,0
424,-5.2777722232638045,1,1
5982,8.525716497026707,1,0
1220,1.0120872260276528,2,1
2552,-2.1059405593032388,2,1
