,Y_real
1507,0
4068,1
684,1
3018,1
4875,1
4841,0
527,1
4352,1
4385,0
2364,1
1823,1
1237,0
313,0
142,0
1835,1
4831,0
930,1
4801,0
826,1
1656,0
3846,1
1289,1
1933,1
4664,1
1433,0
1076,1
2089,0
568,1
903,0
3795,0
1617,1
452,1
895,0
3585,0
3694,0
682,0
1623,0
493,1
4477,0
3712,1
1528,1
2399,0
2453,1
306,1
4759,0
3036,0
4335,1
1472,0
2535,0
1937,1
1250,0
3477,1
4751,0
629,0
4165,1
294,1
1454,1
1135,0
119,0
1495,1
1859,0
3852,0
1269,0
2873,0
382,0
2432,1
2744,0
3894,0
2729,1
1501,1
4953,1
998,1
4755,0
3143,0
3457,1
1863,1
535,1
3038,1
2547,1
4340,0
982,0
3964,0
2877,0
123,0
1083,0
3244,0
1386,0
645,0
1085,0
4135,0
4786,1
1966,1
2751,0
531,1
3256,0
652,1
1313,1
1622,0
1774,0
967,1
2946,0
3652,1
3687,0
3088,1
1434,0
1206,1
1468,1
1287,0
2727,1
3414,0
4067,0
2217,0
517,0
3598,1
278,0
1401,1
499,0
4083,0
803,1
2198,1
2041,1
3037,0
3497,0
3806,1
4834,0
468,0
4745,0
337,0
3594,1
1118,1
3784,1
4958,0
4928,0
2788,1
797,1
4740,1
3433,0
1276,0
4401,0
4771,0
2246,0
3307,0
2824,1
1162,1
1157,1
4859,1
1940,0
3714,1
3975,1
4254,0
819,1
3429,0
2523,1
2387,1
2087,0
4815,0
1677,1
2425,1
637,1
3173,1
620,0
1173,1
1125,1
4924,1
2684,0
921,0
129,0
3727,0
1609,1
377,1
3107,0
4202,0
4727,1
3581,0
1077,0
489,0
2202,0
1225,0
1517,0
4231,1
120,1
2404,1
252,1
4647,1
4003,0
487,1
4027,1
4000,1
3892,1
4650,0
4436,1
57,1
273,0
2407,1
1068,1
706,1
1628,0
187,0
3976,1
1981,1
4530,0
1064,0
1785,0
2361,1
955,0
2613,0
2189,0
3168,1
4944,1
4157,1
4575,1
3394,1
4532,0
460,1
361,0
2428,1
851,0
2779,0
2333,1
3871,1
2480,1
3454,1
4282,1
3284,0
3782,0
4620,1
2945,1
628,1
63,0
3051,1
1484,1
321,0
1271,0
2351,0
3119,1
4107,0
2703,0
1890,0
3857,0
3304,1
4489,1
1412,1
2468,0
4600,0
3149,1
4899,0
1133,0
2248,0
4042,0
846,0
4787,0
2559,0
2130,1
1463,1
2633,1
3007,0
1364,0
4363,0
2533,0
2650,1
3237,0
249,0
209,0
3440,1
3395,0
2302,0
2375,1
2429,0
4467,1
298,1
1260,0
4391,0
1121,0
3980,1
3161,0
1159,0
1566,1
2608,1
256,1
3888,1
3240,0
3409,0
1911,1
2017,0
4702,0
1007,0
4078,0
1470,0
4660,0
2698,0
3196,0
3758,0
3159,0
4005,0
3356,1
695,1
71,1
3010,1
22,0
260,1
1662,1
472,1
1285,1
4374,1
4301,1
327,0
1587,0
791,0
692,0
1263,0
4294,0
1568,1
229,1
3648,0
4947,0
4743,0
4707,0
2033,1
4539,0
3928,1
3108,0
1526,1
3949,1
4241,1
1565,0
269,1
2400,0
4060,1
2871,0
772,0
4238,1
1758,1
1658,1
1274,0
4779,1
206,1
4061,1
2802,0
4586,1
1367,0
643,1
4043,0
4098,0
1968,0
544,0
3916,0
880,0
226,1
2979,1
4556,0
2461,1
3625,1
3305,0
2253,0
1294,1
86,1
3775,0
1397,1
3645,1
275,1
2755,0
1358,1
802,0
1429,1
1934,1
1438,1
4931,1
4396,1
3042,0
892,0
681,1
441,1
2216,0
1657,0
2297,1
4295,0
1006,1
103,1
1040,0
3875,1
4485,0
2395,0
3641,1
3718,1
234,0
1245,1
2514,0
3239,0
2817,0
3966,0
4364,0
1771,0
62,0
4077,1
1036,1
4244,1
1957,0
3932,1
3158,0
1582,1
1360,1
951,1
2773,0
4902,0
1035,0
702,1
82,1
2757,0
1535,1
1074,0
4253,1
4918,0
2018,1
3643,0
3114,1
3699,0
4670,0
4609,0
1255,1
2904,0
1011,1
2049,1
4570,0
869,1
1761,1
4086,1
3001,1
2852,1
3342,0
2630,0
1447,1
3995,0
2123,0
3662,1
2847,0
4685,1
3217,1
4126,1
2022,0
1593,1
300,1
1380,1
2676,0
2996,1
3869,0
2683,1
2631,0
60,0
1618,1
942,1
3698,1
2658,1
1668,1
4025,1
1524,1
1781,0
1856,0
2214,0
3236,0
3616,1
2299,1
2349,0
2141,1
2566,1
1542,0
3033,0
3851,1
3945,1
1400,1
4471,1
1959,0
2610,1
1408,1
873,1
2649,1
3267,0
3160,0
670,1
634,0
366,0
3595,1
2300,1
2344,0
715,1
3135,0
3127,0
1606,1
2245,0
4940,0
4219,0
2516,0
549,1
4359,1
4478,1
2061,0
1324,0
237,1
2585,0
3290,0
3833,0
320,0
4680,1
3618,1
4064,0
105,1
2212,1
3759,1
2374,1
4922,0
3329,1
1307,1
2059,0
2075,1
773,1
423,1
186,0
585,1
4558,0
4638,0
445,0
4571,0
793,0
2952,0
749,1
4798,1
1874,0
4156,1
97,0
2875,1
2558,0
4528,1
3385,0
2863,0
3854,1
55,0
2313,1
2058,0
4710,1
3136,0
4637,1
1556,0
941,1
198,1
813,1
1071,0
2639,1
4738,0
2315,1
817,1
1714,1
1681,0
1795,1
1200,0
4726,0
872,0
2889,1
427,0
2664,1
1179,0
2580,0
4102,0
837,1
3911,1
3663,0
4035,0
125,0
1509,0
2076,0
346,1
113,0
1204,0
4612,0
2923,0
4640,1
3521,0
501,0
2735,1
3494,1
4737,0
339,1
2019,0
291,1
2348,0
662,1
1391,0
2417,0
2196,1
381,0
4265,1
552,1
3257,1
4863,1
4874,0
4952,1
2270,0
1461,0
3065,1
4833,0
4827,0
1194,0
4494,1
661,0
1487,1
3709,0
3178,0
134,1
1839,0
4488,0
1740,1
3080,0
3021,1
2818,0
694,0
548,1
1174,0
937,0
2481,0
558,1
3838,0
1705,1
2987,0
1690,0
2209,1
2353,1
1552,0
3655,0
2170,0
3711,0
1314,1
4892,0
2800,1
1267,0
1028,1
1226,0
3442,1
2274,1
3132,0
474,0
4146,1
4513,1
972,0
2939,0
3790,0
2147,0
4256,0
1648,1
43,0
917,1
685,0
595,1
2236,1
1056,1
2410,1
2539,1
2794,0
572,1
3523,0
4905,1
1506,0
3169,0
1411,0
1713,1
1625,0
3436,0
1830,0
897,1
1279,0
822,1
2673,0
1885,1
2833,0
112,0
1512,1
3529,0
2529,0
4916,0
3496,0
117,0
2372,1
4192,0
3829,1
3472,0
2396,0
4910,1
4824,1
1962,1
2689,1
821,0
4508,0
1650,0
4155,1
3931,1
4053,0
719,0
3351,0
386,1
355,0
564,1
3977,0
2125,0
2131,1
4813,0
4246,0
1861,0
3947,0
1122,1
1066,0
3349,0
443,0
4465,1
2359,1
1667,0
4890,0
407,0
4764,0
4648,1
3685,1
2310,1
1203,0
1735,0
4654,0
4543,1
3704,0
4407,0
4662,0
577,1
4119,0
957,1
648,0
3791,1
1605,0
763,1
4752,0
2266,1
979,0
2552,0
3898,1
4339,0
3929,0
4698,0
4705,1
3843,1
3989,0
3054,1
2072,0
192,0
2311,0
2525,1
353,0
607,0
1659,1
4634,0
4191,0
1055,0
4925,1
2226,0
4454,0
4113,0
3631,1
1026,0
372,1
2940,0
469,0
3903,0
2978,0
4772,0
3554,1
3338,0
1641,0
289,1
4214,0
828,1
720,0
1753,0
3533,1
1602,0
488,1
611,1
2936,0
4661,0
1209,1
4309,0
2143,0
3069,0
4821,1
12,1
172,1
571,0
4354,0
2365,1
4748,0
89,0
257,0
970,1
1464,0
3074,1
1474,1
450,1
4281,0
3366,1
3346,1
839,1
1876,0
602,1
4794,1
3597,0
1954,1
4653,1
4511,1
4540,1
524,1
2067,1
3400,0
99,1
3957,1
4598,1
3968,1
885,0
4300,1
4320,0
2466,1
3260,1
1033,1
3432,1
3923,0
4425,1
3713,1
4796,0
4148,1
2522,1
2347,0
422,1
4659,0
2668,0
2715,1
150,0
4187,0
1318,1
1613,0
3369,1
3535,0
1,1
597,1
1987,0
3902,1
4462,1
2850,0
148,1
1436,0
536,0
1138,0
2488,1
3979,0
4101,0
4818,1
413,0
140,0
1805,1
2213,1
3438,0
4665,0
2256,0
1445,0
3463,0
2710,0
329,0
2238,0
1236,1
3653,1
4459,1
1543,0
3146,0
72,0
2728,0
2144,1
2422,1
1814,1
2678,1
4031,1
2306,0
3878,1
2740,1
3639,1
920,0
3661,1
2811,0
1343,0
2280,1
2617,0
3741,1
3570,0
1896,0
1608,0
2771,0
4678,0
3163,0
3382,0
1000,0
3981,0
3402,0
2369,0
2825,0
305,0
4280,1
3634,0
2010,1
3448,0
4708,0
2394,1
4867,1
16,0
4292,0
1596,0
4273,1
2046,0
4879,0
4047,0
2225,0
1205,1
1825,0
1163,0
4907,0
1800,1
3299,0
4576,0
2851,0
3428,0
663,0
1188,1
3682,1
848,0
241,1
3735,1
4452,1
2121,1
2154,1
2967,0
475,1
656,0
4275,0
4819,1
573,1
3883,0
3435,1
202,0
1105,1
978,1
1290,1
110,0
896,1
4206,1
1851,1
3668,1
2129,1
4762,0
49,0
3226,0
224,0
1689,1
4196,0
1914,0
2120,0
2600,1
1880,1
3788,0
1044,0
3048,1
3128,0
2962,1
4278,0
1065,0
429,1
3696,1
2460,0
3165,0
761,1
650,0
4551,1
4810,0
4724,0
446,0
4288,0
1144,0
4305,1
1631,0
4046,0
4242,1
242,1
130,1
4948,0
91,1
1967,1
833,0
1442,1
4554,0
2770,1
1653,1
1810,0
891,0
559,1
717,0
1807,1
1646,0
2890,1
1855,0
3123,1
1038,1
1450,0
933,1
1833,1
3969,1
4847,0
3834,0
1299,1
4449,1
1340,0
1727,0
1579,0
2542,1
222,0
1091,1
2719,1
2093,1
4399,0
680,1
1816,0
3895,1
3993,1
391,1
2913,1
4610,0
2021,1
2674,0
4960,1
2503,1
698,0
2469,0
3700,0
1993,1
4870,0
3716,0
3222,0
3754,1
1373,1
4783,1
3298,0
4108,1
2670,1
4144,0
1939,0
203,0
557,1
709,1
1630,0
2916,0
1997,0
3183,1
621,0
1325,1
3410,1
2113,0
3112,1
1392,1
1350,1
4950,1
888,0
2947,1
1809,1
619,0
4553,0
1050,0
3559,1
4979,1
1154,1
1548,1
4174,1
3456,0
809,0
50,1
4204,1
794,1
1462,0
3596,0
4028,0
1234,1
724,0
815,0
4825,1
3621,1
1729,0
2762,0
4733,0
3465,0
1798,1
215,0
1213,1
1136,0
4069,1
2864,0
2688,0
2115,0
926,1
1266,0
4422,0
4618,1
151,0
2517,0
2621,1
2737,1
1492,0
959,1
4293,0
2288,0
4345,1
1127,0
3515,1
2446,0
3452,1
1581,1
1183,0
459,0
3850,1
723,1
3861,0
3144,0
225,0
193,0
2903,0
631,1
4211,0
316,0
4703,1
710,1
2055,1
4860,1
505,1
4573,0
4183,1
33,1
1080,0
2716,1
196,0
2756,1
3082,1
4311,1
516,0
3564,1
4370,1
2981,1
1564,0
992,1
4547,0
2322,0
3512,0
1877,0
4982,1
3578,0
606,0
4412,1
4428,0
2692,0
4381,0
297,0
4283,0
1620,0
3587,1
4259,1
2385,1
985,0
2531,1
1160,1
3383,1
2001,0
3954,0
1140,0
4681,0
3669,1
492,0
3997,1
1303,0
3756,0
3309,1
1351,0
832,0
2452,0
343,0
4264,0
1736,0
990,1
2914,1
2363,1
3287,0
1644,0
464,1
3172,1
3189,0
4692,1
4923,1
1505,1
533,0
3815,1
1984,0
4865,0
3283,0
1607,1
523,1
1435,1
2985,0
3601,1
2307,1
664,0
1109,1
3548,0
4744,1
2848,0
1063,1
4635,0
239,1
2772,0
4876,1
1812,1
4270,0
2834,0
28,0
4878,0
3681,1
208,0
358,1
2082,1
4491,0
1296,1
4516,0
2839,1
1642,1
1571,0
2360,1
2331,0
2556,0
1956,0
1994,0
4817,0
444,0
1728,1
3467,1
207,0
3600,1
1029,0
1053,0
463,1
2418,1
3164,1
688,0
4414,1
2681,0
1569,1
228,0
642,0
742,1
1476,0
2722,0
3940,1
1770,1
3738,1
2628,0
376,0
520,1
2232,0
4631,0
1773,1
3361,1
1912,0
3937,0
2594,0
4423,1
4255,0
3897,1
1691,0
4066,1
1632,0
4563,0
2032,1
2659,0
4402,0
4170,0
3557,0
3922,1
1679,1
641,0
3126,1
3899,1
4094,1
95,1
4337,0
1088,0
4914,0
2549,0
2895,0
2857,1
4872,1
2467,1
3933,0
2682,1
4267,0
2787,1
4373,1
4193,0
3407,0
1510,0
3250,1
3510,0
4961,0
669,1
4009,1
39,0
737,1
1110,0
470,0
1534,0
1643,1
4052,0
4112,1
3277,1
2035,1
2660,0
4499,1
3318,0
901,0
2572,0
1945,0
378,0
1916,1
2384,1
3988,1
4404,0
2178,1
362,0
1067,1
1189,0
2145,0
4903,1
4641,1
1251,1
379,1
1976,1
1724,0
3839,0
1519,0
494,1
4797,1
1614,0
3646,1
2789,0
4268,1
3229,0
2562,1
317,0
3333,1
711,1
2563,0
1660,1
473,1
2184,0
623,1
1503,0
2632,0
24,1
889,1
3352,1
2701,1
4448,0
4542,0
4353,1
3030,0
4716,1
3654,1
2912,0
4591,1
2325,0
1808,0
3800,0
335,0
1228,0
4466,0
1034,0
4498,0
4089,0
997,0
4676,1
2341,1
2663,0
1910,1
782,0
2048,0
3439,0
4393,0
3198,0
3961,1
1254,1
3603,1
4973,1
4722,1
2504,1
4962,1
3455,0
2271,1
1024,1
2255,1
1612,0
4566,0
2456,0
4274,0
4945,1
3761,0
3660,0
4106,0
360,1
2974,1
2281,1
2823,1
1366,1
3015,0
4723,0
4154,0
2975,1
3845,0
2624,1
3938,0
1540,1
2611,1
3680,0
88,0
514,0
2528,0
3642,1
4131,1
1980,1
145,1
214,0
3219,1
3203,1
4026,1
2691,1
348,1
2450,1
1086,1
779,0
1423,0
2241,0
4835,1
2289,1
4561,0
4092,0
2074,1
1172,1
1432,0
3527,0
1210,0
3813,1
649,0
1062,1
3859,1
2343,1
3040,0
874,1
882,0
4007,0
4820,0
2199,0
2505,1
3113,0
1242,1
2165,1
1870,0
4622,1
44,0
3480,0
3066,0
3736,1
3469,0
1272,0
4934,0
1193,1
4469,0
4812,1
251,1
2635,0
4358,1
4384,1
3549,1
1747,1
3697,0
4696,1
4257,0
1353,0
4405,1
3289,0
182,1
4197,1
1406,1
4760,0
1903,0
4502,0
4884,1
584,1
3967,0
4496,0
2355,0
4287,0
2657,0
2865,0
4070,0
1673,0
3326,1
2268,1
3303,0
1252,0
453,0
1573,1
2050,0
2172,1
10,0
3008,1
3633,0
1721,1
1942,0
581,1
2911,0
812,1
2831,0
4411,0
2752,0
1192,1
1683,0
4426,1
2797,0
4203,0
4314,0
4022,1
3732,1
1597,0
3946,0
4129,1
3770,1
3193,0
2548,1
154,0
410,1
1580,0
1407,1
1176,1
928,0
2039,0
4016,1
1104,1
4079,1
2227,0
3808,0
2860,0
3078,0
2721,0
899,1
4616,0
1924,1
3437,1
2133,0
2167,0
4413,1
1227,0
3538,0
1692,0
268,1
755,1
3387,0
181,0
3960,1
3526,0
3364,0
3514,0
3501,1
3192,0
1291,0
204,0
121,0
2680,0
1671,0
3926,1
3703,1
4864,0
3688,0
2589,0
2694,0
1636,0
512,1
3935,1
4445,1
2881,0
2431,0
2584,0
38,1
404,0
640,0
4909,1
1905,1
4754,1
1428,0
2380,1
2318,0
1145,0
4076,0
3341,0
4262,1
4388,1
4408,0
2201,1
3996,1
4721,1
1866,0
4245,0
4269,0
2403,0
4805,1
4190,0
4686,0
1491,1
4894,1
3218,0
296,0
4769,1
1742,0
4560,1
2040,0
2510,0
3733,0
2843,0
3043,0
2726,0
318,0
2647,1
847,0
1599,1
1772,1
1589,1
2097,0
1972,0
13,0
3422,1
4549,0
1100,0
3691,1
179,1
863,1
1946,1
4117,0
3490,1
4276,1
2229,1
1640,0
4912,0
4151,1
754,0
4350,1
370,1
4233,0
3684,1
4476,0
451,1
1146,1
3779,0
3316,1
93,1
1755,0
3522,1
3167,0
2513,0
1651,1
1108,0
4177,0
626,0
2312,0
4619,0
3864,1
2551,1
2972,0
59,0
3401,1
2645,1
3830,1
2122,1
830,1
4750,1
3822,1
1370,1
4694,1
1126,0
2309,0
465,1
3747,1
2545,0
831,0
1982,0
284,0
2607,0
2605,0
4034,0
3325,1
2781,0
1513,0
538,1
2207,1
490,1
4014,0
2859,0
806,0
1182,0
4799,1
2073,0
4333,0
35,1
4615,1
3265,0
3322,1
2,0
491,0
4223,0
2151,0
3886,1
1398,0
2314,0
4569,0
2445,0
2175,1
3091,1
2029,0
417,0
2550,1
4736,0
2304,0
344,1
1684,0
1813,0
1048,0
4537,0
1499,0
303,1
2508,0
3286,1
4143,1
945,1
2557,0
1208,0
1459,1
4149,0
4816,1
1097,0
3093,0
3757,1
2636,1
4627,0
1970,0
2174,0
3278,1
3392,0
971,0
1098,0
383,0
3801,1
87,0
1575,0
2870,0
4965,0
2619,1
4683,1
2609,0
1444,1
3605,0
338,1
4252,0
4304,0
2785,1
1264,0
4937,0
2750,0
1965,1
3748,1
2305,0
1908,0
3328,0
4045,1
2149,1
1926,1
969,0
4763,0
3214,0
3816,1
2142,1
2922,0
4289,1
4099,0
1776,1
1396,1
2259,0
3312,0
940,1
4534,1
1756,1
1346,0
904,0
3301,0
4297,1
2819,1
4367,1
3444,0
4645,0
1674,1
1913,0
101,1
870,1
341,1
302,0
3488,0
170,1
1862,1
1544,1
2686,0
1420,1
42,0
1147,1
3701,0
4955,0
3987,1
3690,0
4512,0
1256,1
4290,0
795,1
3572,0
4919,1
3174,0
2644,1
1259,0
4331,0
4012,0
721,1
614,0
871,1
2878,0
2669,0
98,0
3473,0
3984,0
1990,0
4217,1
81,0
4049,1
1844,0
3379,1
4019,0
2795,1
2140,1
3430,1
133,0
4207,0
1889,0
4250,1
3692,1
4668,0
2260,1
4058,0
2577,1
1440,0
1387,0
1748,0
4887,0
574,0
2275,1
1680,0
3651,0
4461,0
4432,0
3095,0
1796,0
4184,1
4507,1
4484,1
3740,0
4941,0
4608,0
1902,0
4195,1
3110,0
4900,1
727,1
519,1
666,0
3956,0
4460,1
4308,0
4842,0
913,1
2596,0
2224,0
143,0
3689,0
962,0
2592,0
3459,0
2038,1
2231,1
2132,0
3227,1
114,1
4709,1
4617,0
2930,0
1262,0
781,0
3882,0
1722,1
1322,0
3376,0
1828,1
2955,0
1955,0
750,0
2034,0
1451,0
3101,1
352,1
3367,1
1778,0
4013,1
73,0
2053,1
3721,0
3028,0
323,0
2023,1
244,0
2337,0
246,0
495,1
1527,1
748,0
1782,1
2969,1
3867,0
2002,0
4881,1
4564,0
1821,1
1102,1
3589,0
732,0
37,0
4325,1
1541,1
153,0
4663,0
3804,1
2397,1
1369,0
1765,0
3785,1
4182,0
3683,0
3370,1
4684,1
3202,0
1268,1
1168,0
4857,1
480,0
4674,1
561,0
3635,0
583,0
3584,1
4844,1
4866,0
3255,1
2776,0
3062,0
456,0
1072,0
161,0
3844,0
4978,0
2438,0
1838,0
1952,0
2561,0
299,1
2435,0
2910,0
2714,0
1502,0
3211,1
2840,0
3115,1
3353,1
3927,1
47,1
600,0
398,1
2101,0
3185,0
1842,0
3461,1
4133,0
78,0
424,0
2829,1
2806,1
1520,0
3306,1
122,0
4971,1
2927,0
3321,1
1455,0
2938,1
4348,0
1706,1
613,0
3105,0
991,1
4185,0
1592,0
635,1
849,1
4001,0
667,0
2880,0
1900,0
3057,0
960,0
714,1
3041,1
4527,0
2402,1
816,0
3769,1
482,0
4213,1
789,1
1207,0
3489,1
1165,0
185,0
3508,1
961,0
1298,1
2604,1
2992,1
3315,0
974,0
2527,1
1881,1
4403,1
2511,0
3052,0
551,1
2540,0
2959,1
3348,1
2982,1
1368,1
19,0
2434,1
2346,1
426,0
2973,1
3915,1
1365,0
1793,0
326,0
3343,0
859,1
2252,1
2339,0
3212,0
4455,1
3562,1
102,0
953,0
3377,1
4033,1
3610,1
3588,0
2367,1
2176,0
1759,0
1124,1
217,0
3251,0
3545,0
1786,0
707,1
1583,1
3555,1
3184,0
4134,0
759,0
29,1
4808,1
4651,0
2179,1
1804,0
3499,1
2064,1
1531,0
4180,0
4854,1
233,0
811,0
4739,0
412,0
4444,0
1767,1
304,0
2237,0
3934,0
1948,1
4593,0
588,1
3131,0
1015,0
3836,0
4450,1
2616,0
3032,0
4880,0
4493,1
1827,0
2408,0
1560,0
1478,0
3280,0
4441,1
1743,1
1766,0
1129,1
2888,0
4400,1
200,1
738,1
270,0
2054,0
2932,0
4473,0
1549,0
2518,1
2436,1
1047,0
4123,1
842,0
2718,0
1879,0
3872,0
2455,0
4313,0
2685,0
2661,0
4807,1
995,0
1949,1
1061,0
1995,1
