,R,Q,A
353,4.749648966794145,1,0
4914,1.8993834725233225,2,0
4333,4.847316288068959,0,0
147,11.100239433031657,3,0
2098,11.215788976198168,3,0
4220,1.596520382676423,1,1
3177,6.173796816564502,1,0
2288,0.3340303377281915,2,1
2136,7.932576756016554,1,0
4282,5.881547126506888,1,0
6079,5.244592821498964,3,0
2769,9.925722439357225,1,0
5455,8.648316464151803,1,0
3773,4.3011360564743395,2,0
793,0.5930168007591461,1,1
2760,7.411820960934808,2,0
2163,6.2829913291812405,0,0
6065,2.9148651238674557,2,1
1187,11.436831297699538,2,0
5962,11.296787988598378,2,0
1313,11.357636747333267,1,0
443,4.451999881577793,3,0
1957,6.306026635516436,1,0
1442,7.281248620689792,2,0
4514,4.439659825951926,3,0
4043,2.7287523856517053,2,0
2350,1.2971368261993577,2,1
278,4.320749465696476,1,0
3334,5.680265376374476,2,0
3514,9.351977368128232,2,0
544,2.453436572440681,1,0
6104,2.7873274080405697,1,0
6324,5.041529470658077,0,0
5701,3.0580570910322886,2,1
3580,1.68558188123634,1,1
3766,1.816415505598583,1,1
231,16.360124668706977,2,0
3373,4.844375844504735,0,0
6283,8.156795814092757,2,0
1158,2.305052775325021,2,1
1508,6.364835911217615,2,0
3288,2.2612070179639616,2,1
4024,12.122846213717832,2,0
5982,3.7930804615044122,2,0
878,5.985705104477452,1,0
553,16.426714814145644,1,0
496,4.410806332072395,1,0
6227,0.9951492862350759,3,0
5731,13.832410183558583,1,0
2396,9.57212039393328,1,0
4525,2.2719531932112,2,0
6239,3.0036354905955447,1,0
5527,2.1297700867263822,1,0
6132,2.8147888074719676,1,1
6177,5.329586478224637,1,0
5311,0.9280968151562553,1,0
3583,1.8100557123433711,2,1
4637,1.404737789529936,2,0
6264,6.1792979603574505,2,0
2035,2.4710795027807193,3,0
4044,4.302213230094218,0,0
4709,8.369557912849947,2,0
459,3.8958079301779094,1,0
1921,4.0174279474524965,3,0
3200,1.085778290071729,2,1
5795,5.627416101284478,2,0
4643,0.45034592019283076,1,1
767,0.9541741702702817,2,1
5622,1.536718236041973,1,0
2805,5.780614726543841,2,0
3726,2.874178881376798,2,1
6041,4.090240661843778,0,0
95,8.640208496882332,2,0
5240,7.082394813038601,2,0
5426,10.95574831013166,1,0
5359,4.062199533157162,1,0
2221,13.950870843052304,2,0
1299,3.731185359860116,2,0
5548,0.27397023073119403,1,0
4443,1.1020280518792636,2,0
3747,1.6248391614991378,1,0
1634,3.027556371241581,1,0
6420,5.526879382080441,0,0
4217,6.78222424912078,2,0
1173,2.159301832172053,2,0
3062,6.861953904389355,3,0
4562,5.751045534277501,2,0
359,2.7704795870138357,2,1
4110,5.502016417830729,0,0
2052,5.728437016672228,1,0
5040,2.410349786054821,1,0
972,5.994081660405914,0,0
5486,1.5904681563015228,2,0
1942,1.1537675929448872,1,0
4676,9.683156395143524,2,0
675,0.9034306768985685,2,1
5169,10.810140348437718,1,0
3198,6.061912167636182,1,0
1182,1.356372094466081,2,0
2921,0.8025978702055967,0,1
5039,6.619035327591854,2,0
6088,3.2711927277240873,0,0
1907,1.6442043042962324,1,0
851,6.077325611988418,1,0
582,2.8922627918849115,3,0
4221,2.1643157355387443,1,1
2268,0.6145525170582486,1,1
2911,15.98543380435623,1,0
1688,11.72544711559075,2,0
5022,0.6071683333852176,0,0
4070,6.730139879764408,1,0
2372,5.783866180720974,1,0
3494,7.659673817139743,2,0
1844,1.2949743671205616,3,0
3379,1.1615726122213654,2,1
2900,1.7235145328135186,1,0
622,10.495578144080419,3,0
4707,2.849532247055588,1,0
6394,8.184026014766893,2,0
1568,4.530701358097602,1,0
2192,1.4044102006921333,1,1
3883,9.613739474805426,0,0
2322,0.7342272469116822,2,1
4310,12.10819354196886,2,0
3059,11.334042282951454,2,0
1575,0.7877875634314715,2,1
4978,2.3285804806069734,2,1
2262,8.224215948807744,1,0
347,5.18201294879605,0,0
1345,4.440115262112059,1,0
5091,1.8013407075053949,1,1
3102,1.2346257861842385,1,1
3746,1.4856212307351033,0,1
3659,2.12980939664487,1,0
2856,2.066919687663516,1,1
1662,3.1886304744570007,2,1
3389,3.5906938989287616,0,0
536,2.2902373243742935,1,0
3374,7.380522040863177,3,0
1122,0.8213912043548051,1,1
3800,7.224478961476204,1,0
2727,2.44223287964498,1,1
4491,3.0289535848796456,2,1
2743,8.254044658779844,1,0
1383,1.1839280853610963,1,0
5571,1.1849577938324676,3,1
947,0.6000358025776612,2,0
3011,2.3748243927313366,0,0
3452,1.5618031279498399,0,0
978,3.2547221208739634,1,0
6189,0.5924397051594847,2,0
4304,1.5396306286291428,1,1
246,1.1454876429201795,2,0
2870,2.6646847634955493,3,0
6421,4.351051166664051,1,0
3074,2.088146493298713,1,1
71,1.7511658694204462,2,0
5951,5.5870223792771005,1,0
1195,0.8986041288996693,0,1
2728,6.6975888999566955,0,0
3321,16.76215779512139,0,0
6038,5.6968454248114275,2,0
869,1.1054133785158242,3,1
3685,1.350856590679294,2,0
5967,1.6467218784906137,1,1
109,2.427515811496569,1,1
81,10.514437668084888,1,0
1095,10.21706787208929,0,0
2553,0.6264802166249162,0,0
5963,2.8811734170574455,2,1
5685,1.8729257377854687,1,0
545,4.986942166300634,1,0
531,1.599278526389912,1,0
2906,4.15328104225824,1,0
4167,3.3012907419540376,1,0
4068,3.7522237522410977,0,0
3298,6.637005256057137,2,0
1047,3.218356271682084,2,1
895,3.8813530271870316,2,0
4853,1.1894484416603515,1,0
1903,10.534514504141956,2,0
2138,11.11045725669483,2,0
3790,0.6610421951464749,1,1
6246,5.922231997618372,1,0
6244,5.996674053585883,1,0
5017,1.0264853048412586,1,1
3890,3.748573698234254,2,0
1301,1.5392373244728632,2,0
1774,6.277822682953566,1,0
329,2.982385019720346,3,1
5671,11.785019643791406,0,0
2378,2.595441850950868,0,1
1671,6.0149174600182995,3,0
4909,8.58207763236417,2,0
437,1.564099572758237,1,1
975,1.77504888844652,1,0
508,1.3869455890758067,2,0
389,4.901681082971579,1,0
4127,0.576300229982419,1,1
5415,2.286941895403003,1,1
4901,6.061480511142723,1,0
4425,4.303385882303659,2,0
2368,9.730912534584098,2,0
688,7.2014203883958805,3,0
4006,3.88203615943071,2,0
3371,5.205594131716671,1,0
3696,3.0467352933548835,0,0
1278,5.002645012719934,1,0
2853,8.422518275629956,2,0
5714,12.623923532237793,1,0
2587,1.5172811240676942,3,0
4186,10.584090593555104,1,0
4601,1.641342939428075,1,0
324,11.163477634885705,2,0
5630,8.976125968971733,2,0
4967,11.400818211766563,3,0
6054,7.529447608694099,3,0
3303,7.759713572789101,2,0
6436,2.284556778330418,0,1
2557,2.1521362999925846,1,1
6060,8.302621603500084,1,0
2996,11.005276046802715,2,0
5339,1.744285987935919,3,0
2756,4.214275754783283,2,0
2405,2.741829574724275,2,0
2968,8.771693909115347,0,0
3096,1.7876878390386364,0,1
3397,2.9420849713754347,1,0
5721,2.4892435497429153,1,1
4256,3.651625543902351,2,0
4990,2.653662195899315,2,0
5220,3.236280428551566,2,1
1898,1.7688132557596523,1,0
4779,5.14010918914419,1,0
4843,6.561810852760857,2,0
721,0.6674414858390342,2,0
1631,3.09955695675911,0,0
6144,12.49710116227531,2,0
5895,17.285950928435106,1,0
4375,3.9210975269465957,1,0
5513,2.256066439653416,2,1
5052,1.2292125957328959,1,0
3044,8.284357539127896,2,0
1864,1.7800105079691366,1,0
5644,11.614037073520162,3,0
6092,2.387938337232832,2,1
1657,2.2906118208591897,1,1
2255,3.01655299653135,2,1
601,5.791264564435136,3,0
4398,6.936987409430714,1,0
4924,2.613431083928096,0,1
4982,4.229437389745415,2,0
3055,5.851734843353577,2,0
3422,1.6962123020269042,3,1
1797,12.464405177081371,2,0
6150,3.9027647929686675,1,0
3352,2.2448937088241037,2,0
4803,2.7398971107314907,2,1
2465,1.386735358391451,2,0
5,0.6477448304717562,2,1
2797,10.763267034365327,2,0
5134,11.150479631970367,3,0
4253,3.093791677085659,2,0
1612,6.474101613031678,2,0
4772,5.829329565229741,3,0
5494,7.623741617550852,0,0
3525,0.23336665824718844,3,1
295,8.272536657451454,2,0
4808,2.3529023915755514,1,1
3581,4.763023353070736,2,0
1305,5.287584110462841,2,0
2175,3.0533984767082627,1,0
4494,3.81727629709312,1,0
5461,3.8661579566252398,1,0
4135,2.8127775965381514,2,0
4005,1.4916717321201625,0,1
3249,2.0609992700120534,2,1
433,5.488770301191284,1,0
126,2.701723313708764,2,0
6078,6.295396146445141,2,0
3476,6.580778215888592,0,0
4790,15.559254931062874,2,0
4354,15.067320068905303,1,0
5793,9.888866611649577,2,0
4145,1.4343563068333118,2,0
2571,2.3151707359087217,1,0
3103,12.725184650523977,2,0
691,0.5844607159401242,1,1
4866,8.221968162067006,2,0
3811,8.876204230621399,0,0
812,5.133441560231339,0,0
4916,4.508955395832523,1,0
2031,8.014027214510758,2,0
1628,2.0290360640318257,0,1
823,6.801810215401616,1,0
1807,2.661358025494696,2,0
4596,8.855517733171748,1,0
59,2.6120560381386295,2,1
3077,8.191875723587485,2,0
2258,3.5950689541809826,2,0
1860,1.7758968265193154,1,1
3205,14.631178099277623,3,0
1881,6.529709703695314,3,0
4848,6.237150696721841,2,0
4869,3.0269679517758945,1,1
4144,0.7598070889141484,2,0
3226,6.234750390056842,3,0
6187,2.463395354376197,1,1
4611,3.5410770468482973,3,0
1617,10.870191623330678,2,0
2353,8.269716667397057,1,0
5897,6.375731723975832,1,0
958,10.527346687738406,1,0
2499,10.69171029907674,2,0
6126,14.038540252426984,2,0
2112,3.2499555297189335,3,0
2270,5.112277364263518,1,0
2471,10.025657981396133,2,0
5346,2.0831934927459117,1,1
4312,6.728556383135673,0,0
5135,7.4720778975964155,2,0
472,5.1099412570345715,1,0
684,3.8153565190832044,1,0
6151,2.97002402206593,1,1
2046,10.76618427116223,2,0
6385,11.178162856959833,3,0
5195,14.51462549315223,1,0
2556,12.011479669806295,3,0
6067,4.888898101113528,1,0
3617,2.0701265189656657,1,1
522,3.0646688017098382,0,1
2865,4.873181271580223,3,0
3361,9.141050351062892,1,0
3898,0.821475884508686,1,1
5780,10.8541964048755,1,0
1157,6.563205789430023,2,0
5063,10.493608621556815,2,0
5779,6.206253216639002,2,0
1450,2.0586974736291213,2,0
6311,1.3210918617980076,2,0
6286,4.687437276770307,2,0
2649,3.884142536867002,0,0
6197,2.338345550345134,3,1
5866,2.5647702083979307,1,0
5160,2.1860440619173933,3,0
6048,5.662240739951666,2,0
5905,1.1924172010857512,0,0
5150,1.371487873797894,0,1
397,1.0697310423920914,0,0
5796,12.290215822032835,1,0
1074,3.055026817993908,0,1
2498,15.763960809042253,1,0
4475,2.7579657770479518,1,0
140,0.4605404858369432,2,1
185,1.9625966505325558,3,0
4673,3.060274542896662,1,1
2915,10.486173689594395,0,0
112,11.951861049235573,2,0
5270,1.574298416540475,0,1
1223,5.56614094334439,3,0
749,12.998770188437927,0,0
2118,2.7553248930360374,1,0
4325,0.3846906859488973,1,1
4219,17.008078806501928,2,0
1150,0.542447329936354,3,0
3355,2.278104991896821,1,1
4212,4.675179557445863,2,0
4384,2.76985523129792,2,1
2494,9.347357575543871,1,0
5411,0.5062718816532734,2,1
181,14.794039612276524,1,0
2395,8.244980102152638,1,0
5299,2.3862385018861656,2,0
4508,5.788563388496319,2,0
3007,3.206745009286154,2,0
270,10.262566342192327,2,0
3495,7.545249989639431,2,0
2749,2.04686308242231,0,0
3209,0.7520359770587137,1,0
2045,4.509874947306589,0,0
4178,2.9029428514443136,1,1
4386,8.20813190606154,1,0
5857,2.959538861523438,1,0
288,2.9858741551264205,1,0
2742,9.747970189741682,1,0
2022,10.101083504180776,2,0
2538,2.720112717278479,1,0
4091,3.518762730273373,3,0
1410,5.193411976329102,2,0
2582,4.689483850106129,2,0
6365,5.111072198624499,1,0
2675,1.6790496544197517,2,1
3199,4.16630290225515,0,0
5121,2.7343308536536908,2,0
1885,1.8886296877018012,1,1
444,3.1367282574480564,2,0
1258,0.7230773429367797,2,1
5797,4.640463128988687,2,0
5376,7.3747322426762185,0,0
1793,4.141526935079592,3,0
2091,6.23280787602212,3,0
133,6.722774377717734,1,0
2528,1.781564890510406,1,0
2837,2.7777920453614326,2,1
1489,2.7183838040599855,2,0
3885,3.4265984442289845,0,0
4552,2.108222968992595,2,1
656,0.43883662187701833,0,1
5827,6.301454362332471,2,0
2358,2.307495171341054,1,0
1506,3.1922394940605523,0,0
5547,12.411028552334809,1,0
2445,0.47410521438365305,0,1
4750,11.063383004495865,1,0
5293,12.27045452995107,2,0
5734,10.249247472679961,2,0
2165,1.6117996749166572,2,0
713,7.262053181150709,1,0
5986,2.582661086405091,2,0
6258,2.978539825056043,1,1
2578,11.150655007641284,1,0
1166,11.039440276333936,1,0
6384,5.5212019420854315,2,0
5559,13.421236940853834,2,0
5331,8.143774331654724,2,0
2652,5.172602462395025,3,0
1616,11.104775034689553,0,0
4329,6.049168062418796,1,0
1914,9.419844119572078,1,0
4409,4.934897120793499,2,0
4623,3.9240816544351156,1,0
486,1.3546612922609242,1,0
5447,2.869795336752427,2,1
5067,2.791560105851134,1,1
681,5.024914612370242,1,0
4954,22.074951144629157,0,0
4958,1.5649938532977683,2,1
833,8.062980679245358,1,0
3904,1.4563610912986114,0,0
1206,3.118441030014955,1,1
2051,25.854437098563654,2,0
4132,0.6070077984596708,3,0
2993,9.333721946249586,1,0
208,6.579591191266082,1,0
5711,4.236136616646273,2,0
247,10.755372114142514,2,0
3278,3.373567275441764,2,0
1263,9.70607819161205,2,0
4892,6.198997861235453,1,0
4559,2.2352970179087865,2,1
1743,0.41895461312622484,2,1
6167,2.6730135974925973,1,1
592,9.083375762956907,2,0
1520,3.953009284824588,1,0
1141,9.360772084134931,3,0
6371,6.551794020294601,2,0
1990,10.578345575142514,0,0
3740,2.680985299595214,3,0
5421,2.1723777936219166,1,1
1238,4.218012172786558,2,0
4820,15.853266354851726,1,0
4629,1.3069940324975482,2,1
4499,8.525716497026707,1,0
1558,7.94249814503861,2,0
3843,2.952168407765689,0,1
1055,6.203654768901721,1,0
3004,3.2732749733876467,3,0
4622,12.88002269796224,1,0
4434,11.059352602164473,0,0
5392,8.31873108363998,3,0
935,1.2928865522263746,1,1
5588,2.832268359047693,3,1
3699,9.61988654955163,1,0
5268,0.6662083998500866,0,1
6037,5.970263138944148,2,0
5493,1.1826727163039508,3,0
6440,2.163812555906301,2,0
2750,1.9176992419910024,1,1
1045,10.81391799817784,1,0
224,5.282328118182191,1,0
4701,16.175783509863486,1,0
5182,2.261896800092813,3,1
1332,3.056710403852036,2,0
6391,2.538465930833039,0,0
105,2.955268713605878,1,1
673,8.66827243275741,2,0
2412,3.9573313541419046,1,0
943,1.584425814755566,3,0
2359,13.125986941385733,1,0
2757,7.360334659708126,2,0
4945,5.951337340679551,0,0
66,2.3851820431801705,1,1
2936,1.410881881131036,0,0
5340,6.52204409794758,1,0
1993,6.849202566772727,2,0
5716,2.4889479694440917,2,0
201,0.9744016424606351,2,1
401,8.408110127668703,0,0
4591,1.0567757633780144,1,0
4883,8.886114890038659,1,0
3256,11.373410945882393,1,0
3460,1.7243130849982762,2,1
2393,2.2071016050756582,2,1
2925,4.084019823804848,2,0
5201,4.128515487967732,2,0
3305,2.1868296332273918,1,0
5833,15.857593130333678,1,0
2549,4.7571567388155716,3,0
1052,4.738864288737108,1,0
4047,1.484271936028459,3,0
6444,1.2087645257212452,3,1
3646,11.092736068283175,2,0
490,3.083057773983644,2,0
2127,1.1208070778820771,3,1
5708,4.9741785754905905,2,0
28,6.236790914344182,1,0
5661,2.1780522008137457,1,1
5197,4.093680071191115,2,0
1961,3.2254237775917494,2,1
4460,4.44343036111209,3,0
755,7.718858125844735,2,0
3110,3.8945178767036635,0,0
3929,3.290076234013938,1,0
2881,5.331922178984284,1,0
520,4.002706751503185,2,0
1910,2.905411812007587,1,1
5694,1.8131673838006608,1,0
5642,9.237237189852717,0,0
6001,3.2336604398085083,1,1
1732,5.993724643225329,3,0
1593,9.043239294353787,1,0
3995,1.4084134953094969,2,0
150,5.184171158033383,0,0
6308,1.6185308452483251,1,1
5256,11.719477534982008,1,0
1429,7.87583047174725,2,0
1917,5.314562288065021,0,0
1700,6.213604375277218,2,0
2013,1.2228842826479165,2,1
1329,7.302832319259634,3,0
1890,4.615287763239044,1,0
2748,3.150720108892501,1,0
2984,3.037848222175323,2,0
4320,6.982368667173052,2,0
129,4.928641122718525,1,0
1441,0.09512061022869239,3,0
1968,4.655494502549388,0,0
2992,2.4075085906391775,2,0
6289,0.6424945176611727,2,0
5205,7.409162450436152,1,0
499,0.9927162830412128,1,0
5324,0.8866296481508997,2,1
2178,0.8892270571058898,0,1
4957,16.57546534222872,2,0
130,3.963283630144257,1,0
3358,6.219074149177991,0,0
1138,6.835371908157109,3,0
274,6.710629792848305,1,0
3310,2.3934566222113274,0,1
4315,9.73545013059175,1,0
5742,1.4041550985271183,3,0
889,2.9839000433193448,3,0
2517,3.9328168878284155,1,0
1412,2.994922831061643,0,1
1850,4.013013656978613,2,0
5655,4.049625036833751,1,0
1836,14.929834917368495,2,0
5752,4.362882005572336,3,0
3184,3.92535671155181,2,0
5366,4.710700366746809,3,0
3517,2.4205107777055046,2,0
3191,4.457926277241179,1,0
857,4.683758032624863,3,0
3147,3.0008234476710967,1,0
6373,12.238010477664577,2,0
3947,2.5196688975754573,1,0
3500,4.852687105384425,2,0
4854,6.490768444868321,2,0
4602,2.5012736007824343,3,0
3086,0.5928253826311977,1,0
4931,3.2353442073933367,2,1
1339,3.1497196312563607,0,1
3694,2.047880474157053,1,1
5074,2.523598824800986,1,1
844,2.9374005537845136,1,1
1715,8.763870445987614,2,0
2124,1.1811846140040883,1,0
2075,6.559151176099027,2,0
464,0.7272172710608968,2,0
4444,3.0353830626992915,1,0
1110,4.625945356896026,1,0
4502,2.0701018221028886,3,1
3830,13.012267297486433,2,0
1266,10.42169149246909,3,0
739,6.669850304109027,1,0
510,1.942598056677078,3,0
2108,3.114356140192097,1,1
1464,2.549503724450426,2,0
5556,7.254456666100145,1,0
3621,10.271633033739722,3,0
1444,4.606671745564979,1,0
1757,2.7980776015362334,2,1
800,1.0591541608525232,1,1
88,9.158436895041234,1,0
874,2.537339913158676,2,1
1071,2.859358598912698,1,0
1201,12.987496698780301,0,0
5825,11.001901161394946,2,0
5554,9.895417244638734,1,0
3401,3.0884158227787886,2,1
4574,21.52427521289681,1,0
3051,1.4170070018437029,2,1
3851,4.9115798406107745,2,0
5132,3.984373735155147,1,0
3806,1.285516343630939,1,0
3021,1.8257007354802675,2,0
3057,5.071025152606558,1,0
5927,2.3507815276290445,2,0
6170,4.504454579896555,3,0
1795,2.022997467149744,1,1
5263,3.162612984981987,2,1
2064,3.006958698895708,1,1
5820,2.484399999230989,2,1
3985,1.7664276518903805,2,0
2719,1.598007887992104,2,1
5474,4.787774350232784,1,0
1630,15.050127743739338,2,0
6215,8.833601768717456,1,0
3601,2.007533203679494,3,0
1954,1.2842760185055984,0,0
4112,5.232577875756775,2,0
3456,6.743471577123057,1,0
5508,5.066848487792377,1,0
429,2.078500879275686,2,1
19,4.3148643473579655,1,0
1713,6.6405004969848935,1,0
4765,9.561707603473625,2,0
5214,6.902574885089189,2,0
4136,6.516680925071238,2,0
1504,2.9454169748801626,2,1
5805,1.4116048907950585,2,0
860,3.1675147119637437,2,1
1389,12.57141061355821,1,0
2225,9.74089540772788,1,0
3224,5.128992357135889,0,0
1620,2.311054678992032,2,0
5501,6.008411948598916,2,0
988,3.1369233396162386,2,1
60,4.707291589056294,2,0
255,4.076064149603177,2,0
2896,23.741411201619865,1,0
5563,7.630241111472465,1,0
4973,2.3900475731709516,2,0
4841,5.337855899604226,1,0
3876,15.156502650373945,2,0
2588,10.937932824123813,1,0
5668,4.228841012475599,2,0
3350,1.6474674328434669,1,0
1014,0.4902816286492343,1,0
2166,1.8073486211982899,3,1
676,2.4832621259438232,2,1
4173,1.1968149875871004,3,1
3347,7.894622628409203,2,0
2476,5.216065099795473,3,0
2563,7.831748275289465,1,0
1988,5.498892990872408,2,0
1080,3.6187666934218683,3,0
5991,4.198671682189315,1,0
4744,9.526408249775693,2,0
5353,8.322086972468629,2,0
5551,6.313929916105064,1,0
4849,2.1235310152178295,2,0
6230,6.2520627412631615,2,0
1800,7.52218204856486,3,0
4511,0.7004130754708278,2,1
2753,9.318417505855113,2,0
4773,6.07898276008623,2,0
1656,4.935943929840111,1,0
1989,3.354977412430051,1,0
283,7.062795190965295,2,0
4638,1.1375006414908333,2,1
3470,1.7721232334939585,1,1
1160,4.133336926404885,3,0
590,16.330283434970553,1,0
2187,9.16674344047401,0,0
1349,7.63113455903169,2,0
5748,3.253739204781659,2,0
2274,1.281665975516452,1,1
4036,10.023208012368102,2,0
1272,1.4771596949936192,1,1
3398,7.4764266812381965,1,0
406,2.9523525571580507,1,0
3438,4.972695342595713,2,0
2017,3.7823205264487783,1,0
5295,11.998514392307909,2,0
6360,0.8331947598907361,1,1
2723,1.302876397538066,1,0
3377,0.7038157960915828,0,0
1495,3.553769768321933,1,0
1420,2.5599546379607827,0,0
3997,3.1340940133617545,2,0
4695,1.8077254040600084,2,1
424,6.170031866903621,1,0
2456,3.0785621350620076,2,0
4189,5.818258860831215,1,0
850,12.969733406925286,2,0
2485,2.70496797694567,0,1
2021,16.561307006481886,1,0
4387,2.597807665976822,1,0
5034,0.8282174055173459,2,0
1737,7.639814808648756,2,0
1061,16.45327417770019,0,0
4950,1.4163429338775408,1,1
5483,4.556011735127518,1,0
2072,12.704881284918239,0,0
651,5.082994679831077,1,0
1601,1.6544400761912226,2,0
6224,14.76875356041111,2,0
318,4.216172648084402,3,0
3511,9.137320520061031,2,0
6205,11.510714428717552,1,0
3839,2.4764916495584473,2,0
1832,20.48875900569296,0,0
3920,1.9725404717596366,1,0
1809,17.812828304298566,2,0
5202,0.9499151312344378,1,0
4774,1.0740673916798913,2,0
2067,1.964886812591653,1,0
6404,2.1273669832746984,3,0
4979,2.634680608856812,2,1
354,1.2273033751636382,1,0
733,5.625456766870453,1,0
5600,1.5990946091599467,2,0
3584,7.837265994318506,2,0
6158,3.671145067784292,1,0
703,3.029636165781459,1,0
3795,2.653225005680541,2,1
4811,0.7235468142122605,2,1
1402,3.0259963373576397,1,1
2677,3.708297647840072,2,0
3092,3.8444127115808135,2,0
4228,1.4435825010400711,2,0
2410,1.7128229622487363,2,1
4093,7.4729570026344,3,0
3145,6.416784555845926,1,0
5592,1.8156979531656738,2,1
6240,3.1250863171148895,1,0
4440,3.7425909755604154,0,0
5175,0.5803386609370835,1,1
1114,4.583525048784622,1,0
4369,2.188218186899211,1,1
5147,0.9922681198546355,1,1
1106,0.6516438074711128,0,1
2893,6.906744505497512,1,0
2705,2.6567049049586293,2,1
1451,2.92758553868832,0,1
3022,7.0898569527409165,2,0
5304,2.062518193070046,0,0
1474,2.6588972023330815,3,1
1948,2.2416181555401407,0,0
2043,3.1309006903369667,2,0
3704,3.4664006210121334,1,0
5587,2.3700235189897563,1,0
4297,1.1569477910105812,2,0
1518,10.177944114481193,1,0
4347,8.04652587191626,2,0
4350,14.991417809130965,1,0
2624,11.527351778229963,2,0
2454,6.6487773866385655,2,0
6163,10.190535346591215,2,0
1681,13.13520519531668,3,0
2600,2.368599397290784,3,1
271,1.0696655481000668,1,0
3565,8.615981561122608,1,0
910,2.272209562531793,1,0
3473,1.6268787348740261,1,0
1547,0.5099958219300312,1,0
3705,2.6304375479065802,2,0
2513,2.8235598694653605,2,0
5899,1.8543056138129206,1,1
4073,3.132895597071876,2,1
3316,2.7234378589387944,2,0
1805,3.441496406357321,2,0
4889,4.034921120179527,1,0
6347,2.8032375375655088,1,1
4584,1.6666663133019393,2,1
1540,11.371617738511823,2,0
4080,2.4597596094174574,2,1
574,2.472632880942661,1,0
6223,3.32437367162322,2,0
311,10.36594067267972,2,0
4163,4.087559349762271,2,0
5349,8.420007444809,2,0
5803,10.136978293208685,1,0
1808,14.096325790572607,2,0
2223,1.4312820148237817,1,0
4411,0.42891488217987084,3,1
2821,16.581020406532563,1,0
1482,5.340975995302543,2,0
367,2.7989418821788887,1,1
3236,2.2693738321273553,2,1
2987,3.6490029718714334,1,0
6171,5.064986960936236,3,0
985,1.9526509619931933,2,1
2448,15.996659956066075,1,0
376,2.0374997673407775,1,1
3712,2.706791525383529,2,0
2381,2.369370527269494,2,0
