,Y_real
3443,1
7030,0
2366,1
5225,1
934,1
2892,1
4792,0
6386,1
947,0
4052,1
1017,0
5461,1
3322,0
6814,1
6920,0
3628,1
3731,0
4640,0
2507,1
1032,0
1706,0
7062,1
1700,0
4057,0
984,0
3735,1
6642,1
6510,0
7440,1
3018,1
5846,0
1536,0
2648,0
5894,0
2234,1
7119,0
171,1
3156,1
190,0
3089,0
7322,0
3574,1
2889,1
3056,0
2502,1
2472,0
5118,1
3155,0
291,0
2876,0
5575,0
6275,0
2754,0
3145,1
2341,1
148,1
7201,1
6652,0
4557,1
3965,0
6163,0
1531,1
3150,1
4780,0
3419,0
3123,0
3848,0
540,1
656,1
657,1
5707,1
4679,0
6940,0
224,0
722,1
5317,0
1272,0
569,1
1441,0
6783,0
1202,1
4135,0
5914,0
6768,0
3938,1
246,0
7422,1
84,0
3125,1
5530,1
6627,1
1660,1
6055,1
3396,0
5342,1
1509,1
3326,0
4283,1
6483,0
3491,0
3129,1
5153,1
4164,1
5665,1
4920,0
6224,1
1082,0
6462,1
7130,0
2071,1
5057,1
5838,1
3854,1
576,1
1355,1
5108,0
6635,0
5353,0
2125,0
1394,1
4038,0
1176,0
4649,1
5524,1
2070,0
3045,0
5157,0
1362,1
6938,1
6230,1
6299,0
5328,0
5217,0
6285,0
6947,1
5154,0
6522,0
1190,0
3976,0
6738,0
1712,0
5925,1
3699,1
4238,1
3721,0
4228,1
4909,0
3487,1
6086,1
6943,0
1304,1
2926,1
2767,0
337,1
4263,1
694,0
6991,0
1554,0
2856,1
1246,0
2858,1
838,0
2162,1
6852,0
3981,1
46,0
1739,1
7139,0
3084,0
783,1
3020,1
5839,0
1751,0
5717,0
2558,0
6147,0
3676,0
1242,0
164,0
4819,1
4837,1
6944,1
1110,1
5007,1
1293,0
1844,0
124,1
7301,1
7262,1
318,1
7018,1
5035,1
2140,1
887,0
2881,0
452,1
5904,1
968,0
54,0
4637,0
486,1
2274,0
6355,0
3842,1
173,1
4384,0
1974,0
4791,1
5064,0
4488,1
3306,1
4544,1
6013,1
5090,1
2540,0
1333,0
3685,1
4187,0
4154,1
5485,1
7475,0
2766,0
611,0
3075,0
4665,1
17,0
5181,1
3151,1
2605,0
7047,0
6869,1
3548,0
3323,0
4492,1
3092,1
1645,0
5506,0
7424,1
3659,1
5307,0
1943,0
5920,0
1870,1
7223,1
3551,0
5456,1
2855,1
2324,1
5322,0
3364,1
7257,0
2448,1
5989,0
6658,0
5761,0
1101,0
3408,1
1826,0
778,0
3821,0
2061,0
5906,0
5288,1
3863,0
3227,1
3934,0
3753,0
4581,0
4634,0
2843,0
7436,1
3266,1
790,0
5833,0
3172,0
710,1
7430,0
7363,1
5325,0
2115,1
6329,0
1171,0
5653,0
1795,1
2869,1
3503,1
5996,1
5612,1
1665,0
1221,1
6726,0
2925,0
6064,1
356,0
3515,1
4725,1
5417,0
6287,0
4871,1
4354,0
4417,1
400,0
7219,0
3240,0
5052,1
847,1
3110,1
5243,0
626,0
584,0
3888,0
2042,0
2486,0
3739,0
3059,1
1122,1
730,1
5734,0
5486,0
4767,1
2462,1
2350,0
2933,1
364,1
6662,1
4977,1
7125,0
60,0
2814,0
7121,1
2875,0
325,0
4100,1
3400,1
6983,1
7196,0
7098,0
2420,0
4402,1
7385,0
2117,1
5668,1
1273,0
7145,0
5809,0
2514,0
4943,1
3870,0
7023,0
4788,1
195,0
6848,0
5605,1
1455,0
476,0
3765,1
4093,1
2289,1
7204,0
5338,0
6919,0
5892,0
6164,1
4072,0
4534,1
7120,0
5948,1
6367,0
2848,1
5963,0
5550,1
5355,1
1798,1
5359,0
1402,0
7420,1
2592,0
2214,1
11,0
5763,1
2669,0
3030,1
7016,0
4894,0
6890,0
7273,1
4113,0
6547,1
384,1
4081,1
3520,1
7179,1
2309,0
6903,1
1699,0
5416,0
4237,1
1148,0
1757,0
3690,1
3291,0
1993,1
5340,0
4530,0
374,0
2972,1
2413,1
6428,0
138,1
7169,1
6981,0
5102,1
2426,1
4828,1
4786,1
800,1
283,1
1924,0
6305,0
6446,1
6454,1
3697,0
3567,0
1512,1
3398,1
2288,1
6961,1
5980,1
3462,0
5722,1
4286,1
3416,1
1120,0
2158,1
4877,1
5643,1
6204,0
910,1
1267,1
4804,0
4639,1
7171,0
1983,0
4234,1
4205,0
4455,0
5212,1
1651,1
6798,0
4638,1
7383,1
6380,1
1186,1
6866,0
6369,1
362,0
524,0
2963,1
6268,0
6747,0
5011,0
32,1
1460,1
125,0
3805,1
175,0
6097,1
4843,1
369,0
5358,1
4991,0
217,0
681,1
6561,1
475,0
167,1
6973,1
6177,0
2122,0
4147,1
1196,1
5580,1
3393,0
5535,0
5986,1
1037,0
5362,1
277,0
3048,0
210,1
349,1
4591,0
1661,0
5490,1
2606,1
6009,0
5609,0
6659,0
3829,1
6838,0
5694,1
2625,1
6117,1
3512,0
2112,0
2491,1
2564,0
7165,0
4217,1
3235,1
1152,0
1043,0
2478,1
3903,1
2673,1
256,0
2765,1
2219,0
682,0
7407,0
4012,1
6017,0
3664,1
7369,0
1488,1
7028,1
7083,0
7122,0
7268,0
1580,0
6151,0
5116,0
3236,1
6143,1
3376,1
6503,0
6608,1
6202,0
6697,0
7113,1
1979,1
5005,1
2349,1
6063,1
2151,1
127,0
5492,1
2568,0
2063,0
2143,0
5626,0
453,0
57,1
1166,0
2257,1
6069,1
6251,1
99,0
699,0
1718,0
6998,1
4698,1
6609,0
6395,1
2974,0
1559,0
4838,0
7061,1
234,1
43,1
5703,0
5966,1
3845,0
1356,0
4424,1
6197,0
5189,1
2028,1
4216,1
5467,1
5364,1
3750,0
6182,1
1845,1
3571,1
4214,1
711,1
7143,0
6139,0
3688,0
521,0
135,1
5285,0
1866,1
3271,1
1449,1
1521,1
7378,0
6668,1
6321,1
1298,0
3157,1
3572,0
4756,0
4069,1
4327,0
5639,1
5436,1
3428,1
526,1
1742,0
6199,0
1053,0
1940,0
4663,1
7058,0
647,0
1919,0
7103,0
2104,1
2595,1
5889,1
5515,0
1254,0
6032,0
3585,1
2774,1
7199,1
1975,1
4517,1
6887,1
648,0
5204,1
1831,0
3859,0
3386,0
1283,1
5073,0
3745,0
3327,0
4079,1
736,0
3259,0
1185,1
2017,0
885,0
4658,0
7089,1
3289,0
930,0
4681,1
2438,1
4741,0
425,0
4935,0
6878,1
7218,1
5773,0
2330,0
781,1
2786,0
1650,0
5631,0
848,0
110,1
2228,0
3459,0
7116,0
646,0
485,0
1832,1
4831,1
1990,0
6134,0
3831,1
3111,1
5105,0
5491,1
3458,0
4990,0
4515,0
2011,0
3256,0
5740,1
641,1
3634,1
4016,0
1635,0
6567,0
5953,0
7445,0
6603,0
7468,0
6511,0
5229,1
6408,0
7270,1
5903,1
5824,0
7283,1
7312,0
4448,1
6835,0
4693,0
4814,0
419,0
3138,0
6010,1
3887,0
623,0
3760,1
6935,1
2174,1
1249,1
2626,0
4685,0
3930,1
2499,1
1241,0
286,1
3974,0
5093,0
5713,0
6806,1
7290,1
6885,1
1014,0
3149,1
4857,0
6255,0
1544,1
1595,1
327,1
6946,0
2880,0
6405,1
769,1
7175,1
2177,0
6315,1
3940,1
621,1
6425,0
2761,1
6193,1
4162,0
2290,0
2247,0
862,0
5370,0
7431,0
7260,0
3134,1
993,0
5767,0
827,0
3466,0
6585,0
7381,0
6411,0
5076,1
1516,1
4529,0
282,0
4712,1
1786,0
3206,0
1184,1
1222,1
6751,1
988,1
1094,0
6876,1
5561,0
6664,0
2681,0
844,0
1406,0
6176,0
6487,0
4661,0
3613,1
5028,0
205,0
169,1
3158,0
5957,0
1313,0
2745,1
5158,0
3709,0
7343,1
3966,0
311,1
2390,1
6266,1
2351,0
5548,0
5030,1
396,1
2113,1
1788,0
235,0
1833,0
3794,1
1420,0
2954,1
1655,1
1104,1
5660,0
6473,0
4710,1
1955,0
7256,0
4527,0
2950,0
1534,1
5785,0
41,0
6552,1
6031,1
7387,1
5823,0
5610,0
4104,0
2990,0
3792,0
877,0
1312,0
604,1
2204,1
6695,1
6855,1
1345,1
795,1
3665,0
996,0
939,0
5650,1
759,0
1461,0
1489,0
1592,0
5719,0
2716,0
3308,1
1346,1
566,0
1703,1
2587,1
4578,0
3775,1
2841,1
3107,1
4128,0
5234,1
4090,0
440,1
4471,1
3468,0
7142,0
6833,0
2757,1
1693,1
466,1
4576,0
1958,1
4670,1
1168,0
5121,0
6523,1
3885,1
5371,1
5757,0
5122,0
7044,0
5522,0
3423,0
1895,0
5736,1
662,1
5357,0
1154,0
4625,0
1403,1
6836,0
6601,0
3414,1
729,1
5877,0
5546,0
5311,0
716,1
4458,0
5438,0
3595,0
5179,0
4232,0
6415,0
1851,0
7460,1
2120,0
986,0
2251,0
5273,1
2526,1
953,0
2920,0
5662,1
244,0
6924,0
2012,0
4213,1
3212,0
2407,0
6346,0
5835,1
1126,0
2940,1
929,0
6123,0
7134,1
1204,0
4901,1
1621,1
5321,0
4139,1
789,1
5151,0
7365,0
2210,1
1201,0
2928,0
6233,1
2582,0
6094,0
4969,0
6448,0
4464,0
332,1
5606,1
4080,0
2678,1
7105,1
2483,0
6737,0
3480,1
2386,0
1641,0
6542,1
5570,1
3499,1
4743,1
5721,0
4029,0
1541,0
6015,0
5408,1
2463,0
1571,0
4763,0
6826,0
5494,1
3173,1
5378,0
6418,0
1504,1
324,1
700,1
1705,1
1518,1
5477,0
2236,0
4321,0
7141,0
2770,1
5534,0
5848,0
1047,0
6669,1
6371,1
3832,0
6802,1
3723,0
5931,1
6467,1
852,1
5635,0
6252,0
4212,1
4675,1
2269,0
5493,0
6373,0
2442,0
6955,0
5302,1
957,1
139,0
6824,1
6930,1
3350,1
3104,0
3552,0
3380,1
3481,0
923,0
2053,1
3916,1
150,0
3847,0
4615,0
6907,0
4332,1
3874,1
1231,0
2124,0
3910,1
5247,1
504,0
3013,0
6102,1
5954,0
4921,0
5950,1
5327,0
785,1
5724,0
483,0
565,1
2580,1
6341,1
2778,1
3272,0
4475,1
1698,1
3332,0
606,0
6772,1
37,1
1497,1
5280,0
7308,1
2444,1
2099,0
5867,1
3756,0
3547,1
4660,0
4169,1
2005,1
307,0
4586,1
613,0
6593,0
2827,0
6414,0
836,0
5865,0
905,1
7248,0
2437,0
1081,0
1479,0
1636,1
4769,0
1065,0
6173,0
6328,1
3269,1
6819,0
4512,0
7271,0
925,0
2046,1
7079,1
2148,1
6145,0
1967,0
3070,0
1637,0
4161,1
7294,0
2616,0
1167,1
185,0
5597,1
6276,0
78,1
3963,1
7132,1
578,1
5431,1
1898,0
1271,0
594,0
1550,0
2708,1
6861,0
3473,1
5638,0
5236,1
7014,0
2460,1
753,1
768,1
6683,0
2201,1
745,1
5168,1
5943,1
4526,0
1597,0
2018,1
7280,1
4019,0
5861,1
6641,1
4585,1
3560,1
3142,0
191,0
6514,1
5000,0
1225,0
3135,0
855,0
791,0
7275,0
5107,0
6966,0
6317,1
2864,1
2217,0
7277,0
112,1
7039,1
544,0
6385,0
7288,0
6827,0
2628,0
1022,0
6624,1
489,0
2160,1
997,1
2621,1
6298,1
701,0
976,1
2888,1
1669,0
2572,0
7423,1
1335,1
450,1
5644,1
1746,1
5672,0
1834,0
1470,0
2166,0
5974,0
178,1
2898,1
4490,0
5771,1
7146,0
2861,0
6110,1
972,1
4941,0
1905,1
1139,1
3590,1
5313,1
541,1
4368,0
6021,0
6476,1
6639,1
6684,1
5170,0
6774,0
1765,0
214,0
551,1
7092,0
166,0
2702,0
4204,0
7292,1
2161,0
3886,0
6807,0
3876,1
2863,1
6854,0
6796,0
63,0
93,0
6629,0
5985,1
6637,1
7029,1
2370,1
2254,1
2639,0
3454,1
3993,0
3160,0
292,1
6206,0
5834,1
5077,1
411,1
3161,1
1180,0
1532,0
1839,1
5560,1
4186,0
6997,0
2137,0
357,0
2849,1
6437,0
156,1
94,0
5913,0
433,0
7360,1
5747,1
3263,0
2722,0
6858,0
4227,0
4702,1
7238,0
6948,0
2691,1
2383,1
2271,0
959,0
5786,0
5504,1
928,0
2401,0
4060,1
140,0
4097,0
5022,1
1229,0
7306,1
5145,0
2644,1
2981,0
2636,0
4928,0
5878,1
2854,0
5115,0
5743,0
2312,1
6688,0
4846,1
2412,0
3382,1
4841,1
2118,0
3383,1
5940,1
1726,0
7008,0
6495,0
314,1
2241,0
3055,0
5987,0
3988,0
6891,1
4335,1
97,1
3763,1
4522,1
3801,0
3501,1
4188,0
5144,0
1448,1
4620,0
2065,1
366,0
6323,1
1774,0
3793,0
6570,1
3895,1
1155,0
4674,1
7454,1
3375,1
1874,0
2176,1
2168,0
5642,0
1656,0
3303,0
637,0
7000,1
3307,0
4235,0
7348,0
5681,0
7285,1
6342,1
5466,1
7403,0
5309,1
2485,0
3262,0
3994,0
7025,0
10,1
5159,0
7107,0
680,0
3719,0
3444,1
189,0
6922,0
788,0
5400,1
3474,0
5856,1
2956,1
3339,1
6736,1
2931,1
227,1
5979,1
6434,0
5685,1
4220,1
3447,0
677,1
1740,1
7469,0
2839,0
4815,1
1523,0
6619,0
4824,0
490,0
4411,0
7208,1
5542,0
2942,1
4782,0
2688,1
2548,1
5447,1
2313,1
4939,0
5646,1
6271,0
4381,1
2091,0
6148,0
323,1
4810,0
5552,0
588,1
572,0
5603,0
2074,0
1244,0
7320,0
1354,1
5844,0
4267,1
1431,1
1083,1
417,1
3042,1
263,1
1681,1
6694,1
6917,0
6121,0
6040,1
7326,0
1671,0
2893,0
5130,0
4751,1
784,1
6675,1
2922,1
3185,0
4494,0
5870,1
2646,1
5024,1
4553,0
4981,0
1036,0
1421,0
2604,1
5812,1
5995,0
2372,0
3219,0
825,0
4540,0
4918,0
6713,1
309,0
5512,0
4561,0
6638,1
5020,0
1487,0
1039,0
4314,1
6817,1
1503,1
218,1
1415,1
6566,1
1854,0
1179,0
279,0
1767,1
581,0
3401,1
2064,0
4309,0
6051,0
7416,1
6247,0
2395,1
3603,0
4633,0
2957,0
6708,1
3254,0
7009,1
5128,1
2425,1
7085,0
4784,1
6984,1
5017,1
2489,0
4972,0
4394,0
55,0
3588,0
4896,0
1860,0
7186,0
4602,0
2835,1
4446,1
2152,0
2699,0
5615,0
6012,0
2838,0
1903,0
5275,0
2672,0
3288,0
6391,0
3169,1
3911,0
1404,1
1707,0
5519,0
3959,1
1972,1
186,0
5004,1
2286,0
5511,1
5970,0
1374,0
4142,1
6597,0
5968,0
3557,0
4705,0
5675,0
3915,0
4993,0
2206,1
4572,1
7140,0
6667,0
4125,0
201,0
5050,0
6591,1
4041,0
1811,0
1137,0
6424,0
3124,0
2361,1
6915,0
787,0
5730,1
4324,0
5063,0
690,1
6413,1
3871,0
3356,1
3770,1
1883,0
1618,1
2045,1
255,1
1587,0
4704,0
5742,0
4715,0
3710,1
3734,0
3691,1
4612,1
4961,1
6755,0
4383,1
642,1
7195,0
2919,1
5585,1
4655,0
3789,0
101,0
345,0
5039,0
494,0
6870,0
7404,0
4021,1
5074,0
275,0
1219,1
3143,0
4269,1
4427,0
391,1
305,0
3178,0
4262,0
3544,0
1642,1
4061,0
6663,0
6235,0
5909,0
4208,1
4200,1
2334,0
2261,0
529,0
969,0
1341,0
4047,0
3584,1
5802,1
3535,1
28,0
4410,1
5231,0
2030,0
1758,0
5295,0
841,1
5569,0
4434,0
3243,1
6481,1
5489,1
5525,1
5065,1
2230,0
319,0
1508,1
6918,0
2904,0
2970,0
5183,1
809,1
3338,0
1638,0
1996,1
534,1
455,0
6401,1
2384,1
3296,0
7287,0
6533,0
4463,0
1909,1
2475,0
5376,0
2244,1
3738,1
3935,0
6743,1
516,0
6506,1
4949,1
3071,0
4196,1
3357,1
6360,0
2953,0
397,1
2650,0
6671,0
2649,1
5941,1
5822,0
2760,0
2927,1
4798,1
732,1
5442,0
402,0
1887,1
5062,0
4919,1
949,1
6592,0
6135,0
1025,0
5518,1
3180,1
4143,0
1349,1
5912,0
3820,1
6602,0
2179,1
2822,0
1125,0
1657,1
3657,1
1213,0
842,0
5780,1
2811,1
131,1
5421,1
6222,1
1440,0
605,1
3277,1
6765,0
5959,0
2336,0
871,1
5729,0
3299,1
5131,1
4226,1
4622,0
2614,1
1026,1
2088,0
5428,0
2043,1
4878,1
2142,1
1944,0
3797,0
1603,1
866,1
7400,0
1445,0
2704,1
6551,0
3192,0
5200,0
6847,0
6035,1
3625,1
3229,0
5459,0
2594,0
881,0
807,1
1729,1
4508,0
679,1
7264,1
4001,0
5967,0
2342,0
3325,1
1932,0
1465,0
5418,0
3085,0
6888,0
6358,0
1923,0
7459,1
6578,1
1056,0
2713,0
6375,1
1361,0
4108,0
916,0
553,1
6497,0
1988,1
4011,1
6711,0
1453,0
86,0
5798,0
1451,1
7162,0
4903,1
4002,0
1877,1
556,0
545,0
143,0
5744,1
98,1
4311,0
1018,0
2984,0
1046,0
1856,0
4449,0
4325,1
4892,1
2791,0
2473,1
2226,1
3036,1
4483,1
806,1
4432,1
1850,1
3979,0
2808,0
6402,1
5143,0
4491,0
2570,0
7258,1
72,0
5404,0
1240,0
5224,0
6381,0
2547,0
3777,1
4288,0
1214,0
2629,1
7207,0
6461,0
4917,1
5462,1
2530,0
2966,0
7380,0
539,0
6691,1
5807,0
7467,0
7123,0
5138,0
1640,1
2561,0
2019,0
5581,1
413,0
220,1
676,0
5879,1
3498,0
5526,0
2,0
5406,1
5140,0
6053,1
4035,0
5155,1
6996,0
4886,0
1033,1
3424,0
2961,0
4645,1
2674,0
491,1
4987,0
2937,0
7389,1
2932,1
824,1
938,0
7444,0
1174,0
4774,0
4521,0
7106,0
3726,1
5319,0
6613,1
3448,0
2259,1
7317,0
6334,1
5715,1
2496,0
7166,0
6724,0
295,0
4842,1
183,0
56,0
2566,0
5126,1
570,0
4888,0
6554,1
3795,0
4230,0
7059,1
3279,0
6016,0
519,1
5862,0
2993,0
1459,1
2503,1
3926,1
3337,0
4858,1
2051,0
1678,0
4360,1
2405,0
1050,1
3346,0
422,0
310,1
4148,0
2895,1
7249,1
2319,0
5279,0
3434,1
6678,1
1129,0
819,1
3120,0
7007,1
1330,0
1644,1
2556,0
6822,0
7313,0
1591,1
3985,1
3113,0
1275,1
2306,0
2086,1
6212,1
1714,1
7111,0
5222,1
3238,0
6421,1
5412,0
1547,1
6749,0
71,1
1468,1
2830,0
5085,0
4531,0
4092,0
5753,0
2885,1
907,1
2150,0
757,0
723,1
177,0
834,1
1327,0
2283,0
3004,0
7075,1
5624,0
6280,1
4998,1
4626,1
2114,1
3412,1
4727,0
4165,0
6128,1
3737,1
181,1
6283,1
1911,0
2240,1
3908,1
1626,0
1578,1
1230,1
2588,0
2348,1
7470,1
5825,1
3267,0
2613,0
4932,1
6951,0
3490,0
4225,0
3773,1
7227,0
6455,0
7004,0
2991,0
4565,0
5540,1
7443,0
4759,1
6345,0
3922,0
1106,1
5237,0
4952,1
1927,1
3844,0
1048,0
1276,1
5726,0
6881,0
1733,0
3430,0
3826,1
5347,1
1616,1
6813,0
6786,0
2097,1
3007,1
7411,1
1900,1
3740,1
4039,0
4513,1
4787,1
4171,1
4310,0
26,0
6994,1
1183,0
4395,0
1212,1
2590,0
2167,0
105,1
6906,0
4870,1
1228,1
5755,0
5983,1
6494,1
2468,1
2640,0
1323,0
4499,0
1232,0
4497,1
7265,1
7405,1
5002,0
3403,0
1030,1
3009,0
2525,0
3117,0
1134,0
3105,0
1385,0
2809,0
1405,0
6964,1
5938,0
1606,0
6070,1
6995,0
3924,0
3171,1
172,1
7296,0
7040,0
4059,1
4091,0
1311,0
3083,0
6686,0
3504,1
3978,0
6243,1
6144,0
3893,0
367,0
3144,1
3860,1
1962,1
1031,0
5671,0
4735,0
4391,0
4541,1
6732,0
7452,1
4829,0
1216,0
4907,0
3604,1
5988,0
1584,0
1156,1
531,0
7071,1
3097,0
6426,1
5929,1
786,0
1334,1
2134,0
5688,0
6078,1
5025,1
2723,0
6527,1
6046,0
418,0
7063,1
248,0
4054,1
4869,0
2718,0
1087,1
123,0
6699,0
368,1
1040,0
3101,1
1823,1
1609,0
1316,0
1070,1
146,0
2921,1
3455,0
2697,0
3532,0
4514,0
667,0
2300,0
4646,0
867,0
4518,1
2273,1
6618,0
163,1
4570,0
2280,0
7057,1
915,0
2947,0
1893,0
6501,0
2862,1
370,0
4654,1
2630,1
4779,1
2632,1
142,0
1646,0
1677,0
3353,0
4673,0
151,0
1438,0
5599,0
3675,1
4317,0
2194,1
1776,1
1575,1
966,0
254,0
1344,0
5774,0
1141,0
6656,1
1011,1
6971,1
7006,0
6926,1
4607,0
104,1
1181,0
493,0
3539,0
6194,1
3972,0
3791,0
7450,1
6034,1
3611,0
7388,1
7215,1
2164,0
1090,0
3363,0
3931,1
3073,1
4546,1
2374,1
1917,1
688,1
3334,0
2170,1
4809,0
5949,1
5961,1
438,0
1490,0
3839,0
7084,1
614,0
3209,0
5656,1
5533,0
5252,0
2735,0
6098,0
6893,1
6435,1
5503,0
6073,0
3538,0
6709,1
2093,1
5843,0
4608,0
4783,0
989,0
5962,0
3536,1
4758,0
2193,0
2052,0
1836,0
3812,1
7036,0
3433,1
4008,0
6124,0
1069,0
1980,0
7002,1
1662,1
2515,0
1422,1
1384,1
2871,1
3883,0
4556,0
1865,0
7315,0
5162,1
2020,0
7377,0
7324,1
6025,1
1495,0
2686,0
5858,1
3674,1
5872,0
3566,0
3869,1
4007,1
3472,0
4983,1
3264,1
5414,1
4033,1
4423,1
4732,0
5922,0
4357,0
4707,1
429,0
5828,0
940,0
6908,1
5258,0
7367,1
7094,0
3255,0
3170,0
1280,1
5795,0
1443,0
1960,1
4223,0
4265,0
751,0
2377,1
4356,1
6849,0
7210,1
7126,0
1673,0
4254,0
7251,0
1822,1
2215,1
2545,0
1505,0
860,0
6156,1
4036,1
4210,1
1024,0
4083,1
4087,0
6167,1
3815,0
3024,1
864,0
4256,0
252,1
1302,0
1435,0
1262,1
4862,1
886,1
6322,1
2338,0
4489,0
5733,0
7181,1
6452,0
6166,0
2079,1
631,1
6987,1
6550,1
3980,1
6263,0
296,1
1297,0
965,1
7129,0
5178,1
6864,0
1761,0
3519,0
4244,0
5208,0
1987,0
964,1
1008,1
4355,0
619,1
4992,1
1593,1
4978,1
5487,1
6423,1
6372,0
3853,1
1514,0
472,0
5808,0
5842,0
5304,1
270,1
3330,0
5198,0
1813,0
1818,1
5474,0
3010,1
7127,0
4435,1
5999,0
2392,0
2696,1
6198,1
2664,0
74,0
2252,0
2541,1
6486,1
1830,0
2272,0
5139,0
3022,0
2101,0
2110,1
7351,0
5657,1
3798,0
289,0
3224,0
6114,1
5434,1
5078,0
6471,1
2825,1
2308,1
5497,0
5853,0
5110,0
2929,1
2452,0
3608,1
5622,1
7068,0
2457,1
5803,0
5066,0
2577,0
6129,0
383,0
3891,0
1872,0
5537,0
2511,0
5001,0
523,1
4467,1
6407,0
4752,0
5206,1
3242,1
3154,1
4680,0
6062,0
5117,0
2365,1
5926,0
478,0
3457,0
2992,0
3736,1
1289,0
126,0
3890,1
2258,0
4887,0
4271,1
1768,1
7013,1
2955,1
4476,0
3258,1
7439,0
1964,1
1942,0
3530,0
3432,0
3656,0
477,1
4651,1
2224,1
2656,0
678,1
1738,0
4965,0
1704,0
2731,1
2571,0
1998,1
4151,0
6626,0
2769,1
488,1
3040,0
4099,0
889,0
2997,0
522,0
1055,0
49,0
144,0
5260,1
3316,0
1743,1
5318,1
6719,1
3046,0
979,1
6875,0
2216,0
4988,1
3278,1
5446,1
2884,0
1848,1
1610,0
4285,0
3631,0
3670,0
2237,0
80,1
5500,0
2751,1
3898,1
3906,1
6982,0
5097,1
3311,1
3187,1
2333,1
1398,0
1558,0
542,0
1519,0
3705,1
5796,1
6690,0
3471,0
3983,1
6278,0
7245,1
7217,0
6809,0
7399,1
3016,1
547,0
3786,0
4755,0
5565,0
6111,1
3827,0
7078,1
4400,0
7295,0
3126,0
2039,0
250,0
4709,0
7222,1
2999,1
4031,0
4971,0
2239,0
1720,1
6654,1
2971,1
3051,0
6628,0
3977,0
2641,0
2200,0
3146,0
5854,1
2038,0
4619,0
1380,1
5221,0
3205,1
5345,1
7471,1
206,0
933,0
3953,0
5751,1
262,0
2305,1
5666,0
1582,0
2456,1
385,1
895,0
1020,1
1265,0
6214,0
831,0
1564,1
6622,1
4129,0
395,1
2132,1
132,0
4206,1
5932,0
6778,0
4437,0
3500,1
4757,1
2832,1
5375,0
7330,0
1096,0
6828,1
6444,0
3553,1
817,1
558,1
3063,1
2591,0
5300,0
266,1
5405,0
152,1
5501,1
4667,0
6689,0
1343,1
1829,0
4306,0
2436,0
1778,0
2212,0
7244,1
3321,1
5335,1
160,1
1472,1
738,0
5770,1
7451,1
1881,0
6988,1
1511,1
6620,0
622,1
6008,1
2304,0
3607,1
6259,1
686,1
1897,1
7155,0
2138,0
6770,1
2682,0
6388,0
980,0
7398,0
1426,0
5393,1
4711,0
6936,1
6447,1
95,0
3948,0
5583,0
2913,1
321,0
4579,0
5735,1
278,0
2006,0
2739,0
7442,0
6904,1
2642,0
1144,1
7327,0
4506,1
1143,0
1524,1
5193,0
4203,1
1585,0
2979,0
2899,0
