complete_name,F1v,N1,N2,N3,N4,LSC,T1,C1,C2,L1,L2,L3,density,cls_coef,Acc_KN,SP_KN,EO_KN,PP_KN,Acc_DT,SP_DT,EO_DT,PP_DT,Acc_LR,SP_LR,EO_LR,PP_LR
S1B7,0.0041483498390626,0.0049260752680106,0.0077788776991774,0.0019389313239717,0.011754398618662,0.0005373324603203,0.0054632027285931,0.0024379738919862,0.0065774488313488,0.0064331504080179,0.0098010660221937,0.0135986415759696,0.0003808432635886,0.0098323268299562,0.7923000000000001,0.0082765954705735,0.0291975489455535,-8.257567042832259e-05,0.7379999999999999,-0.0074856676295438,-0.0017692255875828,0.0032103959790043,0.8071999999999999,-0.0121308284354286,0.0046041001063107,-0.0128966319514467
S1B8,0.0041483498390627,0.0049260752680106,0.0077788776991774,0.0019389313239717,0.0029829835764287,0.0005373324603203,0.0054632027285931,0.0024379738919862,0.0065774488313488,0.00656746589162,0.0100029638618868,0.0056030550859473,0.0003808432635886,0.0098323268299562,0.7924,0.0080842877782658,0.028753104501109,7.154114732935146e-06,0.7375,-0.0076338071188616,-0.0022691849364116,0.0031664486145936,0.8071999999999999,-0.0121308284354286,0.0046041001063107,-0.0128966319514467
S1B9,0.0041483498390627,0.0049260752680106,0.0077788776991774,0.0019389313239717,0.0030163865279135,0.0005373324603203,0.0054632027285931,0.0024379738919862,0.0065774488313488,0.0064310005681982,0.0098010660221937,0.011957136532584,0.0003808432635886,0.0098323268299562,0.7923000000000001,0.0082765954705735,0.0291975489455535,-8.257567042832259e-05,0.7375999999999999,-0.007045295294313,-0.0031009868895336,0.0050362011965288,0.8070999999999999,-0.0127336406209608,0.0041856900644697,-0.0135908693322123
S1C,0.0,0.008323655478198,0.0210115245938404,0.0151919423600269,0.0652964495942862,0.0,1.5041329051799948e-05,0.0024379738919862,0.0065774488313488,0.0105992092943453,0.0129895477564396,0.0265167030158784,0.0030257833611683,0.0,0.6072,0.0956821317164749,0.0847516693566844,0.0315400128775033,0.6211,0.0175081443026308,0.0223530436215138,0.0100612396605304,0.6211,0.0175081443026308,0.0223530436215138,0.0100612396605304
S1D0,0.0023384271966085,0.00341449818544,0.0232392965505769,0.0013652711228712,0.0166835795118585,0.0024985250419288,0.0031840321615336,0.0002807452417295,0.0007584393073558,0.0073811208568375,0.0100711251759403,0.0040242728736927,0.0001305047605847,0.0110663641254581,0.8445657854233332,0.0199226102515344,0.0244090522758272,0.0171315229563656,0.8017696454266263,-0.0020050613146483,0.0021919663359214,-0.0025744100716685,0.8532611730343834,0.0015437590774442,-0.0072536387365683,0.0121781717476919
S1D1,0.0027320387746751,0.0032702382581203,0.0372256861171434,0.0129942729824152,0.0126842251110238,0.0057912101133843,0.0098640563436327,0.0005391941453098,0.0014599717875297,0.0014920772650743,0.0063672497700311,0.0138542724329968,0.0036425918249691,0.0134176707635692,0.845834788808552,0.0163233835624426,0.0132693104459648,0.0162096009484891,0.8003720433915044,-0.0036756623142144,0.0036964545244272,-0.0109489488550734,0.8555746694675591,0.006300457396007,-0.0015713173736184,0.0090430023508386
S1D2,0.0102901917029958,0.0347264284272157,0.0550719467633315,0.0097980540893926,0.0025862151846404,0.0125242237129588,0.0401920913731936,0.0052098661752966,0.0141906903921346,0.0251990645274986,0.0358645073212003,0.0257780277465314,0.0104954910085367,0.0328327045298705,0.8433252680041671,-0.0030941955660263,-0.0443435375683569,0.0062612816386159,0.7987982659542292,0.0139719633752354,-0.0152256031025793,0.0171100781596714,0.8535863830359244,0.0299545388926138,-0.0070146459332633,0.033011635646943
S1D3,0.0013966230243952,0.0619987886129618,0.2231242874861101,0.017092671108419,0.0293922875025237,0.0794145720346667,0.0710720775287705,0.0212365897179775,0.0555317507076305,0.0295170224917399,0.0390753078942056,0.1485402786190187,0.0070590906071588,0.1011304516756076,0.8445017964071857,-0.0699647358923161,-0.0623323200651587,-0.0398710035928555,0.7919401197604791,-0.0172618363263621,0.0995244940237853,0.0480735546098075,0.856490618762475,-0.1054133530747959,-0.1066710571148303,-0.0471512435587565
S1D4,0.0334153333757872,0.1024025842923481,0.2516960320613463,0.0476983646274984,0.0933272763981425,0.0837140828818148,0.1314758732081567,0.0213576984601066,0.0558592666160304,0.066837171064117,0.0834696143751262,0.1833383807793256,0.0325899309302013,0.2393325731150102,0.8465791583166332,-0.0988400985846994,-0.1107967396712508,-0.0349390252824933,0.7965090180360722,-0.0240522452450452,0.0778425189213871,-0.079555583673097,0.857595991983968,-0.0243228028595523,-0.0507966595824544,-0.0627816919518718
S1D5,0.0504927344155351,0.1357359176256813,0.2801304641608769,0.0023016353725016,0.0037351100343225,0.089547416215148,0.16480920654149,0.074012458860286,0.1789361896929535,0.2170895741482623,0.1918029477084595,0.3139915202907328,0.0526566760423184,0.2795491254005465,0.8432692694626199,-0.0487206177935615,-0.0898367746773871,-0.0414193586496369,0.8043387980780838,0.0255449508546606,0.0714547553601521,-0.0351831916999421,0.857316641314758,-0.0745452584052135,-0.1405488913367691,-0.0463629426771355
S1D6,0.0107588381885486,0.0309307490409853,0.2346809535780323,0.0643650312941652,0.1669695134262063,0.3817696384373703,0.6648092065414899,0.2703801980274132,0.508347954398836,0.1058671487301807,0.0584696143751262,0.308944074298405,0.2142836633118139,0.2723077460901983,0.8438084150061661,-0.2486079288081082,-0.0417156286721503,-0.1415337877963765,0.7985189361978321,-0.2638574928635028,0.2034534534534534,-0.2269511695589773,0.8574917245407931,-0.2746349898213197,-0.0909714061887975,-0.146959264179492
S1E0,0.0031986953062769,0.0093787887097703,0.0056104223232699,0.0143368268020162,0.013044152581322,0.0015226486228244,0.0143926717364746,0.0051732676597738,0.0139440272141438,0.0035093558933896,0.000904159891568,0.0030706713245184,0.0012967822157052,0.0117614799147724,0.8452,-0.0146698973396154,-0.0074785000828341,0.0095472730034671,0.7999,-0.0186222941618568,0.0103182201952117,-0.0137566223904858,0.8556999999999999,-0.0199829644096267,-0.0145987600589276,0.0079065628527951
S1E1,0.0027174328342856,0.0188341441849801,0.0071339389353154,0.0183522216023007,0.0125543493023043,0.0011729548778727,0.0216233906427971,0.0154539162670321,0.0414428725647066,0.0010631437073451,0.0025130620541631,0.0152811502424355,0.0037922691103663,0.0126594412837882,0.8476000000000001,-0.0513995418373057,-0.0180180742849258,0.0052003653917528,0.7988999999999999,-0.04646601245263,0.0054170011639081,7.09304222271695e-05,0.8565999999999999,-0.0527731122977441,-0.02006115591869,0.0096115371872532
S1E10,0.0120107352974841,0.0958801119666934,0.0007847849799807,0.0644948187621858,0.0830815810885049,0.0360163964664752,0.0852900162258336,0.0431048900633189,0.0545885159054853,0.0327556304095025,0.0568004188850127,0.0949186270098826,0.0175527256334221,0.0328107825186895,0.8982000000000001,-0.62947757024447,-0.1752627799925761,0.063291966003309,0.8676999999999999,-0.606044297901816,-0.1547250827349635,0.1660896265137467,0.9069000000000004,-0.6512309292489982,-0.169761170800462,0.0657137426072392
S1E11,0.0113608152647902,0.0904051481988949,0.0018933032804754,0.0599327356565227,0.1331875284500138,0.0450750936504008,0.0776581018698812,0.0119062596200359,0.0131991833444554,0.0257955431398508,0.0523060217600827,0.1821084110992047,0.013523808813046,0.034784305056244,0.9036,-0.6871101988747742,-0.2039057048278144,0.0886698855730316,0.8774999999999998,-0.6612620094706982,-0.1775638294942034,0.1837062417733476,0.9131,-0.7120970211777621,-0.1880439301469014,0.079063299000323
S1E2,0.003263114693354,0.0211666702869866,0.0077500075028986,0.0180375137947189,0.0052571045177551,0.0011582558353234,0.0223632960208364,0.0294058850217218,0.0777741510270576,0.0033451337006356,0.0034774272654732,0.0161665484762234,0.0075735321296014,0.0138608719877138,0.8488999999999999,-0.0888283751247989,-0.0274649621818996,0.0203258380560023,0.8019999999999999,-0.0896410534102899,-0.0181632115234626,0.0253723841094647,0.8581,-0.0994466890741144,-0.043098526151993,0.0240860509383709
S1E3,0.0046414010770963,0.0369800675587694,0.0042387676381051,0.0235327193510818,0.0043587851422551,0.0035617322769277,0.0347669920114142,0.0418389931513553,0.1084593263599036,0.0050115605218029,0.0152089038587448,0.0027296411910956,0.0108276009124536,0.015069990198261,0.8532,-0.1309371656778799,-0.0331394430137614,0.0161675402909087,0.8123999999999999,-0.1301798239124413,-0.0310375714108468,0.0386842838668935,0.8619999999999999,-0.1472210995481515,-0.0482990414403237,0.0142401521162691
S1E4,0.0045298069539972,0.052704376958748,0.0067433219588113,0.0344678855823702,0.0246590588744421,0.0057724566422836,0.0482967475006092,0.0550395336461817,0.1384026594672731,0.0126501019125998,0.0273479364636659,0.0027166800458489,0.0139324889854941,0.0166541730744352,0.8534,-0.1806355463461673,-0.0509021645563933,0.0155219973655318,0.8166,-0.1796462859797035,-0.0443894473404397,0.0415793320518353,0.8642,-0.1971672267819662,-0.0636703288272863,0.0149307349158592
S1E5,0.0056876760912039,0.0829754517109132,0.003504930610844,0.0528055859015701,0.0397525125320074,0.0100361177906046,0.0709972333155357,0.0726430994511874,0.1694431740233485,0.0204098678041309,0.0396475032533875,0.0039560695583062,0.0182617868988731,0.019723283404554,0.8583999999999999,-0.2682231740752675,-0.0567814248613748,0.0095906471557557,0.8190000000000002,-0.2627459751940602,-0.0566513417763892,0.0530554247543946,0.8719999999999999,-0.2881717141016037,-0.0812899250675255,0.007297285466247
S1E6,0.0093092016586256,0.0868806367730652,0.0066097169707391,0.0529724806483901,0.0466546424042028,0.0078589413288042,0.0752949330602851,0.0821524036939463,0.1728917305622482,0.0216822012067945,0.0403610863055859,0.00640088558225,0.0221579180623543,0.0226338249768553,0.8654999999999999,-0.3536977749392835,-0.0935763625929121,0.0366690446950325,0.8313999999999998,-0.3442894879359436,-0.0834483668710761,0.0836955186495476,0.8766,-0.374218044469866,-0.108160788537542,0.0267120979084565
S1E7,0.0117046705681572,0.1081704379398964,3.1508323043400593e-05,0.0764354338349337,0.0658262564080162,0.0280271376312976,0.0964392413713676,0.0847143066818963,0.15777694511377,0.0275253231830202,0.0471981304268045,0.0155840570072771,0.0234864368910758,0.0257626859947758,0.8723000000000001,-0.4447825252031515,-0.1324633763713978,0.0312209221747879,0.8379,-0.425330869692521,-0.0859864346399526,0.0811938948060653,0.8823000000000001,-0.4535420621849626,-0.1285920774512595,0.0411952344677001
S1E8,0.0129587814012967,0.112543344329905,0.0030280203232516,0.0743299677959545,0.0795477888426221,0.0399781197132125,0.097070097113781,0.073645327606198,0.1219186337057436,0.0297244619975558,0.0530896109980278,0.0474538330206857,0.021331887116733,0.0284073738966101,0.8788,-0.5090661526003436,-0.1490804307653627,0.0467617309707827,0.843,-0.4858649250972382,-0.1115728832127413,0.115221919594897,0.8901,-0.5187454009940222,-0.1438488249737111,0.0565057925247343
S1E9,0.0115281994015791,0.1137084472784015,0.0037164391858243,0.0782062303025094,0.0819893645802543,0.047306223913475,0.1030732275503863,0.0667344667084033,0.09751751473994,0.0348958403506473,0.0595642230947525,0.0770764104716292,0.0206454706426777,0.0306016450488435,0.8881,-0.5659730578680471,-0.1645935132499658,0.0626207780463634,0.8523,-0.5456409681795382,-0.1291706131308002,0.1355860585274955,0.8993000000000002,-0.5839038300827217,-0.1484428788813588,0.0506636277244403
S1F0,0.0276249057604423,0.0369791762514798,0.0113497712667329,0.0231122351957809,0.0456727852113699,0.0053536414245423,0.0289922097305157,0.0157729146388389,0.0426070018131213,0.0207226898883937,0.0209695043581394,0.0381092173964994,0.0298665657028568,0.0871915660065394,0.8338097720592315,-0.0623307605308638,-0.0582981001235574,0.057671458532492,0.7808306804947035,-0.075341204142691,-0.0743105255184947,0.0568393079254305,0.8432855637513171,-0.0689492078251296,-0.0605408804202967,0.0507905639122014
S1F1,0.1304766801516217,0.0972098656018899,0.0178957640888655,0.0624185577726209,0.1248100776975139,0.0059634162524667,0.079442055434333,0.0649963444529764,0.1618854848982173,0.0587164011923622,0.0551306859793497,0.1297403406288649,0.0394690219316521,0.116365190676033,0.8219234060048448,-0.1967054172435126,-0.1920823244028592,0.1374162092294878,0.7734805931506544,-0.1825692206016909,-0.198735318965216,0.1946766250374237,0.832294791875014,-0.2040879612972453,-0.1791087335915474,0.1271405906196248
S1F2,0.2107774084461616,0.0490035585394504,0.0076437753451438,0.0402667356144187,0.1501663796644462,0.0018288256469952,0.0430628166357097,0.1794853582929191,0.3803617133645114,0.0545108297787335,0.0392747714365211,0.2095521925121108,0.031131462839394,0.1267802213636053,0.8297210231299529,-0.3224386890420005,-0.3325603700290018,0.1836356937759177,0.7854514313940253,-0.2857594282479893,-0.2945983759993774,0.2902512620247456,0.8444356749636693,-0.3320254173812675,-0.303628713516242,0.1608802452091347
S1F3,0.2610350157612719,0.0377287586536693,0.0113875380868141,0.0229566111674308,0.1741783598054206,0.0289168988450564,0.0776510559897115,0.3997307825565567,0.6631956969852807,0.0635476978639112,0.0024787827240524,0.4131984645095868,0.0137557721553228,0.1297899006310732,0.8487656772625263,-0.4075922594244012,-0.4769954616963929,0.2690050675894076,0.8003684545484997,-0.3757286267147891,-0.4239698347372574,0.4375089501553503,0.8583521946971256,-0.4452057768213757,-0.5321496083237877,0.2650793463183426
S2A0,0.003198695306277,0.0093787887097703,0.0056104223232699,0.0143368268020162,0.0022495587710129,0.0015226486228244,0.0141907738967815,0.0051732676597738,0.0139440272141438,0.0035097698876263,0.000904159891568,0.0087313315004514,0.0012967822157052,0.0117614799147724,0.8452,-0.0146698973396154,-0.0074785000828341,0.0095472730034671,0.8027999999999998,-0.0136054908456132,0.0073803542725818,-0.0007630558862466,0.8555999999999999,-0.0201821675968777,-0.0145987600589276,0.0075161880930257
S2A1,0.0027174328342856,0.0188341441849801,0.0071339389353154,0.0183522216023007,0.0125693906313562,0.0011729548778727,0.0214139721385781,0.0154539162670321,0.0414428725647066,0.0010630490556543,0.0025130620541631,0.0076804786470932,0.0037922691103663,0.0126594412837882,0.8476000000000001,-0.0513995418373057,-0.0180180742849258,0.0052003653917528,0.7986000000000001,-0.0468322352178347,-0.0029009783696051,0.0074298274560801,0.8565999999999999,-0.0527731122977441,-0.02006115591869,0.0096115371872532
S2A10,0.012010735297484,0.0958801119666934,0.0007847849799807,0.0644948187621858,0.0866480562222477,0.0360163964664752,0.0850881183861405,0.0431048900633189,0.0545885159054853,0.032755652588437,0.0568004188850127,0.0955356015257508,0.0175527256334221,0.0328107825186895,0.8982000000000001,-0.62947757024447,-0.1752627799925761,0.063291966003309,0.8674999999999999,-0.6072937831792444,-0.159983585599243,0.1705974526918222,0.9066,-0.6526476126724601,-0.1730745771663015,0.064515705460375
S2A11,0.0113608152647902,0.0904051481988949,0.0018933032804753,0.0599327356565227,0.124552205432872,0.0450750936504008,0.0780543768847415,0.0119062596200359,0.0131991833444554,0.0257959528499622,0.0523060217600827,0.1748551301993043,0.013523808813046,0.034784305056244,0.9036,-0.6871101988747742,-0.2039057048278144,0.0886698855730316,0.8791,-0.6618161246811849,-0.1722050703514749,0.1754486506717452,0.9132,-0.7122916471898892,-0.1891428312458025,0.0784566657322836
S2A2,0.003263114693354,0.0211666702869866,0.0077500075028986,0.0180375137947189,0.0024789390390534,0.0011582558353234,0.021757602501757,0.0294058850217218,0.0777741510270576,0.0033577350794914,0.0034774272654732,0.0028687734848251,0.0075735321296014,0.0138608719877138,0.8488999999999999,-0.0888283751247989,-0.0274649621818996,0.0203258380560023,0.8029,-0.0962939503838585,-0.0341728495765968,0.0288914992570797,0.858,-0.100436876411076,-0.0450039112284812,0.0239556298905033
S2A3,0.0046414010770963,0.0369800675587694,0.0042387676381051,0.0235327193510818,0.018846545280741,0.0035617322769277,0.0341575381600718,0.0418389931513553,0.1084593263599036,0.0050117618704585,0.0152089038587448,0.0004610407375595,0.0108276009124536,0.015069990198261,0.8532,-0.1309371656778799,-0.0331394430137614,0.0161675402909087,0.8082,-0.1298093283866782,-0.034700668686831,0.0421964343871061,0.8622,-0.1492252147945161,-0.0504952533148289,0.0123940800708106
S2A4,0.0045298069539973,0.052704376958748,0.0067433219588114,0.0344678855823702,0.006945853735636,0.0057724566422836,0.0474929164740997,0.0550395336461817,0.1384026594672731,0.0126492613796198,0.0273479364636659,0.0137249727385911,0.0139324889854941,0.0166541730744352,0.8534,-0.1806355463461673,-0.0509021645563933,0.0155219973655318,0.8177,-0.180737336965777,-0.043806379438554,0.0399987217091579,0.8641,-0.1973606503796451,-0.0642138070881558,0.0150137858759283
S2A5,0.005687676091204,0.0829754517109132,0.003504930610844,0.0528055859015701,0.0272585685671186,0.0100361177906046,0.07118785015844,0.0726430994511874,0.1694431740233485,0.0204095030905232,0.0396475032533875,0.0015666184264041,0.0182617868988731,0.019723283404554,0.8583999999999999,-0.2682231740752675,-0.0567814248613748,0.0095906471557557,0.8173999999999999,-0.2659669928512988,-0.0588563220977867,0.0481328375165462,0.8717,-0.289180673710836,-0.0833735231548478,0.0072499804707025
S2A6,0.0093092016586256,0.0868806367730652,0.0066097169707391,0.0529724806483901,0.042907671321838,0.0078589413288042,0.0756949684074085,0.0821524036939463,0.1728917305622482,0.0216807001328915,0.0403610863055859,0.0147596241603907,0.0221579180623543,0.0226338249768553,0.8654999999999999,-0.3536977749392835,-0.0935763625929121,0.0366690446950325,0.8291999999999999,-0.3443374290633685,-0.0906898150666623,0.0906204358342039,0.8764999999999998,-0.3748259375696842,-0.1089544393311928,0.0258775258847095
S2A7,0.0117046705681573,0.1081704379398964,3.1508323043400593e-05,0.0764354338349337,0.0438393536452881,0.0280271376312976,0.0964430017036305,0.0847143066818963,0.15777694511377,0.0275248675125993,0.0471981304268045,0.0052621049595942,0.0234864368910758,0.0257626859947758,0.8723000000000001,-0.4447825252031515,-0.1324633763713978,0.0312209221747879,0.8401,-0.4243731466729046,-0.0864696035145338,0.0814285448533511,0.8821999999999999,-0.4545610341760419,-0.1300556177481735,0.0408648131701917
S2A8,0.0129587814012969,0.112543344329905,0.0030280203232517,0.0743299677959545,0.0624880014398072,0.0399781197132125,0.0972682346212111,0.073645327606198,0.1219186337057436,0.0297236260666474,0.0530896109980278,0.0217124385110668,0.021331887116733,0.0284073738966101,0.8788,-0.5090661526003436,-0.1490804307653627,0.0467617309707827,0.8417999999999999,-0.4875358575964966,-0.1202958378254045,0.1208098259081195,0.8901999999999999,-0.5197510241914514,-0.1444157657420523,0.0553242788662685
S2A9,0.011528199401579,0.1137084472784015,0.0037164391858243,0.0782062303025094,0.0867333837617891,0.047306223913475,0.1028750900429562,0.0667344667084033,0.09751751473994,0.034895969385526,0.0595642230947525,0.0579788430105684,0.0206454706426777,0.0306016450488435,0.8881,-0.5659730578680471,-0.1645935132499658,0.0626207780463634,0.852,-0.549299499412107,-0.1398500482457742,0.1369991422492383,0.8995,-0.5850852858176581,-0.1492975797360596,0.0473311792238835
S3A0,0.003198695306277,0.0093787887097703,0.0056104223232699,0.0143368268020162,0.0119218534149677,0.0015226486228244,0.0143926717364746,0.0051732676597738,0.0139440272141438,0.0035093558933895,0.000904159891568,0.0094871982888408,0.0012967822157052,0.0117614799147724,0.8452,-0.0146698973396154,-0.0074785000828341,0.0095472730034671,0.7999,-0.0186222941618568,0.0103182201952117,-0.0137566223904858,0.8556999999999999,-0.0199829644096267,-0.0145987600589276,0.0079065628527951
S3A1,0.0027174328342856,0.0188341441849801,0.0071339389353154,0.0183522216023007,0.0138635049793,0.0011729548778727,0.0216233906427971,0.0154539162670321,0.0414428725647066,0.0010631437073449,0.0025130620541631,0.0096204900665021,0.0037922691103663,0.0126594412837882,0.8476000000000001,-0.0513995418373057,-0.0180180742849258,0.0052003653917528,0.7988999999999999,-0.04646601245263,0.0054170011639081,7.09304222271695e-05,0.8565999999999999,-0.0527731122977441,-0.02006115591869,0.0096115371872532
S3A10,0.0120107352974841,0.0958801119666934,0.0007847849799807,0.0644948187621858,0.0991017966347506,0.0360163964664752,0.0852900162258336,0.0431048900633189,0.0545885159054853,0.0327556304095026,0.0568004188850127,0.0998946266892143,0.0175527256334221,0.0328107825186895,0.8982000000000001,-0.62947757024447,-0.1752627799925761,0.063291966003309,0.8676999999999999,-0.606044297901816,-0.1547250827349635,0.1660896265137467,0.9069000000000004,-0.6512309292489982,-0.169761170800462,0.0657137426072392
S3A11,0.0113608152647902,0.0904051481988949,0.0018933032804754,0.0599327356565227,0.1217030736835906,0.0450750936504008,0.0776581018698812,0.0119062596200359,0.0131991833444554,0.0257955431398507,0.0523060217600827,0.1601365496655284,0.013523808813046,0.034784305056244,0.9036,-0.6871101988747742,-0.2039057048278144,0.0886698855730316,0.8774999999999998,-0.6612620094706982,-0.1775638294942034,0.1837062417733476,0.9131,-0.7120970211777621,-0.1880439301469014,0.079063299000323
S3A2,0.003263114693354,0.0211666702869866,0.0077500075028986,0.0180375137947189,0.0021867932250493,0.0011582558353234,0.0223632960208364,0.0294058850217218,0.0777741510270576,0.0033451337006357,0.0034774272654732,0.0146115310748856,0.0075735321296014,0.0138608719877138,0.8488999999999999,-0.0888283751247989,-0.0274649621818996,0.0203258380560023,0.8019999999999999,-0.0896410534102899,-0.0181632115234626,0.0253723841094647,0.8581,-0.0994466890741144,-0.043098526151993,0.0240860509383709
S3A3,0.0046414010770964,0.0369800675587694,0.0042387676381051,0.0235327193510818,0.0054961256376613,0.0035617322769277,0.0347669920114142,0.0418389931513553,0.1084593263599036,0.005011560521803,0.0152089038587448,0.0034669463393786,0.0108276009124536,0.015069990198261,0.8532,-0.1309371656778799,-0.0331394430137614,0.0161675402909087,0.8123999999999999,-0.1301798239124413,-0.0310375714108468,0.0386842838668935,0.8619999999999999,-0.1472210995481515,-0.0482990414403237,0.0142401521162691
S3A4,0.0045298069539972,0.052704376958748,0.0067433219588113,0.0344678855823702,0.0156939867206665,0.0057724566422836,0.0482967475006092,0.0550395336461817,0.1384026594672731,0.0126501019126006,0.0273479364636659,0.0027956470233707,0.0139324889854941,0.0166541730744352,0.8534,-0.1806355463461673,-0.0509021645563933,0.0155219973655318,0.8166,-0.1796462859797035,-0.0443894473404397,0.0415793320518353,0.8642,-0.1971672267819662,-0.0636703288272863,0.0149307349158592
S3A5,0.005687676091204,0.0829754517109132,0.003504930610844,0.0528055859015701,0.0319725050905497,0.0100361177906046,0.0709972333155357,0.0726430994511874,0.1694431740233485,0.0204098678041312,0.0396475032533875,0.0045203994224929,0.0182617868988731,0.019723283404554,0.8583999999999999,-0.2682231740752675,-0.0567814248613748,0.0095906471557557,0.8190000000000002,-0.2627459751940602,-0.0566513417763892,0.0530554247543946,0.8719999999999999,-0.2881717141016037,-0.0812899250675255,0.007297285466247
