,R,Q,A
5948,4.309076663452827,2,0
5158,-7.851114450944274,1,1
9532,3.671145067784292,1,0
3398,-0.6358922503707092,1,1
5897,4.558887793105619,1,0
4918,5.71631685915392,2,0
166,5.00143141616952,1,1
7430,-8.200744341391971,2,1
3286,2.7065327646392596,2,0
2178,-5.97400366264236,1,1
4607,-1.458466728698241,0,1
521,-2.9706140598497015,0,1
7984,-7.628512126202106,0,1
4252,-4.898055241726591,1,1
1842,-0.02015066771386742,1,1
3777,2.619616389566753,2,0
3836,9.347357575543871,1,0
9292,-4.553798783958763,3,1
9194,-7.0240412752918235,2,1
1159,7.708615996245248,2,0
5807,2.680985299595214,3,0
4681,-7.654288246525677,2,1
3568,9.934383925431078,1,0
8968,10.8541964048755,1,0
8714,2.1540543177685585,3,1
6316,-1.7516723060783264,1,1
4803,5.589023185580591,1,0
2356,-8.430440183274005,1,1
8132,5.4555985200712565,2,0
6098,15.210217450137673,1,0
213,6.722774377717734,1,0
1176,-4.8341339052011785,1,1
8944,-4.702058001712032,0,1
1286,-1.2628365581165824,2,1
7762,-3.1707926607893793,2,1
2753,-7.352548210588617,2,1
3012,3.183749554975255,1,0
5296,-8.311734779680489,1,1
1118,-3.12758766258266,2,1
3106,-4.6242094245976615,2,1
5462,2.4205107777055046,2,0
2880,-7.121843608271113,2,1
2035,-4.317280067199493,1,1
6489,-8.080201141916742,2,1
180,-1.567691644565734,2,1
1374,1.413225713853432,0,1
939,3.63102693585558,1,0
1441,-4.164027159560481,2,1
2828,14.684335413416953,2,0
5608,16.393996284204377,2,0
6366,1.8693168139979974,1,1
6070,13.974865717021192,1,1
2812,-6.285771469107017,2,1
1435,-4.202926501698303,1,1
7751,-7.221741179525371,0,1
8154,-1.3582279569456723,1,1
1078,3.405703323665299,0,0
6828,-4.712961515030878,2,1
2226,14.097997723611577,2,0
2227,8.794458828351695,1,0
4215,2.04686308242231,0,0
787,1.3869455890758067,2,0
79,5.270271880824442,1,0
9186,10.385119453654873,2,1
4648,12.614164328276473,2,0
85,-7.4125858290975195,1,1
535,8.27581222746131,1,0
1140,-5.165449976529585,1,1
4377,10.719284106705562,1,0
9583,2.6918280240503014,2,0
4576,8.771693909115347,0,0
4388,-5.3321723758196695,2,1
7666,2.1781650293604162,2,0
8949,-2.959700422120136,1,1
8016,-6.158904562453854,2,1
1274,-5.591578941616017,2,1
8346,-5.090615379587666,1,1
495,6.190881482923267,1,0
888,-4.1367724488426,2,1
7518,3.0539356115227427,2,0
7216,15.899099968488088,2,0
6555,-7.825741521821412,0,1
5385,1.6268787348740261,1,0
9310,4.3013957094084105,1,0
1049,11.98533466516121,2,0
8958,0.5269764199719317,1,0
18,-4.052092563179206,2,1
3214,-8.744252341523753,3,1
4382,9.334867832929966,0,1
4867,3.7638067686220893,3,1
1571,9.664332255180526,2,0
7869,1.2419175309141726,2,0
5665,11.092736068283175,2,0
7356,0.8156466344324116,2,1
7167,16.739245114417063,2,0
3123,0.831751961502823,1,0
6211,3.88203615943071,2,0
3509,11.726435468587603,2,0
1568,0.03953206952080279,2,1
8040,7.681779785273196,3,0
3353,-6.430624344522624,0,1
7362,-6.9527782520961985,1,1
4615,5.3673933752722505,2,0
6041,10.77001416214524,1,0
1126,-7.42766757625777,2,1
8000,-5.914078919421762,2,1
573,3.613715813111355,2,1
3267,-7.162938714085096,3,1
9494,0.7810504070097751,1,0
7351,1.1427015366150992,1,0
4781,0.19211108740287486,2,1
8428,-7.222756438086625,0,1
5271,9.864309920610118,3,1
6741,-1.9049766864275242,3,1
1501,-2.3472951559521604,1,1
8844,3.2119773890627155,1,1
3315,8.993608199842528,1,0
687,-5.057548274986661,1,1
629,-2.534421503469118,2,1
4944,-5.098055549047608,1,1
4337,-7.568017637941848,2,1
5214,4.844375844504735,0,0
4621,2.4075085906391775,2,0
5958,-5.262207364681307,1,1
4664,4.631814494474,2,1
585,-1.689409258003268,3,1
6188,8.760931590403068,1,0
8052,4.95516888013346,1,0
6065,-4.649624912811932,1,1
8038,-1.4180700163271514,2,1
7856,7.159973612468299,1,0
7799,7.454218558934761,0,0
6180,1.7664276518903805,2,0
1666,16.45327417770019,0,0
4742,4.381356927051601,2,0
3195,-7.41560478155335,0,1
2515,2.1139295181451683,0,0
7274,5.366555176343169,2,0
2506,-4.800665250430317,1,1
6829,-5.878919614560022,1,1
2396,10.113793051615863,2,0
6798,2.8763330222684553,1,0
433,-3.249424885883627,1,1
2956,4.009425504359571,1,0
7009,2.2719531932112,2,0
9489,-7.531814066860764,2,1
6089,-4.107728690435501,1,1
9395,7.202989244446248,3,0
1867,12.987496698780301,0,0
7764,18.214085589826063,1,0
724,-6.46813570885377,2,1
9448,11.186390583692992,1,0
8815,14.658377712961103,1,0
1974,3.9340862787486666,1,0
6520,-5.972411745091712,1,1
6264,-5.666418142281877,2,1
1304,-0.775715243439949,1,1
2234,9.550512714346466,1,0
8337,6.548387938840732,0,0
8921,2.7950282916975615,2,0
8310,8.322086972468629,2,0
3410,-4.583830974159784,2,1
4,13.949143236691953,2,0
5646,5.643492642280319,0,0
3729,0.8702201966398355,1,0
8198,2.1274502461270206,1,0
6532,4.873712642934496,1,0
582,-3.1936589757526708,1,1
9645,-5.39167342598113,3,1
875,4.1731439045591605,2,0
1473,2.2439182285162103,1,0
4408,2.412880900369721,2,0
3651,-6.526089054832404,1,1
6778,0.5762835850799135,1,1
9918,6.990268612487181,1,0
7474,-4.095189334326728,0,1
6633,-4.647119779564033,1,1
8110,-6.745061841817973,1,1
1693,2.361665488343708,1,0
9830,2.756338316366111,2,0
5614,4.588602935419754,1,0
8698,2.6967311880054203,3,0
3310,1.9245869631424135,2,1
812,-1.8472196109822958,1,1
1264,6.471041255736976,2,0
6172,-4.886883285505219,1,1
892,5.242709631027016,0,0
6080,-7.887735049096978,3,1
1726,10.260676787294349,2,0
5759,13.860800946238353,2,0
7988,1.7225286015160899,2,0
9791,8.390211982618723,3,0
3443,3.7199359528838762,2,0
5316,1.7351344390137502,3,1
8942,-3.4210797885718893,3,1
2401,-2.265418140414198,1,1
5336,3.9198559575144643,0,0
5155,-2.7050163856286664,1,1
8101,-8.162906549270911,2,1
1695,3.6187666934218683,3,0
6439,-3.036296503843829,3,1
4503,6.087133901498313,2,0
5371,4.5253012060606554,1,0
8124,-3.078709919348542,3,1
852,1.7536324710632103,2,0
5843,-5.254305497705669,0,1
9352,-5.546022831186598,0,1
3130,-4.209169155428152,2,1
4226,-4.158101633835275,1,1
2875,5.601465394354106,3,0
2962,-8.031409179076666,1,1
1929,4.218012172786558,2,0
8174,-1.2768088600990186,0,1
2719,14.607971064539669,1,0
7492,4.698796601910782,1,1
5122,5.520569582189525,1,0
7032,-0.3600772616178194,1,1
8345,5.1125656142510785,1,0
5784,-3.5893932246530573,1,1
5478,3.4531314741047012,0,1
8817,13.03618117048988,1,1
8342,1.7557725768280912,1,0
5954,3.2507220976994935,2,0
7876,-5.9277167526120405,1,1
6436,-7.595934246012046,1,1
1788,1.8936442187149085,2,0
9251,2.811418547739126,1,0
7724,4.7025126386689555,2,0
6391,0.3745763214639872,2,1
854,-4.313433469307812,2,1
6498,-4.646485132784482,0,1
3721,3.3052800440975973,1,0
6879,8.079687211678698,0,0
971,4.9251646805895115,1,0
9758,-7.588202368831308,1,1
2628,2.8402587622994977,1,0
6273,-3.896257207935057,1,1
5368,-3.4237234008627544,0,1
6148,16.190402532593126,2,0
7730,7.038334203880444,1,0
6120,6.351199241441732,2,0
9734,0.6424945176611727,2,0
6540,7.245082762574933,0,0
2094,7.022754489411006,1,0
44,-4.137474105333288,2,1
9591,-0.4628147463229002,3,1
3272,11.11045725669483,2,0
4417,2.6646847634955493,3,0
3663,6.590702767203038,2,0
2966,4.298799380221186,3,0
1544,-4.927998846095787,1,1
4813,-4.87062827841353,2,1
6122,1.1169988111567473,3,0
4914,4.535352589023383,2,0
494,3.6437351815320773,1,0
9966,14.11237382648001,2,0
9181,-6.59391494485029,1,1
6793,-6.506920661566795,1,1
668,2.6114822324498173,3,0
145,-1.7780970902226727,2,1
2005,6.488551019913093,1,0
5410,5.627398917625443,1,0
4275,-0.6975517828415327,1,1
9793,-4.762786909563152,1,1
1133,-1.7757071483223656,1,1
7157,11.175867492443896,1,0
531,4.844340789777096,1,1
3423,-5.2630925227318635,0,1
4218,-1.8873903936001515,1,1
5076,6.11610222544969,1,0
555,-5.536626278803394,1,1
4402,7.602429746221956,2,0
4573,-6.306297651697533,3,1
795,-5.1485030328015515,2,1
3055,-6.637339404730574,1,1
8919,9.067415890194809,1,0
1593,0.4902816286492343,1,0
3143,-5.210465479309301,2,1
6985,5.788563388496319,2,0
9074,11.735632538164452,2,0
9121,-6.576997477473441,2,1
3343,-1.307435141205218,2,1
7682,3.8632802551685614,1,0
8046,2.564025636225427,2,0
6992,-2.228050121417568,2,1
8436,2.8853917839881777,1,0
5200,-7.729478096763287,2,1
2495,2.2665283319715934,3,0
2761,-0.7076256232735947,2,1
5957,-4.367751433465874,2,1
7817,-2.591911873290165,2,1
3993,3.471191905035656,1,0
856,-7.010163435444099,1,1
8248,5.002180222220833,2,1
9129,-5.779775821913085,1,1
4884,-7.644098399881772,1,1
1423,-6.98852144047419,2,1
140,2.877134751088927,1,0
5571,-1.0550202460243554,2,1
1612,3.2000356350240384,1,0
7122,-5.549999307476187,2,1
2430,0.04944553826693898,2,1
9122,17.285950928435106,1,0
6564,11.239561873173942,3,0
9187,10.809411359988966,2,0
8107,-6.326769680279506,1,1
8390,-6.040527879910325,1,1
5367,3.3481102294911538,2,0
7574,5.332478812947716,2,0
302,5.394663625371583,0,0
6525,-5.667757752456384,2,1
7066,-2.504658413480179,3,1
8512,6.542234740125178,2,0
6551,-2.5506453290602327,3,1
1390,8.728278921849991,0,0
1760,1.827887624491526,1,0
3707,9.941030899257063,2,0
7529,8.909026901765543,2,0
1163,12.998770188437927,0,0
8262,-8.73345769638985,2,1
6015,-4.769183503911483,1,1
1132,7.081145643054015,2,0
6859,-3.8372943511630897,2,1
1248,8.156956375244757,0,0
171,-6.044731286394121,1,1
778,3.338388098417573,2,0
2304,-4.035888235859278,2,1
7803,0.8282174055173459,2,0
6189,-6.395594300897037,1,1
8899,9.079001918984797,2,0
12,13.095530602450586,2,0
2493,2.2324623468266727,2,0
31,-5.348043559024037,0,1
2899,6.827954476324404,2,0
2379,5.173776099243891,2,0
3266,7.941887751272699,3,0
6964,3.81727629709312,1,0
1243,-8.406983199240853,1,1
6334,-1.6792659970826564,1,1
6077,-4.6595139472442,1,1
5038,-3.045722832793081,1,1
9803,-6.620360699233002,1,1
4711,0.6132766292905654,2,1
8584,-5.252257585571284,1,1
345,2.0865441104532656,2,0
5946,3.6350435194841957,0,0
8210,2.48497524276436,3,1
1062,8.214175336480174,2,0
7588,-3.42116865650066,1,1
6240,6.9267645083657285,2,0
5215,7.380522040863177,3,0
8860,-6.452026485226429,2,1
2185,2.986238234186551,1,0
6421,9.454281177933478,2,0
6776,-1.2317931872036985,1,1
915,10.457945218738674,0,0
2135,4.280791802234165,3,0
4331,4.550807524492946,2,1
6137,-8.378922756821787,1,1
6363,4.526808436929096,2,0
9928,11.305042087955401,0,0
136,10.514437668084888,1,0
6156,-5.623071065262977,2,1
772,-6.703567654035364,0,1
5504,2.4393437766071795,1,0
9084,6.557207054554314,2,0
8281,-6.058499656921162,1,1
7685,5.243978850624536,3,1
9411,-6.277221958798819,1,1
1031,4.518515473161919,3,0
8728,3.592639793547576,2,0
1283,1.1455784949297587,1,0
951,-6.9597556744747155,1,1
6869,5.0033918976371305,2,0
3347,-4.984323464503233,1,1
4235,7.411820960934808,2,0
7786,7.674049000372852,1,0
919,10.143876612990704,2,0
5331,4.972695342595713,2,0
9041,-1.4147747321153297,2,1
6896,4.636997467625198,3,0
2193,11.849442242775227,2,0
4639,7.772124121637129,3,0
6990,-2.924108744323144,0,1
6714,-1.643428010084902,0,1
9807,7.411583922491123,3,0
9643,5.549395737498742,1,1
5212,5.205594131716671,1,0
6630,2.7402404949364096,2,0
5673,5.88359544391721,2,0
5705,-7.810356777015577,1,1
1606,-4.174204917308325,1,1
9305,-8.133565515557423,1,1
4188,1.0471605570522962,1,0
2860,3.55993751337012,1,0
5168,1.9005831837951277,2,0
21,-7.39445566116288,0,1
444,-4.282774588487531,1,1
5233,8.37817588892187,1,0
6752,-8.134646523486522,3,1
2522,1.5904454810962636,2,0
878,-4.978264464813474,3,1
1072,-8.415539284059875,1,1
196,-2.2241510468330556,1,1
7602,-6.801087041956362,2,1
6878,8.565339916056224,2,0
410,-3.544421986917791,2,1
318,6.579591191266082,1,0
6280,3.786296448526233,1,1
5311,4.1244263850937255,1,0
3891,-1.994584867881068,1,1
5583,-7.9092070959724365,2,1
4169,1.7789832922617568,1,0
8807,3.5404972855383336,1,0
6576,1.3175886798022238,2,0
3933,3.368274822846992,0,0
1660,-3.69387597905913,1,1
7959,7.4720778975964155,2,0
5769,-6.6454995511143595,3,1
1614,-0.8473941704137609,2,1
2082,2.093901277960217,1,0
3733,-6.860796751911929,1,1
7580,-3.05681803645483,1,1
5455,9.351977368128232,2,0
4084,-0.7722833783474954,1,1
3307,6.2829913291812405,0,0
8019,3.243740363639966,0,0
6983,-8.230347892505577,0,1
4810,-2.777968934810392,3,1
1522,4.757739907671002,1,1
2164,-4.331048165450714,3,1
9394,4.553667732276015,1,0
3845,5.953842628448986,2,0
5178,-5.623639447101791,1,1
4527,4.192916813143431,2,0
3401,2.2206996498320564,2,0
1960,-7.187731514330719,2,1
2877,10.9715545665942,2,0
2768,14.096325790572607,2,0
5795,-5.376372474607137,1,1
8754,0.8743040851072578,2,0
1540,-4.755662878750464,2,1
9549,-6.326986402507403,1,1
2622,-6.6652188788288225,1,1
356,-6.4791550782220355,1,1
9245,-0.9250247119527799,2,1
4917,3.7111395316717517,1,0
1115,-6.483925013285573,2,1
3322,6.029681078715349,1,0
5782,-4.0375901798414375,1,1
968,10.495578144080419,3,0
1678,-3.225635899126897,3,1
7684,0.7358636676276051,0,0
6530,-8.368507089919152,2,1
6982,6.254261699962999,1,1
5328,-1.1646588520636811,2,1
1112,10.395374916144007,2,0
6207,-7.080049993542341,2,1
5835,3.9432406113183474,1,0
7646,2.9357088010681687,2,0
2581,1.6221261118330528,2,1
8920,7.71238713313627,0,0
418,-3.202492719048461,1,1
7560,8.886114890038659,1,0
8498,-2.480274635671938,3,1
1313,-2.918394569815475,2,1
5294,7.192858951362771,1,0
8895,1.7681605430242122,1,1
7917,-6.675693432607248,1,1
4251,-7.589900365623309,1,1
5597,7.979588172466956,1,0
8791,2.2423109306381637,3,0
9278,-0.8927930004675382,3,1
8923,2.7836369703967794,2,0
484,-5.787470332742852,2,1
77,3.111801133326681,2,0
3546,-1.844905539857442,1,1
4676,3.1430296830456808,0,0
6197,3.1340940133617545,2,0
7253,-2.7851789594350294,2,1
6229,-2.1973761497996307,2,1
8348,-3.2102871233294303,2,1
8956,7.919420860521822,2,0
9794,-2.439454576683765,2,1
7813,1.0640484593542556,2,1
7268,-4.314198666906552,0,1
1655,-4.460351197492401,3,1
4605,-7.574020719336952,2,1
4611,-4.68032447943281,2,1
5342,5.025405751706778,3,0
1397,7.433152911962127,1,0
373,7.123632356191784,3,1
2368,3.5117276300338096,2,0
3880,5.127477957124332,2,0
1327,6.077325611988418,1,0
7018,2.0424557518243396,3,0
967,-6.818342644252229,2,1
7291,-5.6528589668649944,2,1
9363,-7.04761884663011,0,1
5045,-7.453962381425953,0,1
7170,10.888241922380402,2,0
5644,2.490567774476127,2,0
8965,-7.449841911770958,2,1
502,5.917772648108545,2,0
8388,4.032734935445532,1,1
3758,13.643843782669377,2,0
3187,-3.573185750442601,2,1
8372,-0.9082125082175825,1,1
6861,-7.508386245296909,1,1
4205,1.4129198027419765,2,1
6043,5.858134379845862,3,0
2220,3.2510496607990547,2,0
4208,8.254044658779844,1,0
6468,7.693347678246373,2,0
7015,3.8111923127232155,2,0
4669,-5.14548487704692,3,1
4578,16.659069153723948,2,0
8541,16.123484618563044,3,0
7883,-6.055086335557126,2,1
8680,6.990081563032309,2,1
9388,3.305664152505334,2,0
1364,-4.255693568689776,1,1
889,-6.339553167365821,1,1
1864,-3.2794983472461086,1,1
1742,4.583525048784622,1,0
8893,1.6286303346741418,2,0
4145,-7.970301554777452,1,1
6602,-8.002454029128701,2,1
8146,0.9373770333941334,1,1
5241,4.094076911141485,1,0
6354,3.518762730273373,3,0
9901,-3.2070706520742496,2,1
6567,2.5147824875869733,1,0
4549,3.849909548953343,3,0
3871,5.170604341775782,2,1
1718,14.495455028162366,3,0
465,0.29756680116390655,3,1
414,5.691383328759463,0,0
5918,4.314309729444805,2,1
9818,2.0793530781592757,1,0
9436,-2.1582080453488643,2,1
2024,3.731185359860116,2,0
1652,-3.1855267339904474,3,1
9260,9.634910531488545,2,0
5447,1.834403194834298,2,1
4099,-5.551191592415314,1,1
6599,2.308070695919005,2,1
4873,-5.695637558808403,1,1
1210,-3.249831082816346,2,1
4164,9.097382564898634,2,0
5310,2.987062835630401,2,0
5280,-2.8827747719978003,2,1
8300,-1.3477733589509562,2,1
4063,-7.509669814638952,1,1
2560,-5.811369525542999,2,1
6142,-0.4068689652529187,2,1
2458,-0.9725964307632626,0,1
