,P,Q
1041,5.112249902459668,2
4384,-10.327212400446658,1
92,-13.148111556792948,2
3154,5.686765911384929,2
501,-12.96184753942701,2
1204,2.1350503594964048,1
949,-2.8302321027383592,0
3761,-11.91063092011121,2
291,9.830497050375284,2
9678,-1.3798924740647556,3
8102,-14.456678085044915,1
1851,-10.191623815470747,1
9751,5.825935099206709,1
905,0.9457920113413871,1
6349,-12.354068979645728,1
4064,2.9285940023473604,1
5702,-8.341855145921853,1
7552,-13.158196494977268,2
1329,4.815103366902755,1
8489,-7.34870184423412,2
3232,-13.661698040456569,1
8930,4.90119291510626,0
1836,3.6099920808953163,0
534,5.81270659281575,2
4480,-12.893430688488115,2
5762,16.842598982159213,0
4915,-2.963143760112848,0
5920,1.8019116037383098,3
1089,-1.35562711814561,1
194,12.541315493146909,2
9543,10.455317977730951,2
5817,-11.497888992198392,1
8199,7.24001363385894,3
8596,-8.739256915710602,3
7141,0.4134026414305825,1
455,7.234947337498177,3
3596,8.772039524430166,1
7639,3.840168764614824,2
4875,0.8041690427359518,2
3755,-5.233974208834098,1
639,-8.550978266144353,2
5135,-6.519738158395584,2
7006,1.9511768272975119,2
5932,-10.163745596166688,1
5191,7.799599697707297,0
5298,-13.87855980415705,3
3053,-13.915570681647884,0
3411,-11.677736891666381,1
4901,-13.89229277949148,1
1840,-10.980685044720698,2
2315,2.5268233635257653,1
4482,6.929255092731825,1
9320,9.959837619114033,0
6811,11.589259709170015,3
52,-0.7981712127576666,0
7312,-8.053533626344926,1
997,1.2506829326390865,2
4400,-14.203435338733282,1
2441,-16.352702544039513,2
8284,-7.464172274630831,0
6257,0.9898832565810568,2
4953,-10.277228020404518,0
4499,-13.476276126323313,0
965,9.271510406234686,1
1155,-7.618142472683643,2
5611,-13.222365332043218,3
9099,2.7338945622177415,1
5347,-5.735722140768661,2
6174,2.9706980697663132,2
7178,-4.199525055620408,2
4106,5.836975927033587,1
609,0.8753764591667135,2
4833,6.581112155764876,1
1581,-11.99022329735626,1
7301,4.720880974683381,3
6194,-14.70486721438437,1
957,-3.887018664234251,1
1195,-20.196991407568678,2
329,-11.319076910766734,3
172,-13.370266976560234,0
2578,-6.3408791493591625,2
7306,6.637138155118729,1
8039,2.842778030272676,1
9973,-11.011445620849246,2
7124,2.0219899688974325,1
6278,-9.068892622478964,1
652,6.091733817664692,2
3996,-12.263879622734551,2
5689,-11.58223398840683,3
4516,-4.709878739935301,1
2681,9.47033717119833,2
5355,5.053634063607666,2
8551,-7.867698601089241,2
6130,-13.070734797115664,1
3112,4.257454560038709,3
3218,10.075130865921167,3
8953,1.4532111733555118,2
7229,-12.524771498602245,2
6586,-9.739185068938585,2
4640,-12.552603401888584,1
6271,3.50596114515898,2
7845,5.8978446411154755,2
6980,12.948557572587948,1
4535,8.759432315434653,3
7980,-9.472814633876904,1
176,-14.145843299387256,1
8053,-0.18866313858463613,2
3276,9.134339597503647,2
4030,-7.957609157432914,1
8304,4.342696719481986,1
1722,0.6215363851714624,1
5389,-4.734119439674332,2
5488,-3.3590287235861003,2
4872,2.1582215612210742,2
9118,-11.629021462071371,2
8840,6.162884589980585,2
5886,14.218369711150036,3
6261,8.89529403830367,2
7816,-7.271968564101294,2
8536,-10.480213517356777,0
6155,-6.9460364368484,1
2842,-1.837351704191959,1
4066,-16.013260828921627,0
2041,7.370292689527724,1
7696,-5.808155952957581,2
549,-10.966424606331968,3
2726,-16.38438445691869,1
8507,-2.785771953785194,1
6966,3.9641314117353117,2
4100,3.4758147835776563,2
1257,-7.584114572431901,2
5579,-5.076454458801033,1
5436,-12.775205465915091,1
1258,-11.078802525462704,2
7383,-2.7071682435193654,1
6544,-17.067390211042746,1
1285,4.160188257954081,1
7527,14.492663495685225,2
6492,10.186159460677393,1
5574,-10.576829453611746,2
9480,-9.137128527798415,2
2494,10.51735489307241,2
1621,-9.92691803749946,0
320,-7.7468324790658905,2
3806,18.796631135939688,3
7827,12.454083471114165,2
5990,5.82834730674519,3
3063,1.9456526112280903,2
9822,-12.260086443606818,2
8696,0.4332541264618004,2
1224,5.656096248886583,1
2721,-6.037362436753233,2
6209,-12.99312254438781,2
855,5.908969357548778,2
5402,-5.777687717607665,0
7882,3.98749813946933,2
6031,-3.2239283840517667,1
9745,-1.3385318687391283,0
9945,-13.954300957646211,2
2549,-0.24104264177494783,1
9356,5.279833723305203,1
9276,-8.2297119984492,1
7690,-11.853462609917687,2
5672,5.136680930460758,2
831,3.9692176724842776,2
6411,12.313189464874757,1
8511,7.390459574999087,1
6479,-8.088078837579594,1
1201,-5.9403480317067485,1
2572,-10.109050373288353,1
6341,-10.93527621857918,0
5700,17.66977307500982,2
9052,4.73923931480695,2
2387,0.07900218485995847,1
1939,-9.868615831786373,2
7692,11.447125768486533,3
1479,-8.458518352824331,1
9203,5.533487422686627,1
3968,4.2718487094427875,2
7825,3.742966191798431,1
3696,6.484175362272852,1
2096,3.639654060293025,1
9208,6.876854045767249,0
9091,-4.910856805759198,3
6915,-9.959153697180206,3
6406,-8.557884867071463,1
4045,7.0019699822186166,2
5407,1.647954687026787,2
9933,12.311165940504,0
9161,-13.194376449138657,1
7727,-9.489377492484117,2
6817,-7.495861776711895,2
3243,4.558404109683968,2
2562,-14.015589636714077,0
7594,-10.085413476580156,2
2058,6.958517290570241,1
808,7.6704433961439324,2
1022,2.6696293229391412,2
3161,-5.6477365419570305,1
8576,9.219894266863005,2
7701,-0.3874445496490999,2
5974,-8.595771499126615,3
4913,-9.991984461469436,1
5025,5.073248436166722,2
2372,-14.998053472522582,1
2963,3.1019549269830202,1
8974,8.644142755821989,2
530,-12.238895514981952,1
2017,-13.432282139976296,2
7637,-13.482357757510545,0
6888,-1.744816921556649,3
2813,-11.613502084710902,1
567,0.7214851262583917,3
8787,-14.597190463453503,1
9867,12.390899995024299,1
5053,-6.572421785205073,2
9577,-9.791555030597042,3
6562,-11.901444269579693,1
9962,-10.600721664969589,3
2064,3.18602833899294,0
8080,-16.01091666684872,1
3804,0.2570633865065245,1
9590,-11.44840296874947,1
2922,2.1274364003458195,1
7118,-9.040342084589136,2
5682,4.609251934508479,2
2320,-14.156176625319024,2
8898,3.4052489914596467,0
9581,-16.814792490075494,3
3236,1.9344899313021913,3
640,11.490490405139418,2
8656,-6.4316675366680345,1
9344,-9.598201468509373,3
9766,-0.38676394514217605,2
5033,-6.924469639293314,2
4093,3.797573237455658,1
4136,-15.772157646658897,0
8823,-12.597263553426881,1
801,-8.451186136811843,0
5948,4.474048830260259,2
5158,-16.43776734402756,1
9532,3.3138596105252334,1
3398,-6.017720262422549,1
5897,4.803323667488532,1
4918,4.622950137235799,2
166,0.48323100952201625,1
7430,-13.534050329459372,2
3286,-0.5012060422290108,2
2178,-11.743423308675466,1
4607,-4.246298593410252,0
521,-11.168293662937508,0
7984,-11.462806217848447,0
4252,-9.992356268822489,1
1842,-7.146772917361042,1
3777,2.832294803335417,2
3836,15.20692460737472,1
9292,-10.818939254194248,3
9194,-8.805624949276233,2
1159,6.937910648078363,2
5807,5.056207887185249,3
4681,-12.890757774079761,2
3568,11.270926362240614,1
8968,9.323049879416775,1
8714,-5.7556086509648905,3
6316,-8.566793281830186,1
4803,7.338308766220607,1
2356,-14.676435937127437,1
8132,5.964818842122305,2
6098,16.45914771580541,1
213,9.472300648949872,1
1176,-10.650223331941879,1
8944,-10.320619815369952,0
1286,-7.475785194669072,2
7762,-10.386348923437057,2
2753,-12.515719928917454,2
3012,4.876246007389778,1
5296,-9.33630665671434,1
1118,-9.769097114386764,2
3106,-11.282360953845911,2
5462,0.693357562395079,2
2880,-10.673615808818234,2
2035,-10.99549221261967,1
6489,-15.531228825748167,2
180,-7.472488955478475,2
1374,-3.9808504523211834,0
939,4.492887634557186,1
1441,-10.453706138620724,2
2828,14.237607092345852,2
5608,12.527659098005671,2
6366,-3.9240403256135785,1
6070,8.505593198608448,1
2812,-11.502010965080892,2
1435,-9.015647572947042,1
7751,-13.838410638579818,0
8154,-7.809234504509275,1
1078,2.904677482035545,0
6828,-8.610816658142799,2
2226,13.742581405347847,2
2227,7.79914108222531,1
4215,-0.341190143877411,0
787,4.189662894441969,2
79,3.4430594664625103,1
9186,5.705444338297318,2
4648,12.892473473344587,2
85,-15.740839565996232,1
535,8.407934916110877,1
1140,-10.897106357874419,1
4377,9.057149313461352,1
9583,2.2849238602089597,2
4576,13.03698497252197,0
4388,-9.224620779434085,2
7666,3.59454470280601,2
8949,-9.390612353891576,1
8016,-11.872133094283901,2
1274,-9.866284857703034,2
8346,-7.95204055041796,1
495,7.708879750744037,1
888,-10.706363789711896,2
7518,3.229766881132757,2
7216,15.737320131294071,2
6555,-15.37491600235136,0
5385,1.2417004861292547,1
9310,8.233005563632323,1
1049,11.19534875799561,2
8958,0.26974896838813134,1
18,-7.681393469028015,2
3214,-13.710622437463375,3
4382,3.9544231674624104,0
4867,1.7814553973267753,3
1571,10.28045297395483,2
7869,-0.058413946941858086,2
5665,12.505611482148732,2
7356,-2.540851524562712,2
7167,20.24822008664494,2
3123,2.13200391519993,1
6211,3.0408482074994683,2
3509,12.01442926452075,2
1568,-7.152377284524157,2
8040,9.361502238431697,3
3353,-14.71545957904078,0
7362,-15.56933362037705,1
4615,6.6626906293595365,2
6041,12.117212447685132,1
1126,-12.662331599833411,2
8000,-10.288077286398451,2
573,-5.2619603432067565,2
3267,-15.398581823701797,3
9494,-1.073854540839886,1
7351,0.7722882078296783,1
4781,-6.199909550583164,2
8428,-11.066325381823784,0
5271,3.124686967822477,3
6741,-7.726784411710447,3
1501,-8.723312140087511,1
8844,-0.6919120009399444,1
3315,6.89142386612879,1
687,-10.778953626735266,1
629,-7.248153654116161,2
4944,-12.329820715590053,1
4337,-11.54692478580561,2
5214,3.316594660168252,0
4621,2.7079143292392285,2
5958,-11.029657104566544,1
4664,-0.27723093624706974,2
585,-8.771595826252915,3
6188,6.760357526248905,1
8052,5.964435657012675,1
6065,-11.689609300131972,1
8038,-7.848261326257545,2
7856,4.916084849396623,1
7799,4.185800326126369,0
6180,2.163881523310515,2
1666,16.79409475837717,0
4742,3.72774105009775,2
3195,-13.136452932884666,0
2515,0.025798926105666364,0
7274,6.746602131160311,2
2506,-12.485739984374735,1
6829,-12.417357156693553,1
2396,8.380501249950896,2
6798,3.419156782837884,1
433,-10.023986863600088,1
2956,7.274405297106946,1
7009,1.960196055026839,2
9489,-13.728419920653725,2
6089,-13.58833441425498,1
9395,4.504204597263993,3
1867,10.937722783781675,0
7764,18.993160622131814,1
724,-11.623166034387186,2
9448,12.989347102360767,1
8815,13.093001375097897,1
1974,2.4437989801319766,1
6520,-12.72990337638651,1
6264,-12.331072285602607,2
1304,-5.6567876495672715,1
2234,10.853232812364276,1
8337,8.049019085561772,0
8921,4.26937379480171,2
8310,8.084925691945571,2
3410,-11.206278383154869,2
4,14.988709529690231,2
5646,8.481100646828992,0
3729,-0.8860359971663809,1
8198,0.5009808083488128,1
6532,5.714191111954744,1
582,-10.833102498827738,1
9645,-11.141282742705624,3
875,5.552992916484786,2
1473,-0.45743371435046365,1
4408,-0.17536674347476566,2
3651,-10.111087546755204,1
6778,-7.259785832079949,1
9918,7.101292331591692,1
7474,-11.908600481516306,0
6633,-10.542234151304621,1
8110,-15.84905651408788,1
1693,-0.7043607342972109,1
9830,3.472209912914264,2
5614,4.8047501798632055,1
8698,6.869076278603329,3
3310,-3.9908942851012985,2
812,-6.152592759559082,1
1264,10.001210591106938,2
6172,-13.501087087937895,1
892,5.370869457801752,0
6080,-16.04621947358362,3
1726,12.161019864497936,2
5759,15.693464263722724,2
7988,0.44704610816172474,2
9791,8.212356534625384,3
3443,5.266336386315357,2
5316,-2.7809819954592543,3
8942,-8.936604931614319,3
2401,-10.342774473422097,1
5336,2.1669278039913813,0
5155,-6.440190197891376,1
8101,-10.820819904162342,2
1695,2.218630353383115,3
6439,-8.051880651237058,3
4503,10.345381706519312,2
5371,5.107967720829211,1
8124,-12.6385166480296,3
852,-1.1269357817182089,2
5843,-14.71364440904059,0
9352,-10.120221735998946,0
3130,-12.935035564526277,2
4226,-7.5086807397139665,1
2875,7.578457334311027,3
2962,-13.515100080915282,1
1929,7.203522880050606,2
8174,-6.884790313689245,0
2719,13.065309906324245,1
7492,-3.859141245097426,1
5122,8.380174498040278,1
7032,-4.236945886005596,1
8345,3.824733017431993,1
5784,-5.531176725874078,1
5478,-2.2627275940291622,0
8817,6.166290993496489,1
8342,1.7961479928645545,1
5954,2.0248250945340303,2
7876,-9.312719660504998,1
6436,-12.291679884124695,1
1788,4.837458584224601,2
9251,3.682472886546364,1
7724,2.4478725246373014,2
6391,-0.8684626723175803,2
854,-10.071314744360485,2
6498,-12.78459099793475,0
3721,-1.0267130904255835,1
6879,6.3522068702352765,0
971,5.5892138847493875,1
9758,-13.76220600180496,1
2628,4.953779990005227,1
6273,-10.816418627349776,1
5368,-5.070555972262686,0
6148,15.765805317701957,2
7730,5.023237522981712,1
6120,5.638416830397693,2
9734,2.0784812813540294,2
6540,9.54335407337353,0
2094,4.669458660776863,1
44,-8.320253227545319,2
9591,-7.703029412554458,3
3272,13.446619221277736,2
4417,3.251150176661853,3
3663,9.544733430014624,2
2966,4.220425338719153,3
1544,-13.867089215933673,1
4813,-6.094003248672721,2
6122,0.8325868379378834,3
4914,6.326543206147251,2
494,4.404186441389595,1
9966,12.39363511637963,2
9181,-13.650037413026036,1
6793,-11.582792638965136,1
668,2.5907682445866937,3
145,-8.713787557086215,2
2005,8.89856994053782,1
5410,6.451317609833911,1
4275,-7.442151122448572,1
9793,-13.728649138437698,1
1133,-6.709385300223488,1
7157,12.305429091609836,1
531,2.233298357332469,1
3423,-13.21846563352133,0
4218,-9.403042191856033,1
5076,11.054005941150754,1
555,-13.740679642323315,1
4402,10.531594365919219,2
4573,-11.451767411296373,3
795,-12.453073943842721,2
3055,-12.20330079913826,1
8919,9.150966578773929,1
1593,0.3303153206719036,1
3143,-12.125073142394996,2
6985,7.672975199391495,2
9074,9.961033979223782,2
9121,-11.779192056722696,2
3343,-8.916753765799836,2
7682,2.274607346030575,1
8046,3.8300704292160432,2
6992,-6.384568965613346,2
8436,4.202716355772004,1
5200,-15.24563559633449,2
2495,-0.7504368799177095,3
2761,-6.366779799508977,2
5957,-10.18604426270756,2
7817,-6.504236494122752,2
3993,6.6464338954314695,1
856,-14.788348686484241,1
8248,-1.5390160711499519,2
9129,-12.13003191859084,1
4884,-12.272741669842029,1
1423,-15.58392462596721,2
140,3.0289767975456665,1
5571,-10.10147353053016,2
1612,0.1312763885574295,1
7122,-13.318310923860043,2
2430,-5.106488034252665,2
9122,16.995681268482368,1
6564,10.542881500744283,3
9187,10.432055228374706,2
8107,-15.74734682780564,1
8390,-10.47609045511246,1
5367,3.8371926323549284,2
7574,6.376400222589722,2
302,6.767584543431627,0
6525,-13.901323277368254,2
7066,-6.7401260126587665,3
8512,10.328598374368058,2
6551,-7.191313070245777,3
1390,9.020919729095148,0
1760,6.648393994958095,1
3707,13.19059958834158,2
7529,9.849839842054422,2
1163,10.868326867017423,0
8262,-15.134466463009883,2
6015,-13.278108500376767,1
1132,6.888655307846676,2
6859,-9.251416077062732,2
1248,7.697670372490811,0
171,-11.330413738511805,1
778,0.3509520993431199,2
2304,-9.945912548707078,2
7803,-0.017346937133483897,2
6189,-12.933527343586322,1
8899,9.292773082824697,2
12,14.276335318887359,2
2493,1.9891031843596254,2
31,-12.357427989710805,0
2899,6.965561609438417,2
2379,8.926963032821487,2
3266,6.2752107535436945,3
6964,4.3825194778437835,1
1243,-14.438947115688496,1
6334,-9.619131679803393,1
6077,-9.84397097610996,1
5038,-9.38561893531176,1
9803,-9.215390122595029,1
4711,-6.980456392714824,2
8584,-10.640771021213093,1
345,-0.5496004287710394,2
5946,2.7145355788653576,0
8210,-3.108299150345438,3
1062,7.107646975216121,2
7588,-10.38266898481858,1
6240,8.70432162493345,2
5215,9.316560020395839,3
8860,-10.974281725974983,2
2185,5.030863183182925,1
6421,9.254727110975546,2
6776,-8.587355778648572,1
915,11.406815583116922,0
2135,5.249241978888866,3
4331,1.1287248050906418,2
6137,-11.267015608709677,1
6363,3.885272482254561,2
9928,10.82879793039847,0
136,13.843308779101596,1
6156,-13.112005044380107,2
772,-12.671670340526614,0
5504,1.0745994656507396,1
9084,6.526555059381758,2
8281,-13.319169263699235,1
7685,-1.2874081028285054,3
9411,-10.264132134017258,1
1031,2.1961306652936115,3
8728,6.045783476553743,2
1283,2.9922733784621647,1
951,-14.928843643081567,1
6869,7.818713450514911,2
3347,-9.807788543840282,1
4235,7.7915433960715745,2
7786,10.664244429404032,1
919,7.3876167530799615,2
5331,8.497486481376093,2
9041,-10.967278451197725,2
6896,3.815008657987544,3
2193,10.415987875016185,2
4639,4.724636757422548,3
6990,-11.98419844390735,0
6714,-7.49138540755285,0
9807,6.762880519480577,3
9643,-1.9245409134144547,1
5212,5.781810483107451,1
6630,3.5801957877416095,2
5673,6.530491075473915,2
5705,-13.517197423945387,1
1606,-12.091464729565278,1
9305,-13.680919048844048,1
4188,2.8027100801099247,1
2860,0.8496115224817067,1
5168,3.9534961799279125,2
21,-13.649506370239221,0
444,-6.5969526624537265,1
5233,5.0331538111820295,1
6752,-15.45020333686957,3
2522,3.979981989355606,2
878,-12.13586586472629,3
1072,-11.744635520468826,1
196,-7.885151879320964,1
7602,-14.27948756049171,2
6878,7.6703317517610845,2
410,-12.544868111980925,2
318,6.740732126266741,1
6280,-3.3398648420435713,1
5311,7.822868105491678,1
3891,-8.829808760593117,1
5583,-12.535607269993756,2
4169,1.2063401431918859,1
8807,5.075505847678566,1
6576,2.034204851357325,2
3933,1.1294068123744476,0
1660,-11.654103772880827,1
7959,7.490154781155768,2
5769,-12.518776851853044,3
1614,-9.671063153441544,2
2082,3.75944345511028,1
3733,-12.995313430633738,1
7580,-6.835655425942341,1
5455,9.084707649808513,2
4084,-4.817080081051758,1
3307,5.652336159948586,0
8019,1.2033921830691816,0
6983,-12.869985742608545,0
4810,-9.369206001227893,3
1522,-1.162673189047986,1
2164,-7.262307275819394,3
9394,2.222656831598046,1
3845,4.339831039806642,2
5178,-13.386586043929817,1
4527,2.4851114065338082,2
3401,2.1414727364460853,2
1960,-10.949482598804169,2
2877,14.316087398315535,2
2768,13.343452166643416,2
5795,-11.53912011404476,1
8754,2.164455709146415,2
1540,-9.366353950067571,2
9549,-13.795811650039326,1
2622,-12.39198600530224,1
356,-11.66800708064037,1
9245,-5.628568769338144,2
4917,2.965433989049765,1
1115,-12.854187079466291,2
3322,8.764423195130377,1
5782,-13.321750579908628,1
968,11.293969366588993,3
1678,-8.965005998397821,3
7684,1.6283215699574618,0
6530,-15.045530177092678,2
6982,-1.068520443305166,1
5328,-7.952709828986538,2
1112,13.361120095940265,2
6207,-12.59235577656687,2
5835,4.620872958307165,1
7646,4.263098684367874,2
2581,-4.100959810938986,2
8920,5.56287071372857,0
418,-7.407747315350523,1
7560,9.043838172387307,1
8498,-5.041094792632014,3
1313,-9.500425677496523,2
5294,9.657185999583998,1
8895,-5.626507369251129,1
7917,-9.021635440995992,1
4251,-15.458309162472245,1
5597,5.975947853418512,1
8791,4.205061738038348,3
9278,-6.094360385351398,3
8923,4.117899927782495,2
484,-9.025580347585233,2
77,2.9199121209034953,2
3546,-8.523890446294248,1
4676,2.625555879388092,0
6197,0.031908438749019385,2
7253,-9.025836941451061,2
6229,-10.276057130284801,2
8348,-9.315450031526714,2
8956,10.286994546546415,2
9794,-11.59276008331762,2
7813,-6.269170887089799,2
7268,-11.268764804289328,0
1655,-10.743955140132305,3
4605,-13.493362623873956,2
4611,-10.926277641411751,2
5342,4.90866152817895,3
1397,3.6314167015420358,1
373,0.34577609231277917,3
2368,7.421988920083917,2
3880,5.306857816548307,2
1327,4.4752314465050755,1
7018,3.7056298461274584,3
967,-15.542182187786869,2
7291,-15.54018329502641,2
9363,-14.154003162633543,0
5045,-12.25894366287923,0
7170,6.2725351196047425,2
5644,4.76120061955029,2
8965,-12.425703919302697,2
502,7.0545526814956885,2
8388,-2.885598960242378,1
3758,13.066432953140822,2
3187,-10.393536886998245,2
8372,-8.428949663881228,1
6861,-13.270151894134745,1
4205,-0.35825631587744233,2
6043,4.482109421536747,3
2220,2.549903896303045,2
4208,9.998073329749005,1
6468,6.305728519854009,2
7015,7.841359045201865,2
4669,-13.238238995598833,3
4578,13.27098726310507,2
8541,13.623284500569781,3
7883,-11.014214679497927,2
8680,0.894066371963175,2
9388,5.538513823490612,2
1364,-10.940173408634891,1
889,-13.739635118251188,1
1864,-11.561945968161043,1
1742,2.331622684205401,1
8893,5.963531735897632,2
4145,-15.590655554876587,1
6602,-10.834133965033532,2
8146,-2.85831675406118,1
5241,6.308366910712049,1
6354,2.205392533714006,3
9901,-12.346627517699488,2
6567,0.8802354402429056,1
4549,2.8849423397847698,3
3871,-1.1145982894120716,2
1718,14.155848639377565,3
465,-7.9541185407511215,3
414,8.140910486884735,0
5918,-3.955205222014161,2
9818,6.016195155891657,1
9436,-7.400180451916284,2
2024,4.733024245192195,2
1652,-9.15982059567924,3
9260,8.433421440724626,2
5447,-4.508363229916535,2
4099,-11.221823319313822,1
6599,-2.538084842319136,2
4873,-13.349588226535692,1
1210,-9.618521891067289,2
4164,5.096042584208133,2
5310,2.348999571550962,2
5280,-6.817948829328604,2
8300,-6.311772289112906,2
4063,-12.80551070722508,1
2560,-13.06887272402366,2
6142,-5.171740369751106,2
2458,-5.971619669350505,0
348,6.726348197005063,3
8824,-8.459181364184477,1
3676,5.602073607885854,1
3084,-13.98466968844516,2
8204,-1.9589295778168387,1
8562,1.3527335207607882,0
3201,-14.558621924115798,2
760,0.9560639982037862,2
8057,5.469717287171238,2
5020,-5.289888111745524,1
5291,7.573594686656279,2
4651,0.30384836464054654,2
9958,0.23022977161881109,2
8724,-5.5410611035169985,2
7870,-8.635390816418168,1
5163,-10.671390474152439,1
9487,-6.41805040129451,1
7906,-2.613532943526841,1
1297,7.047595830140704,1
5005,-11.731638115036215,3
2056,2.828467835108273,3
122,0.18570308289640014,1
9999,-13.101865529330999,3
6153,-11.651259936814574,0
7627,-7.29477892627114,1
7812,-9.511844437749396,2
8169,4.665289805134282,2
3598,11.976019647863769,2
7188,-9.294555567454452,3
2301,4.237605586139895,2
4677,-8.63633817174183,1
5198,5.328860850276319,1
2730,-3.1321325250147343,1
5736,3.054778737901633,2
164,-9.140033042027433,1
2175,-7.808531607738743,2
7053,2.7000297421236588,1
789,1.441030878701521,3
4199,-4.534599231297808,0
8438,-10.444424219285045,2
1287,5.718104246636464,1
6605,15.505138538144404,2
3834,9.77174914253257,1
185,-7.148532560894501,2
7047,-10.541970779257667,2
1449,-8.803151866437627,1
3658,-10.645555103094406,0
6296,-8.061842421989684,0
631,4.69274404301782,1
3932,10.187694335163055,3
1610,3.5479766971486253,3
6027,-6.956829835413492,2
6814,3.8414987850534326,1
5616,4.056530758053417,2
4506,-6.163708123677546,2
3256,-3.887385898384974,3
4081,-10.612077680595947,0
1291,-9.309782965378002,1
7414,9.268059932526938,2
6444,5.803773433656298,3
3515,-12.400012807416246,1
723,10.222559399147315,1
9552,-11.664057278463806,1
7734,5.058913142348142,3
1237,-3.737442226615887,2
2982,-12.206332226641456,0
9461,2.0289766815441093,2
226,1.3879529280317433,1
6940,2.4863047388720547,1
2901,3.119509852413386,0
1381,-10.83901113351383,3
2525,2.817828686638987,1
3784,-8.7010869809902,1
7221,-10.436285479655371,2
54,-11.821201722123341,1
7333,1.5255246522346704,2
6008,-7.758765056192871,1
8322,8.603000715046797,2
2204,-8.214100360240085,0
9996,-8.997959300285794,3
3985,0.6572030887892655,2
7263,2.815884423988971,1
8208,5.441876387139093,1
2755,5.956923652860115,3
4655,-12.062131237003996,1
777,-4.599160314140274,1
7296,3.0862005658503664,2
3626,-3.8329562044376537,3
4912,4.455321415397149,1
6989,-9.93477643708533,1
2192,18.683897197284082,2
5658,-1.8288201433187612,1
3839,-13.314181343402543,1
2829,2.4389691377173572,1
3402,-10.41907778042064,1
9460,5.8447186487925835,2
1150,-14.146916021723994,2
4379,7.93640685767254,1
4407,-9.050540181752226,2
3308,2.429014264567566,2
3127,11.318185715955714,2
9798,0.8262818368188665,1
3697,11.864499942685432,2
5018,-9.717640208964626,2
6922,5.001394421739388,1
5211,-7.0828207345297365,1
5534,-6.583224029197749,2
8721,-10.823908337510774,0
4862,8.167571903511595,1
7299,-14.894050116680884,3
529,3.2539338892662153,3
9185,5.0205940849426005,3
9934,-6.676125208896114,0
2302,-13.14757139117419,2
6294,-11.514673919768228,2
2505,1.7051912501324082,2
6868,9.021197460858062,0
2464,7.589246762342487,1
3348,8.614663248490336,0
7675,1.7847462096629185,3
5969,5.0786119265839105,2
2711,2.3299045063985395,0
8165,4.78709775499679,2
605,6.268057735890328,1
8733,0.829567634181368,1
6656,-4.581625123699697,1
3104,-4.957777012463663,0
8788,-10.26315722689692,1
2763,6.234236488979295,2
1768,-5.174150759004236,2
7008,-15.297611364347018,2
9290,5.214232085746895,1
7665,-11.416265759006862,2
