,R,Q
410,5.323666945368123,3
4455,4.62043594418774,1
333,2.8112168732500056,2
3684,5.527820899965001,2
548,14.857264047609462,1
2246,2.1478514149907664,1
1266,8.004651211758546,2
4776,10.778620370395899,1
3535,14.976784797202093,3
2875,15.367452976771919,2
1248,2.5929620480141633,3
4693,12.211771155383037,3
4258,7.623741617550852,0
4415,6.5563673952168,1
4889,2.677373338307433,2
2754,7.849660386479615,1
5000,8.093715034512641,2
4201,13.705715911041244,2
1780,10.762610164015939,1
3909,8.37081910957276,2
2379,8.284357539127896,2
3620,10.589062648053657,2
45,13.837618605220754,1
3415,3.513533230699288,2
485,7.044170121651246,1
2518,0.2127622480922029,2
1142,8.69025191107523,2
447,7.3797452353532655,2
3782,6.490768444868321,2
1322,8.249198060697225,1
590,3.405703323665299,0
3997,3.280203772622506,2
2830,7.001523590757759,3
2168,6.404823594279884,0
1064,3.056710403852036,2
4156,8.205218310262266,2
881,4.643012883859846,1
4623,5.25218497810581,1
3378,6.982368667173052,2
4481,7.6871823375153765,2
415,2.607012293448412,2
3485,5.906758349975017,1
2513,11.019875927663193,1
2906,13.860800946238353,2
2586,10.163931886742642,1
4108,12.27045452995107,2
3952,6.055506846706228,0
4872,0.6424945176611727,2
4685,3.9243217911485537,1
1941,1.4641387008495386,1
1051,6.828800104965068,1
3803,8.886114890038659,1
4320,16.824217416215774,1
3845,4.078101843060072,2
2593,5.520569582189525,1
3438,0.9977185519383416,2
1150,6.683198435884151,1
2348,3.2732749733876467,3
4936,1.5478498477172051,2
914,6.835371908157109,3
3030,15.156502650373945,2
4467,0.5269764199719317,1
3302,1.1788132865684817,2
82,2.5386026413358675,3
1099,2.6874983570589928,2
2229,6.348797772163309,2
152,3.2276700283594755,0
900,6.981713552305951,2
4298,1.3102671286090224,1
1250,6.2388405736823564,2
311,12.490693922575968,1
3866,6.192703472779678,0
2852,0.7106781679002312,1
3809,5.332478812947716,2
4563,5.933065011279142,2
3754,15.853266354851726,1
1496,6.7973741611935115,2
2010,2.640672847425343,0
51,3.2975913543700877,1
2924,2.5446184735850785,1
537,1.8998333827084517,2
3980,13.553214686838015,2
1355,6.6405004969848935,1
2198,4.76034732737378,2
4329,3.2610115323826907,2
979,12.236218009448526,2
4277,1.2948534356827794,0
3584,6.435661251298047,1
1552,8.165624934929534,2
2955,21.540281609340866,1
947,2.2523010138268136,0
3472,6.661797316776861,1
2299,4.356369281315401,1
1863,7.461644328379837,2
2927,2.680985299595214,3
1816,1.5188500846424544,2
3250,3.246259468774171,1
1804,6.902575941552069,3
592,7.038909501563243,1
323,4.749648966794145,1
3434,1.038628438283816,1
3911,0.8282174055173459,2
2309,8.67854231241864,2
4081,11.719477534982008,1
2733,7.659673817139743,2
1395,1.7309955650297333,1
2271,6.170034513374944,2
3660,2.5321284056277964,0
4727,2.750510730604869,1
2803,4.763023353070736,2
146,5.91909242469781,0
4339,3.156751725643912,2
3907,3.626403284949522,2
2799,1.0262937237846819,2
155,2.265192505056446,1
4948,2.078654377500865,1
4302,7.254456666100145,1
720,2.7740528335046806,2
2893,3.0467352933548835,0
4691,8.302621603500084,1
1008,5.491988532622276,2
677,2.808124964772407,1
4485,12.290215822032835,1
838,2.286215393962978,2
1753,0.13446940107897432,1
2463,8.336890802738115,2
1424,2.661358025494696,2
2713,9.153762419741764,2
269,7.164307263926078,2
2258,1.2110618383055716,0
2183,10.206676352916205,1
3724,5.14010918914419,1
2281,4.084019823804848,2
423,7.702012157449282,0
1553,2.3761619948653983,3
452,4.002706751503185,2
1028,6.488551019913093,1
2220,12.33454214826461,2
3455,11.059352602164473,0
4908,2.6258004715021563,2
4634,9.634910531488545,2
1140,4.699982603629904,1
4422,2.4889479694440917,2
4038,4.128515487967732,2
1734,7.367477104190073,2
2130,6.6975888999566955,0
3388,4.327669168996691,1
1314,8.624390796600629,1
3367,7.431795566020468,1
2181,11.01535466087661,3
2150,9.318417505855113,2
804,1.0808019612114177,1
1386,5.59094097626567,2
3734,7.531163137530566,1
3194,0.425337357685615,2
3838,24.84444126147507,0
2369,4.574419172275871,3
3577,1.0567757633780144,1
4593,2.2355939360081307,1
2023,10.937932824123813,1
3184,6.730139879764408,1
1393,7.721978507574452,1
662,3.583429629560629,2
734,6.809879130699934,1
1857,6.590702767203038,2
3464,3.0353830626992915,1
4565,5.785570381597148,1
499,9.38159165287893,2
610,0.6674414858390342,2
4159,3.2014186605816923,3
3818,6.061480511142723,1
230,7.057291179676925,2
2209,3.1604384179415717,1
2905,5.787340231765191,3
293,4.216172648084402,3
4814,1.0933949169698476,2
1706,4.215614510700682,2
860,3.5630925471799673,2
2865,6.170846018419121,0
2396,16.251554350821632,1
2766,14.438765231860394,0
477,16.167092940127294,0
350,4.901681082971579,1
2397,3.493539722560758,2
2703,6.743471577123057,1
4497,4.251201766492148,3
3840,6.046075040343161,2
69,21.89399336634861,1
4121,2.1279765287274746,2
3461,8.565339916056224,2
3676,8.929023839479392,2
238,10.755372114142514,2
2828,5.568207269270949,1
276,7.8096653374104585,2
580,6.942174667854367,1
4360,9.236984189315638,3
278,6.997575777488272,1
4115,8.895550661213226,3
2467,5.849019192641903,2
4699,0.8112016822295146,2
2967,5.097332699041206,1
2038,2.863695120182989,1
4385,4.228841012475599,2
2286,7.765939398651413,0
4509,11.001901161394946,2
2579,0.9131922008656221,0
3504,3.81727629709312,1
636,8.32919393506516,1
987,3.4380749027663002,1
3299,17.008078806501928,2
383,1.0505634012724487,1
1557,2.939055573249605,2
2659,12.551291596810971,1
4025,2.6284555351909114,1
4307,4.251632644036306,3
459,23.3606712795577,0
1708,2.4082002068531847,2
3736,2.293823003761534,3
3570,4.931199157223585,3
4839,17.56049306898506,1
4211,5.069070950098368,1
829,3.3035427197083136,2
3883,3.3323779660977553,3
1702,6.2829913291812405,0
931,4.133336926404885,3
12,13.095530602450586,2
1636,3.2482188360294657,1
3929,7.55624383760213,2
3895,8.461063958509886,2
2427,7.933560568776074,0
2509,13.533533305438507,2
1771,9.759165114009228,1
1096,8.942581586602104,0
799,1.77504888844652,1
1692,4.538096526801884,1
2837,1.0029939110919448,2
585,8.492020273491558,3
1328,4.156610387726937,1
1012,5.20276282597618,0
4910,1.555693458925774,2
1583,2.0447627314158323,3
1400,14.607971064539669,1
3775,2.7790011562948225,2
1684,8.622194124911136,2
2228,7.935559206127815,1
1453,4.847075813251252,1
458,11.49261005657814,1
1572,1.3302595904535122,1
1613,25.854437098563654,2
1637,9.085843212228724,2
4971,4.351051166664051,1
1074,7.022754489411006,1
614,1.4510085663165353,0
4739,9.046393460485927,2
2580,5.897357743148807,1
939,13.375456163109442,1
1885,13.070569075208958,2
484,15.48385796896999,1
1518,8.61885526488789,3
2322,4.405305000347795,1
1971,5.127477957124332,2
4629,2.096935578096648,3
4194,6.972194312263362,1
992,3.7271360091231713,1
3041,7.514522220869978,2
4263,1.1362196550762782,0
3449,4.303385882303659,2
2709,5.80765280083331,1
3294,4.873712642934496,1
1,4.483394190646763,0
4651,8.967920158562322,2
29,10.313397901558348,2
4033,14.51462549315223,1
4060,5.161189345997278,2
4837,1.0593466420729807,2
225,6.778237027764629,3
132,8.735528785355651,2
1979,2.720112717278479,1
4273,8.662808481988861,2
1954,16.662520111590318,3
4650,0.5777943584573437,1
3991,3.865387551681347,1
938,5.117215639518033,2
1627,4.799393068511069,1
4124,5.788807542253524,2
4631,0.3816183990069648,2
4280,5.465180715346532,2
3428,4.20022470931864,2
1032,3.798232361088318,3
715,10.251989306899723,3
2466,0.9262891119340897,2
2140,3.289156959654381,2
461,4.2333611377765115,1
3016,6.214072370040379,1
2371,3.446852347213478,2
2622,2.2448937088241037,2
233,5.218941816081944,3
3477,3.3809711830479277,1
3020,1.3729529758080714,1
1221,3.80652417809301,2
3064,6.928138501379317,1
3994,6.37358508824302,1
3558,0.39061896297104526,2
4731,6.1193420133403915,1
4807,1.9858970849204725,1
2612,4.809178829541754,1
3103,8.685869762569833,3
2968,11.544160023534044,3
1050,6.288509514008522,2
591,4.600786485422978,1
1218,5.173776099243891,2
2144,3.7261250077389025,2
4471,6.206253216639002,2
2473,4.005771457521936,1
1596,8.014027214510758,2
4529,1.3796753580454335,1
665,4.30272423049357,2
4146,13.407483884858497,0
2909,15.211790484510548,0
1639,0.979827216291699,3
2525,12.241250995958204,1
3213,2.1514925503731073,1
3800,3.5675574875521745,2
3463,1.1020280518792636,2
2343,11.005276046802715,2
2488,4.535352589023383,2
3313,3.241641346923705,1
1031,8.471502533156352,3
3666,10.951710988093192,2
3053,2.353856197851554,2
672,5.133441560231339,0
2880,1.4280696385879832,2
2316,5.557298522687296,2
3978,2.7343308536536908,2
4352,1.2750129601816624,1
339,1.7217084244340266,1
2128,1.302876397538066,1
1240,9.612377758917733,2
3144,17.37846920126635,2
1974,3.2099903074474048,1
3185,2.48715290543053,1
1797,1.2668701836291032,1
258,1.0696655481000668,1
1585,3.685189542896348,3
4022,2.4179270327961784,0
3804,5.860959179650907,1
3182,3.7522237522410977,0
4804,9.424829928869164,3
661,2.1406960470981407,1
1177,3.2595154810896623,1
4798,5.271022362614333,0
3217,5.232577875756775,2
2059,5.9961804211175975,2
386,5.488770301191284,1
927,6.911324257940324,1
2884,1.350856590679294,2
2723,3.200904365555208,1
158,11.100239433031657,3
56,2.744057351344576,0
1176,6.426441321395762,2
4445,9.067415890194809,1
421,5.222629076682995,2
3235,6.516680925071238,2
1538,8.80025179813238,0
2381,14.877868193555258,2
3314,10.860687158240765,2
53,6.384382845969192,2
3310,8.064038793267866,3
885,14.495455028162366,3
3325,3.651625543902351,2
4213,2.2116818384228,2
648,13.600715223515026,1
794,5.170432204892519,2
3264,7.693347678246373,2
329,4.122683342735625,2
1231,5.1862062612005735,1
1537,1.2842760185055984,0
1872,9.57212039393328,1
2778,9.167706331004187,2
4984,2.3780924210729197,1
1782,5.112277364263518,1
907,1.649628816545348,1
1303,3.4226827134865045,2
1445,20.48875900569296,0
2526,6.234750390056842,3
846,1.7420965431997448,1
2028,1.7942399300512522,2
4327,6.768399794050595,2
1815,9.934383925431078,1
4020,8.939988344737351,1
2633,5.205594131716671,1
3888,2.34169195037053,1
786,7.834905970363471,1
3661,11.870856537429349,3
3143,12.54270592874052,2
2987,3.219418166550059,3
295,7.16004212951095,1
4503,2.7722975156826495,3
796,5.994081660405914,0
3729,5.5990866118203435,2
345,6.88740188365914,1
1192,6.694915580374923,0
1789,1.9610498104098173,1
1792,8.140296796736537,1
564,4.518515473161919,3
1798,4.985281120341174,1
2375,0.8296300753355879,1
1788,25.344008236963273,1
3974,0.40557633726112063,2
1770,6.291575879964826,3
4411,2.8534950023301033,1
4487,6.806298245874071,2
4283,13.554538700356026,2
2890,0.6337638107020116,1
2886,5.454223224042181,3
689,8.062980679245358,1
1930,10.025657981396133,2
2188,3.8607913703233088,2
3987,3.984373735155147,1
2508,14.631178099277623,3
1134,5.070104156408579,2
4659,5.755005269435468,2
4398,1.8729257377854687,1
4922,5.111072198624499,1
1102,4.210572528047221,2
182,2.8906264181839005,2
1523,0.40210476412981333,2
3951,12.990774977913194,0
1612,2.9053228310314667,3
633,1.8916078270724266,1
26,4.565337531253802,1
2843,5.643492642280319,0
2765,0.7658323571439609,1
426,1.1721485754054473,0
2283,3.5741539841072987,3
868,4.24172708212565,2
1053,31.013794631763723,3
4088,3.736428717681561,2
3454,5.118758430083519,1
1667,5.851005985417633,2
2804,3.5070989191108284,2
1643,2.7899020351289967,1
547,4.349264695136476,0
2749,9.351977368128232,2
4823,6.2520627412631615,2
686,3.134429926914538,3
1843,8.269716667397057,1
4887,6.353751123179521,2
930,2.7177452301272793,2
2109,3.4073323399989803,3
4416,4.9741785754905905,2
3716,8.236718512246046,1
1548,9.73939149895319,1
3270,12.133885381165074,1
1203,4.978495977371066,1
1040,5.287584110462841,2
3277,5.818258860831215,1
3671,2.849532247055588,1
995,7.254178937056883,1
4482,9.888866611649577,2
2390,5.071025152606558,1
463,2.9906415933251003,2
3473,10.820588035514708,1
2929,1.0336493466759868,1
588,10.590964761268513,2
4769,3.671145067784292,1
3815,4.4458101179327105,2
244,4.8742168825226795,2
3460,3.7425909755604154,0
952,1.9852669925521451,2
4721,1.6839687548234092,1
1428,11.83176690787921,2
102,7.271804367392194,2
1960,2.8235598694653605,2
2673,10.053721226040158,2
4294,0.27397023073119403,1
1568,6.861249525870415,2
916,9.360772084134931,3
1352,2.8402587622994977,1
1366,3.5451109303727195,2
4246,9.47173694240778,1
318,7.939746056851797,1
2145,0.5058030969101182,2
3689,4.5004812788915185,1
1724,14.955771794669584,1
1072,0.499762824951556,2
4885,1.3210918617980076,2
3280,8.421892789004385,1
1270,2.2324623468266727,2
2879,3.943865304045043,3
3497,11.19344825016163,2
1748,9.74089540772788,1
649,1.2641930728963744,0
1327,7.97576260341483,1
4449,2.7836369703967794,2
1474,5.895575527406316,1
1077,7.63113455903169,2
1676,4.144215743957259,3
2576,2.405175063742002,2
2956,3.0057709254608524,3
3802,2.782394258257819,2
4078,5.362735019966455,0
4442,1.4041550985271183,3
508,10.457945218738674,0
1054,0.9608133986535519,3
2764,4.299372297905819,2
4459,5.148478840898571,0
81,13.725626240046271,0
1521,14.696218735519484,0
4973,3.6877602150934536,1
3488,7.053961365427044,2
4775,2.1156201280868103,2
2222,0.5911627141574471,2
2012,7.721229332769271,1
1883,11.177205947449748,1
555,5.082994679831077,1
1825,7.154933366857412,1
2567,10.284713432444557,2
422,7.344856651267419,3
1002,1.5727008471502226,2
3242,4.175566954044474,1
1236,0.2912435960557827,1
143,6.356923589215955,1
3872,4.229437389745415,2
4942,3.5136656670788313,2
1777,13.103875834878853,2
693,10.33106898330687,2
1105,4.398013972378992,1
1114,9.717648287178847,1
4806,15.900118429283912,2
1986,9.155738540087793,3
2771,1.1935212787440779,0
551,4.684990637820068,1
1333,7.247519382938885,0
4305,13.421236940853834,2
895,4.625945356896026,1
1642,3.744153555677661,3
1794,4.062689399316394,1
3201,1.5555035463921079,0
1121,5.193411976329102,2
31,3.6519564409759626,0
2569,1.2224323443105467,0
3108,7.994695245786769,2
1384,3.3743631701951555,1
1401,6.277822682953566,1
2217,1.5415389611232406,1
4617,17.745800052415305,2
513,6.849035594051761,2
2262,23.741411201619865,1
4766,1.9242336671664368,1
2910,2.6587098898990362,0
2216,11.045373017652064,0
2237,3.2920388793030266,3
3861,10.697825861876419,1
3421,8.20813190606154,1
298,3.1517060226650004,2
990,9.823651017810157,2
149,2.5780105000565063,1
4747,14.038540252426984,2
839,9.68749546463695,0
2218,6.31612439620848,0
4791,0.5924397051594847,2
3057,1.5351716310949999,1
4222,0.575493794814447,1
4851,6.1792979603574505,2
4610,18.94461007014738,3
488,4.251930780094245,2
2408,14.241536860983961,1
3171,3.6871491881330836,2
3614,16.739245114417063,2
3260,0.8427855461234182,1
490,5.263967563156528,2
4466,7.919420860521822,2
2679,1.2910758598339234,0
4978,3.3416126652925064,2
2871,3.2732089034185954,1
2808,5.370403842138238,2
2768,2.4393437766071795,1
4275,4.584556470674777,2
3453,0.5755534816172247,1
3369,3.745941640405996,2
9,0.6477448304717562,2
2071,7.749670277459801,3
2634,6.626670874975541,3
2551,2.987293439714416,1
1759,3.7199359528838762,2
2897,6.2322704384933045,2
3189,2.9246418188875025,1
80,2.217533131711551,1
1838,1.9917935195422554,2
1622,5.229491371353755,2
1917,6.6487773866385655,2
2442,8.000231060063973,1
4274,3.3563111680362203,3
3758,12.894541800137645,2
4469,5.569174570501071,0
2409,2.5703547832469766,1
1697,7.822264725821977,2
2107,5.486903340197156,2
4835,5.24872318243948,1
68,5.23691708335567,1
2698,6.656788195474776,2
4506,5.078924367190702,1
908,9.317042283884383,2
1715,8.8803908051369,2
10,2.0137268480631185,3
489,4.1731439045591605,2
1145,8.794458828351695,1
4944,2.538465930833039,0
607,8.527249219943076,1
2704,5.76378883264943,2
669,1.8932362192682235,2
398,5.300182223765697,2
3747,4.460307745904631,1
1279,2.311054678992032,2
2932,1.6248391614991378,1
4338,5.531691574088763,1
1630,12.704881284918239,0
4955,9.782836605263903,3
866,0.22848557384063228,2
1919,3.0785621350620076,2
1953,4.803022698904724,1
1029,2.154026764511066,1
1239,10.457995851326189,3
427,1.3546612922609242,1
2844,6.546279946699277,1
2404,13.989720255795653,2
140,9.111578738658862,0
4190,5.28558001123805,2
2686,6.660279488114266,1
4667,7.2618666537909835,2
154,16.354790447940616,2
507,16.330283434970553,1
4047,6.880544226821629,2
4097,8.233293266732106,1
3912,6.434802765746336,1
4670,5.970263138944148,2
4456,24.760400294002608,0
4880,5.036066654212574,1
3094,6.1145641574309035,2
1275,11.104775034689553,0
1088,11.116401723689036,2
3590,3.7411114692955394,0
726,12.9341781413294,2
1648,8.145394106478335,2
207,4.25411556578253,2
2263,10.989442688803756,2
625,11.47809758663841,2
1526,4.298799380221186,3
3989,11.150479631970367,3
1943,9.71765052979649,1
4620,2.4566603235332076,2
1084,5.387895435333595,2
1805,4.628830648464078,0
4919,2.3674544230635335,2
472,2.453436572440681,1
161,5.184171158033383,0
1387,3.238163460712526,1
4771,0.550871918519851,0
4312,1.2446357916694055,2
2065,11.096455396251539,2
402,5.5691958917064746,1
4595,10.809411359988966,2
4552,3.7553272643499565,2
2224,10.719284106705562,1
840,13.147272282386037,1
2965,10.703394190652686,3
83,3.853509653608919,2
1887,6.1859221935630835,2
3919,6.143590193376049,1
341,4.102483023934838,3
4300,9.895417244638734,1
3139,8.296586462519056,1
1910,0.5982375052325785,3
597,12.435720481842317,2
3088,1.825912700095536,0
912,0.6780833699411576,0
1871,8.244980102152638,1
1153,6.946604571553863,3
2268,4.15328104225824,1
3696,3.513185995191245,2
3027,2.661341171609539,3
2555,3.9420996567773754,2
4548,7.066421983449602,1
229,5.4357641125910385,1
1957,9.972766280867763,2
3188,5.817213070302917,2
3193,6.778458634396868,2
4000,3.3737007835423034,1
1586,5.786973401355108,0
3173,7.98725333353309,2
2064,12.758531954857576,2
2568,6.020122619992183,1
3908,7.454218558934761,0
3127,6.638729425250963,2
4514,15.857593130333678,1
1931,6.952351590209234,2
2339,2.4075085906391775,2
4722,2.490136645530311,1
1027,3.9782414651835283,2
4098,2.6098755091308674,2
1721,8.35240750591752,2
4680,2.109728484320699,2
