,Y_real
5764,1
1549,0
5030,1
1395,1
4478,1
5451,0
4439,0
3826,0
3854,1
6050,0
6243,0
856,0
2416,1
983,1
2707,1
4580,0
1265,0
5706,0
2519,1
6275,1
4281,0
2985,0
4681,0
4167,1
5734,1
170,0
39,0
2631,0
5178,0
5512,0
4699,1
701,0
5957,0
411,1
2154,1
3212,1
3988,1
2503,0
5729,0
470,0
104,0
382,0
3726,1
5772,0
5331,0
5234,1
4494,1
3487,1
5849,0
4084,1
1593,0
1024,1
305,1
1863,0
4081,1
3396,0
3465,1
3026,0
1695,0
6101,0
5163,0
5615,1
5761,0
5242,0
6287,0
2755,0
2046,1
3614,1
5184,0
2553,1
3027,0
421,0
2099,0
1570,1
1804,0
914,1
3186,1
2098,1
5912,0
1085,0
4620,0
604,0
4120,1
634,0
4152,0
3048,0
5574,1
2971,0
3592,0
4101,0
2311,0
2203,0
4589,0
2132,0
667,1
3383,0
4741,1
1325,1
1182,1
3051,1
4886,0
5375,0
2670,1
1666,1
2257,1
5712,0
3094,1
1010,1
2481,0
6282,1
479,0
4211,1
6266,1
4468,0
2810,1
4529,0
2772,1
5503,0
5185,0
3089,0
6418,0
2281,0
533,0
1141,0
5792,0
4269,1
6233,0
1090,0
1706,1
2183,0
663,0
3558,1
3880,0
4768,0
1149,0
4664,1
3923,0
2611,0
6296,1
4924,1
2374,0
1742,0
1975,1
2362,1
546,0
3724,0
1259,1
685,0
3827,1
5580,0
696,0
2976,0
3070,0
4364,0
5786,0
4822,0
2350,1
4858,0
4861,1
3516,1
3381,0
6238,1
2584,1
1216,1
404,0
4254,1
1425,0
4180,0
2393,0
4365,0
3424,0
2752,1
1830,1
4056,0
2763,0
5272,0
2960,0
2076,0
2385,1
1835,0
890,0
6281,1
467,1
4723,0
5612,1
5955,1
2768,1
3211,0
1997,0
3667,1
2292,0
138,1
1463,0
3798,0
6244,0
463,0
3376,1
145,1
4372,0
3326,0
3190,1
1762,0
1288,0
1624,0
12,1
4389,1
6046,0
5173,0
575,1
5281,1
4323,1
4260,0
3235,1
5817,0
2273,1
3992,0
4179,0
3278,1
5823,0
2111,0
4793,1
5459,1
1746,0
4324,0
3039,0
2934,1
555,1
2800,1
2272,1
2899,0
5306,1
1255,0
2648,0
1020,0
191,0
2357,0
3710,0
2999,1
1608,1
5168,1
1919,0
6153,1
905,1
5778,0
1383,1
1820,0
6222,0
3128,0
3203,1
882,1
249,1
3151,0
2080,0
5403,1
6383,0
5977,1
1167,0
334,0
5751,0
4289,0
1933,0
2013,0
5340,0
3373,0
6106,1
418,0
5701,1
3258,0
198,1
5771,0
3466,0
4643,0
1119,1
591,0
4331,0
5164,0
1338,0
364,0
4825,0
3763,0
256,0
4836,1
1636,1
3903,1
3479,1
4503,0
3509,1
1027,1
764,0
6240,1
2246,0
3053,1
2812,0
491,1
6464,1
1198,0
3684,1
2582,0
639,0
3959,1
502,0
3973,1
173,1
5806,0
348,0
1155,0
4695,1
2476,0
4284,1
1523,1
3122,1
237,0
3280,0
6229,0
2118,1
3784,1
1190,1
187,0
3036,0
4420,0
2963,0
660,1
5694,1
6033,0
2398,0
1864,0
1177,0
514,1
5460,1
1230,1
2608,1
3637,1
210,0
5174,0
5762,0
1250,0
1298,1
4615,0
3916,1
4686,0
2870,1
6194,1
3518,0
4068,0
2628,0
1751,0
3627,0
163,1
713,1
1266,0
4675,1
1328,0
3833,0
1918,1
5747,1
3626,1
471,1
4277,1
3449,1
745,0
2989,0
2054,1
3143,1
4917,0
551,0
1411,0
2948,0
6082,1
687,0
433,0
1583,0
3116,0
875,0
5117,0
5544,1
5219,1
822,0
4453,1
351,1
5617,0
5429,1
874,0
3747,0
4912,0
4388,0
3047,0
6326,0
2041,1
5925,1
3683,0
4326,0
5181,0
5567,0
714,0
1765,1
2200,1
5875,0
1694,0
3208,0
6316,1
2922,0
5542,0
3646,0
2112,0
3265,0
3921,1
1062,1
665,0
205,0
4094,1
1205,0
1905,0
3100,1
743,0
3384,0
5774,0
1086,1
3261,0
1341,1
2220,0
2842,0
1236,1
1987,1
5330,1
6292,1
387,0
414,1
3491,0
4896,0
6163,0
3537,1
760,0
1619,1
6365,1
3861,0
4168,0
1956,0
3977,1
4524,0
1769,0
4369,0
4867,1
4657,1
583,0
1723,0
3681,0
1824,0
4711,1
1100,0
4997,0
5411,1
3987,1
1313,1
924,0
2898,1
2785,1
5107,1
2372,0
497,0
6454,1
5037,1
1501,0
1989,0
871,1
4609,0
1022,0
1677,0
6430,1
5038,1
1962,1
453,1
4397,1
3693,1
1839,1
5677,0
384,1
3269,0
5681,1
6450,0
4910,0
1680,0
1942,0
3421,1
1204,0
3837,1
731,1
3832,0
943,1
3157,0
654,1
965,1
550,1
5032,0
3930,0
1743,0
1031,0
2466,1
4121,0
2346,1
2874,1
5913,0
5776,0
5268,1
5982,0
6123,0
1522,1
3678,0
1834,0
5231,1
3720,1
2612,0
659,1
993,1
6263,1
3485,0
1725,1
1003,0
4208,1
5664,0
3405,0
2162,1
915,1
5077,1
2722,1
365,0
5252,0
1053,0
1165,0
2681,1
1687,1
2320,0
402,0
2073,1
5797,0
3528,1
260,0
948,0
5938,0
2529,0
6048,0
4802,0
4914,1
4860,0
2040,0
3302,0
1435,0
3224,1
2771,1
5651,1
3398,0
2951,0
2338,0
1629,1
3090,1
4926,1
5064,0
752,0
4278,0
1623,0
1324,1
5524,0
775,0
1441,1
5526,0
1837,0
1679,1
2544,1
1413,0
5923,1
1941,1
5079,1
5832,0
4715,0
354,0
594,1
3984,1
6305,1
4075,1
2711,0
6164,1
4040,0
1473,0
5899,1
2379,0
177,0
3998,0
1213,1
4957,0
2488,1
3488,0
1207,1
6348,0
5932,0
6125,1
1726,1
2777,1
3065,1
4162,1
199,0
5424,1
4734,1
5432,0
6185,0
1836,1
986,1
622,1
378,0
3353,1
1535,0
1110,0
844,1
5967,0
2549,1
5347,0
4943,0
1841,0
4770,1
1785,1
2774,0
2424,0
3102,1
4864,0
5568,0
6259,0
4398,1
5603,0
1892,0
4492,1
2482,0
3881,1
2284,1
4355,0
1184,1
111,0
513,0
2872,1
3692,1
22,0
4826,0
1414,1
1340,0
739,1
4141,0
5791,0
4145,0
1337,0
217,1
5057,0
1849,0
5485,0
139,0
4312,1
1412,0
86,0
3539,1
2690,0
876,1
1776,1
5207,1
919,1
3340,0
2767,0
6140,1
742,0
6207,0
712,0
3580,1
2538,1
3920,1
192,0
2454,0
6343,1
3660,0
5555,1
6372,0
2797,0
3013,0
4334,0
1252,0
5198,1
1967,0
1991,1
3929,0
4234,0
1058,0
2056,0
4218,1
2231,0
2218,1
3529,1
1349,1
6056,0
781,1
6031,0
4129,1
592,0
2356,0
2792,1
1665,0
5287,0
1510,1
1279,1
5756,1
5719,0
4999,1
6021,0
2854,1
3254,1
1585,0
1118,0
3464,1
1986,1
5176,1
1718,1
380,0
3610,1
389,1
2879,0
2148,0
5895,0
3380,0
3844,1
3583,1
5029,0
5876,0
1273,0
1460,1
5552,1
6448,0
5324,0
5345,0
57,1
4262,0
6437,1
1112,1
1191,0
2863,0
448,0
3535,0
4390,0
4469,0
6014,0
837,0
3597,0
2836,0
1312,1
5204,1
2029,1
4294,0
5579,0
812,1
2637,1
4553,0
799,1
1285,1
482,1
5777,0
3801,0
5132,0
437,0
4153,0
1156,1
6329,1
2900,0
5205,0
3270,0
2518,0
1712,0
3688,1
4575,1
5465,0
3685,1
6098,1
2920,0
223,1
4923,0
6102,1
1720,0
5498,0
744,0
3245,1
4301,0
8,0
505,1
5410,1
3079,0
2453,1
120,0
4093,0
3809,0
749,1
4373,1
5885,0
3255,0
157,0
6187,1
656,0
4403,0
5698,0
4500,0
2966,0
5993,0
2406,1
4766,0
2721,1
6404,1
3825,1
4509,1
6228,1
5423,0
1448,1
4717,0
77,0
1066,0
2616,0
6355,1
705,0
3633,1
3057,1
2166,1
5415,1
5627,1
6456,0
1777,1
469,1
339,0
4423,0
2625,0
597,1
4672,0
1159,0
613,0
465,0
5697,1
1985,0
5066,1
4116,0
6419,1
5933,1
5741,0
3055,0
5620,0
5078,1
4767,0
2136,0
4484,0
3163,1
5609,1
5342,1
3152,1
6289,1
2304,0
5679,1
2821,0
520,1
2313,1
16,0
2536,0
4169,0
3283,1
935,1
1945,0
4393,0
1652,0
4779,1
112,0
702,0
3476,1
2688,0
785,0
3870,0
2094,0
3392,0
4937,1
4166,1
2388,1
2508,0
1047,1
947,1
3185,1
5687,0
477,1
5585,0
1065,0
3032,1
629,0
4532,1
3517,1
2882,1
3783,1
6433,1
3188,1
542,1
2407,0
1569,0
511,1
6004,1
493,0
3971,1
4221,1
2651,0
1799,1
2158,1
4605,1
6324,0
1961,0
590,1
2534,0
5073,0
6190,0
1116,1
4332,0
5639,1
1635,1
6440,1
4315,0
3834,1
3530,0
5654,0
329,0
5263,0
4103,1
468,1
1380,1
5396,1
5406,1
1893,1
400,1
2975,1
4640,1
4329,1
3669,0
1416,0
4241,0
5376,1
3435,1
2726,0
4032,1
2869,0
5515,1
3709,0
5149,1
4994,0
2258,0
2656,1
524,0
3086,0
598,0
5033,1
5351,0
651,1
3010,0
1151,0
558,0
3430,1
4,1
3647,1
396,0
1456,1
3608,0
3525,1
878,0
3492,0
4812,0
5127,0
5034,0
1114,0
6119,0
2826,0
2830,0
3697,1
2134,0
5472,1
2909,0
5211,0
4993,0
2447,0
4432,0
6399,1
3011,0
3532,0
4599,1
2915,1
2371,1
2781,1
2107,1
670,1
1801,0
2299,0
254,0
1544,0
140,0
599,0
2775,1
2542,0
5749,1
2805,1
3244,1
3003,0
4879,0
5400,0
1388,0
343,0
4019,0
1855,0
1450,1
3455,0
4916,1
1124,0
1474,1
4458,1
5798,0
6230,0
5563,1
3288,0
5387,0
444,1
5402,0
5494,0
4419,1
2734,0
1964,0
4361,0
6328,1
3696,1
6129,0
5180,1
3571,0
2285,0
5062,0
2689,1
3708,0
3860,1
2265,0
3103,0
2937,1
2130,1
2645,0
1906,0
5175,1
4493,0
1122,0
1817,0
4852,1
3770,1
3813,1
2567,0
4123,1
5773,1
1796,1
2181,0
5397,1
3305,1
633,0
4871,0
2522,0
110,0
3607,0
1353,0
2328,0
4987,1
2066,0
1483,1
6436,1
2239,1
1602,0
1365,0
4776,0
495,1
2957,0
6176,1
3961,0
61,0
652,0
472,0
4286,0
2291,0
108,1
2007,0
2122,0
3940,0
5641,1
2217,0
2732,0
6055,0
2408,0
2585,0
1232,1
4520,0
1145,0
2650,1
3548,1
2725,1
2238,1
151,1
2005,1
951,0
1481,1
3323,0
2495,0
4240,1
4190,0
1480,0
969,1
1245,0
4335,0
319,0
2621,0
429,0
2950,0
1172,0
124,1
2569,1
3259,0
1557,1
2742,1
4902,0
4374,1
2464,1
4799,0
2823,0
406,0
2871,0
792,1
5686,0
677,0
328,0
3123,1
17,0
5094,1
6220,0
1953,0
5048,1
4528,1
2913,1
6084,0
3279,1
3461,0
1818,0
3021,0
593,1
4349,0
3625,1
3197,1
89,1
4641,0
2214,0
784,1
3423,0
2546,0
3126,1
2680,0
4414,0
2087,0
2958,0
1281,1
2086,0
750,0
2211,1
3106,0
6362,0
2339,1
3040,0
2104,0
5318,0
3872,1
6210,0
2090,0
3793,0
5500,1
2021,0
2572,0
5239,0
650,0
772,0
3892,0
803,1
2992,1
4566,1
3581,0
5372,1
1095,1
2600,1
1049,1
3819,0
3395,1
4264,1
4974,1
252,1
1496,0
3012,0
3701,0
5632,1
1261,0
3007,0
6351,1
879,0
1655,0
5704,1
1842,1
1847,1
5828,1
5320,0
5910,1
5760,1
1013,1
6398,0
1722,0
5200,0
1940,1
1096,0
36,0
6374,0
754,1
4790,1
3183,1
814,0
2995,0
2708,1
3407,1
3009,1
3066,1
3698,0
2639,1
4356,0
4339,1
1541,1
3862,1
1335,0
2819,0
4354,0
4457,1
5195,0
4381,0
2256,0
4313,1
5915,0
1587,0
5537,0
641,1
6054,0
765,0
2613,0
4011,1
2736,0
2986,1
2641,0
2240,1
4740,0
4955,0
673,0
1041,1
330,0
1038,1
394,0
5148,1
1240,1
6432,0
5118,0
4854,1
116,1
751,0
5371,0
4114,0
3179,1
4540,1
3743,0
6441,0
2156,0
5408,0
5737,1
797,1
3470,1
3524,0
573,1
1068,1
4083,0
2737,0
5259,0
5125,1
5597,0
4538,1
2167,1
3356,0
5153,1
2605,1
862,0
4647,0
2032,0
3131,0
703,0
2548,1
2115,1
4853,1
5435,0
171,0
5554,0
357,0
2515,0
1434,1
1946,0
4633,1
6246,0
5793,0
5161,0
3234,0
6001,0
3001,1
62,1
436,1
1584,1
3780,0
1497,1
4514,0
1709,1
4010,1
4907,0
2317,1
5738,0
982,1
4199,1
2502,1
2820,1
42,0
1181,1
6219,0
562,0
4124,0
1356,1
1428,0
2507,1
3369,1
5736,0
2579,0
6382,0
4989,0
2396,1
1638,1
1759,1
5667,1
3821,0
3096,0
4996,0
3746,0
6431,0
2045,0
6231,0
4835,0
431,0
6022,1
2082,0
2829,0
4187,0
4579,0
4466,1
686,0
5248,0
1686,0
3680,1
103,0
6158,1
4351,1
4608,1
2186,1
2127,1
1492,1
1458,1
2545,1
4759,1
3389,1
3417,1
3175,0
877,1
4659,0
6060,0
4884,0
2877,1
2597,0
3645,1
3629,0
6099,1
3092,0
2383,0
1781,1
3721,0
2554,0
1775,1
6239,0
5179,0
2991,0
4263,0
5166,1
2282,1
393,0
1081,1
6064,1
3865,0
1888,0
3624,1
6143,0
2012,0
2108,1
2532,0
1747,0
3735,0
3985,0
4833,0
6087,0
4176,0
887,1
1935,1
3722,0
2121,0
1308,0
5147,0
1618,0
1014,1
5607,1
1154,0
6270,1
2510,0
2358,0
2433,0
1007,1
4687,1
6077,0
1379,1
1490,1
4205,0
3586,0
1397,1
2733,0
2851,0
2347,1
4806,1
842,1
4651,0
4102,0
1243,0
4295,0
2137,0
1011,0
5323,0
6017,1
2691,1
4272,1
6157,1
281,0
430,0
3766,1
3760,0
3107,0
2623,1
6047,0
6114,0
4984,1
2714,1
503,1
4161,0
1357,1
2430,1
868,1
4821,1
80,0
2423,0
4441,0
5724,0
5295,0
5546,0
3454,0
4880,0
4039,1
897,1
1427,1
3067,1
790,0
4956,0
272,0
531,1
4754,0
6086,0
4170,0
405,1
3249,0
1306,0
3559,1
3868,1
2840,1
3325,0
5489,0
1351,1
1405,1
2106,0
2563,1
1651,1
3297,0
2543,1
6308,1
5725,1
5510,1
2497,1
2160,0
5316,0
3737,0
3855,0
735,0
5666,0
1495,0
2634,1
3979,1
2811,0
4350,0
3507,1
778,0
3346,1
3557,0
3419,1
5011,0
4136,1
2267,1
3788,0
1389,0
3946,0
6406,0
2224,0
6462,0
282,0
5553,1
5433,1
483,1
3752,1
4714,0
3260,1
3866,0
4404,0
3024,1
649,0
4230,1
4713,0
642,1
5693,1
5490,0
4035,1
6045,0
5613,1
671,0
5809,1
1248,1
5533,1
3604,0
5300,1
3242,1
4308,1
3727,1
6115,0
1201,1
548,1
5419,1
6146,0
2588,0
2750,0
1079,0
6268,0
4642,0
5373,0
892,1
3936,0
5160,0
5960,0
196,1
487,1
3416,0
1657,1
1421,0
6463,1
2180,0
6455,1
1221,1
978,1
1332,0
946,1
5560,0
2135,0
5608,1
4628,0
3468,0
5352,0
1669,0
4062,0
5090,0
307,1
5334,1
1034,0
3019,0
2011,1
4024,0
3429,0
3029,0
6354,0
105,1
4619,0
804,0
5130,1
3928,0
1,1
2001,1
5909,1
5943,1
535,1
6407,1
2969,1
3414,0
1516,0
101,1
2152,0
2889,1
5431,0
757,1
4667,1
2370,0
3083,1
2286,1
242,1
918,0
1241,0
251,0
5474,0
6380,0
1761,0
655,0
4485,1
2860,0
2778,0
4819,0
4306,0
6051,1
4892,0
1094,1
6332,1
1343,0
2956,0
1128,0
5417,0
5309,0
5142,1
5015,0
3913,0
6371,0
4463,1
2175,0
93,0
4617,1
2210,0
5362,1
3534,0
3180,1
5623,0
6212,0
5590,0
2754,1
900,0
4535,1
291,1
4649,0
1586,0
3274,0
3114,0
4525,1
1059,0
2300,1
4936,1
2216,0
6375,0
2261,1
1099,1
178,1
4191,0
3734,1
6236,0
194,1
2474,0
1251,1
2062,1
386,0
3497,0
1715,1
1674,0
2972,1
809,1
5386,1
3071,0
2825,0
3797,1
3402,0
366,0
927,1
821,1
2592,1
3059,0
2578,1
2227,1
6384,1
4706,0
698,1
5471,1
5005,0
2505,0
527,1
1283,0
2838,0
2769,1
4683,1
3886,1
3884,0
6256,0
3250,0
2083,1
2513,1
5918,1
5893,0
4044,0
1449,0
4400,0
1980,1
4001,0
3140,0
5570,1
3982,0
3789,0
2142,0
4541,0
3418,1
4521,0
1001,1
6421,0
6341,1
4137,1
2109,1
1323,1
2660,0
161,0
1355,0
4173,1
3198,1
3354,0
3,0
4451,0
2577,1
6081,1
2697,1
2047,1
949,1
4703,1
2394,0
2057,0
4577,0
653,1
3450,1
3272,0
250,0
64,1
4578,0
2686,0
2326,0
2226,1
408,0
5463,0
2150,1
455,1
45,1
2366,1
5017,1
5601,0
317,0
350,0
2727,0
5640,1
3828,0
4967,0
2345,0
4290,1
831,0
1844,1
3494,1
2264,1
5587,0
3360,0
767,0
3600,0
4006,1
5674,0
3786,0
3848,1
3205,1
1040,1
306,0
1691,1
5232,1
1960,0
73,1
5836,1
1271,0
4925,1
164,1
6127,1
3765,1
1044,0
4057,1
5985,0
730,0
2443,0
5225,1
2679,1
4527,0
4303,1
2539,0
707,0
3232,0
1320,0
962,0
5680,0
426,0
3937,1
6353,0
967,0
5360,1
631,0
1869,1
928,1
2365,0
4785,0
5285,1
4229,0
1073,0
5339,0
35,1
674,0
5071,1
424,0
5865,0
3756,1
2606,1
5675,0
6226,0
3542,0
3682,1
2952,0
4865,0
4117,1
2457,0
219,0
3742,1
560,1
1385,0
801,1
3351,0
4143,0
2247,1
1974,0
1767,0
6335,0
6070,1
1663,0
6253,1
3439,0
6376,0
4232,0
2074,1
2624,0
2022,1
1188,0
2064,1
5843,1
720,0
3127,1
5743,1
5800,0
910,1
2905,1
109,1
3671,0
1329,1
4948,0
6189,1
5739,0
1825,1
1215,0
3955,0
3138,0
336,1
5056,0
2803,1
894,0
6053,0
4682,0
1505,1
5759,0
2916,0
3298,1
4031,1
2850,0
68,0
5481,1
310,0
99,1
2547,1
4690,0
3091,1
4762,1
2050,1
6271,0
6439,0
5138,1
1131,1
5220,1
4895,0
711,1
3823,0
4889,1
2782,1
1390,1
2719,1
850,1
1992,0
529,0
938,1
2164,0
5359,1
4921,1
4591,0
704,0
2432,1
1158,0
333,0
5825,1
1788,0
5845,0
102,0
1865,0
647,0
5370,1
4156,0
5356,0
5124,1
1270,1
3386,0
4462,0
5441,1
3173,1
3927,0
2699,0
345,0
2204,1
5422,0
3616,0
263,0
293,1
847,0
1223,1
489,0
449,0
1101,0
5753,0
1166,0
4421,1
4186,0
3363,0
1005,0
5962,1
1292,0
1507,1
3022,1
100,1
738,1
4212,0
2334,0
5795,1
3406,1
3994,0
977,1
4026,1
5444,1
5018,1
1317,0
3505,1
1363,0
3790,0
564,0
3399,0
5469,1
922,0
114,1
1358,1
344,0
6057,0
4874,1
3830,1
4845,1
363,1
898,0
4088,1
838,0
4008,0
3871,1
2060,1
588,1
2876,1
6317,0
2659,1
71,0
134,0
2678,0
3239,0
4778,1
2828,1
2712,0
1890,0
1642,0
2674,0
5794,0
5717,0
5848,0
1147,1
549,0
4429,1
4214,0
5707,0
6042,0
4665,0
2640,0
4562,0
3668,0
4370,1
3543,0
4511,1
5301,1
3725,0
1453,1
2896,1
1039,1
1784,0
4265,0
6325,0
6347,1
4194,0
1082,1
3475,1
5131,0
3816,0
5975,0
131,0
5140,1
1561,0
1104,1
1861,0
4048,1
5824,0
1307,1
2288,1
6075,1
869,0
54,1
3467,1
2669,0
994,1
1408,0
1524,0
4598,1
5385,1
1729,1
5418,0
3327,1
1029,0
5355,1
1299,1
3365,1
6387,1
6261,0
3731,0
5951,1
5630,1
3451,1
5821,0
4596,1
1518,0
4567,1
3989,1
2201,0
5591,0
3391,0
5991,1
4721,0
1126,0
4506,0
168,1
3132,1
439,1
2837,0
1921,0
6180,1
3909,1
5859,0
5810,0
5842,1
5284,0
5509,1
2473,0
934,1
4623,1
3243,0
537,1
5691,0
5970,1
4154,1
4796,0
2501,0
4098,0
3502,1
6074,1
5804,0
5944,1
1664,1
5869,0
4034,1
2696,1
4292,1
2283,1
3891,1
5329,0
3740,0
2336,1
6338,1
632,1
817,0
5065,0
5784,1
1321,0
1562,0
5803,0
4972,0
5416,1
5750,1
3174,0
3831,0
6152,0
5378,0
1721,0
2314,1
2184,0
4318,0
3309,0
5353,0
5002,0
4938,1
3282,1
5872,1
6040,0
5493,1
1378,0
5659,0
1253,0
3005,0
5676,0
1876,1
4279,1
777,0
4561,1
4448,1
3503,0
1336,0
