R,Q,A,Y
1.680007861144139,2,0,0
6.2008238226250025,1,0,1
-0.7472284787941128,0,1,0
6.319643104069302,2,1,0
11.80249166245475,3,1,1
1.2987366582230593,1,0,0
17.66632494134967,3,1,1
1.0006479480819317,1,0,0
-0.5836570661224592,1,1,0
6.422030192216264,1,0,1
-0.702080243815155,3,1,0
-1.0607263276897134,1,1,0
13.25838941937169,2,0,1
4.497654799915746,2,0,1
1.6665076660907427,1,1,0
0.8016442508626791,2,1,0
5.229491371353755,2,0,1
1.2512859130515157,2,1,0
2.4711676877792073,1,0,0
7.190607727744709,0,1,1
0.2458559876332726,2,1,0
9.513252982951112,2,0,1
11.717909645101448,3,1,1
1.736263810214703,1,1,0
1.9774781350413972,1,1,1
5.718583121536355,1,0,1
12.30102534371963,1,1,1
1.2709578182274686,1,1,0
3.286649934118374,1,0,0
4.820880556011576,1,1,0
2.4871860762997233,2,1,0
4.81392739230757,1,0,1
6.753875390199939,2,1,1
1.114356140192097,1,1,0
5.690707983524059,0,0,1
2.078897434177662,0,0,1
1.9960329587234256,2,0,0
0.157125359265291,2,1,0
15.211790484510548,0,0,1
1.3800973602885234,0,0,0
3.219418166550059,3,0,0
9.652800641285406,1,1,1
9.807281728659609,2,0,1
10.190535346591217,2,0,1
-0.5753912442810312,1,1,0
6.552886618609014,3,0,0
2.485117460697131,3,1,0
1.7444705310615358,1,0,1
8.131125615351932,3,0,1
7.154933366857412,1,0,1
7.765352439472192,2,0,1
0.9262891119340896,2,0,0
6.1629063241373,1,1,1
2.7801468207990236,2,1,0
1.586302423914108,2,1,0
1.7925214054117615,2,0,0
4.659229254223032,1,1,1
5.429072827431453,0,0,1
-0.3037876979730958,3,1,0
0.6316851740357365,0,1,0
-0.3749762149183795,1,1,0
0.0911833002441051,1,1,0
5.075334818232264,2,1,0
3.3148728480093164,1,0,0
7.625260333826841,1,0,1
11.720991399074894,0,0,1
8.629695776597211,3,0,0
7.449317180722751,0,1,1
2.351127100708551,1,1,0
1.4320743718847084,2,0,0
0.3994492489268664,1,1,0
-1.2122124365685285,2,1,0
5.663808915493981,0,1,1
1.8592476273534169,2,0,0
3.4040305166451743,0,1,1
-1.1974021297944033,0,1,0
8.44194982855829,1,0,1
3.8037951146559177,2,1,0
2.985056370799521,3,1,0
1.591175147887688,1,0,0
4.975909985218208,2,1,0
4.507828826370088,2,0,0
8.856483178936536,2,1,1
3.3501712427338877,1,0,1
1.7963877524371177,2,0,0
8.000231060063973,1,0,1
0.995889583136294,1,1,0
7.524240486693285,3,0,1
2.617732409376843,1,1,0
6.083407138405072,1,1,1
-1.0458258297297185,2,1,0
0.0237654147266765,3,1,0
1.0471317518963104,0,1,0
5.100224822255026,2,1,0
19.088834865859045,1,1,1
2.6284555351909114,1,0,0
-0.1832531776848003,2,1,0
0.7531304385997993,1,0,0
2.9233697529555,1,1,1
4.359203381022559,2,0,0
2.558026919508821,2,1,0
0.9176299942206954,3,1,0
7.948125763241619,1,1,1
7.0958241913321345,2,0,1
3.4140377685285923,2,0,0
5.954983117691904,2,1,0
1.5047965020694378,1,1,0
2.4710795027807193,3,0,0
11.215788976198168,3,0,1
2.482142190056888,2,0,0
-1.288766669532413,2,1,0
1.3869559508951823,2,1,0
2.8751665110081293,1,1,0
2.7287523856517053,2,0,0
7.55624383760213,2,0,1
12.33331989329296,1,0,1
10.306991830023303,3,0,1
2.101893971606625,1,1,0
0.4275158114965691,1,1,0
12.028737832738,2,1,1
11.416900810853637,2,0,1
8.092288893932983,1,1,1
3.7905049801710335,1,0,1
1.715210963760636,1,0,0
10.813235819194349,2,1,1
8.66526565087419,2,1,1
2.64292088619166,2,0,0
4.208519436826775,2,1,0
7.161341985396767,2,0,1
11.544160023534044,3,0,1
10.023208012368102,2,0,1
7.406876620640773,2,1,0
1.9027723816544668,0,1,1
7.700847517965473,1,1,1
2.7693230604468635,1,0,0
-1.3481982537201014,0,1,0
9.006869976671394,1,0,1
9.871301360590126,2,1,1
3.8003970100741538,3,1,0
-1.5906436429113369,1,1,0
10.321741245590117,1,1,1
1.4987910081723803,2,0,0
6.22705333001963,2,0,1
7.2815090403887055,2,1,1
6.18998730003096,1,1,1
1.26417167443707,1,1,0
1.541025827750917,2,1,0
10.035572897196772,1,1,1
-0.403479617323577,1,1,0
6.032969394525466,1,0,1
13.43422913618902,2,0,1
10.584090593555104,1,0,1
2.1337961971525132,2,1,0
4.266563605348793,2,1,0
6.474101613031678,2,0,1
3.878534274124061,0,1,1
3.3429144731359592,2,1,0
32.90495967743729,3,1,1
12.793478599506631,2,0,1
6.393239867227418,3,0,0
3.7514666572652455,2,0,1
3.788151257420374,2,1,0
3.2610115323826907,2,0,0
5.074526264638501,1,0,0
4.940617922532109,2,1,0
1.3795578269860171,2,1,0
4.54314106840093,2,0,0
6.395025466525041,0,1,1
5.40947846224868,2,0,0
9.556331870827186,1,1,1
9.592600934337687,0,1,1
0.6840441229123626,2,1,0
10.921869743578451,1,1,1
19.51107945433754,1,1,1
3.572059369385032,1,1,0
1.2390362541670532,2,1,0
4.759863409682231,2,0,1
2.9906415933251003,2,0,0
12.443917307494022,1,0,1
4.787774350232784,1,0,1
7.2170177940887985,1,1,1
5.485875940737937,1,1,1
0.4919922708633288,1,1,0
0.9065534236147914,0,1,0
15.36745297677192,2,0,1
5.31570513902637,2,0,0
3.029986606896172,1,0,0
0.3149929569874414,2,1,0
11.400818211766564,3,0,1
5.688070354748798,1,1,0
5.5870223792771005,1,0,1
4.689483850106129,2,0,0
6.143590193376049,1,0,1
3.158640471877147,1,0,0
5.734547585954315,1,0,1
6.343567379333551,0,0,1
7.258347810033795,3,1,0
3.0764692078905185,3,1,0
4.160175040700341,1,1,1
5.9961804211175975,2,0,1
1.957913766767448,2,0,0
8.770346284416533,0,0,1
0.4271236846790209,1,1,0
1.5399766821480938,2,1,0
5.028693421447393,2,1,0
2.920378921359864,2,0,0
-1.4500572440550652,0,1,0
2.436614652074498,2,1,0
7.181824243602168,1,0,1
9.127847567753562,2,0,1
5.303591340532131,2,0,1
4.705504500241849,1,1,0
5.885406320716898,2,0,1
2.3900475731709516,2,0,0
4.1126167244089835,3,1,0
-0.1404044691532111,1,1,0
7.553260493538589,2,0,0
-0.88899845042297,1,1,0
2.250299869441227,1,0,0
6.124884298819913,2,0,0
4.607843547256029,1,1,0
-0.1925827734079084,2,1,0
-0.037569538636764,0,1,1
6.422891918220813,3,1,0
0.7344100359331467,1,1,0
4.102483023934838,3,0,0
0.7420335909001503,1,1,0
8.205091686025888,1,0,1
2.6404719324312387,2,1,0
2.393452907804053,3,1,0
1.4199195193932868,1,1,0
-0.7912354742787548,3,1,0
3.69769056888464,0,0,1
0.7637171161994409,1,1,0
13.759675210664229,1,1,1
3.765910864933776,1,1,0
1.1556450948738106,1,0,0
0.5855668636718399,2,1,0
2.0392044346030325,2,0,0
3.440435734988684,2,1,0
3.459798637715478,0,0,1
-0.7322602409465064,3,1,0
3.2499555297189335,3,0,0
10.620160459245264,2,0,1
5.922030159037485,1,1,1
5.055400731860892,3,1,0
1.3210918617980076,2,0,0
4.02723742153071,2,1,0
1.7681531434816071,1,0,0
0.8351850595433628,0,1,0
3.074962518951951,1,1,0
5.236008633044903,0,1,1
4.309076663452827,2,0,1
-0.8511144509442736,1,1,0
3.671145067784292,1,0,0
6.364107749629291,1,1,1
4.558887793105619,1,0,1
5.71631685915392,2,0,0
12.00143141616952,1,1,1
-1.2007443413919718,2,1,0
2.7065327646392596,2,0,1
1.0259963373576395,1,1,0
5.541533271301759,0,1,1
4.0293859401502985,0,1,1
-0.6285121262021061,0,1,0
2.101944758273409,1,1,0
6.979849332286133,1,1,1
2.619616389566753,2,0,0
9.347357575543873,1,0,1
2.4462012160412367,3,1,0
-0.024041275291823,2,1,0
7.708615996245248,2,0,0
2.680985299595214,3,0,0
-0.6542882465256779,2,1,0
9.934383925431078,1,0,1
10.8541964048755,1,0,1
9.154054317768558,3,1,1
5.248327693921674,1,1,1
5.589023185580591,1,0,1
-1.430440183274004,1,1,0
5.4555985200712565,2,0,1
15.210217450137671,1,0,1
6.722774377717734,1,0,0
2.1658660947988215,1,1,0
2.2979419982879676,0,1,1
5.737163441883418,2,1,0
3.8292073392106207,2,1,0
-0.3525482105886177,2,1,0
3.183749554975255,1,0,0
-1.311734779680489,1,1,0
3.87241233741734,2,1,0
2.3757905754023385,2,1,0
2.4205107777055046,2,0,0
-0.1218436082711125,2,1,0
2.6827199328005067,1,1,1
-1.080201141916743,2,1,0
5.432308355434266,2,1,1
8.413225713853432,0,1,1
3.63102693585558,1,0,0
2.835972840439519,2,1,0
14.684335413416951,2,0,1
16.393996284204377,2,0,1
8.869316813997997,1,1,1
20.974865717021192,1,1,1
0.7142285308929837,2,1,0
2.797073498301697,1,1,0
-0.2217411795253709,0,1,0
5.641772043054328,1,1,1
3.405703323665299,0,0,0
2.2870384849691217,2,1,0
14.097997723611575,2,0,1
8.794458828351695,1,0,1
2.04686308242231,0,0,1
1.386945589075807,2,0,0
5.270271880824442,1,0,1
17.385119453654873,2,1,1
12.614164328276471,2,0,1
-0.4125858290975195,1,1,0
8.27581222746131,1,0,1
1.8345500234704144,1,1,0
10.719284106705562,1,0,1
2.6918280240503014,2,0,0
8.771693909115347,0,0,1
1.6678276241803305,2,1,0
2.178165029360416,2,0,0
4.040299577879864,1,1,0
0.8410954375461461,2,1,0
1.408421058383983,2,1,0
1.909384620412334,1,1,1
6.190881482923267,1,0,1
2.8632275511574,2,1,0
3.0539356115227427,2,0,0
15.899099968488088,2,0,1
-0.8257415218214121,0,1,0
1.626878734874026,1,0,0
4.3013957094084105,1,0,1
11.98533466516121,2,0,1
0.5269764199719317,1,0,0
2.9479074368207936,2,1,0
-1.7442523415237523,3,1,0
16.334867832929966,0,1,1
10.76380676862209,3,1,1
9.664332255180526,2,0,1
1.2419175309141726,2,0,0
11.092736068283177,2,0,1
7.815646634432412,2,1,1
16.739245114417063,2,0,1
0.831751961502823,1,0,0
3.88203615943071,2,0,0
11.726435468587605,2,0,1
7.039532069520803,2,1,1
7.681779785273196,3,0,0
0.5693756554773763,0,1,1
0.0472217479038019,1,1,1
5.3673933752722505,2,0,0
10.77001416214524,1,0,1
-0.4276675762577695,2,1,0
1.0859210805782382,2,1,0
10.613715813111355,2,1,1
-0.1629387140850964,3,1,0
0.7810504070097751,1,0,0
1.1427015366150992,1,0,0
7.192111087402875,2,1,1
-0.2227564380866251,0,1,0
16.86430992061012,3,1,1
5.095023313572476,3,1,0
4.65270484404784,1,1,0
10.211977389062715,1,1,1
8.993608199842528,1,0,1
1.9424517250133393,1,1,0
4.465578496530882,2,1,0
1.901944450952392,1,1,0
-0.568017637941848,2,1,0
4.844375844504735,0,0,1
2.4075085906391775,2,0,0
1.7377926353186934,1,1,0
11.631814494474,2,1,1
5.310590741996732,3,1,0
8.760931590403068,1,0,1
4.95516888013346,1,0,1
2.350375087188068,1,1,0
5.581929983672849,2,1,0
7.159973612468299,1,0,0
7.454218558934761,0,0,1
1.7664276518903803,2,0,0
16.45327417770019,0,0,1
4.381356927051601,2,0,0
-0.4156047815533501,0,1,0
2.1139295181451683,0,0,0
5.366555176343169,2,0,0
2.199334749569683,1,1,0
1.1210803854399778,1,1,0
10.113793051615865,2,0,1
2.8763330222684553,1,0,0
3.750575114116373,1,1,0
4.009425504359571,1,0,0
2.2719531932112,2,0,1
-0.5318140668607636,2,1,0
2.8922713095644994,1,1,1
7.202989244446248,3,0,1
12.9874966987803,0,0,1
18.214085589826063,1,0,1
0.5318642911462304,2,1,0
11.186390583692992,1,0,1
14.658377712961103,1,0,1
3.9340862787486666,1,0,1
1.027588254908288,1,1,0
1.3335818577181224,2,1,0
6.224284756560051,1,1,0
9.550512714346466,1,0,1
6.548387938840732,0,0,1
2.7950282916975615,2,0,0
8.322086972468629,2,0,1
2.416169025840216,2,1,0
13.949143236691953,2,0,1
5.643492642280319,0,0,1
0.8702201966398355,1,0,0
2.1274502461270206,1,0,0
4.873712642934496,1,0,1
3.8063410242473297,1,1,0
1.6083265740188697,3,1,0
4.1731439045591605,2,0,0
2.2439182285162103,1,0,0
2.412880900369721,2,0,0
0.4739109451675958,1,1,0
7.5762835850799135,1,1,1
6.990268612487181,1,0,1
2.9048106656732724,0,1,1
2.352880220435967,1,1,0
0.2549381581820262,1,1,0
2.361665488343708,1,0,0
2.756338316366111,2,0,0
4.588602935419754,1,0,0
2.6967311880054203,3,0,0
8.924586963142414,2,1,1
5.152780389017704,1,1,0
6.471041255736976,2,0,0
2.1131167144947813,1,1,1
5.242709631027016,0,0,1
-0.8877350490969778,3,1,0
10.260676787294347,2,0,1
13.860800946238353,2,0,1
1.72252860151609,2,0,0
8.390211982618723,3,0,1
3.719935952883876,2,0,0
8.73513443901375,3,1,1
3.5789202114281107,3,1,0
4.734581859585802,1,1,1
3.919855957514464,0,0,1
4.294983614371334,1,1,1
-1.16290654927091,2,1,0
3.618766693421868,3,0,0
3.963703496156171,3,1,0
6.087133901498313,2,0,1
4.5253012060606554,1,0,0
3.921290080651458,3,1,0
1.7536324710632103,2,0,0
1.7456945022943304,0,1,0
1.4539771688134024,0,1,1
2.7908308445718477,2,1,0
2.841898366164725,1,1,0
5.601465394354106,3,0,0
-1.0314091790766664,1,1,0
4.218012172786558,2,0,0
5.723191139900981,0,1,1
14.607971064539669,1,0,1
11.698796601910782,1,1,1
5.520569582189525,1,0,1
6.639922738382181,1,1,1
5.1125656142510785,1,0,1
3.4106067753469427,1,1,0
10.4531314741047,0,1,1
20.03618117048988,1,1,1
1.7557725768280912,1,0,0
3.2507220976994935,2,0,0
1.072283247387959,1,1,0
-0.5959342460120465,1,1,0
1.8936442187149083,2,0,0
2.811418547739126,1,0,0
4.7025126386689555,2,0,0
7.374576321463987,2,1,0
2.686566530692188,2,1,0
2.3535148672155177,0,1,0
3.3052800440975973,1,0,1
8.079687211678698,0,0,1
4.9251646805895115,1,0,0
-0.5882023688313074,1,1,0
2.8402587622994977,1,0,0
3.103742792064943,1,1,1
3.5762765991372456,0,1,1
16.190402532593126,2,0,1
7.038334203880444,1,0,1
6.351199241441732,2,0,0
0.6424945176611727,2,0,0
7.245082762574933,0,0,1
7.022754489411006,1,0,1
2.862525894666712,2,1,0
6.5371852536771,3,1,0
11.11045725669483,2,0,1
2.6646847634955493,3,0,0
6.590702767203038,2,0,1
4.298799380221186,3,0,0
2.072001153904213,1,1,0
2.1293717215864696,2,1,0
1.1169988111567473,3,0,0
4.535352589023383,2,0,0
3.6437351815320778,1,0,0
14.11237382648001,2,0,1
0.4060850551497101,1,1,0
0.4930793384332048,1,1,0
2.6114822324498173,3,0,0
5.221902909777327,2,1,0
6.488551019913093,1,0,1
5.627398917625443,1,0,1
6.302448217158467,1,1,1
2.237213090436848,1,1,0
5.224292851677634,1,1,1
11.175867492443896,1,0,1
11.844340789777096,1,1,1
1.736907477268136,0,1,0
5.1126096063998485,1,1,1
6.11610222544969,1,0,1
1.4633737211966062,1,1,0
7.602429746221956,2,0,1
0.6937023483024669,3,1,0
1.8514969671984485,2,1,0
0.3626605952694257,1,1,0
9.067415890194807,1,0,1
0.4902816286492343,1,0,0
1.7895345206906992,2,1,0
5.788563388496319,2,0,1
11.735632538164452,2,0,1
0.4230025225265597,2,1,0
5.692564858794782,2,1,0
3.8632802551685614,1,0,0
2.564025636225427,2,0,0
4.771949878582432,2,1,1
2.8853917839881777,1,0,0
-0.7294780967632866,2,1,0
2.2665283319715934,3,0,0
6.292374376726405,2,1,0
2.632248566534126,2,1,0
4.408088126709835,2,1,0
3.471191905035656,1,0,0
-0.0101634354440984,1,1,0
12.002180222220831,2,1,1
1.220224178086915,1,1,0
-0.6440983998817713,1,1,0
0.01147855952581,2,1,0
2.877134751088927,1,0,0
5.944979753975645,2,1,1
3.2000356350240384,1,0,0
1.4500006925238127,2,1,0
7.049445538266939,2,1,0
17.285950928435106,1,0,1
11.239561873173942,3,0,1
10.809411359988966,2,0,1
0.6732303197204934,1,1,0
0.959472120089675,1,1,0
3.3481102294911538,2,0,0
5.332478812947716,2,0,0
5.394663625371583,0,0,1
1.3322422475436158,2,1,0
4.495341586519821,3,1,0
6.542234740125178,2,0,1
4.449354670939767,3,1,0
8.728278921849991,0,0,1
1.827887624491526,1,0,0
9.941030899257065,2,0,1
8.909026901765543,2,0,1
12.998770188437929,0,0,1
-1.7334576963898505,2,1,0
2.230816496088517,1,1,1
7.081145643054015,2,0,1
3.1627056488369103,2,1,0
8.156956375244757,0,0,1
0.9552687136058782,1,1,0
3.338388098417573,2,0,0
2.964111764140722,2,1,0
0.8282174055173459,2,0,0
0.6044056991029629,1,1,0
9.079001918984796,2,0,1
13.095530602450586,2,0,1
2.2324623468266727,2,0,0
1.6519564409759626,0,1,0
6.827954476324404,2,0,0
5.173776099243891,2,0,0
7.941887751272699,3,0,1
3.81727629709312,1,0,0
-1.406983199240854,1,1,0
5.320734002917344,1,1,1
2.3404860527558,1,1,0
3.954277167206919,1,1,1
0.379639300766998,1,1,0
7.613276629290565,2,1,0
1.747742414428716,1,1,0
2.0865441104532656,2,0,0
3.635043519484196,0,0,1
9.48497524276436,3,1,1
8.214175336480174,2,0,1
3.57883134349934,1,1,0
6.9267645083657285,2,0,0
7.380522040863177,3,0,0
0.5479735147735711,2,1,0
2.986238234186551,1,0,0
9.454281177933478,2,0,1
5.7682068127963015,1,1,0
10.457945218738674,0,0,1
4.280791802234165,3,0,0
11.550807524492946,2,1,1
-1.3789227568217863,1,1,0
4.526808436929096,2,0,1
11.3050420879554,0,0,1
10.514437668084888,1,0,1
1.3769289347370233,2,1,0
0.2964323459646358,0,1,0
2.4393437766071795,1,0,0
6.557207054554314,2,0,0
0.9415003430788378,1,1,0
12.243978850624536,3,1,1
0.7227780412011806,1,1,0
4.518515473161919,3,0,0
3.592639793547576,2,0,0
1.1455784949297587,1,0,0
0.0402443255252844,1,1,0
5.0033918976371305,2,0,0
2.015676535496767,1,1,0
7.411820960934808,2,0,1
7.674049000372852,1,0,1
10.143876612990704,2,0,1
4.972695342595713,2,0,0
5.58522526788467,2,1,1
4.636997467625198,3,0,0
11.849442242775227,2,0,1
7.772124121637129,3,0,1
4.075891255676856,0,1,1
5.356571989915098,0,1,1
7.411583922491123,3,0,0
12.549395737498742,1,1,1
5.205594131716671,1,0,0
2.7402404949364096,2,0,0
5.88359544391721,2,0,1
-0.8103567770155768,1,1,0
2.825795082691675,1,1,0
-1.133565515557423,1,1,0
1.0471605570522962,1,0,0
3.55993751337012,1,0,0
1.9005831837951277,2,0,0
-0.3944556611628798,0,1,0
2.7172254115124694,1,1,1
8.37817588892187,1,0,1
-1.1346465234865224,3,1,0
1.5904454810962636,2,0,0
2.021735535186526,3,1,0
-1.415539284059876,1,1,0
4.775848953166944,1,1,1
0.1989129580436381,2,1,0
8.565339916056224,2,0,1
3.455578013082209,2,1,0
6.579591191266082,1,0,0
10.786296448526231,1,1,1
4.1244263850937255,1,0,0
5.005415132118932,1,1,1
-0.9092070959724364,2,1,0
1.7789832922617568,1,0,0
3.5404972855383336,1,0,1
1.3175886798022238,2,0,0
3.368274822846992,0,0,1
3.30612402094087,1,1,1
7.472077897596416,2,0,1
0.3545004488856405,3,1,0
6.152605829586239,2,1,1
2.093901277960217,1,0,0
0.1392032480880711,1,1,0
3.94318196354517,1,1,0
9.351977368128232,2,0,1
6.227716621652505,1,1,0
6.2829913291812405,0,0,1
3.243740363639966,0,0,1
-1.2303478925055766,0,1,0
4.222031065189608,3,1,0
11.757739907671002,1,1,1
2.6689518345492864,3,1,0
4.553667732276015,1,0,1
5.953842628448986,2,0,1
1.3763605528982097,1,1,0
4.192916813143431,2,0,1
2.2206996498320564,2,0,0
-0.1877315143307187,2,1,0
10.9715545665942,2,0,1
14.096325790572608,2,0,1
1.6236275253928634,1,1,0
0.8743040851072578,2,0,0
2.2443371212495364,2,1,0
0.6730135974925973,1,1,0
0.3347811211711775,1,1,0
0.5208449217779649,1,1,0
6.07497528804722,2,1,0
3.711139531671752,1,0,0
0.5160749867144268,2,1,0
6.029681078715349,1,0,1
2.9624098201585625,1,1,1
10.49557814408042,3,0,1
3.774364100873103,3,1,0
0.7358636676276051,0,0,0
-1.3685070899191518,2,1,0
13.254261699963,1,1,1
5.835341147936319,2,1,0
10.395374916144007,2,0,1
-0.0800499935423406,2,1,0
3.9432406113183474,1,0,0
2.9357088010681687,2,0,0
8.622126111833053,2,1,1
7.71238713313627,0,0,1
3.797507280951539,1,1,0
8.886114890038659,1,0,1
4.519725364328062,3,1,0
4.081605430184525,2,1,1
7.192858951362771,1,0,1
8.768160543024212,1,1,1
0.3243065673927523,1,1,0
-0.5899003656233088,1,1,0
7.979588172466956,1,0,1
2.2423109306381637,3,0,0
6.107206999532462,3,1,0
2.7836369703967794,2,0,0
1.2125296672571482,2,1,0
3.111801133326681,2,0,0
5.155094460142558,1,1,0
3.1430296830456808,0,0,1
3.1340940133617545,2,0,0
4.214821040564971,2,1,0
4.802623850200369,2,1,0
3.7897128766705697,2,1,1
7.919420860521822,2,0,1
4.560545423316235,2,1,1
8.064048459354256,2,1,0
2.6858013330934476,0,1,1
2.5396488025075987,3,1,0
-0.5740207193369522,2,1,0
2.3196755205671904,2,1,0
5.025405751706778,3,0,1
7.433152911962127,1,0,1
14.123632356191784,3,1,1
3.5117276300338096,2,0,0
5.127477957124332,2,0,1
6.077325611988418,1,0,1
2.0424557518243396,3,0,0
0.1816573557477712,2,1,0
1.3471410331350056,2,1,0
-0.0476188466301104,0,1,0
-0.4539623814259528,0,1,0
10.888241922380402,2,0,1
2.490567774476127,2,0,0
-0.4498419117709575,2,1,0
5.917772648108545,2,0,0
11.032734935445532,1,1,1
13.643843782669377,2,0,1
3.426814249557399,2,1,0
6.0917874917824175,1,1,1
-0.508386245296909,1,1,0
8.412919802741976,2,1,1
5.858134379845862,3,0,0
3.2510496607990547,2,0,0
8.254044658779844,1,0,1
7.693347678246373,2,0,1
3.811192312723215,2,0,0
1.8545151229530803,3,1,0
16.659069153723948,2,0,1
16.123484618563044,3,0,1
0.9449136644428736,2,1,0
13.990081563032309,2,1,1
3.305664152505334,2,0,0
2.744306431310224,1,1,0
0.6604468326341784,1,1,0
3.720501652753891,1,1,0
4.583525048784622,1,0,0
1.6286303346741418,2,0,0
-0.970301554777452,1,1,0
-1.0024540291287014,2,1,0
7.937377033394133,1,1,1
4.094076911141485,1,0,1
3.518762730273373,3,0,0
3.7929293479257504,2,1,0
2.5147824875869733,1,0,0
3.849909548953343,3,0,0
12.170604341775782,2,1,1
14.495455028162366,3,0,1
7.297566801163907,3,1,0
5.691383328759463,0,0,1
11.314309729444805,2,1,1
2.0793530781592757,1,0,0
4.841791954651136,2,1,0
3.731185359860116,2,0,0
3.8144732660095526,3,1,0
9.634910531488543,2,0,1
8.834403194834298,2,1,1
1.4488084075846857,1,1,1
9.308070695919003,2,1,1
1.3043624411915973,1,1,0
3.750168917183654,2,1,1
9.097382564898634,2,0,1
2.987062835630401,2,0,0
4.1172252280022,2,1,1
5.652226641049044,2,1,0
-0.5096698146389516,1,1,0
1.1886304744570009,2,1,0
6.593131034747081,2,1,0
6.027403569236737,0,1,1
6.778237027764629,3,0,0
2.346479762357114,1,1,1
2.1790887545764663,1,0,0
0.8330373113136411,2,1,0
8.86376606667151,1,1,1
2.3628025032456472,0,0,1
-1.0229944386683287,2,1,0
4.179029541954932,2,0,0
4.093680071191115,2,0,0
6.389485459223618,1,1,0
9.108682796416344,2,0,1
2.530430989616251,2,0,0
2.163812555906301,2,0,0
9.115987416402056,2,1,1
0.9811087326322694,1,1,0
1.045599062472522,1,1,0
4.268409823818722,1,1,0
0.9427770245567608,1,0,0
8.062980679245358,1,0,1
1.771202910642388,3,1,0
0.960813398653552,3,0,0
5.228846626557877,1,0,1
1.3695655502033706,3,1,0
0.958614452208161,0,1,0
7.374189351266702,1,1,1
1.8519237420791816,2,1,0
4.770148579117338,2,0,0
12.795973457124974,2,0,1
1.911029955415108,3,1,0
2.7183838040599855,2,0,0
5.373752177624976,1,1,1
2.4249436932861417,1,0,0
9.436762688194175,1,1,1
3.6454620501860897,2,0,1
3.2752439148158388,1,1,0
4.659751505837274,2,1,0
2.679956857164219,1,0,0
1.942598056677078,3,0,0
11.312939295393512,0,1,1
0.7084562926545175,2,1,0
4.323514389590765,1,0,1
14.729343806037926,2,0,1
9.71765052979649,1,0,1
3.081789487710873,2,1,0
0.108222968992595,2,1,0
0.9507815437497876,1,1,0
2.17732100920826,0,1,0
1.4416222730919983,0,1,0
4.478622863908946,1,0,0
8.161895197695529,3,0,1
3.5550990688919306,3,0,0
6.4773743788132165,2,1,1
3.7844703846533423,1,0,1
17.992639062069642,2,1,1
8.720708034666108,2,1,1
8.467234137006647,3,1,0
2.5864540761680708,0,1,1
4.816982209474547,1,1,1
7.83282936118133,2,0,1
4.172461115372654,3,0,0
-0.8487578837236165,1,1,0
9.695935402771896,1,0,1
1.9166427915085504,1,1,0
3.3323779660977553,3,0,0
6.471536996946847,2,1,1
-1.580864713386448,0,1,0
3.165976992680145,2,0,0
2.265192505056446,1,0,0
2.757965777047952,1,0,0
3.1907294967303415,0,0,0
0.5797316330811819,3,1,0
3.027556371241581,1,0,0
4.891253342341077,1,1,0
2.1634483322907725,2,1,1
