R,Q,A,Y
1.2084414186642418,0,0,1
3.865175683148323,1,0,1
1.781564890510406,1,0,1
1.680007861144139,2,0,0
6.2008238226250025,1,0,1
-7.747228478794113,0,1,0
-0.6803568959306983,2,1,0
4.8024916624547505,3,1,0
1.2987366582230593,1,0,1
10.666324941349671,3,1,1
1.0006479480819317,1,0,1
-7.583657066122459,1,1,0
6.422030192216264,1,0,1
-7.702080243815155,3,1,0
-8.060726327689714,1,1,0
13.25838941937169,2,0,1
4.497654799915746,2,0,1
-5.333492333909257,1,1,0
-6.1983557491373205,2,1,0
5.229491371353755,2,0,1
-5.7487140869484845,2,1,0
2.4711676877792073,1,0,1
0.1906077277447089,0,1,1
-6.754144012366727,2,1,0
9.513252982951112,2,0,1
4.717909645101447,3,1,1
-5.263736189785297,1,1,0
-5.022521864958603,1,1,0
5.718583121536355,1,0,1
5.30102534371963,1,1,1
-5.729042181772531,1,1,0
3.286649934118374,1,0,1
-2.179119443988424,1,1,0
-4.512813923700277,2,1,0
4.81392739230757,1,0,1
-0.2461246098000611,2,1,0
-5.885643859807903,1,1,0
5.690707983524059,0,0,1
2.078897434177662,0,0,1
1.9960329587234256,2,0,0
-6.842874640734709,2,1,0
15.211790484510548,0,0,1
1.3800973602885234,0,0,1
3.219418166550059,3,0,1
2.652800641285406,1,1,0
9.807281728659609,2,0,1
10.190535346591217,2,0,1
-7.575391244281031,1,1,0
6.552886618609014,3,0,1
-4.514882539302869,3,1,0
1.7444705310615358,1,0,1
8.131125615351932,3,0,1
7.154933366857412,1,0,1
7.765352439472192,2,0,1
0.9262891119340896,2,0,0
-0.8370936758627003,1,1,0
-4.219853179200976,2,1,0
-5.413697576085892,2,1,0
1.7925214054117615,2,0,0
-2.340770745776968,1,1,0
5.429072827431453,0,0,1
-7.303787697973096,3,1,0
-6.368314825964264,0,1,0
-7.374976214918379,1,1,0
-6.908816699755895,1,1,0
-1.924665181767736,2,1,0
3.3148728480093164,1,0,1
7.625260333826841,1,0,1
11.720991399074894,0,0,1
8.629695776597211,3,0,1
0.4493171807227512,0,1,0
-4.648872899291449,1,1,0
1.4320743718847084,2,0,1
-6.600550751073134,1,1,0
-8.212212436568528,2,1,0
-1.3361910845060194,0,1,0
1.8592476273534169,2,0,1
-3.5959694833548257,0,1,0
-8.197402129794403,0,1,0
8.44194982855829,1,0,1
-3.1962048853440823,2,1,0
-4.014943629200479,3,1,0
1.591175147887688,1,0,1
-2.024090014781792,2,1,0
4.507828826370088,2,0,1
1.8564831789365357,2,1,0
3.3501712427338877,1,0,1
1.7963877524371177,2,0,0
8.000231060063973,1,0,1
-6.004110416863706,1,1,0
7.524240486693285,3,0,1
-4.382267590623157,1,1,0
-0.9165928615949284,1,1,0
-8.045825829729718,2,1,0
-6.976234585273323,3,1,0
-5.952868248103689,0,1,0
-1.8997751777449745,2,1,0
12.088834865859043,1,1,1
2.6284555351909114,1,0,1
-7.183253177684801,2,1,0
0.7531304385997993,1,0,1
-4.0766302470445,1,1,0
4.359203381022559,2,0,1
-4.441973080491179,2,1,0
-6.082370005779305,3,1,0
0.9481257632416183,1,1,0
7.0958241913321345,2,0,1
3.4140377685285923,2,0,1
-1.0450168823080963,2,1,0
-5.495203497930563,1,1,0
2.4710795027807193,3,0,1
11.215788976198168,3,0,1
2.482142190056888,2,0,1
-8.288766669532412,2,1,0
-5.6130440491048175,2,1,0
-4.124833488991871,1,1,0
2.7287523856517053,2,0,1
7.55624383760213,2,0,1
12.33331989329296,1,0,1
10.306991830023303,3,0,1
-4.898106028393375,1,1,0
-6.572484188503431,1,1,0
5.028737832737999,2,1,0
11.416900810853637,2,0,1
1.092288893932983,1,1,1
3.7905049801710335,1,0,1
1.715210963760636,1,0,1
3.8132358191943463,2,1,0
1.66526565087419,2,1,0
2.64292088619166,2,0,1
-2.7914805631732253,2,1,0
7.161341985396767,2,0,1
11.544160023534044,3,0,1
10.023208012368102,2,0,1
0.406876620640773,2,1,0
-5.097227618345533,0,1,0
0.7008475179654727,1,1,1
2.7693230604468635,1,0,1
-8.348198253720101,0,1,0
9.006869976671394,1,0,1
2.8713013605901256,2,1,1
-3.1996029899258467,3,1,0
-8.590643642911337,1,1,0
3.3217412455901147,1,1,1
1.4987910081723803,2,0,0
6.22705333001963,2,0,1
0.2815090403887055,2,1,0
-0.8100126999690396,1,1,0
-5.73582832556293,1,1,0
-5.458974172249083,2,1,0
3.035572897196772,1,1,1
-7.403479617323577,1,1,0
6.032969394525466,1,0,1
13.43422913618902,2,0,1
10.584090593555104,1,0,1
-4.866203802847487,2,1,0
-2.733436394651207,2,1,0
6.474101613031678,2,0,1
-3.1214657258759395,0,1,0
-3.6570855268640408,2,1,0
25.90495967743729,3,1,1
12.793478599506631,2,0,1
6.393239867227418,3,0,1
3.7514666572652455,2,0,1
-3.211848742579626,2,1,0
3.2610115323826907,2,0,1
5.074526264638501,1,0,1
-2.059382077467891,2,1,0
-5.620442173013982,2,1,0
4.54314106840093,2,0,1
-0.6049745334749588,0,1,0
5.40947846224868,2,0,1
2.5563318708271865,1,1,0
2.592600934337689,0,1,0
-6.315955877087637,2,1,0
3.9218697435784513,1,1,1
12.51107945433754,1,1,1
-3.427940630614968,1,1,0
-5.760963745832947,2,1,0
4.759863409682231,2,0,1
2.9906415933251003,2,0,1
12.443917307494022,1,0,1
4.787774350232784,1,0,1
0.2170177940887985,1,1,1
-1.5141240592620626,1,1,0
-6.508007729136671,1,1,0
-6.093446576385208,0,1,0
15.36745297677192,2,0,1
5.31570513902637,2,0,1
3.029986606896172,1,0,1
-6.6850070430125585,2,1,0
11.400818211766564,3,0,1
-1.311929645251202,1,1,0
5.5870223792771005,1,0,1
4.689483850106129,2,0,1
6.143590193376049,1,0,1
3.158640471877147,1,0,1
5.734547585954315,1,0,1
6.343567379333551,0,0,1
0.2583478100337952,3,1,0
-3.9235307921094815,3,1,0
-2.8398249592996594,1,1,0
5.9961804211175975,2,0,1
1.957913766767448,2,0,1
8.770346284416533,0,0,1
-6.572876315320979,1,1,0
-5.460023317851906,2,1,0
-1.971306578552607,2,1,0
2.920378921359864,2,0,1
-8.450057244055065,0,1,0
-4.563385347925502,2,1,0
7.181824243602168,1,0,1
9.127847567753562,2,0,1
5.303591340532131,2,0,1
-2.294495499758151,1,1,0
5.885406320716898,2,0,1
2.3900475731709516,2,0,1
-2.8873832755910165,3,1,0
-7.140404469153211,1,1,0
7.553260493538589,2,0,1
-7.88899845042297,1,1,0
2.250299869441227,1,0,1
6.124884298819913,2,0,1
-2.392156452743971,1,1,0
-7.192582773407908,2,1,0
-7.037569538636764,0,1,0
-0.5771080817791869,3,1,0
-6.265589964066853,1,1,0
4.102483023934838,3,0,1
-6.25796640909985,1,1,0
8.205091686025888,1,0,1
-4.359528067568761,2,1,0
-4.606547092195947,3,1,0
-5.580080480606713,1,1,0
-7.791235474278755,3,1,0
3.69769056888464,0,0,1
-6.236282883800559,1,1,0
6.759675210664229,1,1,1
-3.234089135066224,1,1,0
1.1556450948738106,1,0,0
-6.41443313632816,2,1,0
2.0392044346030325,2,0,1
-3.559564265011316,2,1,0
3.459798637715478,0,0,1
-7.732260240946506,3,1,0
3.2499555297189335,3,0,0
10.620160459245264,2,0,1
-1.0779698409625151,1,1,0
-1.9445992681391084,3,1,0
1.3210918617980076,2,0,1
-2.9727625784692897,2,1,0
1.7681531434816071,1,0,1
-6.164814940456637,0,1,0
-3.925037481048049,1,1,0
-1.7639913669550973,0,1,0
4.309076663452827,2,0,1
-7.851114450944274,1,1,0
3.671145067784292,1,0,1
-0.6358922503707092,1,1,0
4.558887793105619,1,0,1
5.71631685915392,2,0,1
5.00143141616952,1,1,1
-8.200744341391971,2,1,0
2.7065327646392596,2,0,1
-5.97400366264236,1,1,0
-1.458466728698241,0,1,1
-2.9706140598497015,0,1,0
-7.628512126202106,0,1,0
-4.898055241726591,1,1,0
-0.0201506677138674,1,1,0
2.619616389566753,2,0,1
9.347357575543873,1,0,1
-4.553798783958763,3,1,0
-7.0240412752918235,2,1,0
7.708615996245248,2,0,1
2.680985299595214,3,0,1
-7.654288246525677,2,1,0
9.934383925431078,1,0,1
10.8541964048755,1,0,1
2.1540543177685585,3,1,0
-1.7516723060783264,1,1,0
5.589023185580591,1,0,1
-8.430440183274005,1,1,0
5.4555985200712565,2,0,1
15.210217450137671,1,0,1
6.722774377717734,1,0,1
-4.8341339052011785,1,1,0
-4.702058001712032,0,1,0
-1.2628365581165824,2,1,0
-3.1707926607893793,2,1,0
-7.352548210588617,2,1,0
3.183749554975255,1,0,1
-8.311734779680489,1,1,0
-3.12758766258266,2,1,0
-4.6242094245976615,2,1,0
2.4205107777055046,2,0,1
-7.121843608271113,2,1,0
-4.317280067199493,1,1,0
-8.080201141916742,2,1,0
-1.567691644565734,2,1,0
1.413225713853432,0,1,0
3.63102693585558,1,0,1
-4.164027159560481,2,1,0
14.684335413416951,2,0,1
16.393996284204377,2,0,1
1.8693168139979977,1,1,1
13.974865717021192,1,1,1
-6.285771469107017,2,1,0
-4.202926501698303,1,1,0
-7.221741179525371,0,1,0
-1.3582279569456723,1,1,0
3.405703323665299,0,0,1
-4.712961515030878,2,1,0
14.097997723611575,2,0,1
8.794458828351695,1,0,1
2.04686308242231,0,0,1
1.386945589075807,2,0,1
5.270271880824442,1,0,1
10.385119453654871,2,1,1
12.614164328276471,2,0,1
-7.41258582909752,1,1,0
8.27581222746131,1,0,1
-5.165449976529585,1,1,0
10.719284106705562,1,0,1
2.6918280240503014,2,0,0
8.771693909115347,0,0,1
-5.3321723758196695,2,1,0
2.178165029360416,2,0,1
-2.959700422120136,1,1,0
-6.158904562453854,2,1,0
-5.591578941616017,2,1,0
-5.090615379587666,1,1,0
6.190881482923267,1,0,1
-4.1367724488426,2,1,0
3.0539356115227427,2,0,1
15.899099968488088,2,0,1
-7.825741521821412,0,1,0
1.626878734874026,1,0,0
4.3013957094084105,1,0,1
11.98533466516121,2,0,1
0.5269764199719317,1,0,1
-4.052092563179206,2,1,0
-8.744252341523753,3,1,0
9.334867832929966,0,1,1
3.7638067686220897,3,1,0
9.664332255180526,2,0,1
1.2419175309141726,2,0,0
11.092736068283177,2,0,1
0.8156466344324116,2,1,0
16.739245114417063,2,0,1
0.831751961502823,1,0,1
3.88203615943071,2,0,0
11.726435468587605,2,0,1
0.0395320695208027,2,1,0
7.681779785273196,3,0,1
-6.430624344522624,0,1,0
-6.9527782520961985,1,1,0
5.3673933752722505,2,0,1
10.77001416214524,1,0,1
-7.42766757625777,2,1,0
-5.914078919421762,2,1,0
3.613715813111355,2,1,0
-7.162938714085096,3,1,0
0.7810504070097751,1,0,0
1.1427015366150992,1,0,1
0.1921110874028748,2,1,0
-7.222756438086625,0,1,0
9.864309920610118,3,1,1
-1.904976686427524,3,1,0
-2.3472951559521604,1,1,0
3.2119773890627155,1,1,1
8.993608199842528,1,0,1
-5.057548274986661,1,1,0
-2.534421503469118,2,1,0
-5.098055549047608,1,1,0
-7.568017637941848,2,1,0
4.844375844504735,0,0,1
2.4075085906391775,2,0,1
-5.262207364681307,1,1,0
4.631814494474,2,1,1
-1.689409258003268,3,1,0
8.760931590403068,1,0,1
4.95516888013346,1,0,1
-4.649624912811932,1,1,0
-1.4180700163271514,2,1,0
7.159973612468299,1,0,1
7.454218558934761,0,0,1
1.7664276518903803,2,0,0
16.45327417770019,0,0,1
4.381356927051601,2,0,1
-7.41560478155335,0,1,0
2.1139295181451683,0,0,1
5.366555176343169,2,0,1
-4.800665250430317,1,1,0
-5.878919614560022,1,1,0
10.113793051615865,2,0,1
2.8763330222684553,1,0,1
-3.249424885883627,1,1,0
4.009425504359571,1,0,1
2.2719531932112,2,0,1
-7.531814066860764,2,1,0
-4.107728690435501,1,1,0
7.202989244446248,3,0,1
12.9874966987803,0,0,1
18.214085589826063,1,0,1
-6.46813570885377,2,1,0
11.186390583692992,1,0,1
14.658377712961103,1,0,1
3.9340862787486666,1,0,1
-5.972411745091712,1,1,0
-5.666418142281877,2,1,0
-0.775715243439949,1,1,0
9.550512714346466,1,0,1
6.548387938840732,0,0,1
2.7950282916975615,2,0,1
8.322086972468629,2,0,1
-4.583830974159784,2,1,0
13.949143236691953,2,0,1
5.643492642280319,0,0,1
0.8702201966398355,1,0,1
2.1274502461270206,1,0,1
4.873712642934496,1,0,1
-3.1936589757526708,1,1,0
-5.39167342598113,3,1,0
4.1731439045591605,2,0,1
2.2439182285162103,1,0,1
2.412880900369721,2,0,1
-6.526089054832404,1,1,0
0.5762835850799135,1,1,1
6.990268612487181,1,0,1
-4.095189334326728,0,1,0
-4.647119779564033,1,1,0
-6.745061841817973,1,1,0
2.361665488343708,1,0,1
2.756338316366111,2,0,0
4.588602935419754,1,0,1
2.6967311880054203,3,0,1
1.9245869631424135,2,1,0
-1.847219610982296,1,1,0
6.471041255736976,2,0,1
-4.886883285505219,1,1,0
5.242709631027016,0,0,1
-7.887735049096978,3,1,0
10.260676787294347,2,0,1
13.860800946238353,2,0,1
1.72252860151609,2,0,0
8.390211982618723,3,0,1
3.719935952883876,2,0,1
1.7351344390137502,3,1,0
-3.4210797885718893,3,1,0
-2.265418140414198,1,1,0
3.919855957514464,0,0,1
-2.7050163856286664,1,1,0
-8.162906549270911,2,1,0
3.618766693421868,3,0,1
-3.036296503843829,3,1,0
6.087133901498313,2,0,1
4.5253012060606554,1,0,1
-3.078709919348542,3,1,0
1.7536324710632103,2,0,1
-5.254305497705669,0,1,0
-5.546022831186598,0,1,0
-4.209169155428152,2,1,0
-4.158101633835275,1,1,0
5.601465394354106,3,0,1
-8.031409179076666,1,1,0
4.218012172786558,2,0,1
-1.2768088600990186,0,1,0
14.607971064539669,1,0,1
4.698796601910782,1,1,1
5.520569582189525,1,0,1
-0.3600772616178194,1,1,0
5.1125656142510785,1,0,1
-3.5893932246530573,1,1,0
3.4531314741047012,0,1,1
13.03618117048988,1,1,1
1.7557725768280912,1,0,1
3.2507220976994935,2,0,1
-5.9277167526120405,1,1,0
-7.595934246012046,1,1,0
1.8936442187149083,2,0,0
2.811418547739126,1,0,1
4.7025126386689555,2,0,1
0.3745763214639872,2,1,0
-4.313433469307812,2,1,0
-4.646485132784482,0,1,0
3.3052800440975973,1,0,1
8.079687211678698,0,0,1
4.9251646805895115,1,0,1
-7.588202368831308,1,1,0
2.8402587622994977,1,0,1
-3.896257207935057,1,1,0
-3.4237234008627544,0,1,1
16.190402532593126,2,0,1
7.038334203880444,1,0,1
6.351199241441732,2,0,1
0.6424945176611727,2,0,0
7.245082762574933,0,0,1
7.022754489411006,1,0,1
-4.137474105333288,2,1,0
-0.4628147463229002,3,1,0
11.11045725669483,2,0,1
2.6646847634955493,3,0,0
6.590702767203038,2,0,1
4.298799380221186,3,0,0
-4.927998846095787,1,1,0
-4.87062827841353,2,1,0
1.1169988111567473,3,0,0
4.535352589023383,2,0,1
3.6437351815320778,1,0,1
14.11237382648001,2,0,1
-6.59391494485029,1,1,0
-6.506920661566795,1,1,0
2.6114822324498173,3,0,0
-1.7780970902226727,2,1,0
6.488551019913093,1,0,1
5.627398917625443,1,0,1
-0.6975517828415327,1,1,0
-4.762786909563152,1,1,0
-1.7757071483223656,1,1,0
11.175867492443896,1,0,1
4.844340789777096,1,1,1
-5.2630925227318635,0,1,0
-1.8873903936001517,1,1,0
6.11610222544969,1,0,1
-5.536626278803394,1,1,0
7.602429746221956,2,0,1
-6.306297651697533,3,1,0
-5.1485030328015515,2,1,0
-6.637339404730574,1,1,0
9.067415890194807,1,0,1
0.4902816286492343,1,0,0
-5.210465479309301,2,1,0
5.788563388496319,2,0,1
11.735632538164452,2,0,1
-6.576997477473441,2,1,0
-1.307435141205218,2,1,0
3.8632802551685614,1,0,1
2.564025636225427,2,0,1
-2.228050121417568,2,1,0
2.8853917839881777,1,0,1
-7.729478096763287,2,1,0
2.2665283319715934,3,0,1
-0.7076256232735947,2,1,0
-4.367751433465874,2,1,0
-2.591911873290165,2,1,0
3.471191905035656,1,0,1
-7.010163435444099,1,1,0
5.002180222220833,2,1,1
-5.779775821913085,1,1,0
-7.644098399881772,1,1,0
-6.98852144047419,2,1,0
2.877134751088927,1,0,1
-1.0550202460243554,2,1,0
3.2000356350240384,1,0,1
-5.549999307476187,2,1,0
0.0494455382669389,2,1,0
17.285950928435106,1,0,1
11.239561873173942,3,0,1
10.809411359988966,2,0,1
-6.326769680279506,1,1,0
-6.040527879910325,1,1,0
3.3481102294911538,2,0,1
5.332478812947716,2,0,1
5.394663625371583,0,0,1
-5.667757752456384,2,1,0
-2.504658413480179,3,1,0
6.542234740125178,2,0,1
-2.5506453290602327,3,1,0
8.728278921849991,0,0,1
1.827887624491526,1,0,1
9.941030899257065,2,0,1
8.909026901765543,2,0,1
12.998770188437929,0,0,1
-8.73345769638985,2,1,0
-4.769183503911483,1,1,0
7.081145643054015,2,0,1
-3.8372943511630897,2,1,0
8.156956375244757,0,0,1
-6.044731286394121,1,1,0
3.338388098417573,2,0,1
-4.035888235859278,2,1,0
0.8282174055173459,2,0,1
-6.395594300897037,1,1,0
9.079001918984796,2,0,1
13.095530602450586,2,0,1
2.2324623468266727,2,0,1
-5.348043559024037,0,1,0
6.827954476324404,2,0,1
5.173776099243891,2,0,1
7.941887751272699,3,0,1
3.81727629709312,1,0,1
-8.406983199240853,1,1,0
-1.6792659970826564,1,1,0
-4.6595139472442,1,1,0
-3.045722832793081,1,1,0
-6.620360699233002,1,1,0
0.6132766292905654,2,1,0
-5.252257585571284,1,1,0
2.0865441104532656,2,0,1
3.635043519484196,0,0,1
2.48497524276436,3,1,0
8.214175336480174,2,0,1
-3.42116865650066,1,1,0
6.9267645083657285,2,0,1
7.380522040863177,3,0,1
-6.452026485226429,2,1,0
2.986238234186551,1,0,1
9.454281177933478,2,0,1
-1.2317931872036985,1,1,0
10.457945218738674,0,0,1
4.280791802234165,3,0,1
4.550807524492946,2,1,1
-8.378922756821787,1,1,0
4.526808436929096,2,0,1
11.3050420879554,0,0,1
10.514437668084888,1,0,1
-5.623071065262977,2,1,0
-6.703567654035364,0,1,0
2.4393437766071795,1,0,1
6.557207054554314,2,0,1
-6.058499656921162,1,1,0
5.243978850624536,3,1,0
-6.277221958798819,1,1,0
4.518515473161919,3,0,1
3.592639793547576,2,0,1
1.1455784949297587,1,0,0
-6.9597556744747155,1,1,0
5.0033918976371305,2,0,1
-4.984323464503233,1,1,0
7.411820960934808,2,0,1
7.674049000372852,1,0,1
10.143876612990704,2,0,1
4.972695342595713,2,0,1
-1.4147747321153297,2,1,0
4.636997467625198,3,0,0
11.849442242775227,2,0,1
7.772124121637129,3,0,1
-2.924108744323144,0,1,0
-1.643428010084902,0,1,0
7.411583922491123,3,0,1
5.549395737498742,1,1,1
5.205594131716671,1,0,1
2.7402404949364096,2,0,1
5.88359544391721,2,0,1
-7.810356777015577,1,1,0
-4.174204917308325,1,1,0
-8.133565515557423,1,1,0
1.0471605570522962,1,0,1
3.55993751337012,1,0,1
1.9005831837951277,2,0,0
-7.39445566116288,0,1,0
-4.282774588487531,1,1,0
8.37817588892187,1,0,1
-8.134646523486522,3,1,0
1.5904454810962636,2,0,1
-4.978264464813474,3,1,0
-8.415539284059875,1,1,0
-2.2241510468330556,1,1,0
-6.801087041956362,2,1,0
8.565339916056224,2,0,1
-3.544421986917791,2,1,0
6.579591191266082,1,0,1
3.786296448526233,1,1,1
4.1244263850937255,1,0,1
-1.994584867881068,1,1,0
-7.9092070959724365,2,1,0
1.7789832922617568,1,0,1
3.5404972855383336,1,0,1
1.3175886798022238,2,0,0
3.368274822846992,0,0,1
-3.69387597905913,1,1,0
7.472077897596416,2,0,1
-6.6454995511143595,3,1,0
-0.8473941704137609,2,1,0
2.093901277960217,1,0,1
-6.860796751911929,1,1,0
-3.05681803645483,1,1,0
9.351977368128232,2,0,1
-0.7722833783474954,1,1,0
6.2829913291812405,0,0,1
3.243740363639966,0,0,1
-8.230347892505577,0,1,0
-2.777968934810392,3,1,0
4.757739907671002,1,1,1
-4.331048165450714,3,1,0
4.553667732276015,1,0,1
5.953842628448986,2,0,1
-5.623639447101791,1,1,0
4.192916813143431,2,0,1
2.2206996498320564,2,0,0
-7.187731514330719,2,1,0
10.9715545665942,2,0,1
14.096325790572608,2,0,1
-5.376372474607137,1,1,0
0.8743040851072578,2,0,0
-4.755662878750464,2,1,0
-6.326986402507403,1,1,0
-6.6652188788288225,1,1,0
-6.4791550782220355,1,1,0
-0.92502471195278,2,1,0
3.711139531671752,1,0,1
-6.483925013285573,2,1,0
6.029681078715349,1,0,1
-4.0375901798414375,1,1,0
10.49557814408042,3,0,1
-3.225635899126897,3,1,0
0.7358636676276051,0,0,1
-8.368507089919152,2,1,0
6.254261699962999,1,1,1
-1.1646588520636811,2,1,0
10.395374916144007,2,0,1
-7.080049993542341,2,1,0
3.9432406113183474,1,0,1
2.9357088010681687,2,0,1
1.6221261118330528,2,1,0
7.71238713313627,0,0,1
-3.202492719048461,1,1,0
8.886114890038659,1,0,1
-2.480274635671938,3,1,0
-2.918394569815475,2,1,0
7.192858951362771,1,0,1
1.7681605430242122,1,1,1
-6.675693432607248,1,1,0
-7.589900365623309,1,1,0
7.979588172466956,1,0,1
2.2423109306381637,3,0,0
-0.8927930004675382,3,1,0
2.7836369703967794,2,0,1
-5.787470332742852,2,1,0
3.111801133326681,2,0,1
-1.844905539857442,1,1,0
3.1430296830456808,0,0,1
3.1340940133617545,2,0,1
-2.78517895943503,2,1,0
-2.1973761497996307,2,1,0
-3.2102871233294303,2,1,0
7.919420860521822,2,0,1
-2.439454576683765,2,1,0
1.0640484593542556,2,1,0
-4.314198666906552,0,1,0
-4.460351197492401,3,1,0
-7.574020719336952,2,1,0
-4.68032447943281,2,1,0
5.025405751706778,3,0,1
7.433152911962127,1,0,1
7.123632356191784,3,1,1
3.5117276300338096,2,0,1
5.127477957124332,2,0,1
6.077325611988418,1,0,1
2.0424557518243396,3,0,1
-6.818342644252229,2,1,0
-5.6528589668649944,2,1,0
-7.04761884663011,0,1,0
-7.453962381425953,0,1,0
10.888241922380402,2,0,1
2.490567774476127,2,0,1
-7.449841911770958,2,1,0
5.917772648108545,2,0,1
4.032734935445532,1,1,1
13.643843782669377,2,0,1
-3.573185750442601,2,1,0
-0.9082125082175824,1,1,0
-7.508386245296909,1,1,0
1.4129198027419765,2,1,1
5.858134379845862,3,0,1
3.2510496607990547,2,0,1
8.254044658779844,1,0,1
7.693347678246373,2,0,1
3.811192312723215,2,0,1
-5.14548487704692,3,1,0
16.659069153723948,2,0,1
16.123484618563044,3,0,1
-6.055086335557126,2,1,0
6.990081563032309,2,1,1
3.305664152505334,2,0,1
-4.255693568689776,1,1,0
-6.339553167365821,1,1,0
-3.279498347246109,1,1,0
4.583525048784622,1,0,1
1.6286303346741418,2,0,1
-7.970301554777452,1,1,0
-8.002454029128701,2,1,0
0.9373770333941334,1,1,0
4.094076911141485,1,0,1
3.518762730273373,3,0,1
-3.2070706520742496,2,1,0
2.5147824875869733,1,0,1
3.849909548953343,3,0,0
5.170604341775782,2,1,0
14.495455028162366,3,0,1
0.2975668011639065,3,1,0
5.691383328759463,0,0,1
4.314309729444805,2,1,1
2.0793530781592757,1,0,0
-2.1582080453488643,2,1,0
3.731185359860116,2,0,1
-3.1855267339904474,3,1,0
9.634910531488543,2,0,1
1.834403194834298,2,1,1
-5.551191592415314,1,1,0
2.308070695919005,2,1,0
-5.695637558808403,1,1,0
-3.249831082816346,2,1,0
9.097382564898634,2,0,1
2.987062835630401,2,0,1
-2.8827747719978003,2,1,0
-1.3477733589509562,2,1,0
-7.509669814638952,1,1,0
-5.811369525542999,2,1,0
-0.4068689652529187,2,1,0
-0.9725964307632626,0,1,0
6.778237027764629,3,0,1
-4.653520237642886,1,1,0
2.1790887545764663,1,0,1
-6.166962688686359,2,1,0
1.8637660666715092,1,1,0
2.3628025032456472,0,0,1
-8.022994438668329,2,1,0
4.179029541954932,2,0,1
4.093680071191115,2,0,1
-0.6105145407763821,1,1,0
9.108682796416344,2,0,1
2.530430989616251,2,0,1
2.163812555906301,2,0,1
2.1159874164020565,2,1,0
-6.018891267367731,1,1,0
-5.954400937527478,1,1,0
-2.731590176181278,1,1,0
0.9427770245567608,1,0,1
8.062980679245358,1,0,1
-5.228797089357612,3,1,0
0.960813398653552,3,0,0
5.228846626557877,1,0,1
-5.630434449796629,3,1,0
-6.041385547791839,0,1,0
0.3741893512667023,1,1,0
-5.148076257920819,2,1,0
4.770148579117338,2,0,1
12.795973457124974,2,0,1
-5.088970044584892,3,1,0
2.7183838040599855,2,0,1
-1.6262478223750243,1,1,0
2.4249436932861417,1,0,1
2.4367626881941753,1,1,1
3.6454620501860897,2,0,1
-3.7247560851841617,1,1,0
-2.3402484941627257,2,1,0
2.679956857164219,1,0,1
1.942598056677078,3,0,0
4.312939295393512,0,1,1
-6.2915437073454825,2,1,0
4.323514389590765,1,0,1
14.729343806037926,2,0,1
9.71765052979649,1,0,1
-3.918210512289127,2,1,0
-6.891777031007405,2,1,0
-6.0492184562502125,1,1,0
-4.82267899079174,0,1,0
-5.5583777269080015,0,1,0
4.478622863908946,1,0,1
8.161895197695529,3,0,1
3.5550990688919306,3,0,1
-0.5226256211867835,2,1,0
3.7844703846533423,1,0,1
10.992639062069642,2,1,1
1.7207080346661083,2,1,0
1.4672341370066473,3,1,0
