,Y_real
1354,0
4947,0
5200,0
794,1
85,0
3837,0
1961,1
3909,1
1555,0
588,1
2946,0
4392,0
2849,1
2975,0
432,0
3162,0
2934,0
217,1
1309,1
5085,0
3646,1
191,0
5041,1
3761,0
1340,0
2878,1
1776,1
1080,0
2652,1
1056,0
23,1
2515,1
993,1
914,1
1882,1
5273,1
1130,0
4807,0
3458,0
143,0
374,1
3338,0
595,1
5341,1
2375,1
1550,1
3928,1
1348,1
2373,0
416,0
5131,0
2274,1
1662,1
4393,1
3494,0
1864,1
1064,0
2309,1
1661,1
713,1
4757,0
974,0
2088,0
76,0
1832,1
1400,1
2703,1
1039,0
4272,1
3452,0
3359,0
3662,0
565,0
730,0
4031,0
4729,0
1045,0
526,0
1034,0
2978,1
2353,0
155,1
1856,0
4361,0
635,1
3916,1
822,1
2056,1
3177,0
2691,0
2407,1
2717,1
2735,0
5392,0
1033,1
744,0
3079,0
778,0
2528,0
880,1
4595,0
5370,0
2240,0
5062,0
5223,0
4696,0
5325,0
1166,0
3409,1
2229,0
81,1
2395,0
1101,0
4421,0
2121,0
4590,1
5169,0
1512,1
4622,1
4613,0
1351,0
4317,1
4685,0
4754,1
2816,0
3927,1
5025,1
3918,0
4419,1
4684,1
3187,0
4389,1
2002,1
4307,0
2477,1
5115,1
2093,0
4264,0
1265,0
5037,0
5441,0
1903,1
3631,0
2944,0
4610,0
1797,0
2573,1
1960,0
4967,1
4991,0
4923,1
3441,0
4639,1
2856,0
1079,1
2026,0
4054,0
1094,0
1979,1
4363,0
2851,0
5154,1
4520,0
1971,0
4169,0
1339,1
5074,0
1809,0
4188,1
4968,1
949,1
5320,1
483,1
80,0
3274,1
3324,0
4558,0
4876,0
2165,0
3023,0
4023,1
917,0
2787,1
3501,1
3090,0
1392,0
629,0
585,1
1483,0
1757,0
2618,1
2076,0
5050,0
3882,0
4704,0
2791,0
825,0
3697,0
1901,1
831,0
3347,0
3032,0
241,0
3087,0
2597,0
655,0
659,1
3730,0
656,0
3203,1
3155,0
2003,0
1383,0
4390,0
1240,1
1047,1
4936,1
223,1
4019,0
2466,1
1126,1
1947,0
3545,1
4230,0
3483,0
5306,1
504,0
5212,0
1377,0
685,0
377,1
1785,0
5084,0
2413,0
2422,1
1314,0
4442,1
3323,1
1020,0
4194,1
4280,1
616,0
807,0
4747,1
1692,0
3426,0
2695,0
4976,0
936,0
4384,1
2071,0
3474,0
4833,1
1841,0
1187,0
4536,0
2617,0
2011,0
4413,0
2725,0
4655,1
517,0
2514,0
5110,0
1575,0
2719,0
2151,1
4444,1
3568,0
4781,0
201,0
2550,0
2010,1
5179,1
2161,1
289,0
1072,0
234,1
1343,1
4869,1
4866,0
957,1
881,0
4170,1
1696,1
764,0
1653,0
817,0
4755,0
4311,1
3484,1
5054,1
2541,1
892,1
2637,1
2809,0
2066,0
939,0
420,1
5292,1
3851,1
2833,1
2899,1
2297,1
3946,0
2171,0
1146,0
4215,1
3383,0
2104,0
2067,1
77,0
3637,0
5021,0
3609,0
765,0
184,1
1817,0
2441,1
2736,0
634,0
2808,0
3092,0
476,0
3988,0
1587,1
965,1
1300,1
3556,1
235,0
2387,0
53,0
3363,1
2773,1
3600,1
1433,1
4324,1
1551,0
990,0
3870,0
735,0
1098,0
4449,1
4762,0
3049,0
814,0
927,1
4849,0
1735,1
4714,0
346,0
5184,1
470,0
5366,0
4122,0
711,1
922,0
1981,0
2699,0
4818,1
2414,0
854,0
1037,0
639,0
4784,0
4455,0
4067,1
65,0
1473,1
1013,0
3992,0
2615,1
5209,0
542,1
602,1
3279,0
1553,0
3832,0
1466,1
382,0
4432,0
222,0
3180,0
1173,0
5034,1
2576,0
5076,0
5249,0
2611,1
1565,1
4990,0
3780,1
2471,0
1002,1
3406,0
3456,1
5221,0
1209,1
3413,0
2442,0
2523,1
3897,0
4174,0
2548,1
1630,1
4957,0
3009,0
1969,1
1811,0
862,0
2402,1
2936,0
4959,0
278,0
540,0
870,1
136,1
3340,0
2651,1
2606,0
3643,0
104,0
1937,1
3704,0
5071,1
2966,0
1838,0
1501,1
3811,1
3985,0
2670,1
82,0
1333,1
3431,0
1681,0
2967,1
1753,0
695,0
792,1
740,0
2893,1
953,0
2124,0
2547,0
1629,1
3605,0
5424,1
2506,1
2118,0
5125,0
5349,1
948,0
755,0
5431,0
3892,0
2251,0
3939,0
5440,0
3506,0
3257,0
2519,1
1647,1
2608,0
349,1
413,0
244,1
2292,0
3133,0
4925,1
328,0
3885,0
360,0
724,0
3634,0
842,1
1941,1
3111,0
138,1
2406,0
2258,0
1061,0
905,1
3906,1
4573,0
1729,1
3065,1
3499,1
1076,1
2365,0
4012,0
4020,1
4739,1
3299,0
42,1
2396,1
1909,1
15,0
108,1
2304,0
1704,0
1908,0
1806,0
3165,1
4229,0
719,0
344,0
5343,0
2949,1
1731,0
2870,0
4544,0
1135,0
291,1
315,1
4024,0
1782,0
3470,1
2084,1
997,0
2478,0
928,1
3581,0
3076,0
2980,0
959,1
2858,1
4150,0
2270,0
3989,1
3189,1
3106,0
3903,0
2246,1
967,0
3678,0
5402,0
3351,0
1539,0
2196,1
1302,1
4492,0
4246,0
2998,0
4299,0
1097,1
4132,1
2903,0
2908,1
5145,1
968,1
4800,0
4994,1
398,1
1689,1
3152,1
2170,1
2686,1
4665,0
2737,0
2905,0
4951,0
593,1
2330,0
3157,1
1878,0
3100,1
5214,1
868,1
280,0
4201,0
3607,1
524,0
2234,1
4343,0
3757,0
2397,1
1830,1
1931,1
2419,0
3907,0
5365,0
61,0
3854,0
2977,1
396,0
736,0
1583,1
5123,1
1998,1
3296,0
3088,0
236,1
2635,1
407,1
4097,1
1243,0
882,1
3747,1
2235,1
4624,1
207,1
2803,1
1131,0
404,0
681,0
3883,0
2291,1
876,0
3440,1
4068,1
4985,1
4670,0
3195,0
5046,0
3140,1
5077,0
3107,1
4852,0
796,1
2248,0
3424,1
4238,0
1699,0
2525,0
4005,0
2657,1
2483,1
4464,0
3995,0
2850,1
1191,0
4126,1
2384,1
4047,0
5436,1
644,0
613,0
3575,1
4117,0
3001,1
2549,1
916,1
3599,0
3490,0
1385,0
5326,0
4414,1
1138,0
1610,0
3707,0
5202,0
3390,0
4197,1
2991,0
5252,1
4796,0
3056,1
2929,0
2972,0
4702,0
4562,1
2668,0
4074,1
5067,0
1001,1
1430,0
3669,1
4905,0
3329,1
477,0
3246,0
3146,0
5182,0
166,1
2380,0
5272,1
249,1
112,0
161,0
2964,1
5423,1
531,1
3034,0
4731,0
1459,0
5002,1
5277,0
2582,0
4139,1
1917,0
3071,1
3302,1
2526,1
3089,1
1720,1
3725,0
1000,0
258,0
3127,1
3393,0
35,1
4502,0
2469,1
1453,0
4321,0
3198,1
5281,1
1598,1
2688,0
5141,0
5425,0
120,0
2245,0
1472,1
4265,1
4341,0
3214,1
5201,1
1896,1
317,0
535,1
4480,0
2927,1
4896,0
1366,0
2962,1
2482,0
2675,1
2431,0
4560,1
2846,1
2214,1
3388,1
5282,1
1360,0
2818,0
403,1
430,0
1176,1
4902,0
2181,0
727,0
3835,1
3876,0
2053,0
395,0
4346,0
1161,0
1152,0
2601,0
4728,0
1156,0
5030,0
111,0
2674,1
3724,1
2604,1
4776,0
5150,1
3597,1
2487,0
2829,0
4826,1
3135,0
2034,0
3915,1
5268,1
3753,1
4345,1
4918,0
17,0
3047,1
4596,1
633,0
749,1
3319,1
4644,0
1368,0
2951,0
2906,1
4903,0
5086,0
4975,0
109,0
5307,0
225,1
951,0
1148,1
2386,0
645,1
2595,1
5345,1
962,0
1015,0
4328,1
4028,1
1609,0
199,0
4913,1
3779,0
438,0
534,0
693,1
1542,1
4055,0
3425,0
4514,0
2822,0
2941,1
3173,1
1248,0
4602,1
2453,0
726,0
650,0
4061,1
5334,1
694,0
3570,0
1584,0
3341,1
72,1
2885,1
3285,0
3855,0
513,0
219,0
4292,1
5427,1
4946,0
3522,1
2921,0
913,0
5220,0
5104,0
1482,1
3153,0
1986,1
4542,1
1945,0
479,0
2128,0
1599,1
2175,1
2005,0
2661,0
1803,0
5081,1
1879,1
2969,1
3352,0
1886,1
59,0
167,0
1093,0
2146,0
1502,1
1480,1
4768,0
5226,0
2288,1
3869,0
4505,1
2000,1
5159,1
1025,1
2255,0
1285,0
5376,0
3201,1
1105,1
4587,0
5454,1
1006,0
1505,1
3781,0
3585,0
4300,1
5344,0
4309,1
2160,1
1824,1
576,0
3826,1
4598,1
1700,0
3821,1
3350,1
5430,1
1854,1
2157,0
2746,1
698,1
2273,1
1915,0
4945,1
2682,1
4835,0
871,1
265,0
2690,0
3182,0
4434,1
1338,1
1916,1
5314,0
2917,0
4315,1
4749,0
3170,0
1790,0
4616,0
4479,0
2057,1
1877,0
834,0
26,1
1761,0
1296,1
495,1
1762,1
5109,0
2354,1
738,1
5364,0
151,1
4785,1
5405,1
1839,0
558,0
3530,1
5293,1
5092,1
2855,0
3142,0
1174,0
2780,0
564,0
2756,1
609,0
3313,1
204,0
708,0
2039,0
3864,1
2820,1
4890,1
4062,0
25,1
5060,1
1412,0
1,1
2142,1
838,0
2187,1
327,0
1737,0
5394,1
3748,1
71,0
4499,1
2115,0
2770,0
1849,0
415,1
62,1
867,1
2379,1
3262,1
1628,1
2178,1
1320,0
947,1
2892,1
3222,0
5180,0
1601,0
3655,0
3073,0
1995,0
3360,1
2533,0
4291,1
1465,1
2920,0
4040,0
4077,1
3620,0
1683,1
3548,1
5337,1
3184,0
2465,1
563,0
873,1
3783,1
4130,1
2080,1
2827,1
1085,1
4814,0
3842,1
1335,0
4009,0
3616,0
844,1
5233,0
4249,0
3665,1
3208,1
4396,1
2371,0
276,1
2317,1
1813,1
2030,0
2239,0
4941,1
649,0
1160,0
4815,1
4403,0
1814,0
4257,1
2341,0
147,0
751,1
168,1
2122,1
409,1
1774,0
4783,0
539,1
1840,1
828,1
2960,0
3464,0
1046,1
3686,0
2636,0
3859,0
333,0
4922,0
5064,1
2945,0
4794,0
1524,0
4516,0
3381,0
1494,0
937,1
3378,0
3769,1
2996,1
3630,1
4591,0
5057,1
1855,0
5328,1
589,1
3705,0
4114,1
4793,0
1646,1
3957,0
336,1
978,1
900,0
1199,0
1594,1
2727,0
1889,1
2007,0
791,1
5396,0
2783,0
1119,0
1632,0
759,0
3297,1
4398,0
3551,1
3438,1
4320,1
2499,1
1606,1
3321,0
4286,0
1978,0
2730,0
2006,0
4806,0
257,0
4072,1
5308,0
2481,0
4033,1
2859,1
3325,0
5007,1
5251,0
4153,0
3639,0
2174,0
2311,1
1907,0
1588,0
2712,0
4428,0
3987,0
3766,0
2590,0
4376,1
3817,0
1679,1
1158,1
4767,0
641,1
4859,0
2324,1
2680,1
4671,1
502,0
3718,0
2269,1
3226,0
2838,1
2271,1
2425,1
3459,0
28,0
1975,1
4564,1
1848,0
2337,1
4723,1
5316,0
1062,1
4551,1
4445,1
1129,1
1972,0
4538,0
2821,0
2954,1
1733,0
449,0
1627,1
3698,0
5153,0
860,1
3148,0
3074,1
1133,0
2102,0
1559,0
4963,1
462,1
3091,0
5133,0
4032,1
1468,0
1090,1
1147,1
5117,1
1724,0
2163,1
5250,0
1831,0
1128,0
3981,0
4683,1
2162,0
2540,1
4349,1
2131,1
489,0
5375,0
3475,1
1044,0
701,0
4120,1
2461,0
5373,0
3659,0
4137,0
2848,1
2045,0
4535,1
2117,1
2225,1
1923,0
1562,0
467,1
2592,0
2216,0
320,0
46,0
3938,0
3824,1
3167,1
2507,1
5389,1
2037,0
1446,0
2138,0
2262,0
3123,1
1633,0
2748,1
2329,0
3945,0
4563,0
220,1
3210,1
787,0
2457,1
1781,1
1602,1
1393,1
1863,0
4350,1
3588,1
4908,1
3398,0
292,0
2862,1
5108,0
1875,1
319,0
4717,0
689,1
5032,0
1293,1
163,1
5105,0
2570,1
852,0
5013,0
1936,0
2083,1
1005,0
1420,0
1959,0
3886,0
2979,1
538,1
3282,1
5197,0
1441,1
1675,0
5429,0
4578,0
4069,1
1928,1
3654,1
2753,0
4858,1
4369,1
188,0
910,1
2029,0
5135,0
2678,1
5015,0
3539,1
3518,1
3,0
3113,1
2882,0
1710,1
3511,0
2671,0
3284,0
3557,1
4700,1
1732,1
4418,1
530,0
1672,0
2598,0
824,0
5230,1
380,0
424,0
4597,1
1125,0
3562,1
2492,1
599,0
5245,0
4337,0
1687,1
2627,1
3778,1
1802,0
560,1
1767,1
4208,1
5275,0
2013,0
3084,1
4158,1
5147,1
2249,0
3598,1
2823,0
757,1
2750,1
2467,1
836,1
4448,1
4476,1
4874,1
5258,0
3671,0
2491,0
2193,1
3403,0
1381,1
2307,1
1595,0
2315,0
2677,0
4400,1
1526,0
4708,0
3689,1
2096,0
4254,0
4599,1
4377,0
653,1
4987,1
4921,0
1102,1
2503,0
541,0
1685,1
4226,0
2326,1
1904,0
3231,0
2985,0
988,1
3542,0
2062,1
2268,1
3565,1
1347,1
1159,0
897,1
4342,0
4406,1
912,0
1332,0
3793,1
5216,0
3428,1
4368,0
1250,1
156,0
4919,1
775,0
3912,0
2243,0
2754,1
318,0
2242,1
5217,0
4168,0
1717,0
3104,0
4736,1
4837,0
975,1
4983,0
9,0
3554,0
2642,0
3658,0
2764,0
2090,1
3219,0
973,0
230,0
3809,0
214,1
518,0
1556,0
283,0
4493,0
3232,1
1540,0
2673,0
56,0
4314,0
487,1
4178,0
758,0
2350,0
677,0
1294,1
1734,0
590,1
5143,1
393,1
1462,0
507,1
4038,1
1394,0
2206,1
43,0
4657,1
707,1
4029,1
4193,0
2021,1
1612,0
5265,1
3202,0
362,0
2022,1
324,1
1614,0
5213,0
1042,1
2381,0
4269,0
3553,1
3710,0
4666,0
51,0
1648,0
5113,0
1361,0
754,0
1086,0
1866,1
3488,1
5144,0
591,0
200,0
1189,1
4303,1
4151,0
4577,0
1081,0
1391,1
137,0
703,0
1082,0
394,0
3951,1
405,0
1103,0
549,1
4121,0
4898,1
3005,1
3030,0
3843,1
4092,1
237,0
5236,0
3267,1
1106,0
3461,0
3218,0
3657,1
4477,0
453,1
3942,1
330,0
5229,0
2815,1
339,0
2572,1
1009,1
3958,0
3768,1
3021,1
3566,0
1456,0
2563,0
210,0
963,0
1121,0
5185,1
5207,0
2106,0
4873,0
5260,1
2440,1
3225,0
4359,1
1992,1
1277,1
920,0
891,1
1186,1
1021,0
4645,1
4737,1
2797,1
2751,1
1311,1
1763,1
4738,0
2789,1
2202,1
2813,0
66,0
4962,0
452,0
4450,1
434,0
173,1
770,1
819,0
790,0
2672,1
4370,0
672,1
3865,1
4933,1
3298,1
874,0
986,1
2524,0
1469,0
2252,0
1665,0
5432,0
803,0
3696,0
101,1
1247,1
4716,1
931,0
4185,0
4318,0
5384,1
4111,1
4416,1
4759,1
4212,1
716,1
2207,0
3455,1
2888,0
1023,1
5315,0
878,1
5426,1
2561,0
5289,0
12,1
440,1
1372,0
2408,1
721,1
4875,0
192,0
3926,1
3158,0
3399,1
3013,1
1821,1
412,1
607,1
131,0
1069,1
4543,1
1963,0
2036,0
786,1
1541,1
2430,0
4161,0
4581,0
3333,0
206,1
1404,1
2760,1
5121,1
352,1
4501,1
2854,1
4366,1
3147,0
4910,1
1577,1
429,0
1950,0
4256,0
2464,0
1180,1
1940,1
4182,1
3971,0
58,0
1538,0
2259,0
4817,1
5358,1
5225,0
3908,0
3252,0
2339,1
2130,0
3683,0
5049,1
4326,0
5006,0
568,1
620,0
832,0
20,1
4625,1
1162,0
175,0
2832,0
2470,1
29,1
4451,0
3419,1
4620,1
83,0
4159,1
1031,1
567,0
686,0
3496,0
3593,1
1022,1
1164,0
2364,0
1513,1
2589,0
1711,0
2711,0
1050,0
1788,1
4336,0
1607,0
2722,0
4593,0
4909,1
5330,1
1474,0
1741,0
3054,0
3481,0
3022,1
437,0
3749,1
875,0
767,0
3495,1
354,0
3422,0
983,1
2277,0
1604,0
3411,1
942,1
5333,1
2060,0
673,0
2070,0
4454,1
964,0
1980,0
2040,1
5285,0
3627,0
1325,0
70,0
4534,1
3890,1
4362,1
2423,1
252,1
4630,1
4308,0
8,1
3932,0
3767,1
5056,1
2385,1
227,1
5176,0
1693,1
1481,0
4552,0
4769,0
5134,0
1211,1
2873,0
2153,1
3816,0
1111,1
1153,1
3633,0
3244,1
3169,0
1401,1
3830,1
955,1
643,0
1690,0
4372,1
2351,0
451,1
2136,1
3668,0
2302,1
1759,1
4848,1
4775,1
592,0
2061,0
2731,1
4474,1
4744,0
2710,1
5138,1
2042,1
388,1
3647,1
4049,0
5295,1
2685,1
3673,1
1026,1
4175,0
2105,0
2284,0
4721,1
3714,0
64,0
4489,0
1429,0
859,0
1739,0
3172,0
1395,0
1356,0
5238,0
4711,0
3582,0
1054,0
3014,0
5149,1
2653,1
3478,0
1245,0
1151,0
482,1
469,1
2740,1
901,1
2874,0
5421,0
3016,1
3345,0
1246,0
1787,1
3468,1
4600,1
1943,1
1032,1
2232,1
3760,1
4000,0
571,0
4379,0
1748,0
5253,1
1825,0
3751,1
4746,1
1523,1
1874,1
3717,0
1637,0
3840,1
4517,0
5453,1
3303,1
2055,1
1155,1
820,1
5093,0
3002,0
1431,1
1188,1
1386,1
1535,0
1449,0
4709,0
1053,1
383,1
3453,1
4095,1
1938,0
3900,0
402,0
4099,1
5438,0
2802,0
5298,1
1926,0
4373,1
5166,1
4715,1
2955,0
254,0
537,1
4732,0
3762,1
1638,0
818,1
5083,0
3822,1
3229,0
4920,1
1713,1
5420,1
2935,1
885,1
2602,1
4809,1
4271,1
2950,0
494,0
149,0
461,0
1557,0
251,0
153,1
1306,0
3124,1
555,0
243,1
364,0
1865,0
1514,0
2641,0
2428,1
514,1
73,1
1719,1
5155,0
5434,1
4440,0
851,1
1051,1
3737,0
4718,1
1768,1
5181,0
5299,1
2744,0
3247,0
4557,0
3004,1
2009,1
1548,0
4730,0
2772,0
4108,0
3000,1
2433,0
3613,1
4798,0
2050,1
1847,1
2279,1
1745,0
3700,0
1714,0
522,1
628,1
3735,0
915,1
4469,0
1452,1
4136,1
717,0
3691,1
3587,0
2496,0
523,1
1283,0
3150,0
1623,0
4160,1
4237,1
1276,0
2455,1
2622,1
987,1
4172,1
205,0
3132,1
918,0
4881,0
3670,0
4982,0
3879,1
445,1
2676,0
1826,0
938,1
2968,1
2768,1
2452,0
762,1
1011,0
3741,0
1415,1
4375,1
668,0
2231,1
2758,0
3547,1
4559,0
1608,1
450,1
2902,1
4294,0
3756,0
3601,0
3190,1
4693,0
2990,0
102,0
2535,0
1065,0
5218,1
3059,0
2869,0
566,0
626,1
2868,1
5198,0
3188,0
3193,1
3930,0
3003,0
3309,1
313,0
1059,1
2981,0
5112,0
4438,0
1678,0
1267,0
1108,0
3288,1
2389,0
2041,1
2348,0
1362,0
3349,1
4233,1
4041,0
3143,0
3337,0
3754,0
5262,0
3421,1
3521,0
3648,0
3230,1
3713,0
5111,1
784,1
3742,1
128,1
3397,0
337,1
1287,1
1369,0
499,0
1291,1
2884,1
2518,1
601,1
3346,0
1252,1
1674,0
57,0
3635,0
816,1
4183,0
1346,0
1636,1
3138,1
4385,1
1989,1
4509,0
826,1
3052,0
1983,0
1169,1
1298,0
1799,1
4186,1
50,0
945,0
5346,1
3209,1
5139,0
621,1
2891,0
2896,1
715,0
4727,1
5414,0
3543,0
5348,0
2493,0
5301,0
1668,0
4521,0
2444,0
4792,1
3610,0
198,0
4673,0
5287,0
1510,1
4228,1
3377,0
2933,0
1384,0
1411,0
1568,1
1885,0
4312,0
2179,1
2616,1
4105,1
3083,0
2427,0
4129,0
2644,0
5350,1
3326,1
506,1
41,1
894,0
371,0
3181,0
3606,0
2355,1
4399,1
3220,1
3472,0
2621,0
3007,0
3306,0
2844,1
4877,1
5019,0
890,0
624,0
3997,0
5379,1
815,0
4008,1
5017,1
2784,1
3910,0
995,1
4411,0
5270,0
3307,0
4964,0
548,1
4003,0
4465,0
3970,0
991,1
1116,0
1819,1
4840,0
2825,0
2436,1
1702,0
4155,1
729,1
857,1
723,1
5390,0
1038,1
4862,1
4547,0
2605,1
297,0
1507,1
4720,0
2335,0
4331,0
2081,1
631,0
19,0
4017,0
5122,1
1750,0
3433,1
1677,0
2209,0
2700,0
3046,0
1122,0
3617,0
4125,0
1237,1
3026,0
1680,1
4813,0
5172,0
2824,1
5130,1
4463,0
2546,0
1117,1
2594,0
2999,1
551,0
4808,0
3979,0
1529,0
5399,1
4113,1
4928,0
3914,1
1500,0
3420,0
3414,0
1258,0
4667,0
1954,0
4103,0
4688,0
4545,1
756,0
846,1
2807,1
4293,0
3386,0
605,0
2915,0
122,1
4297,0
4064,1
293,1
5368,1
5416,1
3680,0
4828,0
5222,0
2599,0
448,0
3550,0
1948,1
3758,0
1313,1
1115,0
2388,0
3156,1
4071,0
1425,1
5127,1
5014,1
3507,0
160,1
1443,0
5072,1
226,0
2693,0
2940,1
4883,0
4397,0
2714,0
600,0
2495,1
255,0
347,0
1792,1
2087,0
1968,0
505,1
5027,0
1071,1
4725,1
4115,1
116,0
1910,0
2420,1
763,0
3623,1
1010,0
519,1
1359,0
378,0
4387,1
4048,0
1365,0
1216,1
3937,0
1657,0
1134,0
872,1
3110,1
4705,1
743,0
1271,1
1349,1
4332,1
5088,1
4924,1
4135,1
1316,0
5012,1
2346,0
369,0
229,1
2082,0
3245,0
5152,0
3369,0
2843,0
4907,1
2776,0
273,0
3922,0
3410,0
3344,0
5279,1
5321,0
2520,0
5353,0
372,0
329,0
1204,0
3773,0
473,0
5211,0
1137,0
584,0
1708,1
414,1
4926,1
2628,1
1370,1
1312,1
4357,0
1894,1
2796,0
1579,1
1764,1
5094,1
532,1
4142,1
2603,1
435,1
598,0
1144,1
303,1
3105,0
4641,1
3505,1
2667,1
2835,1
2814,1
4929,1
14,0
30,0
1914,0
2911,1
1235,1
1124,0
4258,1
5284,0
3292,0
2894,1
1618,0
1324,0
4680,1
2863,0
2837,1
146,1
1307,0
4431,1
5028,0
3602,0
2127,1
4649,0
246,1
2281,1
2120,0
3973,1
1924,0
1407,1
3874,0
4661,0
2201,0
1773,1
406,0
5187,0
4572,0
785,0
2567,1
1154,1
2290,0
4467,1
3387,1
38,0
1861,0
4940,0
282,0
4044,0
1172,0
2943,0
1860,0
3300,0
2513,0
1464,1
2409,1
5257,1
3772,0
4582,1
134,0
4618,0
3917,0
1183,1
1036,0
3823,0
2577,0
5409,1
3884,1
2587,0
3586,1
2282,0
426,1
2283,1
3642,1
3261,1
3663,0
418,0
4289,1
3856,0
777,0
4678,1
1268,1
1631,1
4070,0
2497,1
1289,0
456,1
2203,0
3236,0
5435,0
4631,1
630,1
574,1
1740,0
3033,0
256,0
3095,1
4484,0
1920,0
272,0
2241,1
4540,1
359,0
1951,1
475,0
4263,0
1770,1
1197,1
3618,0
4052,0
103,0
1184,1
2529,1
4209,1
334,0
1052,0
3649,0
5422,0
4844,1
2333,0
2038,0
165,1
3986,0
3291,0
5256,1
5456,1
1533,0
520,1
3166,0
4855,0
1932,0
3331,1
2094,0
4733,1
745,0
340,1
3525,1
1634,1
3857,1
2475,0
2445,0
465,1
3667,0
1145,0
4471,1
688,1
1966,0
2926,0
3040,1
1880,1
428,0
1952,0
2451,0
4777,1
5397,1
5204,1
2458,0
1930,1
2159,0
2293,0
4310,0
4075,1
2781,1
3311,1
907,0
4335,0
2600,1
3322,0
1537,1
1935,0
2301,0
2286,1
4676,0
864,0
3308,0
208,0
5352,0
353,0
664,1
2556,1
4965,0
2575,0
2116,1
2834,1
2805,0
4242,0
4507,1
2468,0
114,0
5269,0
3941,1
350,0
1503,0
1527,0
865,1
4007,1
809,0
2043,1
387,0
3196,0
544,1
2244,1
4084,1
704,0
980,1
525,0
4268,1
2247,1
4575,0
44,0
4897,1
1218,0
4371,1
1676,1
3268,0
4761,0
4030,1
5219,0
2762,0
4882,0
3931,1
4811,0
5388,0
3253,0
3448,1
4407,0
4787,0
3029,1
4741,0
752,0
5170,1
4847,1
1976,0
3881,0
1984,0
5339,0
3984,0
4443,1
4748,0
2721,0
3068,0
3777,0
3151,0
4483,1
39,0
2785,0
5418,1
709,1
1140,0
657,0
2008,0
2517,0
4526,0
4586,1
3380,0
2509,1
3134,0
4973,1
4745,0
3792,0
1375,0
4860,0
1912,1
1136,1
286,1
2390,1
3492,1
4462,1
3977,1
4878,0
3711,0
4262,0
671,0
1198,0
1663,0
2619,0
5377,1
1871,1
1725,1
2841,1
2450,1
5066,1
2198,0
4313,0
1993,0
580,0
1554,0
250,0
2091,1
1596,1
4441,0
3263,0
4742,1
3703,0
1223,1
561,0
3807,1
1185,1
3037,0
2134,1
4156,1
887,1
2658,0
1282,0
527,1
2942,0
1212,1
1030,0
295,1
1363,1
2806,0
3929,0
3175,1
4244,1
652,0
5016,0
4827,1
2132,1
5190,1
4128,1
2272,1
5065,1
4383,1
2799,0
808,1
1576,1
4274,0
821,1
612,0
4285,0
141,0
1486,0
4532,0
1489,0
687,0
5357,0
1471,0
314,0
1858,0
3137,0
1504,0
1256,0
2522,0
3913,0
4867,0
3672,0
4435,1
1728,1
888,1
5447,1
5196,1
1231,0
982,1
610,0
4487,1
1712,1
1498,1
2729,1
4899,1
5372,0
5040,0
2930,0
2687,1
1798,0
5419,1
4235,0
4134,0
4580,0
667,1
121,1
2755,1
5022,0
4527,0
3489,0
2267,0
31,0
3449,1
2634,1
2086,0
305,1
4319,0
3098,1
4412,0
2014,1
145,1
4154,0
140,0
2370,0
971,0
731,1
1944,0
4116,1
4605,1
3085,1
33,1
174,1
366,0
3693,1
2957,1
2659,0
2988,0
3677,1
5323,0
4603,1
640,1
2924,1
1560,1
2974,1
1897,0
2715,0
5309,1
3379,1
3391,1
1591,0
4566,0
572,0
1181,1
1906,0
