,P,Q,A
3063,1.9456526112280903,2,0
9822,-7.760086443606818,2,1
8696,0.4332541264618004,2,0
1224,5.656096248886583,1,0
2721,-1.5373624367532326,2,1
6209,-8.49312254438781,2,1
855,5.908969357548778,2,0
5402,-1.277687717607665,0,1
7882,3.98749813946933,2,0
6031,1.2760716159482335,1,1
9745,3.1614681312608717,0,1
9945,-9.454300957646211,2,1
2549,4.258957358225052,1,1
9356,9.779833723305204,1,1
9276,-3.7297119984492015,1,1
7690,-7.3534626099176865,2,1
5672,5.136680930460758,2,0
831,3.9692176724842776,2,0
6411,12.313189464874757,1,0
8511,7.390459574999087,1,0
6479,-3.5880788375795953,1,1
1201,-1.4403480317067487,1,1
2572,-5.609050373288353,1,1
6341,-6.43527621857918,0,1
5700,17.66977307500982,2,0
9052,4.73923931480695,2,0
2387,0.07900218485995847,1,0
1939,-5.368615831786373,2,1
7692,11.447125768486533,3,0
1479,-3.958518352824332,1,1
9203,5.533487422686627,1,0
3968,4.2718487094427875,2,0
7825,3.742966191798431,1,0
3696,6.484175362272852,1,0
2096,3.639654060293025,1,0
9208,6.876854045767249,0,0
9091,-0.41085680575919803,3,1
6915,-5.459153697180205,3,1
6406,-4.057884867071463,1,1
4045,7.0019699822186166,2,0
5407,1.647954687026787,2,0
9933,12.311165940504,0,0
9161,-8.694376449138657,1,1
7727,-4.989377492484116,2,1
6817,-2.9958617767118954,2,1
3243,4.558404109683968,2,0
2562,-9.515589636714077,0,1
7594,-5.585413476580155,2,1
2058,6.958517290570241,1,0
808,7.6704433961439324,2,0
1022,2.6696293229391412,2,0
3161,-1.147736541957031,1,1
8576,9.219894266863005,2,0
7701,-0.3874445496490999,2,0
5974,-4.095771499126615,3,1
4913,-5.491984461469435,1,1
5025,5.073248436166722,2,0
2372,-10.498053472522582,1,1
2963,3.1019549269830202,1,0
8974,8.644142755821989,2,0
530,-7.73889551498195,1,1
2017,-8.932282139976296,2,1
7637,-8.982357757510545,0,1
6888,2.755183078443351,3,1
2813,-7.113502084710903,1,1
567,0.7214851262583917,3,0
8787,-10.0971904634535,1,1
9867,12.390899995024299,1,0
5053,-2.072421785205074,2,1
9577,-5.291555030597043,3,1
6562,-7.4014442695796925,1,1
9962,-6.100721664969589,3,1
2064,3.18602833899294,0,0
8080,-11.510916666848718,1,1
3804,4.757063386506524,1,1
9590,-6.94840296874947,1,1
2922,2.1274364003458195,1,0
7118,-4.5403420845891365,2,1
5682,4.609251934508479,2,0
2320,-9.656176625319024,2,1
8898,3.4052489914596467,0,0
9581,-12.314792490075492,3,1
3236,1.9344899313021913,3,0
640,11.490490405139418,2,0
8656,-1.9316675366680345,1,1
9344,-5.098201468509373,3,1
9766,-0.38676394514217605,2,0
5033,-2.4244696392933136,2,1
4093,3.797573237455658,1,0
4136,-11.272157646658897,0,1
8823,-8.097263553426881,1,1
801,-3.951186136811844,0,1
5948,4.474048830260259,2,0
5158,-11.93776734402756,1,1
9532,3.3138596105252334,1,0
3398,-1.5177202624225492,1,1
5897,4.803323667488532,1,0
4918,4.622950137235799,2,0
166,4.983231009522016,1,1
7430,-9.034050329459372,2,1
3286,-0.5012060422290108,2,0
2178,-7.2434233086754665,1,1
4607,0.2537014065897485,0,1
521,-6.668293662937508,0,1
7984,-6.9628062178484456,0,1
4252,-5.492356268822488,1,1
1842,-2.6467729173610417,1,1
3777,2.832294803335417,2,0
3836,15.20692460737472,1,0
9292,-6.318939254194248,3,1
9194,-4.305624949276233,2,1
1159,6.937910648078363,2,0
5807,5.056207887185249,3,0
4681,-8.390757774079761,2,1
3568,11.270926362240614,1,0
8968,9.323049879416775,1,0
8714,-1.2556086509648903,3,1
6316,-4.0667932818301855,1,1
4803,7.338308766220607,1,0
2356,-10.176435937127437,1,1
8132,5.964818842122305,2,0
6098,16.45914771580541,1,0
213,9.472300648949872,1,0
1176,-6.15022333194188,1,1
8944,-5.820619815369953,0,1
1286,-2.975785194669072,2,1
7762,-5.886348923437057,2,1
2753,-8.015719928917454,2,1
3012,4.876246007389778,1,0
5296,-4.83630665671434,1,1
1118,-5.2690971143867635,2,1
3106,-6.78236095384591,2,1
5462,0.693357562395079,2,0
2880,-6.173615808818232,2,1
2035,-6.495492212619668,1,1
6489,-11.031228825748167,2,1
180,-2.9724889554784752,2,1
1374,0.5191495476788164,0,1
939,4.492887634557186,1,0
1441,-5.953706138620724,2,1
2828,14.237607092345852,2,0
5608,12.527659098005671,2,0
6366,0.5759596743864215,1,1
6070,13.005593198608448,1,1
2812,-7.002010965080892,2,1
1435,-4.5156475729470404,1,1
7751,-9.338410638579818,0,1
8154,-3.309234504509275,1,1
1078,2.904677482035545,0,0
6828,-4.1108166581428,2,1
2226,13.742581405347847,2,0
2227,7.79914108222531,1,0
4215,-0.341190143877411,0,0
787,4.189662894441969,2,0
79,3.4430594664625103,1,0
9186,10.205444338297317,2,1
4648,12.892473473344587,2,0
85,-11.240839565996232,1,1
535,8.407934916110877,1,0
1140,-6.39710635787442,1,1
4377,9.057149313461352,1,0
9583,2.2849238602089597,2,0
4576,13.03698497252197,0,0
4388,-4.724620779434084,2,1
7666,3.59454470280601,2,0
8949,-4.890612353891577,1,1
8016,-7.372133094283901,2,1
1274,-5.366284857703034,2,1
8346,-3.45204055041796,1,1
495,7.708879750744037,1,0
888,-6.206363789711896,2,1
7518,3.229766881132757,2,0
7216,15.737320131294071,2,0
6555,-10.87491600235136,0,1
5385,1.2417004861292547,1,0
9310,8.233005563632323,1,0
1049,11.19534875799561,2,0
8958,0.26974896838813134,1,0
18,-3.181393469028014,2,1
3214,-9.210622437463375,3,1
4382,8.45442316746241,0,1
4867,6.281455397326775,3,1
1571,10.28045297395483,2,0
7869,-0.058413946941858086,2,0
5665,12.505611482148732,2,0
7356,1.959148475437288,2,1
7167,20.24822008664494,2,0
3123,2.13200391519993,1,0
6211,3.0408482074994683,2,0
3509,12.01442926452075,2,0
1568,-2.652377284524156,2,1
8040,9.361502238431697,3,0
3353,-10.21545957904078,0,1
7362,-11.06933362037705,1,1
4615,6.6626906293595365,2,0
6041,12.117212447685132,1,0
1126,-8.162331599833411,2,1
8000,-5.788077286398452,2,1
573,-0.7619603432067565,2,1
3267,-10.898581823701797,3,1
9494,-1.073854540839886,1,0
7351,0.7722882078296783,1,0
4781,-1.6999095505831634,2,1
8428,-6.566325381823784,0,1
5271,7.624686967822477,3,1
6741,-3.2267844117104474,3,1
1501,-4.223312140087512,1,1
8844,3.8080879990600556,1,1
3315,6.89142386612879,1,0
687,-6.278953626735266,1,1
629,-2.74815365411616,2,1
4944,-7.829820715590053,1,1
4337,-7.04692478580561,2,1
5214,3.316594660168252,0,0
4621,2.7079143292392285,2,0
5958,-6.529657104566545,1,1
4664,4.2227690637529305,2,1
585,-4.271595826252915,3,1
6188,6.760357526248905,1,0
8052,5.964435657012675,1,0
6065,-7.189609300131972,1,1
8038,-3.3482613262575454,2,1
7856,4.916084849396623,1,0
7799,4.185800326126369,0,0
6180,2.163881523310515,2,0
1666,16.79409475837717,0,0
4742,3.72774105009775,2,0
3195,-8.636452932884666,0,1
2515,0.025798926105666364,0,0
7274,6.746602131160311,2,0
2506,-7.985739984374735,1,1
6829,-7.917357156693552,1,1
2396,8.380501249950896,2,0
6798,3.419156782837884,1,0
433,-5.523986863600088,1,1
2956,7.274405297106946,1,0
7009,1.960196055026839,2,0
9489,-9.228419920653723,2,1
6089,-9.08833441425498,1,1
9395,4.504204597263993,3,0
1867,10.937722783781675,0,0
7764,18.993160622131814,1,0
724,-7.123166034387187,2,1
9448,12.989347102360767,1,0
8815,13.093001375097897,1,0
1974,2.4437989801319766,1,0
6520,-8.22990337638651,1,1
6264,-7.831072285602608,2,1
1304,-1.1567876495672713,1,1
2234,10.853232812364276,1,0
8337,8.049019085561772,0,0
8921,4.26937379480171,2,0
8310,8.084925691945571,2,0
3410,-6.706278383154867,2,1
4,14.988709529690231,2,0
5646,8.481100646828992,0,0
3729,-0.8860359971663809,1,0
8198,0.5009808083488128,1,0
6532,5.714191111954744,1,0
582,-6.333102498827738,1,1
9645,-6.6412827427056245,3,1
875,5.552992916484786,2,0
1473,-0.45743371435046365,1,0
4408,-0.17536674347476566,2,0
3651,-5.611087546755204,1,1
6778,-2.759785832079949,1,1
9918,7.101292331591692,1,0
7474,-7.408600481516306,0,1
6633,-6.042234151304622,1,1
8110,-11.34905651408788,1,1
1693,-0.7043607342972109,1,0
9830,3.472209912914264,2,0
5614,4.8047501798632055,1,0
8698,6.869076278603329,3,0
3310,0.5091057148987016,2,1
812,-1.6525927595590817,1,1
1264,10.001210591106938,2,0
6172,-9.001087087937895,1,1
892,5.370869457801752,0,0
6080,-11.546219473583621,3,1
1726,12.161019864497936,2,0
5759,15.693464263722724,2,0
7988,0.44704610816172474,2,0
9791,8.212356534625384,3,0
3443,5.266336386315357,2,0
5316,1.719018004540746,3,1
8942,-4.436604931614319,3,1
2401,-5.8427744734220965,1,1
5336,2.1669278039913813,0,0
5155,-1.9401901978913743,1,1
8101,-6.320819904162342,2,1
1695,2.218630353383115,3,0
6439,-3.551880651237057,3,1
4503,10.345381706519312,2,0
5371,5.107967720829211,1,0
8124,-8.1385166480296,3,1
852,-1.1269357817182089,2,0
5843,-10.21364440904059,0,1
9352,-5.620221735998946,0,1
3130,-8.435035564526276,2,1
4226,-3.0086807397139657,1,1
2875,7.578457334311027,3,0
2962,-9.015100080915282,1,1
1929,7.203522880050606,2,0
8174,-2.384790313689245,0,1
2719,13.065309906324245,1,0
7492,0.6408587549025739,1,1
5122,8.380174498040278,1,0
7032,0.2630541139944036,1,1
8345,3.824733017431993,1,0
5784,-1.0311767258740767,1,1
5478,2.2372724059708378,0,1
8817,10.666290993496489,1,1
8342,1.7961479928645545,1,0
5954,2.0248250945340303,2,0
7876,-4.812719660504998,1,1
6436,-7.7916798841246955,1,1
1788,4.837458584224601,2,0
9251,3.682472886546364,1,0
7724,2.4478725246373014,2,0
6391,3.6315373276824197,2,1
854,-5.571314744360486,2,1
6498,-8.28459099793475,0,1
3721,-1.0267130904255835,1,0
6879,6.3522068702352765,0,0
971,5.5892138847493875,1,0
9758,-9.26220600180496,1,1
2628,4.953779990005227,1,0
6273,-6.316418627349776,1,1
5368,-0.5705559722626852,0,1
6148,15.765805317701957,2,0
7730,5.023237522981712,1,0
6120,5.638416830397693,2,0
9734,2.0784812813540294,2,0
6540,9.54335407337353,0,0
2094,4.669458660776863,1,0
44,-3.8202532275453196,2,1
9591,-3.203029412554458,3,1
3272,13.446619221277736,2,0
4417,3.251150176661853,3,0
3663,9.544733430014624,2,0
2966,4.220425338719153,3,0
1544,-9.367089215933673,1,1
4813,-1.5940032486727214,2,1
6122,0.8325868379378834,3,0
4914,6.326543206147251,2,0
494,4.404186441389595,1,0
9966,12.39363511637963,2,0
9181,-9.150037413026036,1,1
6793,-7.082792638965136,1,1
668,2.5907682445866937,3,0
145,-4.213787557086216,2,1
2005,8.89856994053782,1,0
5410,6.451317609833911,1,0
4275,-2.9421511224485717,1,1
9793,-9.228649138437698,1,1
1133,-2.2093853002234884,1,1
7157,12.305429091609836,1,0
531,6.733298357332469,1,1
3423,-8.71846563352133,0,1
4218,-4.9030421918560325,1,1
5076,11.054005941150754,1,0
555,-9.240679642323316,1,1
4402,10.531594365919219,2,0
4573,-6.951767411296373,3,1
795,-7.953073943842721,2,1
3055,-7.70330079913826,1,1
8919,9.150966578773929,1,0
1593,0.3303153206719036,1,0
3143,-7.625073142394995,2,1
6985,7.672975199391495,2,0
9074,9.961033979223782,2,0
9121,-7.279192056722696,2,1
3343,-4.416753765799836,2,1
7682,2.274607346030575,1,0
8046,3.8300704292160432,2,0
6992,-1.884568965613347,2,1
8436,4.202716355772004,1,0
5200,-10.74563559633449,2,1
2495,-0.7504368799177095,3,0
2761,-1.8667797995089777,2,1
5957,-5.686044262707561,2,1
7817,-2.0042364941227526,2,1
3993,6.6464338954314695,1,0
856,-10.288348686484241,1,1
8248,2.960983928850048,2,1
9129,-7.63003191859084,1,1
4884,-7.772741669842029,1,1
1423,-11.08392462596721,2,1
140,3.0289767975456665,1,0
5571,-5.601473530530161,2,1
1612,0.1312763885574295,1,0
7122,-8.818310923860043,2,1
2430,-0.6064880342526654,2,1
9122,16.995681268482368,1,0
6564,10.542881500744283,3,0
9187,10.432055228374706,2,0
8107,-11.24734682780564,1,1
8390,-5.976090455112461,1,1
5367,3.8371926323549284,2,0
7574,6.376400222589722,2,0
302,6.767584543431627,0,0
6525,-9.401323277368252,2,1
7066,-2.2401260126587665,3,1
8512,10.328598374368058,2,0
6551,-2.6913130702457773,3,1
1390,9.020919729095148,0,0
1760,6.648393994958095,1,0
3707,13.19059958834158,2,0
7529,9.849839842054422,2,0
1163,10.868326867017423,0,0
8262,-10.634466463009883,2,1
6015,-8.778108500376767,1,1
1132,6.888655307846676,2,0
6859,-4.751416077062732,2,1
1248,7.697670372490811,0,0
171,-6.830413738511804,1,1
778,0.3509520993431199,2,0
2304,-5.445912548707076,2,1
7803,-0.017346937133483897,2,0
6189,-8.433527343586322,1,1
8899,9.292773082824697,2,0
12,14.276335318887359,2,0
2493,1.9891031843596254,2,0
31,-7.857427989710805,0,1
2899,6.965561609438417,2,0
2379,8.926963032821487,2,0
3266,6.2752107535436945,3,0
6964,4.3825194778437835,1,0
1243,-9.938947115688496,1,1
6334,-5.1191316798033935,1,1
6077,-5.343970976109959,1,1
5038,-4.885618935311759,1,1
9803,-4.7153901225950285,1,1
4711,-2.4804563927148244,2,1
8584,-6.140771021213093,1,1
345,-0.5496004287710394,2,0
5946,2.7145355788653576,0,0
8210,1.391700849654562,3,1
1062,7.107646975216121,2,0
7588,-5.882668984818579,1,1
6240,8.70432162493345,2,0
5215,9.316560020395839,3,0
8860,-6.474281725974983,2,1
2185,5.030863183182925,1,0
6421,9.254727110975546,2,0
6776,-4.087355778648573,1,1
915,11.406815583116922,0,0
2135,5.249241978888866,3,0
4331,5.628724805090641,2,1
6137,-6.767015608709678,1,1
6363,3.885272482254561,2,0
9928,10.82879793039847,0,0
136,13.843308779101596,1,0
6156,-8.612005044380107,2,1
772,-8.171670340526614,0,1
5504,1.0745994656507396,1,0
9084,6.526555059381758,2,0
8281,-8.819169263699235,1,1
7685,3.2125918971714946,3,1
9411,-5.764132134017258,1,1
1031,2.1961306652936115,3,0
8728,6.045783476553743,2,0
1283,2.9922733784621647,1,0
951,-10.428843643081567,1,1
6869,7.818713450514911,2,0
3347,-5.30778854384028,1,1
4235,7.7915433960715745,2,0
7786,10.664244429404032,1,0
919,7.3876167530799615,2,0
5331,8.497486481376093,2,0
9041,-6.467278451197724,2,1
6896,3.815008657987544,3,0
2193,10.415987875016185,2,0
4639,4.724636757422548,3,0
6990,-7.484198443907349,0,1
6714,-2.99138540755285,0,1
9807,6.762880519480577,3,0
9643,2.5754590865855453,1,1
5212,5.781810483107451,1,0
6630,3.5801957877416095,2,0
5673,6.530491075473915,2,0
5705,-9.017197423945387,1,1
1606,-7.591464729565278,1,1
9305,-9.180919048844048,1,1
4188,2.8027100801099247,1,0
2860,0.8496115224817067,1,0
5168,3.9534961799279125,2,0
21,-9.149506370239221,0,1
444,-2.0969526624537265,1,1
5233,5.0331538111820295,1,0
6752,-10.95020333686957,3,1
2522,3.979981989355606,2,0
878,-7.63586586472629,3,1
1072,-7.244635520468826,1,1
196,-3.3851518793209636,1,1
7602,-9.77948756049171,2,1
6878,7.6703317517610845,2,0
410,-8.044868111980925,2,1
318,6.740732126266741,1,0
6280,1.1601351579564285,1,1
5311,7.822868105491678,1,0
3891,-4.329808760593118,1,1
5583,-8.035607269993754,2,1
4169,1.2063401431918859,1,0
8807,5.075505847678566,1,0
6576,2.034204851357325,2,0
3933,1.1294068123744476,0,0
1660,-7.154103772880827,1,1
7959,7.490154781155768,2,0
5769,-8.018776851853044,3,1
1614,-5.171063153441544,2,1
2082,3.75944345511028,1,0
3733,-8.495313430633738,1,1
7580,-2.335655425942341,1,1
5455,9.084707649808513,2,0
4084,-0.3170800810517578,1,1
3307,5.652336159948586,0,0
8019,1.2033921830691816,0,0
6983,-8.369985742608545,0,1
4810,-4.869206001227893,3,1
1522,3.337326810952014,1,1
2164,-2.7623072758193943,3,1
9394,2.222656831598046,1,0
3845,4.339831039806642,2,0
5178,-8.886586043929817,1,1
4527,2.4851114065338082,2,0
3401,2.1414727364460853,2,0
1960,-6.449482598804169,2,1
2877,14.316087398315535,2,0
2768,13.343452166643416,2,0
5795,-7.039120114044759,1,1
8754,2.164455709146415,2,0
1540,-4.866353950067571,2,1
9549,-9.295811650039326,1,1
2622,-7.89198600530224,1,1
356,-7.16800708064037,1,1
9245,-1.1285687693381437,2,1
4917,2.965433989049765,1,0
1115,-8.354187079466291,2,1
3322,8.764423195130377,1,0
5782,-8.821750579908628,1,1
968,11.293969366588993,3,0
1678,-4.465005998397822,3,1
7684,1.6283215699574618,0,0
6530,-10.545530177092678,2,1
6982,3.4314795566948337,1,1
5328,-3.452709828986538,2,1
1112,13.361120095940265,2,0
6207,-8.09235577656687,2,1
5835,4.620872958307165,1,0
7646,4.263098684367874,2,0
2581,0.39904018906101385,2,1
8920,5.56287071372857,0,0
418,-2.907747315350523,1,1
7560,9.043838172387307,1,0
8498,-0.5410947926320144,3,1
1313,-5.000425677496523,2,1
5294,9.657185999583998,1,0
8895,-1.1265073692511296,1,1
7917,-4.521635440995992,1,1
4251,-10.958309162472247,1,1
5597,5.975947853418512,1,0
8791,4.205061738038348,3,0
9278,-1.594360385351398,3,1
8923,4.117899927782495,2,0
484,-4.525580347585233,2,1
77,2.9199121209034953,2,0
3546,-4.0238904462942475,1,1
4676,2.625555879388092,0,0
6197,0.031908438749019385,2,0
7253,-4.52583694145106,2,1
6229,-5.776057130284802,2,1
8348,-4.815450031526715,2,1
8956,10.286994546546415,2,0
9794,-7.09276008331762,2,1
7813,-1.7691708870897986,2,1
7268,-6.768764804289328,0,1
1655,-6.243955140132306,3,1
4605,-8.993362623873956,2,1
4611,-6.426277641411753,2,1
5342,4.90866152817895,3,0
1397,3.6314167015420358,1,0
373,4.8457760923127795,3,1
2368,7.421988920083917,2,0
3880,5.306857816548307,2,0
1327,4.4752314465050755,1,0
7018,3.7056298461274584,3,0
967,-11.042182187786869,2,1
7291,-11.04018329502641,2,1
9363,-9.654003162633543,0,1
5045,-7.758943662879229,0,1
7170,6.2725351196047425,2,0
5644,4.76120061955029,2,0
8965,-7.925703919302697,2,1
502,7.0545526814956885,2,0
8388,1.614401039757622,1,1
3758,13.066432953140822,2,0
3187,-5.893536886998245,2,1
8372,-3.928949663881229,1,1
6861,-8.770151894134747,1,1
4205,4.141743684122558,2,1
6043,4.482109421536747,3,0
2220,2.549903896303045,2,0
4208,9.998073329749005,1,0
6468,6.305728519854009,2,0
7015,7.841359045201865,2,0
4669,-8.738238995598833,3,1
4578,13.27098726310507,2,0
8541,13.623284500569781,3,0
7883,-6.514214679497927,2,1
8680,5.3940663719631745,2,1
9388,5.538513823490612,2,0
1364,-6.440173408634892,1,1
889,-9.239635118251188,1,1
1864,-7.061945968161043,1,1
1742,2.331622684205401,1,0
8893,5.963531735897632,2,0
4145,-11.090655554876587,1,1
6602,-6.334133965033532,2,1
8146,1.64168324593882,1,1
5241,6.308366910712049,1,0
6354,2.205392533714006,3,0
9901,-7.8466275176994875,2,1
6567,0.8802354402429056,1,0
4549,2.8849423397847698,3,0
3871,3.3854017105879284,2,1
1718,14.155848639377565,3,0
465,-3.454118540751121,3,1
414,8.140910486884735,0,0
5918,0.5447947779858389,2,1
9818,6.016195155891657,1,0
9436,-2.9001804519162837,2,1
2024,4.733024245192195,2,0
1652,-4.65982059567924,3,1
9260,8.433421440724626,2,0
5447,-0.008363229916534654,2,1
4099,-6.721823319313822,1,1
6599,1.9619151576808642,2,1
4873,-8.849588226535692,1,1
1210,-5.118521891067288,2,1
4164,5.096042584208133,2,0
5310,2.348999571550962,2,0
5280,-2.3179488293286044,2,1
8300,-1.8117722891129064,2,1
4063,-8.30551070722508,1,1
2560,-8.56887272402366,2,1
6142,-0.671740369751106,2,1
2458,-1.471619669350505,0,1
348,6.726348197005063,3,0
