,P,Q,A
367,-2.78084046939515,1,1
9850,12.241115522584616,2,0
1041,5.112249902459668,2,0
4384,-1.4272124004466578,1,1
92,-4.248111556792948,2,1
3154,5.686765911384929,2,0
501,-4.061847539427009,2,1
1204,2.1350503594964048,1,0
949,6.069767897261642,0,1
3761,-3.010630920111211,2,1
291,9.830497050375284,2,0
9678,7.520107525935245,3,1
8102,-5.556678085044915,1,1
1851,-1.2916238154707484,1,1
9751,5.825935099206709,1,0
905,9.845792011341388,1,1
6349,-3.4540689796457293,1,1
4064,2.9285940023473604,1,0
5702,0.558144854078147,1,1
7552,-4.258196494977268,2,1
1329,4.815103366902755,1,0
8489,1.55129815576588,2,1
3232,-4.761698040456569,1,1
8930,4.90119291510626,0,0
1836,3.6099920808953163,0,0
534,5.81270659281575,2,0
4480,-3.993430688488114,2,1
5762,16.842598982159213,0,0
4915,-2.963143760112848,0,0
5920,1.8019116037383098,3,0
1089,7.5443728818543905,1,1
194,12.541315493146909,2,0
9543,10.455317977730951,2,0
5817,-2.597888992198393,1,1
8199,7.24001363385894,3,0
8596,0.16074308428939843,3,1
7141,0.4134026414305825,1,0
455,7.234947337498177,3,0
3596,8.772039524430166,1,0
7639,3.840168764614824,2,0
4875,0.8041690427359518,2,0
3755,3.666025791165902,1,1
639,0.3490217338556474,2,1
5135,2.380261841604415,2,1
7006,1.9511768272975119,2,0
5932,-1.263745596166687,1,1
5191,7.799599697707297,0,0
5298,-4.978559804157049,3,1
3053,-5.015570681647883,0,1
3411,-2.77773689166638,1,1
4901,-4.99229277949148,1,1
1840,-2.080685044720698,2,1
2315,2.5268233635257653,1,0
4482,6.929255092731825,1,0
9320,9.959837619114033,0,0
6811,11.589259709170015,3,0
52,8.101828787242333,0,1
7312,0.8464663736550744,1,1
997,1.2506829326390865,2,0
4400,-5.3034353387332835,1,1
2441,-7.452702544039514,2,1
8284,1.4358277253691687,0,1
6257,0.9898832565810568,2,0
4953,-1.3772280204045195,0,1
4499,-4.576276126323314,0,1
965,9.271510406234686,1,0
1155,1.281857527316357,2,1
5611,-4.322365332043217,3,1
9099,2.7338945622177415,1,0
5347,3.1642778592313388,2,1
6174,2.9706980697663132,2,0
7178,4.700474944379592,2,1
4106,5.836975927033587,1,0
609,0.8753764591667135,2,0
4833,6.581112155764876,1,0
1581,-3.09022329735626,1,1
7301,4.720880974683381,3,0
6194,-5.804867214384369,1,1
957,5.012981335765749,1,1
1195,-11.29699140756868,2,1
329,-2.419076910766734,3,1
172,-4.470266976560236,0,1
2578,2.559120850640838,2,1
7306,15.537138155118727,1,1
8039,2.842778030272676,1,0
9973,-2.111445620849245,2,1
7124,2.0219899688974325,1,0
6278,-0.1688926224789633,1,1
652,6.091733817664692,2,0
3996,-3.36387962273455,2,1
5689,-2.6822339884068302,3,1
4516,4.190121260064699,1,1
2681,9.47033717119833,2,0
5355,5.053634063607666,2,0
8551,1.032301398910759,2,1
6130,-4.170734797115664,1,1
3112,4.257454560038709,3,0
3218,10.075130865921167,3,0
8953,1.4532111733555118,2,0
7229,-3.6247714986022452,2,1
6586,-0.839185068938584,2,1
4640,-3.652603401888583,1,1
6271,3.50596114515898,2,0
7845,5.8978446411154755,2,0
6980,12.948557572587948,1,0
4535,8.759432315434653,3,0
7980,-0.5728146338769047,1,1
176,-5.245843299387255,1,1
8053,8.711336861415365,2,1
3276,9.134339597503647,2,0
4030,0.9423908425670864,1,1
8304,4.342696719481986,1,0
1722,0.6215363851714624,1,0
5389,4.165880560325668,2,1
5488,5.5409712764139,2,1
4872,2.1582215612210742,2,0
9118,-2.7290214620713718,2,1
8840,6.162884589980585,2,0
5886,14.218369711150036,3,0
6261,8.89529403830367,2,0
7816,1.6280314358987062,2,1
8536,-1.580213517356778,0,1
6155,1.9539635631515995,1,1
2842,-1.837351704191959,1,0
4066,-7.113260828921627,0,1
2041,7.370292689527724,1,0
7696,3.09184404704242,2,1
549,-2.0664246063319673,3,1
2726,-7.484384456918688,1,1
8507,6.114228046214806,1,1
6966,3.9641314117353117,2,0
4100,3.4758147835776563,2,0
1257,1.3158854275680996,2,1
5579,3.823545541198967,1,1
5436,-3.87520546591509,1,1
1258,-2.1788025254627055,2,1
7383,6.1928317564806346,1,1
6544,-8.167390211042747,1,1
1285,4.160188257954081,1,0
7527,14.492663495685225,2,0
6492,10.186159460677393,1,0
5574,-1.6768294536117452,2,1
9480,-0.2371285277984158,2,1
2494,10.51735489307241,2,0
1621,-1.0269180374994598,0,1
320,1.1531675209341097,2,1
3806,27.696631135939686,3,1
7827,12.454083471114165,2,0
5990,5.82834730674519,3,0
3063,1.9456526112280903,2,0
9822,-3.3600864436068183,2,1
8696,0.4332541264618004,2,0
1224,5.656096248886583,1,0
2721,2.8626375632467678,2,1
6209,-4.0931225443878105,2,1
855,5.908969357548778,2,0
5402,3.1223122823923353,0,1
7882,3.98749813946933,2,0
6031,5.676071615948234,1,1
9745,7.561468131260872,0,1
9945,-5.054300957646213,2,1
2549,8.658957358225052,1,1
9356,14.179833723305203,1,1
9276,0.670288001550799,1,1
7690,-2.953462609917687,2,1
5672,5.136680930460758,2,0
831,3.9692176724842776,2,0
6411,12.313189464874757,1,0
8511,7.390459574999087,1,0
6479,0.811921162420405,1,1
1201,2.959651968293252,1,1
2572,-1.2090503732883517,1,1
6341,-2.0352762185791797,0,1
5700,17.66977307500982,2,0
9052,4.73923931480695,2,0
2387,0.07900218485995847,1,0
1939,-0.9686158317863742,2,1
7692,11.447125768486533,3,0
1479,0.4414816471756682,1,1
9203,5.533487422686627,1,0
3968,4.2718487094427875,2,0
7825,3.742966191798431,1,0
3696,6.484175362272852,1,0
2096,3.639654060293025,1,0
9208,6.876854045767249,0,0
9091,3.9891431942408024,3,1
6915,-1.0591536971802045,3,1
6406,0.3421151329285368,1,1
4045,7.0019699822186166,2,0
5407,1.647954687026787,2,0
9933,12.311165940504,0,0
9161,-4.294376449138657,1,1
7727,-0.5893774924841162,2,1
6817,1.4041382232881048,2,1
3243,4.558404109683968,2,0
2562,-5.115589636714077,0,1
7594,-1.1854134765801545,2,1
2058,6.958517290570241,1,0
808,7.6704433961439324,2,0
1022,2.6696293229391412,2,0
3161,3.2522634580429695,1,1
8576,9.219894266863005,2,0
7701,-0.3874445496490999,2,0
5974,0.3042285008733854,3,1
4913,-1.0919844614694352,1,1
5025,5.073248436166722,2,0
2372,-6.098053472522582,1,1
2963,3.1019549269830202,1,0
8974,8.644142755821989,2,0
530,-3.3388955149819495,1,1
2017,-4.532282139976298,2,1
7637,-4.582357757510547,0,1
6888,7.155183078443351,3,1
2813,-2.713502084710903,1,1
567,0.7214851262583917,3,0
8787,-5.697190463453501,1,1
9867,12.390899995024299,1,0
5053,2.327578214794926,2,1
9577,-0.8915550305970422,3,1
6562,-3.001444269579693,1,1
9962,-1.7007216649695884,3,1
2064,3.18602833899294,0,0
8080,-7.110916666848719,1,1
3804,9.157063386506525,1,1
9590,-2.548402968749469,1,1
2922,2.1274364003458195,1,0
7118,-0.14034208458913655,2,1
5682,4.609251934508479,2,0
2320,-5.256176625319024,2,1
8898,3.4052489914596467,0,0
9581,-7.914792490075493,3,1
3236,1.9344899313021913,3,0
640,11.490490405139418,2,0
8656,2.468332463331966,1,1
9344,-0.6982014685093727,3,1
9766,-0.38676394514217605,2,0
5033,1.9755303607066867,2,1
4093,3.797573237455658,1,0
4136,-6.872157646658897,0,1
8823,-3.6972635534268803,1,1
801,0.4488138631881564,0,1
5948,4.474048830260259,2,0
5158,-7.537767344027561,1,1
9532,3.3138596105252334,1,0
3398,2.882279737577451,1,1
5897,4.803323667488532,1,0
4918,4.622950137235799,2,0
166,9.383231009522017,1,1
7430,-4.634050329459374,2,1
3286,-0.5012060422290108,2,0
2178,-2.843423308675466,1,1
4607,4.653701406589748,0,1
521,-2.268293662937507,0,1
7984,-2.5628062178484465,0,1
4252,-1.0923562688224875,1,1
1842,1.7532270826389589,1,1
3777,2.832294803335417,2,0
3836,15.20692460737472,1,0
9292,-1.9189392541942474,3,1
9194,0.09437505072376773,2,1
1159,6.937910648078363,2,0
5807,5.056207887185249,3,0
4681,-3.9907577740797615,2,1
3568,11.270926362240614,1,0
8968,9.323049879416775,1,0
8714,3.14439134903511,3,1
6316,0.3332067181698145,1,1
4803,7.338308766220607,1,0
2356,-5.776435937127435,1,1
8132,5.964818842122305,2,0
6098,16.45914771580541,1,0
213,9.472300648949872,1,0
1176,-1.7502233319418796,1,1
8944,-1.4206198153699519,0,1
1286,1.4242148053309283,2,1
7762,-1.4863489234370568,2,1
2753,-3.6157199289174553,2,1
3012,4.876246007389778,1,0
5296,-0.43630665671434077,1,1
1118,-0.8690971143867635,2,1
3106,-2.3823609538459105,2,1
5462,0.693357562395079,2,0
2880,-1.7736158088182319,2,1
2035,-2.095492212619668,1,1
6489,-6.631228825748169,2,1
180,1.427511044521525,2,1
1374,4.919149547678817,0,1
939,4.492887634557186,1,0
1441,-1.5537061386207243,2,1
2828,14.237607092345852,2,0
5608,12.527659098005671,2,0
6366,4.975959674386422,1,1
6070,17.405593198608447,1,1
2812,-2.6020109650808916,2,1
1435,-0.11564757294704053,1,1
7751,-4.938410638579818,0,1
8154,1.0907654954907255,1,1
1078,2.904677482035545,0,0
6828,0.28918334185720074,2,1
2226,13.742581405347847,2,0
2227,7.79914108222531,1,0
4215,-0.341190143877411,0,0
787,4.189662894441969,2,0
79,3.4430594664625103,1,0
9186,14.605444338297316,2,1
4648,12.892473473344587,2,0
85,-6.840839565996232,1,1
535,8.407934916110877,1,0
1140,-1.9971063578744204,1,1
4377,9.057149313461352,1,0
9583,2.2849238602089597,2,0
4576,13.03698497252197,0,0
4388,-0.3246207794340843,2,1
7666,3.59454470280601,2,0
8949,-0.49061235389157665,1,1
8016,-2.972133094283901,2,1
1274,-0.9662848577030341,2,1
8346,0.94795944958204,1,1
495,7.708879750744037,1,0
888,-1.8063637897118963,2,1
7518,3.229766881132757,2,0
7216,15.737320131294071,2,0
6555,-6.474916002351362,0,1
5385,1.2417004861292547,1,0
9310,8.233005563632323,1,0
1049,11.19534875799561,2,0
8958,0.26974896838813134,1,0
18,1.2186065309719862,2,1
3214,-4.810622437463374,3,1
4382,12.854423167462409,0,1
4867,10.681455397326776,3,1
1571,10.28045297395483,2,0
7869,-0.058413946941858086,2,0
5665,12.505611482148732,2,0
7356,6.359148475437289,2,1
7167,20.24822008664494,2,0
3123,2.13200391519993,1,0
6211,3.0408482074994683,2,0
3509,12.01442926452075,2,0
1568,1.7476227154758441,2,1
8040,9.361502238431697,3,0
3353,-5.81545957904078,0,1
7362,-6.669333620377049,1,1
4615,6.6626906293595365,2,0
6041,12.117212447685132,1,0
1126,-3.7623315998334115,2,1
8000,-1.388077286398452,2,1
573,3.638039656793244,2,1
3267,-6.498581823701796,3,1
9494,-1.073854540839886,1,0
7351,0.7722882078296783,1,0
4781,2.700090449416837,2,1
8428,-2.1663253818237833,0,1
5271,12.024686967822475,3,1
6741,1.173215588289553,3,1
1501,0.17668785991248825,1,1
8844,8.208087999060055,1,1
3315,6.89142386612879,1,0
687,-1.878953626735266,1,1
629,1.6518463458838402,2,1
4944,-3.4298207155900524,1,1
4337,-2.6469247858056097,2,1
5214,3.316594660168252,0,0
4621,2.7079143292392285,2,0
5958,-2.1296571045665447,1,1
4664,8.62276906375293,2,1
585,0.12840417374708624,3,1
6188,6.760357526248905,1,0
8052,5.964435657012675,1,0
6065,-2.7896093001319717,1,1
8038,1.0517386737424548,2,1
7856,4.916084849396623,1,0
7799,4.185800326126369,0,0
6180,2.163881523310515,2,0
1666,16.79409475837717,0,0
4742,3.72774105009775,2,0
3195,-4.2364529328846645,0,1
2515,0.025798926105666364,0,0
7274,6.746602131160311,2,0
2506,-3.5857399843747353,1,1
6829,-3.5173571566935524,1,1
2396,8.380501249950896,2,0
6798,3.419156782837884,1,0
433,-1.1239868636000878,1,1
2956,7.274405297106946,1,0
7009,1.960196055026839,2,0
9489,-4.828419920653724,2,1
6089,-4.688334414254981,1,1
9395,4.504204597263993,3,0
1867,10.937722783781675,0,0
7764,18.993160622131814,1,0
724,-2.723166034387187,2,1
9448,12.989347102360767,1,0
8815,13.093001375097897,1,0
1974,2.4437989801319766,1,0
6520,-3.8299033763865094,1,1
6264,-3.4310722856026086,2,1
1304,3.243212350432729,1,1
2234,10.853232812364276,1,0
8337,8.049019085561772,0,0
8921,4.26937379480171,2,0
8310,8.084925691945571,2,0
3410,-2.3062783831548668,2,1
4,14.988709529690231,2,0
5646,8.481100646828992,0,0
3729,-0.8860359971663809,1,0
8198,0.5009808083488128,1,0
6532,5.714191111954744,1,0
582,-1.9331024988277374,1,1
9645,-2.241282742705624,3,1
875,5.552992916484786,2,0
1473,-0.45743371435046365,1,0
4408,-0.17536674347476566,2,0
3651,-1.2110875467552047,1,1
6778,1.6402141679200513,1,1
9918,7.101292331591692,1,0
7474,-3.008600481516305,0,1
6633,-1.6422341513046215,1,1
8110,-6.949056514087882,1,1
1693,-0.7043607342972109,1,0
9830,3.472209912914264,2,0
5614,4.8047501798632055,1,0
8698,6.869076278603329,3,0
3310,4.909105714898702,2,1
812,2.7474072404409187,1,1
1264,10.001210591106938,2,0
6172,-4.601087087937895,1,1
892,5.370869457801752,0,0
6080,-7.146219473583621,3,1
1726,12.161019864497936,2,0
5759,15.693464263722724,2,0
7988,0.44704610816172474,2,0
9791,8.212356534625384,3,0
3443,5.266336386315357,2,0
5316,6.119018004540746,3,1
8942,-0.03660493161431905,3,1
2401,-1.4427744734220962,1,1
5336,2.1669278039913813,0,0
5155,2.459809802108626,1,1
8101,-1.9208199041623413,2,1
1695,2.218630353383115,3,0
6439,0.8481193487629433,3,1
4503,10.345381706519312,2,0
5371,5.107967720829211,1,0
8124,-3.7385166480296013,3,1
852,-1.1269357817182089,2,0
5843,-5.81364440904059,0,1
9352,-1.2202217359989462,0,1
3130,-4.035035564526275,2,1
4226,1.3913192602860347,1,1
2875,7.578457334311027,3,0
2962,-4.6151000809152825,1,1
1929,7.203522880050606,2,0
8174,2.0152096863107554,0,1
2719,13.065309906324245,1,0
7492,5.040858754902574,1,1
5122,8.380174498040278,1,0
7032,4.663054113994404,1,1
8345,3.824733017431993,1,0
5784,3.3688232741259236,1,1
5478,6.637272405970839,0,1
8817,15.066290993496487,1,1
8342,1.7961479928645545,1,0
5954,2.0248250945340303,2,0
7876,-0.41271966050499875,1,1
6436,-3.3916798841246965,1,1
1788,4.837458584224601,2,0
9251,3.682472886546364,1,0
7724,2.4478725246373014,2,0
6391,8.03153732768242,2,1
854,-1.1713147443604859,2,1
6498,-3.8845909979347484,0,1
3721,-1.0267130904255835,1,0
6879,6.3522068702352765,0,0
971,5.5892138847493875,1,0
9758,-4.862206001804961,1,1
2628,4.953779990005227,1,0
6273,-1.9164186273497754,1,1
5368,3.829444027737315,0,1
6148,15.765805317701957,2,0
7730,5.023237522981712,1,0
6120,5.638416830397693,2,0
9734,2.0784812813540294,2,0
6540,9.54335407337353,0,0
2094,4.669458660776863,1,0
44,0.5797467724546808,2,1
9591,1.1969705874455425,3,1
3272,13.446619221277736,2,0
4417,3.251150176661853,3,0
3663,9.544733430014624,2,0
2966,4.220425338719153,3,0
1544,-4.967089215933673,1,1
4813,2.805996751327279,2,1
6122,0.8325868379378834,3,0
4914,6.326543206147251,2,0
494,4.404186441389595,1,0
9966,12.39363511637963,2,0
9181,-4.750037413026035,1,1
6793,-2.682792638965136,1,1
668,2.5907682445866937,3,0
145,0.18621244291378425,2,1
2005,8.89856994053782,1,0
5410,6.451317609833911,1,0
4275,1.4578488775514287,1,1
9793,-4.828649138437697,1,1
1133,2.190614699776512,1,1
7157,12.305429091609836,1,0
531,11.13329835733247,1,1
3423,-4.318465633521331,0,1
4218,-0.5030421918560317,1,1
5076,11.054005941150754,1,0
555,-4.840679642323316,1,1
4402,10.531594365919219,2,0
4573,-2.551767411296373,3,1
795,-3.553073943842721,2,1
3055,-3.303300799138259,1,1
8919,9.150966578773929,1,0
1593,0.3303153206719036,1,0
3143,-3.225073142394995,2,1
6985,7.672975199391495,2,0
9074,9.961033979223782,2,0
9121,-2.8791920567226956,2,1
3343,-0.016753765799835563,2,1
7682,2.274607346030575,1,0
8046,3.8300704292160432,2,0
6992,2.515431034386653,2,1
8436,4.202716355772004,1,0
5200,-6.345635596334489,2,1
2495,-0.7504368799177095,3,0
2761,2.533220200491023,2,1
5957,-1.286044262707561,2,1
7817,2.3957635058772477,2,1
3993,6.6464338954314695,1,0
856,-5.888348686484241,1,1
8248,7.3609839288500485,2,1
9129,-3.23003191859084,1,1
4884,-3.3727416698420285,1,1
1423,-6.683924625967209,2,1
140,3.0289767975456665,1,0
5571,-1.2014735305301598,2,1
1612,0.1312763885574295,1,0
7122,-4.418310923860043,2,1
2430,3.793511965747335,2,1
9122,16.995681268482368,1,0
6564,10.542881500744283,3,0
9187,10.432055228374706,2,0
8107,-6.847346827805641,1,1
8390,-1.5760904551124608,1,1
5367,3.8371926323549284,2,0
7574,6.376400222589722,2,0
302,6.767584543431627,0,0
6525,-5.001323277368254,2,1
7066,2.159873987341234,3,1
8512,10.328598374368058,2,0
6551,1.708686929754223,3,1
1390,9.020919729095148,0,0
1760,6.648393994958095,1,0
3707,13.19059958834158,2,0
7529,9.849839842054422,2,0
1163,10.868326867017423,0,0
8262,-6.234466463009883,2,1
6015,-4.378108500376767,1,1
1132,6.888655307846676,2,0
6859,-0.3514160770627316,2,1
1248,7.697670372490811,0,0
171,-2.4304137385118043,1,1
778,0.3509520993431199,2,0
2304,-1.045912548707076,2,1
7803,-0.017346937133483897,2,0
6189,-4.0335273435863215,1,1
8899,9.292773082824697,2,0
12,14.276335318887359,2,0
2493,1.9891031843596254,2,0
31,-3.457427989710805,0,1
2899,6.965561609438417,2,0
2379,8.926963032821487,2,0
3266,6.2752107535436945,3,0
6964,4.3825194778437835,1,0
1243,-5.538947115688496,1,1
6334,-0.7191316798033931,1,1
6077,-0.9439709761099585,1,1
5038,-0.48561893531175815,1,1
9803,-0.3153901225950282,1,1
4711,1.9195436072851757,2,1
8584,-1.7407710212130922,1,1
345,-0.5496004287710394,2,0
5946,2.7145355788653576,0,0
8210,5.791700849654562,3,1
1062,7.107646975216121,2,0
7588,-1.4826689848185786,1,1
6240,8.70432162493345,2,0
5215,9.316560020395839,3,0
8860,-2.0742817259749824,2,1
2185,5.030863183182925,1,0
6421,9.254727110975546,2,0
6776,0.31264422135142755,1,1
915,11.406815583116922,0,0
2135,5.249241978888866,3,0
4331,10.028724805090642,2,1
6137,-2.3670156087096776,1,1
6363,3.885272482254561,2,0
9928,10.82879793039847,0,0
136,13.843308779101596,1,0
6156,-4.212005044380106,2,1
772,-3.7716703405266148,0,1
5504,1.0745994656507396,1,0
9084,6.526555059381758,2,0
8281,-4.419169263699235,1,1
7685,7.6125918971714945,3,1
9411,-1.3641321340172587,1,1
1031,2.1961306652936115,3,0
8728,6.045783476553743,2,0
1283,2.9922733784621647,1,0
951,-6.028843643081567,1,1
6869,7.818713450514911,2,0
3347,-0.90778854384028,1,1
4235,7.7915433960715745,2,0
7786,10.664244429404032,1,0
919,7.3876167530799615,2,0
5331,8.497486481376093,2,0
9041,-2.0672784511977236,2,1
6896,3.815008657987544,3,0
2193,10.415987875016185,2,0
4639,4.724636757422548,3,0
6990,-3.0841984439073493,0,1
6714,1.4086145924471505,0,1
9807,6.762880519480577,3,0
9643,6.975459086585546,1,1
5212,5.781810483107451,1,0
6630,3.5801957877416095,2,0
5673,6.530491075473915,2,0
5705,-4.6171974239453855,1,1
1606,-3.1914647295652774,1,1
9305,-4.780919048844048,1,1
4188,2.8027100801099247,1,0
2860,0.8496115224817067,1,0
5168,3.9534961799279125,2,0
21,-4.749506370239222,0,1
444,2.303047337546274,1,1
5233,5.0331538111820295,1,0
6752,-6.550203336869571,3,1
2522,3.979981989355606,2,0
878,-3.23586586472629,3,1
1072,-2.844635520468827,1,1
196,1.0148481206790365,1,1
7602,-5.37948756049171,2,1
6878,7.6703317517610845,2,0
410,-3.644868111980925,2,1
318,6.740732126266741,1,0
6280,5.560135157956429,1,1
5311,7.822868105491678,1,0
3891,0.07019123940688232,1,1
5583,-3.6356072699937547,2,1
4169,1.2063401431918859,1,0
8807,5.075505847678566,1,0
6576,2.034204851357325,2,0
3933,1.1294068123744476,0,0
1660,-2.7541037728808266,1,1
7959,7.490154781155768,2,0
5769,-3.6187768518530454,3,1
1614,-0.7710631534415433,2,1
2082,3.75944345511028,1,0
3733,-4.095313430633738,1,1
7580,2.0643445740576594,1,1
5455,9.084707649808513,2,0
4084,4.082919918948242,1,1
3307,5.652336159948586,0,0
8019,1.2033921830691816,0,0
6983,-3.9699857426085448,0,1
4810,-0.4692060012278926,3,1
1522,7.737326810952014,1,1
2164,1.637692724180606,3,1
9394,2.222656831598046,1,0
3845,4.339831039806642,2,0
5178,-4.486586043929817,1,1
4527,2.4851114065338082,2,0
3401,2.1414727364460853,2,0
1960,-2.0494825988041705,2,1
2877,14.316087398315535,2,0
2768,13.343452166643416,2,0
5795,-2.6391201140447595,1,1
8754,2.164455709146415,2,0
1540,-0.46635395006757063,2,1
9549,-4.895811650039326,1,1
2622,-3.49198600530224,1,1
356,-2.76800708064037,1,1
9245,3.2714312306618565,2,1
4917,2.965433989049765,1,0
1115,-3.954187079466292,2,1
3322,8.764423195130377,1,0
5782,-4.421750579908627,1,1
968,11.293969366588993,3,0
1678,-0.06500599839782173,3,1
7684,1.6283215699574618,0,0
6530,-6.145530177092677,2,1
6982,7.831479556694834,1,1
5328,0.9472901710134624,2,1
1112,13.361120095940265,2,0
6207,-3.6923557765668713,2,1
5835,4.620872958307165,1,0
7646,4.263098684367874,2,0
2581,4.799040189061015,2,1
8920,5.56287071372857,0,0
418,1.4922526846494772,1,1
7560,9.043838172387307,1,0
8498,3.858905207367986,3,1
1313,-0.6004256774965224,2,1
5294,9.657185999583998,1,0
8895,3.273492630748871,1,1
7917,-0.1216354409959921,1,1
4251,-6.558309162472247,1,1
5597,5.975947853418512,1,0
8791,4.205061738038348,3,0
9278,2.8056396146486025,3,1
8923,4.117899927782495,2,0
484,-0.12558034758523284,2,1
77,2.9199121209034953,2,0
3546,0.3761095537057526,1,1
4676,2.625555879388092,0,0
6197,0.031908438749019385,2,0
7253,-0.12583694145105995,2,1
6229,-1.376057130284802,2,1
8348,-0.4154500315267149,2,1
8956,10.286994546546415,2,0
9794,-2.6927600833176197,2,1
7813,2.6308291129102015,2,1
7268,-2.3687648042893272,0,1
1655,-1.843955140132306,3,1
4605,-4.593362623873956,2,1
4611,-2.0262776414117525,2,1
5342,4.90866152817895,3,0
1397,3.6314167015420358,1,0
373,9.245776092312777,3,1
2368,7.421988920083917,2,0
3880,5.306857816548307,2,0
1327,4.4752314465050755,1,0
7018,3.7056298461274584,3,0
967,-6.642182187786868,2,1
7291,-6.640183295026411,2,1
9363,-5.254003162633543,0,1
5045,-3.358943662879229,0,1
7170,6.2725351196047425,2,0
5644,4.76120061955029,2,0
8965,-3.5257039193026976,2,1
502,7.0545526814956885,2,0
8388,6.014401039757622,1,1
3758,13.066432953140822,2,0
3187,-1.4935368869982446,2,1
8372,0.47105033611877145,1,1
6861,-4.370151894134746,1,1
4205,8.541743684122558,2,1
6043,4.482109421536747,3,0
2220,2.549903896303045,2,0
4208,9.998073329749005,1,0
6468,6.305728519854009,2,0
7015,7.841359045201865,2,0
4669,-4.338238995598832,3,1
4578,13.27098726310507,2,0
8541,13.623284500569781,3,0
7883,-2.114214679497927,2,1
8680,9.794066371963176,2,1
9388,5.538513823490612,2,0
1364,-2.0401734086348915,1,1
889,-4.839635118251188,1,1
1864,-2.6619459681610427,1,1
1742,2.331622684205401,1,0
8893,5.963531735897632,2,0
4145,-6.690655554876588,1,1
6602,-1.9341339650335314,2,1
8146,6.04168324593882,1,1
5241,6.308366910712049,1,0
6354,2.205392533714006,3,0
9901,-3.446627517699487,2,1
6567,0.8802354402429056,1,0
4549,2.8849423397847698,3,0
3871,7.785401710587928,2,1
1718,14.155848639377565,3,0
465,0.9458814592488793,3,1
414,8.140910486884735,0,0
5918,4.944794777985839,2,1
9818,6.016195155891657,1,0
9436,1.4998195480837166,2,1
2024,4.733024245192195,2,0
1652,-0.25982059567923965,3,1
9260,8.433421440724626,2,0
5447,4.3916367700834655,2,1
4099,-2.3218233193138227,1,1
6599,6.361915157680865,2,1
4873,-4.449588226535692,1,1
1210,-0.7185218910672875,2,1
4164,5.096042584208133,2,0
5310,2.348999571550962,2,0
5280,2.082051170671396,2,1
8300,2.588227710887094,2,1
4063,-3.9055107072250816,1,1
2560,-4.168872724023659,2,1
6142,3.7282596302488944,2,1
2458,2.928380330649495,0,1
348,6.726348197005063,3,0
8824,0.44081863581552305,1,1
