,Y
2115,1
4078,1
8344,0
2757,1
5842,1
936,1
3162,0
2080,1
3090,0
4625,1
6080,1
6766,0
1291,0
7046,0
4927,0
2513,0
1739,1
905,1
6631,1
6793,1
5928,1
58,0
539,1
1373,1
6444,0
4920,0
5638,1
5577,1
548,0
6031,1
7855,1
5878,1
333,0
7517,1
6184,0
1935,0
5631,1
7848,0
8252,1
2891,0
6714,0
1129,1
7903,0
1201,0
3694,0
5869,0
7308,1
1124,1
7971,1
5095,1
5472,0
3919,1
2955,0
7664,0
3365,1
195,1
892,1
6405,1
1459,1
5223,1
1740,1
325,1
7153,1
3341,1
1037,0
6524,1
2833,1
1759,0
795,1
3331,0
4410,0
1690,1
6781,0
1414,1
439,1
7931,0
5568,0
192,1
1685,0
1720,0
6695,1
6044,0
6749,1
528,0
5277,0
5917,1
557,1
5610,1
3071,1
6862,1
5390,1
4869,1
4150,0
6938,0
2038,0
140,0
1565,1
3700,0
4544,1
4602,0
1959,0
3202,0
3372,0
3756,0
1339,1
2090,1
801,0
4443,0
7586,0
6440,1
7148,0
3368,0
2487,0
2912,1
7298,0
5925,1
2962,0
2585,1
615,1
5826,0
3993,0
885,1
2668,1
4815,1
4250,0
1434,0
279,0
3342,1
1063,1
1076,0
7355,1
2306,0
5399,1
8205,1
8473,1
2083,1
5621,1
7409,0
568,0
2902,0
1319,0
5430,1
8025,0
7421,0
6855,0
4392,0
1981,0
5940,1
381,0
6277,1
6835,0
5328,0
95,1
2937,0
4858,1
7187,0
3541,0
8255,1
3972,1
7084,1
3043,0
4656,1
3935,0
449,1
1982,0
6578,0
727,0
4826,0
6268,0
2819,1
2988,0
7907,1
7318,1
472,1
4185,0
1378,0
5440,0
3916,0
117,1
7926,1
366,0
2384,1
7182,0
2440,0
6112,0
3740,1
5851,0
2901,0
5574,1
8371,0
3264,1
6357,0
8009,1
5316,0
32,0
3460,0
2701,0
7591,0
763,0
2786,1
983,1
8097,1
1242,0
4622,1
7778,1
4385,1
5170,0
1267,0
4201,1
7394,0
6826,0
272,0
4892,0
3488,0
3332,0
7419,1
2254,0
2699,0
509,0
5299,1
4744,1
5901,1
3166,1
6929,1
3398,0
199,1
8347,0
3840,1
1371,0
6307,0
5783,0
3283,0
6553,0
5211,1
1621,1
372,1
8028,1
7776,0
3348,1
6206,1
3931,0
5659,0
5933,0
2092,0
4242,1
7324,0
789,0
3289,0
3605,0
4831,1
1106,1
4866,1
3682,0
5175,0
1831,0
1775,1
3868,0
3926,1
4221,1
3702,0
6653,0
7475,0
5813,0
4857,0
7453,0
3764,0
2652,0
138,1
80,1
550,1
1669,0
1409,1
1825,0
7228,0
786,1
659,1
5069,1
8190,1
7680,0
3775,1
5050,1
216,0
4291,0
875,0
4000,1
2553,1
1897,1
997,0
7158,0
5417,0
6504,1
2365,0
6301,1
5109,1
2780,1
663,1
6995,0
5498,0
6264,0
7937,0
5576,0
5051,0
1910,0
6648,0
3556,0
2251,1
1413,0
5442,0
295,0
3174,1
7272,0
3007,1
5270,0
2121,1
1619,0
1468,1
5013,1
7820,0
4980,1
993,1
5483,1
6411,0
3898,1
1647,0
7302,1
5667,1
2832,1
3443,0
2421,1
5912,0
7533,1
3252,1
5456,1
2681,1
103,0
4493,1
1147,0
4740,0
3626,0
2356,0
565,1
265,1
6434,0
3976,1
8104,0
7213,0
2334,0
5863,1
6836,0
63,1
4752,0
2098,0
2773,0
2040,1
4334,0
4813,1
4516,0
5724,0
2784,0
7243,1
5972,0
1776,1
6432,1
1856,0
7821,0
7502,1
7322,0
6589,0
5606,1
3158,0
6098,1
4978,1
6445,1
4755,0
3854,1
5330,0
8119,0
6921,0
3285,0
7499,1
1252,1
3000,0
890,1
5297,1
6805,0
5384,0
4300,1
1215,0
6495,0
2328,0
7939,1
7736,0
8091,1
4436,0
219,0
3025,1
4787,0
7660,1
8477,0
4760,0
5248,0
4086,0
254,0
4535,0
4812,1
2589,1
7967,0
629,1
634,0
987,1
2472,0
3011,1
8138,0
248,1
2449,0
3750,0
6087,0
1097,1
3179,0
4977,0
2030,1
7884,1
3638,0
2640,1
7738,0
5022,1
2324,1
2644,1
38,0
3824,1
4062,0
7284,0
5746,1
6472,0
2277,1
1271,0
2285,0
7289,0
757,1
2535,0
6091,0
5031,0
5028,0
2393,0
6555,0
8194,0
1484,1
6228,1
2228,1
386,1
4188,0
6630,1
6786,0
2588,0
6261,1
5947,0
5161,0
5311,1
3014,0
7649,0
1102,0
4981,0
5072,1
630,0
7136,0
4997,0
6388,0
6149,0
1422,0
8280,0
7320,0
4899,0
2711,1
909,0
984,0
7619,1
6350,0
1644,0
2558,1
4715,1
3832,0
6567,1
8381,1
5691,0
1623,0
7643,0
1857,1
427,0
3120,1
5220,1
191,0
3082,0
6668,0
4050,0
1633,1
6562,0
71,0
8310,0
6840,1
7446,1
6183,1
963,0
8220,0
6704,1
3203,0
5004,0
8099,0
350,1
1597,0
182,1
2577,1
3272,1
3680,0
4416,1
2148,1
2162,1
7735,0
6085,0
7149,0
2221,0
8288,1
2367,0
2027,0
2533,0
6959,1
5538,0
2908,0
827,0
6773,0
3527,0
5591,0
7254,0
6150,0
1946,0
4264,1
4354,0
8151,1
1125,1
7386,0
2820,0
3019,1
7361,0
5332,1
907,1
93,0
3953,1
125,1
4064,0
2844,1
1875,1
6913,0
1471,0
1817,1
8443,1
1894,1
810,0
7219,0
2637,1
556,0
2660,0
5454,1
3065,1
680,1
1823,1
7861,1
1223,0
1703,0
2492,0
1634,0
5959,0
7734,1
6942,0
6097,0
3358,1
7430,1
3315,0
3821,0
6199,1
7270,0
3722,1
4937,1
88,0
7192,1
163,1
3663,0
3725,0
4116,0
2135,1
4151,0
3277,1
109,0
5313,1
1874,1
834,0
6077,0
3998,1
3124,0
2516,1
1071,0
5284,1
6823,1
3229,0
5699,1
2956,1
7037,1
6856,1
5694,0
6036,1
7072,0
8041,0
4486,1
1496,1
8095,1
3330,1
7305,1
2074,0
4736,1
8462,1
8253,0
5698,1
3944,1
6602,0
4152,0
2845,0
6709,1
951,0
7424,1
959,0
3401,0
4916,0
2320,0
6817,1
2281,0
139,0
765,1
7367,0
7653,0
1465,1
7118,1
8058,0
4991,0
5160,0
6377,0
8152,1
5512,1
3424,1
6366,1
2827,1
656,1
1843,1
3590,1
2451,0
7184,0
7098,0
666,1
4202,0
2039,1
1369,0
2355,0
6424,1
2417,0
4754,1
6235,1
7524,0
8132,0
5899,0
3529,1
2345,1
3904,1
6317,1
754,1
7768,0
7044,0
4524,0
7081,1
7579,1
1133,1
2836,0
5244,0
1073,1
7845,0
3453,1
523,0
4107,0
8326,0
1528,0
8037,0
7083,1
1366,1
1529,0
6063,0
186,1
4543,1
1084,0
416,1
4190,0
3974,0
8250,0
5812,1
7692,1
7147,0
8418,1
7953,0
2599,0
2756,0
7307,1
5953,1
3109,0
7013,1
4263,1
7471,0
3819,0
6469,0
3791,1
4615,0
3122,0
4044,1
4430,0
6774,0
7345,1
5858,0
2551,0
3652,0
3937,0
2523,1
4454,1
242,0
1519,1
1158,1
6196,0
4636,0
8432,0
6318,0
5657,0
7718,0
970,1
8111,0
3963,1
696,0
1244,1
2769,1
2376,1
5268,0
7500,0
72,1
952,0
5784,0
1308,0
6969,0
4924,1
5776,1
1966,0
4705,1
5789,0
4285,1
1450,0
316,0
2422,1
8478,0
3312,1
3295,0
6772,0
1646,0
2129,1
2680,0
6477,0
2108,0
7881,1
389,0
2488,0
3565,1
7563,1
2767,0
4331,1
3211,1
6934,0
2994,1
1483,0
1826,0
5672,0
5731,0
2975,1
2471,1
5528,0
380,0
2636,0
4655,0
7359,0
7841,0
5774,0
2545,0
7024,0
1401,0
7549,0
2809,0
6979,1
7052,1
6030,0
7785,0
856,0
3139,0
4533,1
7244,0
4165,1
3143,0
1751,0
4635,1
2612,1
424,0
5474,1
5291,0
2672,0
7198,0
6474,0
2802,1
2559,1
318,0
3656,0
8425,1
5264,1
878,0
4859,0
6385,1
5424,1
6280,1
4624,1
1193,0
2311,1
4672,0
304,1
2650,0
6703,1
8410,0
1074,0
4314,1
5081,0
3697,0
2510,0
2407,1
7428,0
4664,0
7312,0
2997,1
8168,0
6552,1
3629,0
8296,1
6392,0
2374,0
3867,1
2796,1
6985,0
7166,1
1645,0
175,0
728,0
122,0
7567,0
1569,0
3551,0
4460,0
1310,0
5501,0
8010,1
6889,1
1246,0
1222,0
2792,1
979,0
3572,0
1130,0
5943,1
1080,1
2032,1
5700,1
1140,1
2512,1
1383,1
7103,1
2782,0
5888,0
7929,1
1657,0
8082,0
6293,1
6513,1
4604,1
3413,1
202,0
2052,1
5715,0
7295,0
1458,0
4619,1
3165,1
7909,1
6586,0
5581,1
1847,1
2712,0
4047,1
3600,1
4557,0
649,0
4537,0
5503,0
3672,0
6174,1
6157,0
3980,1
5301,1
7181,1
3961,0
1396,0
612,1
2991,1
3914,0
7132,0
4682,1
1599,0
8379,0
5446,0
334,1
6499,0
7217,0
8196,0
4253,0
694,0
1475,1
3741,0
2813,0
1112,0
2942,0
978,1
3857,1
423,0
7414,1
3539,0
4683,0
4731,1
8450,0
2231,0
6561,0
8367,0
2977,1
507,1
4249,0
5273,0
7496,0
8341,0
3992,1
1637,0
756,1
706,0
7111,1
6593,0
8088,0
6040,0
428,0
1837,1
7769,0
5154,1
8108,0
2041,0
99,0
840,1
5092,0
3,0
5649,0
5134,1
642,1
1157,0
4225,1
6260,0
2180,1
3339,1
3861,1
5584,1
2291,1
2875,1
828,0
22,0
2639,1
5937,1
5431,1
7466,0
43,0
5760,0
7553,1
1040,0
3154,1
3384,0
3249,1
1233,1
7018,0
1951,0
6395,0
1180,0
6121,1
121,0
4361,1
277,0
1905,0
1268,0
6520,1
6747,1
8113,1
605,1
2779,0
3602,0
4403,0
135,1
1518,0
5608,0
4327,0
5142,0
2958,0
2657,0
8237,0
6973,1
2301,1
2137,1
415,0
8231,0
1515,0
1615,0
800,0
5836,1
4356,1
999,1
7241,1
2938,0
6988,0
6751,1
8052,0
6103,0
2748,0
4298,1
8,1
2061,0
2724,0
673,0
5594,0
1109,1
3465,1
2572,1
1367,0
5978,0
0,1
8373,1
6752,1
6981,0
3864,0
6136,0
4747,0
4773,1
7744,0
715,0
8040,1
6306,1
300,0
1118,1
6286,1
3484,0
7970,1
4925,0
6596,0
5459,1
6050,0
2130,0
1516,0
3793,1
1785,1
3349,1
3611,0
7048,0
8002,0
8272,0
488,0
7411,1
8195,1
3464,1
2359,1
6878,1
2134,0
6542,0
1635,1
3830,1
2483,1
6945,1
1777,0
2475,0
3408,0
7787,0
2884,1
5434,1
2943,1
6078,0
3859,0
5623,0
931,1
6574,0
1652,0
3254,1
2788,1
5057,0
2282,1
4674,0
2684,0
4723,1
6155,1
40,1
3390,0
6930,0
5587,0
560,0
5762,1
5269,0
1922,0
4867,0
654,1
635,0
5835,1
1620,1
8067,0
7392,1
1716,0
3446,1
4147,1
7299,1
1418,0
8277,1
895,0
5362,0
1911,1
1886,1
5688,0
6597,0
3064,0
1878,0
6689,1
4778,0
2016,0
299,0
8438,0
6927,1
3618,0
4055,0
6370,0
3115,1
882,0
6336,0
4610,0
4037,1
4019,1
1949,1
3111,0
8427,1
3063,0
6352,1
6702,0
185,1
2124,1
2412,1
6367,1
1488,0
7232,0
6200,1
6931,0
8032,0
5626,0
1359,0
7801,1
65,1
7690,1
3128,0
1199,0
3377,0
247,1
3245,0
255,1
7581,0
5206,0
887,0
2617,0
5364,0
4031,0
5263,0
7172,0
675,0
4834,1
3873,0
5272,0
5130,0
1136,0
4719,1
4413,0
6986,0
2443,1
7327,0
6531,1
8012,1
2528,0
3038,0
4851,0
6526,0
7203,0
628,1
8334,0
3519,0
2136,0
4456,0
6993,0
4573,1
1336,0
6591,0
5825,1
7215,0
5104,0
1887,0
5745,0
6557,1
1681,1
6584,0
7871,1
1327,0
5262,0
4675,0
2390,0
1181,1
6093,0
7501,0
7014,0
2888,0
2530,1
4495,1
7248,0
4379,0
4654,0
2416,1
6974,1
960,0
2885,0
5210,1
6896,1
3617,1
6767,0
602,0
7285,0
8163,1
5902,0
5145,0
3858,1
7531,0
7603,0
4144,1
6720,0
3769,1
6053,0
86,1
2714,0
3912,1
4593,0
6332,0
351,0
6025,1
5853,0
4320,0
5964,1
7335,0
2794,0
6171,0
8453,0
4131,0
4488,1
6692,0
3033,0
68,0
2366,1
5032,1
3170,1
3609,1
8200,1
5614,0
2223,1
1500,0
4270,0
5777,1
6267,0
3658,0
7715,1
2940,1
6563,1
8480,0
4951,1
7811,0
4330,0
2999,0
2236,0
7834,0
1711,0
702,1
3524,1
6510,1
569,0
3391,0
8084,0
4175,0
911,1
7291,1
6448,1
5037,1
1284,0
8243,1
1538,0
2082,0
7901,1
4405,0
6478,1
2926,0
3284,0
7555,0
1570,0
2150,0
6633,1
5567,0
3303,0
6663,0
5958,0
5821,1
1292,0
7836,1
2448,1
7051,0
4377,0
5470,0
5526,0
7141,0
1070,0
5249,0
5452,0
8258,0
6271,0
1579,0
5983,0
466,1
564,0
2438,0
1839,1
4255,0
4825,1
1762,0
3369,0
3901,0
3426,0
4159,1
6677,1
3950,0
2456,1
4732,0
586,0
7790,1
2200,0
2985,0
436,0
6994,0
2243,1
2843,1
2608,1
4471,0
1361,0
1896,1
8436,0
587,1
1753,1
4051,0
7493,0
1916,0
6639,0
2398,0
2762,1
8173,1
6427,0
4395,0
6761,0
6327,1
3547,1
1738,1
4588,0
2235,1
6711,0
60,1
5765,0
688,0
409,0
6161,1
4489,0
8007,0
3664,0
6480,0
4419,0
1899,0
6482,0
1730,0
7719,1
8214,0
2627,0
3871,1
5087,0
3827,0
2647,1
6130,0
7229,1
2338,1
6190,0
5506,1
2706,0
8444,0
4336,1
3385,1
5580,1
6924,0
1068,0
274,1
8338,0
7711,0
4955,1
1207,1
4807,1
7998,0
8466,0
1968,1
7365,0
4673,0
7306,1
3940,1
3952,1
6681,1
4440,0
208,0
8327,0
5492,1
1678,1
8407,0
3359,0
149,0
3402,0
7207,0
5929,0
3685,0
5729,0
5148,1
1608,1
2718,1
977,1
2775,0
296,1
3126,0
1156,0
82,0
4449,1
1541,0
2452,1
6139,1
6218,0
2037,0
5895,0
3735,1
4179,1
5345,1
5560,0
4781,0
3509,0
5773,1
2848,1
4280,0
6281,0
1056,0
4529,1
3084,0
6687,0
172,0
3560,0
7740,0
3715,0
2613,0
6018,0
1791,1
4810,1
4401,1
8458,1
6192,1
6417,1
4575,1
7890,0
1277,0
4671,0
3927,0
1096,1
1859,0
5969,0
790,1
5809,0
5152,0
6936,0
1171,0
3732,0
5934,1
7139,0
1388,0
5865,1
4579,1
205,0
1469,0
161,0
3723,1
5830,0
4389,0
2911,1
6341,1
5718,1
2924,0
3320,1
4638,1
7573,1
1834,0
7235,0
5403,1
5868,0
3599,1
988,0
5024,0
6915,1
7956,0
4091,0
6262,0
1866,1
4603,1
651,1
4577,1
7566,1
1426,0
3001,1
5026,0
2927,0
2479,1
7512,0
1580,0
5408,1
8249,1
4893,1
3292,1
4703,0
3260,0
5852,0
8201,0
7227,0
8217,0
4070,0
2267,1
7766,0
8098,1
3727,0
3040,1
3262,1
722,1
6517,0
1122,0
1395,1
4125,1
5341,1
3241,0
4172,1
6462,0
4966,0
2018,0
1744,1
2704,1
406,1
998,0
2429,0
286,0
8202,1
484,1
7107,0
5471,0
5562,1
1928,0
842,0
7106,0
6302,0
7920,1
6022,0
7452,1
1279,0
3190,0
2013,1
4213,1
3288,0
6601,0
6084,1
435,0
1303,0
7587,1
7965,0
395,1
360,1
2760,0
6614,0
6697,0
3442,1
7604,1
6768,0
8100,0
6108,0
5047,1
451,1
4835,0
5350,0
8262,0
6776,0
1586,0
7655,0
2725,0
7242,1
5734,0
5575,0
839,1
2067,1
4195,1
8303,0
3153,0
3676,0
969,0
1895,0
554,0
6147,0
653,0
8435,0
6490,0
1312,1
7847,0
6060,1
1656,0
2178,0
4371,1
3261,1
253,1
4129,0
3759,0
6954,0
3189,0
1399,0
2753,1
7383,0
166,1
3923,1
1294,1
271,1
3171,0
7105,1
8005,1
7405,1
2730,1
7730,1
5147,0
6587,1
3955,0
5769,0
1794,0
7646,0
7829,0
1115,1
2862,1
5829,0
4256,1
3255,0
580,0
4517,0
8333,0
3178,0
3298,1
5704,0
7516,1
4374,0
3799,0
3576,0
493,0
7247,1
3890,1
6736,1
1024,0
6701,1
6458,0
4014,0
1210,0
782,1
2044,1
5950,1
1108,0
5038,1
4104,1
7669,1
3056,0
3546,1
2625,0
7717,0
1380,1
8129,0
1756,0
1390,0
7282,1
1216,1
470,1
1259,0
8293,1
3394,1
2806,1
6514,0
6045,0
6672,0
7673,0
683,1
6088,1
6777,0
7040,0
6753,1
4102,1
8061,0
4008,0
4229,1
1904,1
3083,0
6431,1
1844,1
512,0
5453,1
1975,1
2546,0
1191,0
7693,0
5476,0
6034,0
3636,1
7488,0
4274,0
1590,1
7687,0
3784,0
4841,0
5278,1
1512,0
1362,0
6887,1
2459,1
6437,1
6236,1
4435,0
2733,0
4484,1
3585,1
1900,0
881,0
3986,0
723,1
7420,1
94,0
2915,0
7602,0
1973,0
7752,0
8216,0
4933,0
2649,0
1117,1
5521,1
7413,1
2318,1
4666,0
4821,0
6780,1
8135,1
4009,1
2071,1
7538,1
6274,0
251,0
2839,0
3307,0
4800,0
4021,0
2500,0
608,0
4043,1
7522,0
2131,1
2249,1
1265,0
6549,0
6997,0
4079,1
5546,0
3468,0
6285,1
4998,1
3866,1
8001,1
7201,1
3788,1
5963,0
5907,0
3698,0
5588,1
2278,0
6810,0
4873,0
3367,1
8475,0
3219,0
1551,0
1089,0
2132,0
2317,1
2250,0
7189,0
6754,0
3362,0
724,0
867,0
7003,0
1901,1
7385,1
5165,0
3773,0
8000,1
491,0
804,1
3755,0
865,1
6409,1
7523,1
132,1
6125,1
2107,1
7310,0
2261,1
7955,0
975,0
2271,0
7078,1
2826,0
7759,0
6949,0
3724,0
3948,0
2437,0
1986,0
3248,0
7880,0
3161,0
6976,1
3346,1
338,1
2966,1
5044,0
3692,1
5767,0
3172,0
2399,0
7220,1
934,1
328,1
1654,1
1194,1
8130,0
850,0
3738,0
5893,1
5491,0
7633,1
3839,0
375,1
3163,1
3293,1
5153,0
4531,0
2486,0
753,0
2731,0
5634,0
2566,0
5394,0
7117,0
4785,0
921,1
3146,1
7473,0
3054,0
6187,1
6852,1
5486,0
4803,1
8072,0
923,1
3650,1
5367,1
3159,1
1320,0
5088,0
7885,0
8029,0
710,0
2989,0
1263,0
6989,0
7869,1
1872,0
877,0
6671,0
501,0
7363,0
3591,1
89,0
2428,0
1476,1
6619,0
3081,0
5892,0
1912,0
4309,0
2189,1
6566,0
3133,0
7529,0
8035,1
206,1
7594,1
6067,1
6169,1
870,1
6304,0
204,1
1997,1
5295,0
5837,0
6634,0
1636,0
5320,1
1275,1
6312,0
5365,1
1822,0
2245,0
2185,1
2419,0
92,0
6905,0
7849,0
2764,0
3301,1
8387,1
3930,1
8107,0
6615,0
6372,0
210,0
4688,0
2468,0
7005,0
562,1
4323,0
1813,0
4138,1
4725,0
6164,0
7565,1
917,1
6501,0
1085,0
2461,0
8235,0
8121,1
6813,1
5035,0
5709,0
107,1
7008,0
2106,0
4949,0
8426,1
4504,0
5197,0
7417,0
3335,0
1035,0
5908,1
4669,0
511,1
2665,0
150,1
1038,1
4013,1
6346,0
1919,1
7436,0
3150,1
6816,0
7987,1
5370,0
5100,1
2478,0
6540,1
5214,0
2413,0
957,0
6729,0
7934,0
4069,0
4434,1
2629,1
6825,1
4266,1
1821,0
4205,0
7634,1
2632,0
8140,1
8266,1
2122,0
6160,0
1332,0
7325,1
1283,0
4554,1
4262,0
3896,1
866,1
3366,0
8085,0
7402,1
2444,0
4420,1
7756,1
6374,1
6493,1
4492,1
510,0
4658,0
4113,0
4565,1
4039,1
8167,1
4921,1
3176,1
2740,0
7685,0
2570,1
2006,1
4498,1
4365,1
1477,1
1650,1
2088,0
3975,0
6308,0
3002,1
4748,0
5398,1
2370,1
8286,1
5329,0
157,1
6297,0
1868,1
7262,1
4728,1
5725,0
6694,0
6545,0
8359,0
6056,0
8433,0
3247,0
4295,1
3137,0
7957,0
2838,1
3614,1
1289,0
6230,1
4252,0
3098,0
3994,1
7742,1
5733,0
2104,0
4657,1
3059,1
2676,0
6629,1
382,1
1365,1
3230,0
7381,0
3414,0
2808,1
127,0
287,0
6541,0
2890,0
1195,1
6122,1
4599,1
6473,1
164,0
8482,0
2209,1
6727,0
817,0
3619,1
101,0
8479,1
3270,0
807,1
4550,1
7786,0
1517,1
391,1
6554,0
6706,0
3681,1
96,0
3594,1
1549,0
8257,0
4839,1
4386,0
7035,0
7236,1
1490,0
5524,0
2812,0
3454,1
7340,1
1956,1
8461,0
4996,1
369,0
1507,1
4012,0
7826,1
7238,0
2732,0
4601,1
4794,1
6865,1
527,1
7867,0
2978,0
1972,1
5728,1
6910,1
5303,0
456,0
4305,0
7860,1
2746,0
5229,0
4644,1
3271,1
7973,0
2502,0
8185,1
7808,1
893,0
4394,0
962,0
7647,0
5916,1
3392,0
2117,0
6017,1
7276,0
4587,0
3457,1
971,0
572,0
1498,0
4990,1
4157,1
1204,0
1055,1
307,0
5008,0
3471,0
7183,1
467,0
4805,1
636,1
8264,1
7843,0
2948,1
2495,0
5421,0
1932,1
3966,1
1950,1
173,0
7684,1
47,1
4623,0
5874,1
8467,1
6848,0
6664,1
8354,1
5407,0
2294,1
1437,0
2526,1
5585,0
5224,1
2381,1
8211,0
7375,0
6550,0
7904,0
914,1
2499,0
4480,0
5930,0
440,1
7781,0
1870,0
6932,1
2774,1
2511,0
7371,0
7143,0
7188,1
3733,1
3244,1
