,R,Q,A
1039,8.492020273491558,3,0
4272,6.061480511142723,1,0
3452,2.0972365867924254,2,0
3359,5.787340231765191,3,0
3662,5.141940072208567,2,0
565,-1.8078939351570753,0,1
730,5.323666945368123,3,0
4031,1.0567757633780144,1,0
4729,4.584556470674777,2,0
1045,4.600786485422978,1,0
526,-0.20999248649693847,1,1
1034,6.942174667854367,1,0
2978,5.128992357135889,0,0
2353,1.70310430675944,2,0
155,0.9234049951670196,1,1
1856,1.4822269867386182,2,0
4361,3.626403284949522,2,0
635,16.680031728440106,3,0
3916,8.079687211678698,0,0
822,2.521999861691782,2,1
2056,9.153041412951557,1,0
3177,3.200904365555208,1,0
2691,3.2920388793030266,3,0
2407,4.803022698904724,1,0
2717,10.989442688803756,2,0
2735,4.084019823804848,2,0
5392,5.5212019420854315,2,0
1033,3.8153565190832044,1,0
744,5.222629076682995,2,0
3079,4.093269530294553,2,0
778,3.338388098417573,2,0
2528,5.172602462395025,3,0
880,3.264893729461731,2,1
4595,1.744285987935919,3,0
5370,2.756338316366111,2,0
2240,4.387510126734464,1,0
5062,5.105342693057108,1,0
5223,3.671145067784292,1,0
4696,4.787774350232784,1,0
5325,2.309521619270538,1,0
1166,1.741000043317778,2,0
3409,21.540281609340866,1,0
2229,1.956472691158822,2,0
81,7.725626240046271,0,1
2395,1.4641387008495386,1,0
1101,1.5397499813236966,1,0
4421,0.9427770245567608,1,0
2121,5.851005985417633,2,0
4590,8.143774331654724,2,0
5169,3.2711927277240873,0,0
1512,9.113627690852915,1,0
4622,19.82249825831815,2,0
4613,3.2014186605816923,3,0
1351,4.583525048784622,1,0
4317,11.400818211766563,3,0
4685,3.8661579566252398,1,0
4754,9.895417244638734,1,0
2816,1.8257007354802675,2,0
3927,10.820588035514708,1,0
5025,7.884411713091113,2,0
3918,3.0353830626992915,1,0
4419,17.460756316851874,3,0
4684,9.264530098249494,0,0
3187,7.659673817139743,2,0
4389,10.493608621556815,2,0
2002,9.73939149895319,1,0
4307,7.678245988448109,2,0
2477,10.937932824123813,1,0
5115,5.557331588491668,0,0
2093,0.979827216291699,3,0
4264,6.198997861235453,1,0
1265,4.561264812625178,0,0
5037,4.468927178035209,2,0
5441,3.957566392776809,3,0
1903,10.136480975694202,2,0
3631,6.599278046028605,3,0
2944,3.92535671155181,2,0
4610,8.205218310262266,2,0
1797,6.213604375277218,2,0
2573,9.097382564898634,2,0
1960,1.1556450948738106,1,0
4967,11.136822421078534,2,0
4991,6.557207054554314,2,0
4923,5.569174570501071,0,0
3441,3.219418166550059,3,0
4639,8.31873108363998,3,0
2856,4.381356927051601,2,0
1079,11.47809758663841,2,0
2026,1.3302595904535122,1,0
4054,6.986804784301574,2,0
1094,6.005589382713778,2,0
1979,4.822962655298373,1,0
4363,8.37081910957276,2,0
2851,3.493539722560758,2,0
5154,5.3150485024700895,1,0
4520,7.082394813038601,2,0
1971,2.5670853603152595,2,0
4169,3.505330040156594,3,0
1339,14.495455028162366,3,0
5074,2.4566603235332076,2,0
1809,6.6405004969848935,1,0
4188,7.531163137530566,1,0
4968,15.857593130333678,1,0
949,3.190607727744709,0,1
5320,8.156795814092757,2,0
483,2.9144323583553264,0,0
80,2.217533131711551,1,0
3274,5.266133636732066,1,0
3324,1.4473609598035115,2,0
4558,6.552886618609014,3,0
4876,2.4889479694440917,2,0
2165,5.465233545529916,2,0
3023,1.2224323443105467,0,0
4023,7.601157162156412,2,0
917,9.083375762956907,2,0
2787,6.634510844314769,0,0
3501,10.77001416214524,1,0
3090,7.380522040863177,3,0
1392,5.117215639518033,2,0
629,0.465578496530882,2,1
585,1.310590741996732,3,1
1483,2.154026764511066,1,0
1757,3.4226827134865045,2,0
2618,9.925722439357225,1,0
2076,5.229491371353755,2,0
5050,7.285101863493633,2,0
3882,4.20022470931864,2,0
4704,1.5904681563015228,2,0
2791,5.3673933752722505,2,0
825,1.599278526389912,1,0
3697,0.7598070889141484,2,0
1901,14.929834917368495,2,0
831,2.9906415933251003,2,0
3347,3.0467352933548835,0,0
3032,6.637005256057137,2,0
241,-4.898838784521082,2,1
3087,5.205594131716671,1,0
2597,1.8399113313420365,2,0
655,2.38478569672099,1,0
659,4.019361347229507,0,1
3730,7.763201259727468,2,0
656,2.9111317698224015,2,0
3203,9.351977368128232,2,0
3155,3.312597455717821,1,0
2003,2.568427844917068,3,0
1383,6.563205789430023,2,0
4390,2.1835066835784445,1,0
1240,7.834905970363471,1,0
1047,6.2904856769779425,1,0
4936,9.888866611649577,2,0
223,3.2276700283594755,0,0
4019,0.8411256555215703,1,0
2466,7.721229332769271,1,0
1126,5.133441560231339,0,0
1947,1.7688132557596523,1,0
3545,10.847448168813795,3,0
4230,2.372960507806333,2,0
3483,3.0285955981769046,1,0
5306,9.999721708369997,2,0
504,-2.7871006682806447,2,1
5212,3.286266880146113,1,0
1377,0.542447329936354,3,0
685,-4.435900427241763,1,1
377,5.232876704917782,1,0
1785,4.6864391587141565,1,0
5084,2.811418547739126,1,0
2413,4.002452795537583,2,0
2422,6.737466232062806,0,0
1314,3.5630925471799673,2,0
4442,9.587384715030758,2,0
3323,2.12980939664487,1,0
1020,1.9825359195936756,2,0
4194,8.728150409481104,0,0
4280,7.022239033127536,1,0
616,1.0697310423920914,0,0
807,4.002706751503185,2,0
4747,12.411028552334809,1,0
1692,2.2600408257423674,2,0
3426,3.669329754717916,2,0
2695,2.6646847634955493,3,0
4976,4.211031420530073,0,0
936,4.911954294578896,3,0
4384,12.5312891410625,2,0
2071,4.376236324582576,0,0
3474,1.3729529758080714,1,0
4833,14.777464430900137,1,0
1841,3.238163460712526,1,0
1187,3.8813530271870316,2,0
4536,2.620801590719916,1,0
2617,2.8625970113503705,2,0
2011,2.939055573249605,2,0
4413,2.3683503348500374,2,0
2725,6.170034513374944,2,0
4655,13.705715911041244,2,0
517,-0.22275700579223123,2,1
2514,6.260547424358107,1,0
5110,3.429738427484573,1,0
1575,5.193411976329102,2,0
2719,1.7235145328135186,1,0
2151,7.822264725821977,2,0
4444,7.4720778975964155,2,0
3568,5.005685258608872,2,0
4781,6.768399794050595,2,0
201,5.95364813475053,2,0
2550,3.9061867731387396,2,0
2010,14.933770569521801,1,0
5179,6.7338086424965535,2,0
2161,8.993608199842528,1,0
289,1.9625966505325558,3,0
1072,5.625456766870453,1,0
234,5.489461838009021,2,1
1343,6.038560782023604,1,0
4869,6.5563673952168,1,0
4866,1.213297600722902,1,0
957,2.0834071384050716,1,1
881,5.263967563156528,2,0
4170,8.236718512246046,1,0
1696,4.530701358097602,1,0
764,-5.818683518117263,1,1
1653,3.1922394940605523,0,0
817,-3.122212887146452,2,1
4755,3.1318092735282255,0,0
4311,16.57546534222872,2,0
3484,15.156502650373945,2,0
5054,5.220771276973295,1,0
2541,3.3501712427338877,1,0
892,5.242709631027016,0,0
2637,10.206676352916205,1,0
2809,2.530430989616251,2,0
2066,2.9053228310314667,3,0
939,3.63102693585558,1,0
420,10.13887983494804,1,0
5292,5.922231997618372,1,0
3851,14.991417809130965,1,0
2833,8.284357539127896,2,0
2899,9.691319759904054,1,0
2297,8.269716667397057,1,0
3946,4.289288356435082,1,0
2171,3.743776819630418,2,0
1146,3.365306563987118,1,0
4215,10.994081734651305,1,0
3383,1.0336493466759868,1,0
2104,1.8058930671518993,1,0
2067,25.854437098563654,2,0
77,3.111801133326681,2,0
3637,4.223228216939568,3,0
5021,2.9943434688362274,1,0
3609,1.8592476273534169,2,0
765,3.1687593957327707,2,0
184,11.951861049235573,2,0
1817,0.4875886853321375,3,0
2441,1.2084414186642418,0,0
2736,4.992920591285096,3,0
634,2.9523525571580507,1,0
2808,2.3748243927313366,0,0
3092,6.127763898824542,3,0
476,-1.1331345411200413,1,1
3988,3.7240724324635406,0,0
1587,6.530887407263646,1,0
965,8.44194982855829,1,0
1300,1.7420965431997448,1,0
3556,16.190402532593126,2,0
235,-0.9796637295229491,1,1
2387,3.708402580051317,2,0
53,0.38438284596919203,2,1
3363,15.211790484510548,0,0
2773,16.659069153723948,2,0
3600,12.122846213717832,2,0
1433,12.236218009448526,2,0
4324,18.807684522993434,2,0
1551,1.2500075463401337,1,0
990,12.01731241713912,3,0
3870,6.385647592006333,3,0
735,2.607012293448412,2,0
1098,1.5351855834947565,2,0
4449,12.340689497352967,3,0
4762,7.630241111472465,1,0
3049,0.8022725899173406,1,0
814,5.7343728201106945,2,0
927,6.849035594051761,2,0
4849,3.0441371776701818,2,0
1735,8.593494336206966,1,0
4714,5.728017334209599,2,0
346,2.5421697823328575,1,1
5184,14.171861485593169,2,0
470,-2.534561331245942,2,1
5366,2.0793530781592757,1,0
4122,5.366555176343169,2,0
711,7.489099326409255,2,0
922,-3.861905927489363,2,1
1981,1.1537675929448872,1,0
2699,0.7534653822688531,1,0
4818,15.867239225190591,1,0
2414,2.8235598694653605,2,0
854,-1.313433469307812,2,1
1037,7.2014203883958805,3,0
639,-1.2198531792009764,2,1
4784,2.6967311880054203,3,0
4455,1.406008505467799,1,0
4067,6.2008238226250025,1,0
65,4.717178892003926,3,0
1473,7.723688193874669,1,0
1013,2.6999017899762245,1,0
3992,6.13982556188917,3,0
2615,10.154388099610276,1,0
5209,3.100243186503283,1,0
542,0.4912031757353912,1,1
602,6.475956323926177,2,1
3279,4.588602935419754,1,0
1553,2.6874983570589928,2,0
3832,6.982368667173052,2,0
1466,5.20276282597618,0,0
382,4.076064149603177,2,0
4432,2.7343308536536908,2,0
222,-5.539459514163057,2,1
3180,1.9579137667674482,2,0
1173,6.0914814975144225,2,0
5034,13.985430062183456,1,0
2576,1.7789832922617568,1,0
5076,8.420848810719203,2,0
5249,3.2448544217202806,1,0
2611,7.411820960934808,2,0
1565,5.919709031877078,0,0
4990,2.5647702083979307,1,0
3780,14.729343806037926,2,0
2471,4.689483850106129,2,0
1002,-0.6738676751838533,2,1
3406,4.3011360564743395,2,0
3456,4.309076663452827,2,0
5221,6.607139447445139,3,0
1209,7.804657768136403,0,0
3413,6.641275660724586,1,0
2442,4.7571567388155716,3,0
2523,10.19393413961044,2,0
3897,6.660662617180174,2,0
4174,6.07898276008623,2,0
2548,3.708297647840072,2,0
1630,6.426441321395762,2,0
4957,2.7722975156826495,3,0
3009,3.9420996567773754,2,0
1969,5.891871937391696,1,0
1811,8.763870445987614,2,0
862,5.565739701963127,3,0
2402,5.953842628448986,2,0
2936,1.0960932566844463,2,0
4959,2.4738244372673246,0,0
278,0.30493847003694086,1,1
540,-3.2295204129861643,2,1
870,7.044170121651246,1,0
136,10.514437668084888,1,0
3340,5.454223224042181,3,0
2651,4.28701361474713,1,0
2606,3.9588975634233345,3,0
3643,2.9246418188875025,1,0
104,4.707291589056294,2,0
1937,7.218442144108483,1,0
3704,3.246259468774171,1,0
5071,17.745800052415305,2,0
2966,0.7520359770587137,1,0
1838,3.3743631701951555,1,0
1501,9.006869976671394,1,0
3811,8.792714192570728,2,0
3985,3.8111923127232155,2,0
2670,11.045373017652064,0,0
82,-3.4613973586641325,3,1
1333,6.29928424451605,0,0
3431,0.5124739265422931,1,0
1681,2.8933172150135578,1,0
2967,11.019875927663193,1,0
1753,5.855942902695643,2,0
695,3.1367282574480564,2,0
792,2.3333722387725437,2,1
740,-0.9597972035236291,1,1
2893,3.6821098080296832,0,0
953,1.26613905908021,1,1
2124,1.1811846140040883,1,0
2547,1.3855137658336987,1,0
1629,11.720814512240562,1,0
3605,1.5049741603192757,2,0
5424,5.526879382080441,0,0
2506,11.527351778229963,2,0
2118,2.862330715653435,1,0
5125,5.6968454248114275,2,0
5349,5.041529470658077,0,0
948,-1.9371965347524496,2,1
755,-0.3519593070395075,1,1
5431,4.249729039134749,1,0
3892,0.9977185519383416,2,0
2251,1.2668701836291032,1,0
3939,5.906758349975017,1,0
5440,3.645769615150904,3,0
3506,1.4563610912986114,0,0
3257,4.763023353070736,2,0
2519,11.096455396251539,2,0
1647,6.091762464300297,2,0
2608,7.360334659708126,2,0
349,16.360124668706977,2,0
413,-5.129254564498634,1,1
244,-0.5384802335064958,2,1
2292,1.9917935195422554,2,0
3133,1.2910758598339234,0,0
4925,6.206253216639002,2,0
328,0.5316686722215406,2,0
3885,2.756758456982162,1,0
360,-3.9368153648556916,0,1
724,-3.4681357088537696,2,1
3634,1.5870939606879373,2,0
842,3.1527451029248015,1,0
1941,9.703343649195258,1,0
3111,4.172977116907227,2,0
138,2.1209378650476687,1,1
2406,1.9034334226955667,1,0
2258,6.902575941552069,3,0
1061,8.527249219943076,1,0
905,8.30102534371963,1,1
3906,16.96712941859839,1,0
4573,5.373684992710105,1,0
1729,11.104775034689553,0,0
3065,10.654660967031928,1,0
3499,5.741140554234001,1,0
1076,5.78787198293591,1,0
2365,1.1776824246198119,1,0
4012,0.39061896297104526,2,0
4020,21.52427521289681,1,0
4739,10.749660878102034,1,0
3299,6.0936336758715335,2,0
42,0.535461420925496,3,1
2396,11.913878754546479,2,0
1909,14.684335413416953,2,0
15,-0.5579773755835031,1,1
108,1.8357385075411674,1,1
2304,2.9960309831636733,3,0
1704,6.2388405736823564,2,0
1908,1.2949743671205616,3,0
1806,2.8402587622994977,1,0
3165,7.984848970398163,1,0
4229,2.7790011562948225,2,0
719,5.5691958917064746,1,0
344,4.025919660799039,2,0
5343,2.677373338307433,2,0
2949,16.063344956113486,2,0
1731,3.155241497673157,3,0
2870,3.8444127115808135,2,0
4544,4.770148579117338,2,0
1135,1.1455784949297587,1,0
291,9.513252982951112,2,0
315,6.919124689421654,2,1
4024,4.931199157223585,3,0
1782,4.156610387726937,1,0
3470,6.214072370040379,1,0
2084,12.704881284918239,0,0
997,1.4320743718847084,2,0
2478,1.4815713868497358,3,0
928,11.152693778619344,1,0
3581,6.638729425250963,2,0
3076,2.2448937088241037,2,0
2980,6.234750390056842,3,0
959,10.630113261548285,3,0
2858,13.989720255795653,2,0
4150,3.513185995191245,2,0
2270,1.5188500846424544,2,0
3989,14.976784797202093,3,0
3189,3.594415791038286,1,0
3106,3.104525110000279,2,0
3903,4.303385882303659,2,0
2246,8.140296796736537,1,0
967,-3.818342644252229,2,1
3678,1.2483732242228411,1,0
5402,2.078654377500865,1,0
3351,6.2322704384933045,2,0
1539,3.6590759543286495,1,0
2196,16.49189739038618,1,0
1302,8.655684933726928,1,0
4492,4.128515487967732,2,0
4246,8.221968162067006,2,0
2998,3.7851263147246987,2,0
4299,4.078101843060072,2,0
1097,5.081330050928975,0,0
4132,6.208399898344506,2,0
2903,2.723124890378752,2,0
2908,7.885131299247873,2,0
5145,8.302621603500084,1,0
968,10.495578144080419,3,0
4800,1.6063243828840363,1,0
4994,18.935986768647314,1,0
398,1.6667968126419819,1,1
1689,7.94249814503861,2,0
3152,6.656788195474776,2,0
2170,19.29618157998788,2,0
2686,7.602429746221956,2,0
4665,5.069070950098368,1,0
2737,3.5741539841072987,3,0
2905,3.2615363392970953,3,0
4951,4.251201766492148,3,0
593,3.352386971178012,0,0
2330,8.312815393976802,2,0
3157,6.743471577123057,1,0
1878,2.661358025494696,2,0
3100,4.094076911141485,1,0
5214,12.49710116227531,2,0
868,15.48385796896999,1,0
280,-3.8628243730173843,0,1
4201,4.460307745904631,1,0
3607,8.682099112118584,1,0
524,-0.24188372577347117,1,1
2234,10.762610164015939,1,0
4343,0.2795757977354137,3,0
3757,0.20450545245898136,2,0
2397,9.71765052979649,1,0
1830,7.639814808648756,2,0
1931,9.510248143712294,0,0
2419,4.148318689009571,2,0
3907,0.5755534816172247,1,0
5365,6.211961484746747,2,0
61,3.5413842408153444,3,0
3854,4.363084145243963,1,0
2977,7.14394982620625,1,0
396,3.728232697728135,1,0
736,5.1099412570345715,1,0
1583,16.761570545365338,1,0
5123,10.119399970272266,1,0
1998,7.935061912531934,1,0
3296,2.490567774476127,2,0
3088,6.626670874975541,3,0
236,5.184171158033383,0,0
2635,11.01535466087661,3,0
407,8.868516455110436,2,1
4097,8.720674775578118,2,0
1243,2.640425213762203,2,0
882,1.2762375806970887,1,1
3747,4.675179557445863,2,0
2235,9.827553550662023,1,0
4624,9.898625528073183,3,0
207,-1.59421105099499,2,1
2803,7.772124121637129,3,0
1131,2.808124964772407,1,0
404,1.0696655481000668,1,0
681,5.488770301191284,1,0
3883,3.7844703846533427,1,0
2291,7.594039078179994,1,0
876,0.562024960513412,1,1
3440,8.61339245414436,2,0
4068,16.739245114417063,2,0
4985,14.681363109397772,2,0
4670,2.4880008650428973,1,0
3195,4.339691655840803,1,0
5046,3.8969711684367248,2,0
3140,6.660279488114266,1,0
5077,5.25218497810581,1,0
3107,12.680323611325807,2,0
4852,1.8729257377854687,1,0
796,-1.909913166736633,1,1
2248,4.062689399316394,1,0
3424,7.224478961476204,1,0
4238,3.0539356115227427,2,0
1699,3.7605442982161255,2,0
2525,7.749670277459801,3,0
4005,2.679956857164219,1,0
2657,16.581020406532563,1,0
2483,5.6483597879530345,0,0
4464,4.351532421379355,1,0
3995,3.1503062694048625,2,0
2850,16.251554350821632,1,0
1191,3.551483040480913,2,0
4126,7.434473392380664,1,0
2384,10.025657981396133,2,0
4047,2.5310114659205047,3,0
5436,8.881406309878523,2,0
644,-1.2443157290969715,1,1
613,7.0844824187405315,2,0
3575,8.760931590403068,1,0
4117,2.243015322812888,1,0
3001,10.345092948176468,3,0
2549,9.644476109890716,1,0
916,-0.7325654776136359,3,1
3599,6.9267645083657285,2,0
3490,5.981626143753803,2,0
1385,4.133336926404885,3,0
5326,0.6424945176611727,2,0
4414,10.831164931097831,2,0
1138,3.8580494436400645,2,0
1610,4.459522449267977,3,0
3707,3.688223431023377,1,0
5202,0.757472625348826,2,0
3390,3.0651641379802657,2,0
4197,8.565458354050753,1,0
2991,4.471166606931178,2,0
5252,5.271022362614333,0,0
4796,3.592639793547576,2,0
3056,5.924196208185819,0,0
2929,0.4353047023998914,2,0
2972,0.2127622480922029,2,0
4702,4.556011735127518,1,0
4562,12.27045452995107,2,0
2668,3.4300227030507586,1,0
4074,10.589062648053657,2,0
5067,0.6401071380551147,1,0
1001,4.684990637820068,1,0
1430,3.209152179067617,1,0
3669,5.502016417830729,0,0
4905,10.154917330936598,3,0
3329,15.367452976771919,2,0
477,-0.03692790265460033,1,1
3246,5.308092998300127,2,0
3146,1.1657016288020792,1,0
5182,2.7873274080405697,1,0
166,8.00143141616952,1,1
2380,1.386735358391451,2,0
5272,14.76875356041111,2,0
249,10.321572744769494,2,0
112,4.183507577908052,2,0
161,1.2458463830907625,2,0
2964,3.4671258106933687,0,0
5423,8.742828270733176,2,0
531,7.844340789777096,1,1
3034,5.897357743148807,1,0
4731,1.2948534356827794,0,0
1459,4.862527644965676,2,0
5002,7.066421983449602,1,0
5277,6.2520627412631615,2,0
2582,1.302876397538066,1,0
4139,4.942416761675218,1,0
1917,2.7693230604468635,1,0
3071,7.894622628409203,2,0
3302,6.717072947675126,0,0
2526,3.884142536867002,0,0
3089,4.844375844504735,0,0
1720,8.004651211758546,2,0
3725,1.9227242622349945,1,0
1000,-4.708292751633653,2,1
258,-1.3372789673099454,2,1
3127,10.053721226040158,2,0
3393,3.8730378427556316,2,0
35,3.5436293454086663,0,1
4502,6.902574885089189,2,0
2469,6.319389937513866,2,0
1453,0.226047098595268,1,0
4321,2.3900475731709516,2,0
3198,4.608224139288508,0,0
5281,17.400252920338943,2,0
1598,14.097997723611577,2,0
2688,2.7300971232661544,2,0
